original,translation
«У шадоков ситуация удовлетворительна.,"«Bagi para ork, semua berjalan sesuai rencana:"
"Испытания ракет продолжаются,","proses nullifikasi terus berjalan,"
Но у гиби транзисторы собирают с,"toilet. Sementara itu, para tetangga"
Решено послать одного из шадоков на,peralatan kebun mereka. Maka seorang relawan
original,asli
"SSID: {}, Пароль: {}","SSID: {}, Password: {}"
Тип оборудования        : {},Tipe perangkat     : {}
TempC0               : {:04x},TempC0              : {:04x}
Уровень заряда батареи         : {},Level daya baterai    : {}
URL для проверки обновлений,URL cek update
Установка с картриджа,Pasang dari kartrid
Установка через DBIbackend,Pasang via DBIbackend
Форсировать UTF-8,Paksa UTF-8
Хэш версии              : {},Hash versi         : {}
Читать дату файлов,Baca tanggal file
Экзосфера очищает CAL0      : {},Exosphere hapus CAL0   : {}
Экран                 : ({:08X}) {},Layar                   : ({:08X}) {}
Язык                    : {},Bahasa             : {}
"Интервал автобекапа сейвов, дни","Interval auto-backup save, hari"
Конфигурация зарядки            : {},Konfigurasi pengisian      : {}
Режим Hi-Z включён              : {},Mode Hi-Z aktif            : {}
Зарядка батареи включена        : {},Pengisian baterai aktif    : {}
Маршрут электропитания          : {},Jalur suplai daya          : {}
Напряжение источника            : {} mV,Tegangan sumber            : {} mV
Ток источника                   : {} mA,Arus sumber                : {} mA
Быстрая зарядка разрешена       : {},Pengisian cepat diizinkan  : {}
Целевая прошивка            : {}.{}.{},Firmware target        : {}.{}.{}
Поддерживаемая версия HOS   : {},Versi HOS didukung     : {}
Предел входного тока (буст)     : {} mA,Batas arus masuk (boost)   : {} mA
Предел тока быстрой зарядки     : {} mA,Batas arus pengisian cepat : {} mA
Напряжение батареи              : {} mV,Tegangan baterai           : {} mV
Контроллер источника получен    : {},Kontroler sumber didapat   : {}
OTG Запрошен                    : {},OTG diminta                : {}
Производитель    : {:s} ({:02X}),Produsen         : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID           : {:s} ({:s})
Имя продукта     : {:s},Nama produk      : {:s}
Ревизия продукта : {:s},Revisi produk    : {:s}
Серийный номер   : {:s},Nomor seri       : {:s}
Ёмкость с завода   : {} mAh,Kapasitas pabrik : {} mAh
Автоповтор кнопок при удержании,Auto-ulang tombol saat ditahan
Версия атмосферы            : {}.{}.{},Versi Atmosphere       : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Versi firmware     : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Umur baterai          : {}%
Время гашения экрана в секундах,Waktu redup layar dalam detik
Выключать экран,Matikan layar
Выход на рабочий стол,Keluar ke Home
Дата первого игрового события : {},Tanggal main pertama            : {}
Добавлять суффикс к имени файла,Tambah suffix ke nama file
Достаточное питание            : {},Daya mencukupi        : {}
Есть исправление RCM бага   : {},Ada perbaikan bug RCM  : {}
Журналирование действий,Pencatatan aksi
Закладки на SD,Bookmark SD
Запись в CAL0 разрешена     : {},Tulis CAL0 diizinkan   : {}
Запускать точку доступа,Jalankan access point
Запустить FTP сервер,Jalankan server FTP
Запустить HTTP сервер,Jalankan server HTTP
Заряд батареи                  : {}%,Daya baterai          : {}%
Заряд батареи (сырое значение) : {}%,Daya baterai (mentah) : {}%
Зарядка батареи                : {},Daya baterai          : {}
Инструменты,Alat
Использовать 5 GHz,Pakai 5 GHz
Использовать MSG_WAITALL в recv,Pakai MSG_WAITALL di recv
Использовать для неё TitleID,Pakai TitleID untuknya
Использовать разгон,Pakai overclock
Использовать скрытый SSID,Pakai SSID tersembunyi
Источник питания                : {},Sumber daya                : {}
Курсор на обеих панелях,Kursor di kedua panel
%% заряд-разряд    : {},%% isi-kosong    : {}
Никнейм консоли         : {},Nama konsol        : {}
Общее число игровых сессий    : {},Total sesi main                 : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Alamat MAC Bluetooth    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR di daftar
Configuration Id1     : {},Id1 konfigurasi         : {}
DeviceId                : {0:} ({0:016X}),DeviceId           : {0:} ({0:016X})
Папка для бекапа сохранений,Folder backup data save
Папка для дампа игр,Folder dump game
Папка журналов,Folder log
DramId                  : {} ({}),DramId             : {} ({})
Пароль,Password
Перевернуть джойконы,Balik Joy-Con
Перевернуть экран,Putar layar
Emummc включён              : {},Emummc aktif           : {}
Переносить слова,Bungkus kata
Платформа               : {},Platform           : {}
FullCap              : {:04x} ({} mAh),FullCap             : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Sorot file update
FullCapNom           : {:04x} ({} mAh),FullCapNom          : {:04x} ({} mAh)
Показываемая версия     : {},Versi tampil       : {}
Показываемое название   : {},Nama tampil        : {}
Показывать 'Обновить отсюда',Tampilkan 'Update dari sini'
Показывать объединённый NSP,Tampilkan NSP gabungan
Показывать папку 'Mods&Cheats',Tampilkan folder 'Mods&Cheats'
Показывать прогрев кеша,Tampilkan pemanasan cache
Показывать размер LFS (долго),Tampilkan ukuran LFS (lambat)
Показывать секунды,Tampilkan detik
Показывать часы в статусе,Tampilkan jam di status
Поколение ключа             : {},Generasi kunci         : {}
Git commit hash             : {:016X},Hash commit Git        : {:016X}
Полная ёмкость     : {} mAh,Kapasitas penuh  : {} mAh
IavgEmpty            : {:04x},IavgEmpty           : {:04x}
Пользовательские хранилища,Penyimpanan pengguna
Предел входного тока            : {} mA,Batas arus masuk           : {} mA
Предназначение          : {},Tujuan             : {}
Проверять хэш при установке,Verifikasi hash saat pasang
Просмотр SD карты,Jelajahi kartu SD
Просмотр USB носителей,Jelajahi drive USB
Просмотр раздела SYSTEM,Jelajahi partisi SYSTEM
Просмотр раздела USER,Jelajahi partisi USER
Просмотр сети,Jelajahi jaringan
Просмотр сохранений,Lihat save
Просмотр тикетов,Lihat ticket
Просмотр установленных игр,Lihat game terpasang
Регион                  : {},Region             : {}
Режим HiZ зарядки       : {},Mode isi HiZ       : {}
Режим киоска            : {},Mode kiosk         : {}
Родительский PIN        : {},PIN orang tua      : {}
Серийный # прочитанный  : {},Nomor seri terbaca : {}
Серийный # угаданный    : {},Nomor seri tebakan : {}
Серийный номер        : {},Nomor seri              : {}
Силовая роль                    : {},Peran daya                 : {}
QrTable00            : {:04x},QrTable00           : {:04x}
Смещать курсор после выделения,Pindah kursor setelah memilih
QrTable10            : {:04x},QrTable10           : {:04x}
Сожжено предохранителей : {},Fuse terbakar      : {}
Создавать LFS папку,Buat folder LFS
QrTable20            : {:04x},QrTable20           : {:04x}
QrTable30            : {:04x},QrTable30           : {:04x}
RCOMP0               : {:04x},RCOMP0              : {:04x}
Сохранения только в RO режиме,Save hanya baca-saja
RTC запущены (приблизительно) : {},RTC mulai (perkiraan)           : {}
Текущая ёмкость                 : {}%,Kapasitas saat ini         : {}%
Текущая ёмкость    : {} mAh,Kapasitas kini   : {} mAh
Текущее напряжение : {} mV,Tegangan kini    : {} mV
Текущий заряд      : {}%,Daya kini        : {}%
Текущий ток        : {} mA,Arus kini        : {} mA
Тема отображения,Tema tampilan
Температура        : {}°C,Suhu             : {}°C
Температура батареи             : {}°C,Suhu baterai               : {}°C
Тип SoC                 : {},Tipe SoC           : {}
Тип источника питания          : {},Tipe sumber daya      : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Alamat MAC Wireless LAN : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},Paksa aktifkan USB 3.0 : {}
Возраст батареи                 : {}%,Umur baterai               : {}%
Предел напряжения заряда батареи: {} mV,Batas tegangan isi baterai : {} mV
Средняя температура: {}°C,Suhu rata-rata   : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Total %% isi-kosong : {} (~{} siklus 0-100)
"          Париж, издательство Грассе.", 
      Название: {}\n      Издатель: {}\n      Версия: ,      Nama: {}\n      Penerbit: {}\n      Versi: 
Удаление игры ,Menghapus game 
Удаляется бекап ,Menghapus backup 
Удалять после установки: ,Hapus setelah pasang    :
  Автоопределение,  Deteksi otomatis
Шифрование секции ,Enkripsi seksi 
Ярлык   : ,Shortcut   : 
 {} минут, {} menit
Язык    : ,Bahasa   :
Путь    : ,Path    : 
  Жак Руксель. Великолепие навыворот.,Penerbit Negara Bunker «Looking-Glass»
  Кодировка...,  Encoding...
  Применить,  Terapkan
  Редактирование,  Mengedit
 (по времени игры), (per waktu main)
 (по названию игры), (per judul game)
 (по числу запусков), (per jumlah main)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Enkripsi: {} Ukuran pasang: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [FILE TIDAK BISA DIBUKA]
Автозапуск FTP: ,Autostart FTP: 
Автор   : ,Penulis  :
 {:>5} часа, {:>5} jam
Базовое хранилище: ,Penyimpanan dasar: 
 {:>5} часов, {:>5} jam
ВНИМАНИЕ ,PERINGATAN 
ВНИМАНИЕ! ,PERINGATAN! 
 {} в чёрном списке., {} di daftar hitam.
Версия  : ,Versi    :
Внимание! ,Peringatan! 
 {} минута, {} menit
 {} минуты, {} menit
Всего освобождено места : ,Total ruang dibebaskan : 
    {:>2} сек,    {:>2} dtk
 Закрытие игры, Menutup game
Выйти из DBI           : ,Keluar DBI              :
Выключить экран        : ,Matikan layar           :
 Запуск игры, Jalankan game
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Keluar dari pengguna \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Nama pengguna \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Beralih ke game
Загружено ,Dimuat 
 Режим работы изменился: {}, Mode operasi berubah: {}
 Сброс системных часов, Reset jam sistem
 Сворачивание игры, Kecilkan game
Запрос на удаление ,Permintaan hapus 
 Состояние электропитания изменилось: {}, Status suplai daya berubah: {}
" и {} новое DLC,"," dan {} DLC baru,"
"    Великий колдун сказал, что ракеты",Ahli strategi utama mereka menyatakan bahwa
" и {} новых DLC,"," dan {} DLC baru,"
Имя     : ,Nama     :
 сортировка по дате создания, urut per tanggal dibuat
 сортировка по имени, urut per nama
 сортировка по имени игры, urut per nama game
Используется ,Terpakai 
 сортировка по месту установки, urut per lokasi pasang
Конвертация в фейковые ,Mengubah jadi palsu 
 сортировка по общему размеру, urut per ukuran total
 сортировка по пользователю, urut per pengguna
 сортировка по порядку игры, urut per urutan game
Место установки        : ,Lokasi pemasangan       :
 сортировка по размеру, urut per ukuran
Название: ,Nama: 
    Дело здесь в одном из основных,Rahasianya ada pada logika mereka yang dalam:
Начало установки. Место установки: ,Pemasangan dimulai. Lokasi pemasangan: 
Невозможно создать выходной zip-файл: ,Gagal membuat file zip keluaran: 
Неиспользуемый тикет: ,Ticket tak terpakai: 
   {:>3} мин,   {:>3} mnt
Общий размер передачи  : ,Total ukuran transfer   :
Общий размер установки : ,Total ukuran pemasangan :
Ожидается ,Diharapkan 
Ожидание включения интерфейса: ,Menunggu antarmuka aktif: 
Освобождено места в NAND: ,Ruang NAND dibebaskan: 
Освобождено места на SD : ,Ruang SD dibebaskan : 
   Получение списка бекапов...   ,   Mengambil daftar backup...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Stik - Navigasi halaman\n\n     ZR+ZL - Lompat ke halaman...\n\n       L/R - Navigasi bab   \n\n       (-) - Petunjuk ini         \n\n       (+) - Menu                  
Ошибка чтения регистров max17050: ,Error membaca register max17050: 
Ошибка чтения сохранённых параметров контроллера: ,Error membaca parameter kontroler tersimpan: 
   Получение списка бекапов...{}/{}    ,   Mengambil daftar backup...{}/{}    
Предупреждения: ,Peringatan: 
"LFS мод.: Присутствует, Размер: ","Mod LFS  : Ada, Ukuran:"
Пропускаем файл до начала secure раздела ,Melewati file ke awal seksi secure 
Размер  : ,Ukuran: 
Сброс требуемой версии к ,Reset versi yang dibutuhkan ke 
   Получение списка сохранений...   ,   Mengambil daftar save...   
Скорость USB интерфейса: ,Kecepatan antarmuka USB: 
Создан zip-файл: ,File zip dibuat: 
Создание бекапа сохранения ,Membuat backup save 
Создание каталога: ,Membuat direktori: 
Создание объекта: ,Membuat objek: 
Создание фейковой записи... ,Membuat entri palsu... 
Создаётся MTP хранилище: ,Membuat penyimpanan MTP: 
Статистика игры ,Statistik game 
Строка поиска: ,String pencarian: 
Не проверять место     : ,Jangan cek ruang        :
Проверять хеш-сумму NCA: ,Verifikasi hash NCA     :
Патчить имена (HOS 21+): ,Patch nama (HOS 21+)    :
Занулять мастерключ    : ,Reset masterkey         :
Патчить запись видео   : ,Patch rekam video       :
Патчить скриншоты      : ,Patch screenshot        :
Игра использует SDK {},Game memakai SDK {}
Удалить старые обновления игр,Hapus update game lama
Удалить потерянный контент с SD,Hapus konten terlantar dari SD
Удалить потерянный контент из NAND,Hapus konten terlantar dari NAND
Удалить плейсхолдеры с SD,Hapus placeholder dari SD
Удалить плейсхолдеры из NAND,Hapus placeholder dari NAND
Удалить неиспользуемые тикеты,Hapus ticket tak terpakai
Починить тикеты с ошибками дампа,Perbaiki ticket dengan error dump
Удалить скачанное обновление системы,Hapus update sistem terunduh
Очистить папку erpt_reports,Bersihkan folder erpt_reports
Очистить кеш тикетов,Bersihkan cache ticket
Очистить /atmosphere/contents,Bersihkan /atmosphere/contents
Удалить сохранения удалённых пользователей,Hapus save pengguna terhapus
Дата производства: {:s},Tanggal produksi : {:s}
Ник: {},Nama: {}
Установить обновления из текущей папки,Pasang update dari folder ini
Патчить требование NNID: ,Patch syarat NNID       :
Выполнить выбранные действия,Jalankan aksi yang dipilih
CID: {:s},CID              : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  SDK Program: {}"
"Внимание!!! Включение следующих опций приведет к тому,",Peringatan!!! Mengaktifkan opsi berikut akan membuat
что установленные NCA файлы будут отличаться от исходных:,file NCA yang terpasang berbeda dari aslinya:
Включение синхронизации времени по сети...,Mengaktifkan sinkronisasi waktu jaringan…
 Да , Ya 
Нет ,Tida
Это действие будет нельзя отменить,Tindakan ini tidak bisa dibatalkan
Да,Ya
Произошла ошибка: ,Terjadi error: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,File /switch/prod.keys kekurangan kunci yang dibutuhkan.
Часть функций программы будет недоступна.,Sebagian fungsi program tidak akan tersedia.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Reboot ke Hekate dan pakai payload Lockpick_RCM.bin
для дампа ключей из SysNAND.,untuk mendump kunci dari SysNAND.
Проверять хэш при установке    : ,Verifikasi hash pasang    : 
Просмотр раздела USER          : ,Jelajahi partisi USER          : 
Тема отображения               : ,Tema tampilan                : 
Температура    : {}$°$C,Suhu                : {}°C
Температура     : {}$°$C,Suhu                : {}°C
Температура      : {}$°$C,Suhu                : {}°C
Температура       : {}$°$C,Suhu                : {}°C
Температура        : {}$°$C,Suhu                : {}°C
Температура         : {}$°$C,Suhu                : {}°C
Температура          : {}$°$C,Suhu                : {}°C
Температура           : {}$°$C,Suhu                : {}°C
Температура            : {}$°$C,Suhu                : {}°C
Температура             : {}$°$C,Suhu                : {}°C
Температура              : {}$°$C,Suhu                : {}°C
Срепняя температура: {}$°$C,Suhu rata-rata      : {}°C
Средняя температура: {}$°$C,Suhu rata-rata      : {}°C
Температура батареи        : {}$°$C,Suhu baterai                 : {}°C
Температура батареи         : {}$°$C,Suhu baterai                 : {}°C
Температура батареи          : {}$°$C,Suhu baterai                 : {}°C
Температура батареи           : {}$°$C,Suhu baterai                 : {}°C
Температура батареи            : {}$°$C,Suhu baterai                 : {}°C
Температура батареи             : {}$°$C,Suhu baterai                 : {}°C
Температура батареи              : {}$°$C,Suhu baterai                 : {}°C
Температура батареи               : {}$°$C,Suhu baterai                 : {}°C
Температура батареи                : {}$°$C,Suhu baterai                 : {}°C
Температура батареи                 : {}$°$C,Suhu baterai                 : {}°C
Температура батареи                  : {}$°$C,Suhu baterai                 : {}°C
Температура    : {}°C,Suhu                : {}°C
Температура     : {}°C,Suhu                : {}°C
Температура      : {}°C,Suhu                : {}°C
Температура       : {}°C,Suhu                : {}°C
Температура         : {}°C,Suhu                : {}°C
Температура          : {}°C,Suhu                : {}°C
Температура           : {}°C,Suhu                : {}°C
Температура            : {}°C,Suhu                : {}°C
Температура             : {}°C,Suhu                : {}°C
Температура              : {}°C,Suhu                : {}°C
Температура батареи        : {}°C,Suhu baterai                 : {}°C
Температура батареи         : {}°C,Suhu baterai                 : {}°C
Температура батареи          : {}°C,Suhu baterai                 : {}°C
Температура батареи           : {}°C,Suhu baterai                 : {}°C
Температура батареи            : {}°C,Suhu baterai                 : {}°C
Температура батареи              : {}°C,Suhu baterai                 : {}°C
Температура батареи               : {}°C,Suhu baterai                 : {}°C
Температура батареи                : {}°C,Suhu baterai                 : {}°C
Температура батареи                 : {}°C,Suhu baterai                 : {}°C
Температура батареи                  : {}°C,Suhu baterai                 : {}°C
Срепняя температура: {}°C,Suhu rata-rata      : {}°C
 Новый DLC , DLC Baru 
Записано: ,Tertulis: 
Игра использует мастер-ключ ,Game menggunakan master key 
Android extensions: ,Android extensions: 
 в чёрном списке., di daftar hitam.
МБ/сек),MB/s)
[32;1mУстановка игры завершена\x1b[37;1m,\x1b[32;1mPemasangan game selesai\x1b[37;1m
[32;1mТикет исправлен\x1b[37;1m,\x1b[32;1mTicket diperbaiki\x1b[37;1m
[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m,[32;1m[TRANSFER OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m
\x1b[31;1m[ПЕРЕДАЧА ПРЕРВАНА]\x1b[37;1m,\x1b[31;1m[TRANSFER TERPUTUS]\x1b[37;1m
[ПОДПИСЬ: Поддельная]\x1b[37;1m,[SIGNATURE: Palsu]\x1b[37;1m
[ПОДПИСЬ: OK]\x1b[37;1m,[SIGNATURE: OK]\x1b[37;1m
[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK] [ПОДПИСЬ: OK],[TRANSFER OK] [SIGNATURE: OK]
[ПЕРЕДАЧА OK] [ПОДПИСЬ: Поддельная],[TRANSFER OK] [SIGNATURE: Palsu]
[ПЕРЕДАЧА OK] [ПОДПИСЬ: XCI➡NSP],[TRANSFER OK] [SIGNATURE: XCI➡NSP]
[ПЕРЕДАЧА OK] [ПОДПИСЬ: DBI],[TRANSFER OK] [SIGNATURE: DBI]
[ПЕРЕДАЧА OK][ПОДПИСЬ: OK],[TRANSFER OK][SIGNATURE: OK]
[ПЕРЕДАЧА OK][ПОДПИСЬ: Поддельная],[TRANSFER OK][SIGNATURE: Palsu]
[ПЕРЕДАЧА OK][ПОДПИСЬ: XCI➡NSP],[TRANSFER OK][SIGNATURE: XCI➡NSP]
[ПЕРЕДАЧА OK][ПОДПИСЬ: DBI],[TRANSFER OK][SIGNATURE: DBI]
\x1b[32;1m[ПЕРЕДАЧА OK] \x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK] \x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK] \x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK] \x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK] \x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK] \x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK] \x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK] \x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m \x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m \x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m \x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m \x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m \x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m \x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m \x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m \x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m\x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m\x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m\x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m\x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m\x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m\x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m\x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m\x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
\x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
[ПОДПИСЬ: DBI]\x1b[37;1m,[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m  \x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m  \x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]  \x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]  \x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m \x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m \x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m  \x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m  \x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m\x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m\x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK] \x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK] \x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK]  \x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK]  \x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[32;1m[ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK]\x1b[32;1m[SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m [ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m [SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m  [ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m  [SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m[ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m[SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK] [ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK] [SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]  [ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]  [SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK][ПОДПИСЬ: OK]\x1b[37;1m,\x1b[32;1m[TRANSFER OK][SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m [ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m [SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m  [ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m  [SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m[ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m[SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK] [ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK] [SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK]  [ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK]  [SIGNATURE: OK]\x1b[37;1m
[ПЕРЕДАЧА OK]  [ПОДПИСЬ: OK],[TRANSFER OK]  [SIGNATURE: OK]
