original,translation
Тикеты,Ticket
Тикеты не найдены,Nessun ticket trovato
864,864
881,881
"больше шансов, что оно заработает». Их","le vittime, più è alta la probabilità"
быстро проникли в планы шадоков и,"per recuperare i pezzi. Quelli, resi"
"всякий раз, когда растение расцветает",poi l'hanno circondato da ogni parte:
"выражениях: «Чем больше неудач, тем","O, per dirla altrimenti: ""Più sono"
"вычислили, что у них есть по крайней","tattica stalla, ma credono fermamente"
заработает… И они торопятся поскорее,cui tutto andrà a posto… E corrono a
"и дает транзистор, они мчатся, чтобы","ora, ogni volta che vede un chip, i"
"и не кончилось успехом». Или, в других","garanzia temporanea di grandezza""."
"мере один шанс из миллиона, что она",in quella probabilità su un milione per
миллионная заработает»., 
"ничего, что бы непрерывно продолжалось",c'è sventura che non sia soltanto una
"но окружили его со всех сторон, и","L'hanno fatto entrare in un deposito,"
"опытов, чтобы быть уверенными, что","fatali, affinché la vittoria segua»."
осуществить 999999 первых неудачных,commettere i primi 999.999 errori
"очень умные благодаря своим шляпам,",stato inviato dalla palude dai vicini
"планету гиби искать транзисторы. Гиби,",domestici in giardino. Un volontario è
постоянно кончаясь неудачами.,"continua, offrendo puntuale una"
принципов шадокской логики: «Нет,"dogma della loro logica profonda: ""Non"
"ракета еще несовершенна, но они","che alla fine funzioni"". La loro"
"растений, произрастающих на огородах.",nei sistemi di guida sia nei wc. E i
решили позабавиться. Они позволили,"asciutti da internet, hanno scoperto"
собрать урожай прежде шадока.,vicini glielo soffiano via.»
"терпят неудачу потому, что не хватает", 
транзисторов в системах безопасности.,Il supremo stratega ha proclamato che i
"шадоку забраться в один из их огородов,",la trama e deciso di sbeffeggiarlo.
«У шадоков ситуация удовлетворительна.,«Per gli orchi della palude va tutto
"Испытания ракет продолжаются,",secondo i piani. La tabula rasa
Но у гиби транзисторы собирают с,missili cadono perché mancano chip sia
Решено послать одного из шадоков на,vicini otterrebbero chip dagli elettro-
original,original
"SSID: {}, Пароль: {}","SSID: {}, Password: {}"
Тип оборудования        : {},Tipo di dispositivo        : {}
TempC0               : {:04x},TempC0                  : {:04x}
Уровень заряда батареи         : {},Livello di carica della batteria : {}
URL для проверки обновлений,URL per il controllo degli aggiornamenti
Установка с картриджа,Installa da cartuccia
Установка через DBIbackend,Installazione tramite DBIbackend
Форсировать UTF-8,Forza UTF-8
Хэш версии              : {},Hash versione              : {}
Читать дату файлов,Leggi data file
Экзосфера очищает CAL0      : {},Exosphere cancella CAL0   : {}
Экран                 : ({:08X}) {},Schermo                    : ({:08X}) {}
Язык                    : {},Lingua                     : {}
"Интервал автобекапа сейвов, дни","Intervallo backup automatico salvataggi, giorni"
Конфигурация зарядки            : {},Configurazione di ricarica          : {}
Режим Hi-Z включён              : {},Modalità Hi-Z abilitata             : {}
Зарядка батареи включена        : {},Ricarica batteria abilitata         : {}
Маршрут электропитания          : {},Percorso alimentazione              : {}
Напряжение источника            : {} mV,Tensione sorgente                   : {} mV
Ток источника                   : {} mA,Corrente sorgente                   : {} mA
Быстрая зарядка разрешена       : {},Ricarica rapida consentita          : {}
Целевая прошивка            : {}.{}.{},Firmware di destinazione  : {}.{}.{}
Поддерживаемая версия HOS   : {},Versione HOS supportata   : {}
Предел входного тока (буст)     : {} mA,Limite corrente in ingresso (boost) : {} mA
Предел тока быстрой зарядки     : {} mA,Limite corrente ricarica rapida     : {} mA
Напряжение батареи              : {} mV,Tensione batteria                   : {} mV
Контроллер источника получен    : {},Controller sorgente ottenuto        : {}
OTG Запрошен                    : {},OTG richiesto                       : {}
Производитель    : {:s} ({:02X}),Produttore         : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID             : {:s} ({:s})
Имя продукта     : {:s},Nome prodotto      : {:s}
Ревизия продукта : {:s},Revisione prodotto : {:s}
Серийный номер   : {:s},Numero di serie    : {:s}
Ёмкость с завода   : {} mAh,Capacità di fabbrica : {} mAh
Автоповтор кнопок при удержании,Ripetizione automatica pulsanti quando tenuti premuti
Версия атмосферы            : {}.{}.{},Versione di Atmosphere    : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Versione firmware          : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Età della batteria               : {}%
Время гашения экрана в секундах,Tempo di attenuazione schermo in secondi
Выключать экран,Spegni schermo
Выход на рабочий стол,Esci al menu HOME
Дата первого игрового события : {},Data del primo evento di gioco    : {}
Добавлять суффикс к имени файла,Aggiungi suffisso al nome del file
Достаточное питание            : {},Alimentazione sufficiente        : {}
Есть исправление RCM бага   : {},Ha correzione bug RCM     : {}
Журналирование действий,Registrazione azioni
Закладки на SD,Segnalibri SD
Запись в CAL0 разрешена     : {},Scrittura CAL0 consentita : {}
Запускать точку доступа,Avvia punto di accesso
Запустить FTP сервер,Avvia server FTP
Запустить HTTP сервер,Avvia server HTTP
Заряд батареи                  : {}%,Carica batteria                  : {}%
Заряд батареи (сырое значение) : {}%,Carica batteria (valore grezzo)  : {}%
Зарядка батареи                : {},Carica batteria                  : {}
Инструменты,Strumenti
Использовать 5 GHz,Usa 5 GHz
Использовать MSG_WAITALL в recv,Usa MSG_WAITALL in recv
Использовать для неё TitleID,Usa TitleID per questo
Использовать разгон,Usa overclocking
Использовать скрытый SSID,Usa SSID nascosto
Источник питания                : {},Fonte di alimentazione              : {}
Курсор на обеих панелях,Cursore su entrambi i pannelli
%% заряд-разряд    : {},%% carica-scarica    : {}
Никнейм консоли         : {},Nickname della console     : {}
Общее число игровых сессий    : {},Numero totale di sessioni di gio  : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Indirizzo MAC Bluetooth    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR nell'elenco
Configuration Id1     : {},Configuration Id1          : {}
DeviceId                : {0:} ({0:016X}),DeviceId                   : {0:} ({0:016X})
Папка для бекапа сохранений,Cartella di backup dei dati di salvataggio
Папка для дампа игр,Cartella dump giochi
Папка журналов,Cartella dei log
DramId                  : {} ({}),DramId                     : {} ({})
Пароль,Password
Перевернуть джойконы,Capovolgi Joy-Con
Перевернуть экран,Ruota schermo
Emummc включён              : {},Emummc abilitato          : {}
Переносить слова,A capo automatico
Платформа               : {},Piattaforma                : {}
FullCap              : {:04x} ({} mAh),FullCap                 : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Evidenzia file di aggiornamento
FullCapNom           : {:04x} ({} mAh),FullCapNom              : {:04x} ({} mAh)
Показываемая версия     : {},Versione visualizzata      : {}
Показываемое название   : {},Nome visualizzato          : {}
Показывать 'Обновить отсюда',Mostra 'Aggiorna da qui'
Показывать объединённый NSP,Mostra NSP unificato
Показывать папку 'Mods&Cheats',Mostra cartella 'Mods&Cheats'
Показывать прогрев кеша,Mostra riscaldamento cache
Показывать размер LFS (долго),Mostra dimensione LFS (lento)
Показывать секунды,Mostra secondi
Показывать часы в статусе,Mostra orologio nello stato
Поколение ключа             : {},Generazione chiave        : {}
Git commit hash             : {:016X},Git commit hash           : {:016X}
Полная ёмкость     : {} mAh,Capacità totale      : {} mAh
IavgEmpty            : {:04x},IavgEmpty               : {:04x}
Пользовательские хранилища,Archivi utente
Предел входного тока            : {} mA,Limite corrente in ingresso         : {} mA
Предназначение          : {},Scopo                      : {}
Проверять хэш при установке,Verifica hash durante l'installazione
Просмотр SD карты,Sfoglia scheda SD
Просмотр USB носителей,Sfoglia unità USB
Просмотр раздела SYSTEM,Sfoglia partizione SYSTEM
Просмотр раздела USER,Sfoglia partizione USER
Просмотр сети,Sfoglia rete
Просмотр сохранений,Visualizza salvataggi
Просмотр тикетов,Visualizza ticket
Просмотр установленных игр,Visualizza giochi installati
Регион                  : {},Regione                    : {}
Режим HiZ зарядки       : {},Modalità di ricarica HiZ   : {}
Режим киоска            : {},Modalità chiosco           : {}
Родительский PIN        : {},PIN parentale              : {}
Серийный # прочитанный  : {},Numero di serie # letto    : {}
Серийный # угаданный    : {},Numero di serie indovinato : {}
Серийный номер        : {},Numero di serie            : {}
Силовая роль                    : {},Ruolo di alimentazione              : {}
QrTable00            : {:04x},QrTable00               : {:04x}
Смещать курсор после выделения,Sposta cursore dopo selezione
QrTable10            : {:04x},QrTable10               : {:04x}
Сожжено предохранителей : {},Fusibili bruciati          : {}
Создавать LFS папку,Crea cartella LFS
QrTable20            : {:04x},QrTable20               : {:04x}
QrTable30            : {:04x},QrTable30               : {:04x}
RCOMP0               : {:04x},RCOMP0                  : {:04x}
Сохранения только в RO режиме,Salvataggi solo in modalità RO
RTC запущены (приблизительно) : {},RTC avviato (approssimativamente) : {}
Текущая ёмкость                 : {}%,Capacità attuale                    : {}%
Текущая ёмкость    : {} mAh,Capacità attuale     : {} mAh
Текущее напряжение : {} mV,Tensione attuale     : {} mV
Текущий заряд      : {}%,Carica attuale       : {}%
Текущий ток        : {} mA,Corrente attuale     : {} mA
Тема отображения,Tema di visualizzazione
Температура        : {}°C,Temperatura          : {}°C
Температура батареи             : {}°C,Temperatura della batteria          : {}°C
Тип SoC                 : {},Tipo di SoC                : {}
Тип источника питания          : {},Tipo di fonte di alimentazione   : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Indirizzo MAC LAN wireless : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},USB 3.0 forzato abilitato : {}
Возраст батареи                 : {}%,Età della batteria                  : {}%
Предел напряжения заряда батареи: {} mV,Limite di tensione di carica del    : {} mV
Средняя температура: {}°C,Temperatura media    : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Somma %% carica-scarica : {} (~{} 0-100 cicli)
"          Париж, издательство Грассе.", Ritmi della svolta.
      Название: {}\n      Издатель: {}\n      Версия: ,      Nome: {}\n      Editore: {}\n      Versione: 
Удаление игры ,Eliminazione gioco 
Удаляется бекап ,Eliminazione backup 
Удалять после установки: ,Elimina dopo l'installazione    :
  Автоопределение,  Rilevamento automatico
Шифрование секции ,Crittografia della sezione 
Ярлык   : ,Collegamento   : 
 {} минут, {} minuti
Язык    : ,Lingua       :
Путь    : ,Percorso: 
  Жак Руксель. Великолепие навыворот., I. I. Cazzabubbola.
  Кодировка...,  Codifica...
  Применить,  Applica
  Редактирование,  Modifica
 (по времени игры), (per tempo di gioco)
 (по названию игры), (per nome del gioco)
 (по числу запусков), (per numero di avvii)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Crittografia: {} Dimensione installazione: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [IMPOSSIBILE APRIRE IL FILE]
Автозапуск FTP: ,Avvio automatico FTP: 
Автор   : ,Autore       :
 {:>5} часа, {:>5} ore
Базовое хранилище: ,Memoria base: 
 {:>5} часов, {:>5} ore
ВНИМАНИЕ ,ATTENZIONE 
ВНИМАНИЕ! ,ATTENZIONE! 
 {} в чёрном списке., {} nella lista nera.
Версия  : ,Versione     :
Внимание! ,Attenzione! 
 {} минута, {} minuto
 {} минуты, {} minuti
Всего освобождено места : ,Spazio totale liberato : 
    {:>2} сек,    {:>2} sec
 Закрытие игры, Chiusura gioco
Выйти из DBI           : ,Esci da DBI                     :
Выключить экран        : ,Spegni schermo                  :
 Запуск игры, Avvia gioco
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Disconnessione utente \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Nome utente \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Passaggio al gioco
Загружено ,Caricato 
 Режим работы изменился: {}, Modalità operativa modificata: {}
 Сброс системных часов, Ripristina orologio di sistema
 Сворачивание игры, Riduci gioco
Запрос на удаление ,Richiesta di eliminazione 
 Состояние электропитания изменилось: {}, Stato alimentazione cambiato: {}
" и {} новое DLC,"," e {} nuovo DLC,"
"    Великий колдун сказал, что ракеты"," Bunker, Edizioni «Oltre specchio»."
" и {} новых DLC,"," e {} nuovi DLC,"
Имя     : ,Nome         :
 сортировка по дате создания, ordina per data di creazione
 сортировка по имени, ordina per nome
 сортировка по имени игры, ordina per nome del gioco
Используется ,Usato 
 сортировка по месту установки, ordina per posizione di installazione
Конвертация в фейковые ,Conversione in falsi 
 сортировка по общему размеру, ordina per dimensione totale
 сортировка по пользователю, ordina per utente
 сортировка по порядку игры, ordina per ordine di gioco
Место установки        : ,Posizione di installazione      :
 сортировка по размеру, ordina per dimensione
Название: ,Nome: 
    Дело здесь в одном из основных,crescita negativa. Il segreto sta nel
Начало установки. Место установки: ,Inizio installazione. Posizione di installazione: 
Невозможно создать выходной zip-файл: ,Impossibile creare il file zip di output: 
Неиспользуемый тикет: ,Ticket non utilizzato: 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Dimensione totale trasferimento :
Общий размер установки : ,Dimensione totale installazione :
Ожидается ,Previsto 
Ожидание включения интерфейса: ,In attesa dell'attivazione dell'interfaccia: 
Освобождено места в NAND: ,Spazio liberato nella NAND: 
Освобождено места на SD : ,Spazio liberato su SD : 
   Получение списка бекапов...   ,   Recupero elenco backup...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Stick - Navigazione pagine\n\n     ZR+ZL - Vai a pagina... \n\n       L/R - Navigazione capitoli   \n\n       (-) - Questo suggerimento         \n\n       (+) - Menu                  
Ошибка чтения регистров max17050: ,Errore nella lettura dei registri max17050: 
Ошибка чтения сохранённых параметров контроллера: ,Errore nella lettura dei parametri salvati del controller: 
   Получение списка бекапов...{}/{}    ,   Recupero elenco backup...{}/{}    
Предупреждения: ,Avvisi: 
"LFS мод.: Присутствует, Размер: ","Mod. LFS     : Presente, Dimensione:"
Пропускаем файл до начала secure раздела ,Salto del file all'inizio della sezione secure 
Размер  : ,Dimensione  : 
Сброс требуемой версии к ,Ripristina versione richiesta a 
   Получение списка сохранений...   ,   Recupero elenco salvataggi...   
Скорость USB интерфейса: ,Velocità interfaccia USB: 
Создан zip-файл: ,File zip creato: 
Создание бекапа сохранения ,Creazione backup salvataggio 
Создание каталога: ,Creazione cartella: 
Создание объекта: ,Creazione oggetto: 
Создание фейковой записи... ,Creazione voce fittizia... 
Создаётся MTP хранилище: ,Creazione archivio MTP: 
Статистика игры ,Statistiche del gioco 
Строка поиска: ,Stringa di ricerca: 
Не проверять место     : ,Non verificare spazio           :
Проверять хеш-сумму NCA: ,Verifica hash NCA               :
Патчить имена (HOS 21+): ,Patch nomi (HOS 21+)            :
Занулять мастерключ    : ,Ripristina chiave master        :
Патчить запись видео   : ,Patch cattura video             :
Патчить скриншоты      : ,Patch screenshot                :
Игра использует SDK {},Il gioco usa SDK {}
Удалить старые обновления игр,Elimina vecchi aggiornamenti di giochi
Удалить потерянный контент с SD,Elimina contenuto orfano da SD
Удалить потерянный контент из NAND,Elimina contenuto orfano dalla NAND
Удалить плейсхолдеры с SD,Elimina segnaposto da SD
Удалить плейсхолдеры из NAND,Elimina segnaposto da NAND
Удалить неиспользуемые тикеты,Elimina ticket non utilizzati
Починить тикеты с ошибками дампа,Ripara ticket con errori di dump
Удалить скачанное обновление системы,Elimina aggiornamento di sistema scaricato
Очистить папку erpt_reports,Svuota cartella erpt_reports
Очистить кеш тикетов,Cancella cache ticket
Очистить /atmosphere/contents,Cancella /atmosphere/contents
Удалить сохранения удалённых пользователей,Elimina i salvataggi degli utenti eliminati
Дата производства: {:s},Data di produzione : {:s}
Ник: {},Nickname: {}
Установить обновления из текущей папки,Installa aggiornamenti dalla cartella corrente
Патчить требование NNID: ,Patch requisito NNID            :
Выполнить выбранные действия,Esegui azioni selezionate
CID: {:s},CID                : {:s}
TitleId : {} BID: {},TitleId      : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK     : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",Attenzione!!! Abilitare le seguenti opzioni portera a
что установленные NCA файлы будут отличаться от исходных:,che i file NCA installati differiranno dagli originali:
Включение синхронизации времени по сети...,Abilitazione sincronizzazione ora di rete…
 Да , Sì 
Нет , No 
Это действие будет нельзя отменить,Questa azione non può essere annullata
Да,Sì
Произошла ошибка: ,Si è verificato un errore: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,Nel file /switch/prod.keys mancano le chiavi necessarie.
Часть функций программы будет недоступна.,Alcune funzioni del programma non saranno disponibili.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Riavvia in Hekate e usa il payload Lockpick_RCM.bin
для дампа ключей из SysNAND.,per estrarre le chiavi da SysNAND.
Проверять хэш при установке    : ,Verifica hash durante l'installazione    : 
Просмотр раздела USER          : ,Sfoglia partizione USER          : 
Тема отображения               : ,Tema di visualizzazione      : 
Температура    : {}$°$C,Temperatura          : {}°C
Температура     : {}$°$C,Temperatura          : {}°C
Температура      : {}$°$C,Temperatura          : {}°C
Температура       : {}$°$C,Temperatura          : {}°C
Температура        : {}$°$C,Temperatura          : {}°C
Температура         : {}$°$C,Temperatura          : {}°C
Температура          : {}$°$C,Temperatura          : {}°C
Температура           : {}$°$C,Temperatura          : {}°C
Температура            : {}$°$C,Temperatura          : {}°C
Температура             : {}$°$C,Temperatura          : {}°C
Температура              : {}$°$C,Temperatura          : {}°C
Срепняя температура: {}$°$C,Temperatura media    : {}°C
Средняя температура: {}$°$C,Temperatura media    : {}°C
Температура батареи        : {}$°$C,Temperatura della batteria          : {}°C
Температура батареи         : {}$°$C,Temperatura della batteria          : {}°C
Температура батареи          : {}$°$C,Temperatura della batteria          : {}°C
Температура батареи           : {}$°$C,Temperatura della batteria          : {}°C
Температура батареи            : {}$°$C,Temperatura della batteria          : {}°C
Температура батареи             : {}$°$C,Temperatura della batteria          : {}°C
Температура батареи              : {}$°$C,Temperatura della batteria          : {}°C
Температура батареи               : {}$°$C,Temperatura della batteria          : {}°C
Температура батареи                : {}$°$C,Temperatura della batteria          : {}°C
Температура батареи                 : {}$°$C,Temperatura della batteria          : {}°C
Температура батареи                  : {}$°$C,Temperatura della batteria          : {}°C
Температура    : {}°C,Temperatura          : {}°C
Температура     : {}°C,Temperatura          : {}°C
Температура      : {}°C,Temperatura          : {}°C
Температура       : {}°C,Temperatura          : {}°C
Температура         : {}°C,Temperatura          : {}°C
Температура          : {}°C,Temperatura          : {}°C
Температура           : {}°C,Temperatura          : {}°C
Температура            : {}°C,Temperatura          : {}°C
Температура             : {}°C,Temperatura          : {}°C
Температура              : {}°C,Temperatura          : {}°C
Температура батареи        : {}°C,Temperatura della batteria          : {}°C
Температура батареи         : {}°C,Temperatura della batteria          : {}°C
Температура батареи          : {}°C,Temperatura della batteria          : {}°C
Температура батареи           : {}°C,Temperatura della batteria          : {}°C
Температура батареи            : {}°C,Temperatura della batteria          : {}°C
Температура батареи              : {}°C,Temperatura della batteria          : {}°C
Температура батареи               : {}°C,Temperatura della batteria          : {}°C
Температура батареи                : {}°C,Temperatura della batteria          : {}°C
Температура батареи                 : {}°C,Temperatura della batteria          : {}°C
Температура батареи                  : {}°C,Temperatura della batteria          : {}°C
Срепняя температура: {}°C,Temperatura media    : {}°C
