original,translation
Создание строк... {}%,Stringide loomine... {}%
Создание таблицы имён,Nimetabeli loomine
Создание тела файла,Faili sisu loomine
Создание точки доступа...,Pääsupunkti loomine...
Создание хэш таблицы,Räsitabeli loomine
Создание ярлыка,Otsetee loomine
Создано новое сохранение. Восстанавливаю бекап в него...,Uus salvestus loodud. Taastamine varukoopiat...
Создать sdmc:/versions.txt,Loo sdmc:/versions.txt
Создать единый репак,Loo üks repack
Создать новое сохранение...,Loo uus salvestus...
Создать новый каталог...,Loo uus kataloog...
Создать новый файл...,Loo uus fail...
Создать ярлык,Loo otsetee
Создать ярлык для hbmenu,Loo otsetee hbmenu jaoks
Создать ярлык на рабочий стол для DBI...,Loo DBI töölaua otsetee...
Создать ярлык с аргументами...,Loo otsetee argumentidega...
Создаётся обновлённая запись об игре...,Uuendatud mängukirje loomine...
Сохранение для {} уже существует,Salvestus {} jaoks on juba olemas
Сохранения,Salvestused
Сохранения будут удалены!,Salvestused kustutatakse!
Сохранения удалённых игр ({}),Kustutatud mängude salvestused ({})
Сохранения установленных игр ({}),Paigaldatud mängude salvestused ({})
Сохранёные в системе параметры котроллера батареи,Süsteemi salvestatud aku kontrolleri parameetrid
Существующая запись об игре не найдена,Olemasolevat mängu kirjet ei leitud
Существующее сохранение не найдено и новое не может быть создано,Olemasolevat salvestust ei leitud ja uut ei saa luua
SDK {} уже был экспортирован: {},SDK {} on juba eksporditud: {}
Тайтл не установлен,Pealkiri pole paigaldatud
Тайтл установлен,Pealkiri paigaldatud
Тайтлы с ошибками:,Pealkirjad vigadega:
Текущее время: {},Praegune aeg: {}
SDK на подмену не найдены,Asendamiseks SDK-d ei leitud
Тема,Teema
Тикет исправлен,Pilet parandatud
Тикеты,Piletid
Тикеты не найдены,Pileteid ei leitud
864,864
881,881
"больше шансов, что оно заработает». Их",kõik õnnestub». Nende taktika kiilub
быстро проникли в планы шадоков и,Nad lasksid külalisel ronida oma
"всякий раз, когда растение расцветает", 
"выражениях: «Чем больше неудач, тем","seda suurem on tõenäosus, et lõpuks"
"вычислили, что у них есть по крайней","võimalust miljonist, millega kõik"
заработает… И они торопятся поскорее,"neid 999 999 esimest fataalset viga,"
"и дает транзистор, они мчатся, чтобы", 
"и не кончилось успехом». Или, в других","Ehk teisisõnu: «Mida rohkem ohvreid,"
"мере один шанс из миллиона, что она",tööle hakkab… Ja nad ruttavad tegema
миллионная заработает»., I. I. Paskaloba. Läbimurderütmid.
"ничего, что бы непрерывно продолжалось",ajutine pant suuredu tagatisena».
"но окружили его со всех сторон, и",võtavad naabrid selle käest ära.»
"опытов, чтобы быть уверенными, что", 
осуществить 999999 первых неудачных,et siis saabuks võit».
"очень умные благодаря своим шляпам,",läbi ja otsustasid meelt lahutada.
"планету гиби искать транзисторы. Гиби,",detaile tooma. Naabrid nägid plaani
постоянно кончаясь неудачами.,tuues ustavalt miinuskasvu. Kogu
принципов шадокской логики: «Нет,"«Pole olemas häda, mis poleks vaid"
"ракета еще несовершенна, но они","kinni, kuid nad usuvad kindlalt ühte"
"растений, произрастающих на огородах.",peal seisvatest masinatest. Mülkast
решили позабавиться. Они позволили,"teehoidu, kuid piirasid selle sisse."
собрать урожай прежде шадока., 
"терпят неудачу потому, что не хватает","kukuvad alla, sest kiipe ei jätku"
транзисторов в системах безопасности.,sihtimissüsteemides ega potitoolides.
"шадоку забраться в один из их огородов,","Nüüd iga kord, kui ta näeb kiipi,"
«У шадоков ситуация удовлетворительна.,«Mülka orkidel läheb kõik
"Испытания ракет продолжаются,","plaanipäraselt. Nullimine jätkub,"
Но у гиби транзисторы собирают с,Naabritelt hankivat kiipe otse aia
Решено послать одного из шадоков на,saadeti vabatahtlik naabrite juurde
original,original
"SSID: {}, Пароль: {}","SSID: {}, Parool: {}"
Тип оборудования        : {},Seadme tüüp              : {}
TempC0               : {:04x},TempC0                  : {:04x}
Уровень заряда батареи         : {},Aku laetuse tase         : {}
URL для проверки обновлений,URL värskenduste kontrollimiseks
Установка с картриджа,Paigaldamine mängukaardilt
Установка через DBIbackend,Paigaldamine läbi DBIbackend
Форсировать UTF-8,Sunni UTF-8
Хэш версии              : {},Versiooni räsi           : {}
Читать дату файлов,Loe faili kuupäev
Экзосфера очищает CAL0      : {},Exosphere puhastab CAL0   : {}
Экран                 : ({:08X}) {},Ekraan                   : ({:08X}) {}
Язык                    : {},Keel                     : {}
"Интервал автобекапа сейвов, дни","Salvestuste automaatse varundamise intervall, päevad"
Конфигурация зарядки            : {},Laadimise konfiguratsioon   : {}
Режим Hi-Z включён              : {},Hi-Z režiim sisse lülitatud : {}
Зарядка батареи включена        : {},Aku laadimine lubatud       : {}
Маршрут электропитания          : {},Toiteallika marsruut        : {}
Напряжение источника            : {} mV,Allika pinge                : {} mV
Ток источника                   : {} mA,Allika vool                 : {} mA
Быстрая зарядка разрешена       : {},Kiirlaadimise lubatud       : {}
Целевая прошивка            : {}.{}.{},Sihtfirmware              : {}.{}.{}
Поддерживаемая версия HOS   : {},Toetatud HOS versioon     : {}
Предел входного тока (буст)     : {} mA,Sisendvoolu limiit (boost)  : {} mA
Предел тока быстрой зарядки     : {} mA,Kiirlaadimise voolupiir     : {} mA
Напряжение батареи              : {} mV,Aku pinge                   : {} mV
Контроллер источника получен    : {},Allika kontroller saadud    : {}
OTG Запрошен                    : {},OTG taotletud               : {}
Производитель    : {:s} ({:02X}),Tootja         : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID         : {:s} ({:s})
Имя продукта     : {:s},Toote nimi     : {:s}
Ревизия продукта : {:s},Toote revisjon : {:s}
Серийный номер   : {:s},Seerianumber   : {:s}
Ёмкость с завода   : {} mAh,Tehasekapasiteet          : {} mAh
Автоповтор кнопок при удержании,Nuppude automaatne kordamine hoidmisel
Версия атмосферы            : {}.{}.{},Atmosphere'i versioon     : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Püsivara versioon        : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Aku vanus                : {}%
Время гашения экрана в секундах,Ekraani tuhmumise aeg sekundites
Выключать экран,Ekraan välja
Выход на рабочий стол,Välju avakuvale
Дата первого игрового события : {},Esimese mängusündmuse kuupäev    : {}
Добавлять суффикс к имени файла,Lisa failinimele järelliide
Достаточное питание            : {},Piisav toide             : {}
Есть исправление RCM бага   : {},On RCM vea parandus       : {}
Журналирование действий,Toimingute logimine
Закладки на SD,SD järjehoidjad
Запись в CAL0 разрешена     : {},CAL0 kirjutamine lubatud  : {}
Запускать точку доступа,Käivita pääsupunkt
Запустить FTP сервер,Käivita FTP server
Запустить HTTP сервер,Käivita HTTP server
Заряд батареи                  : {}%,Aku laetase              : {}%
Заряд батареи (сырое значение) : {}%,Aku laetase (tööväärtus) : {}%
Зарядка батареи                : {},Aku laetus               : {}
Инструменты,Tööriistad
Использовать 5 GHz,Kasuta 5 GHz
Использовать MSG_WAITALL в recv,Kasuta MSG_WAITALL recv-s
Использовать для неё TitleID,Kasuta selle jaoks TitleID
Использовать разгон,Kasuta ülekellutamist
Использовать скрытый SSID,Kasuta peidetud SSID-d
Источник питания                : {},Toiteallikas                : {}
Курсор на обеих панелях,Kursor mõlemal paneelil
%% заряд-разряд    : {},%% laadimine-tühjendamine : {}
Никнейм консоли         : {},Konsooli hüüdnimi        : {}
Общее число игровых сессий    : {},Mängusessioonide koguarv         : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC aadress    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR loendis
Configuration Id1     : {},Configuration Id1        : {}
DeviceId                : {0:} ({0:016X}),DeviceId                 : {0:} ({0:016X})
Папка для бекапа сохранений,Salvestusandmete varukoopiakaust
Папка для дампа игр,Mängu tõmmise kaust
Папка журналов,Logikaust
DramId                  : {} ({}),DramId                   : {} ({})
Пароль,Parool
Перевернуть джойконы,Pööra Joy-Conid
Перевернуть экран,Pööra ekraani
Emummc включён              : {},Emummc lubatud            : {}
Переносить слова,Murra sõnu
Платформа               : {},Platvorm                 : {}
FullCap              : {:04x} ({} mAh),FullCap                 : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Tõsta esile värskenduste failid
FullCapNom           : {:04x} ({} mAh),FullCapNom              : {:04x} ({} mAh)
Показываемая версия     : {},Kuvatav versioon         : {}
Показываемое название   : {},Kuvatav nimi             : {}
Показывать 'Обновить отсюда',Näita 'Uuenda siit'
Показывать объединённый NSP,Kuva ühendatud NSP
Показывать папку 'Mods&Cheats',Näita kausta 'Mods&Cheats'
Показывать прогрев кеша,Näita vahemälu soojendamist
Показывать размер LFS (долго),Näita LFS suurust (aeglane)
Показывать секунды,Kuva sekundeid
Показывать часы в статусе,Näita kella olekuribal
Поколение ключа             : {},Võtme genereerimine       : {}
Git commit hash             : {:016X},Git commit hash           : {:016X}
Полная ёмкость     : {} mAh,Täismaht                  : {} mAh
IavgEmpty            : {:04x},IavgEmpty               : {:04x}
Пользовательские хранилища,Kasutaja salvestusruumid
Предел входного тока            : {} mA,Sisendvoolu limiit          : {} mA
Предназначение          : {},Otstarve                 : {}
Проверять хэш при установке,Kontrolli räsi paigaldamisel
Просмотр SD карты,Sirvi SD-kaarti
Просмотр USB носителей,Sirvi USB-seadmeid
Просмотр раздела SYSTEM,SYSTEM partitsiooni sirvimine
Просмотр раздела USER,Sirvi USER partitsiooni
Просмотр сети,Sirvi võrku
Просмотр сохранений,Vaata salvestusi
Просмотр тикетов,Piletite vaatamine
Просмотр установленных игр,Vaata paigaldatud mänge
Регион                  : {},Regioon                  : {}
Режим HiZ зарядки       : {},HiZ laadimisrežiim       : {}
Режим киоска            : {},Kioski režiim            : {}
Родительский PIN        : {},Lapseluku PIN            : {}
Серийный # прочитанный  : {},Seerianumber # loetud    : {}
Серийный # угаданный    : {},Seerianumber ära arvatud : {}
Серийный номер        : {},Seerianumber             : {}
Силовая роль                    : {},Toiterolli                  : {}
QrTable00            : {:04x},QrTable00               : {:04x}
Смещать курсор после выделения,Liiguta kursorit pärast valikut
QrTable10            : {:04x},QrTable10               : {:04x}
Сожжено предохранителей : {},Kaitsmeid põletatud      : {}
Создавать LFS папку,Loo LFS kaust
QrTable20            : {:04x},QrTable20               : {:04x}
QrTable30            : {:04x},QrTable30               : {:04x}
RCOMP0               : {:04x},RCOMP0                  : {:04x}
Сохранения только в RO режиме,Salvestused ainult RO-režiimis
RTC запущены (приблизительно) : {},RTC käivitatud (ligikaudu)       : {}
Текущая ёмкость                 : {}%,Praegune mahtuvus           : {}%
Текущая ёмкость    : {} mAh,Praegune mahtuvus         : {} mAh
Текущее напряжение : {} mV,Praegune pinge            : {} mV
Текущий заряд      : {}%,Praegune laetase          : {}%
Текущий ток        : {} mA,Praegune vool             : {} mA
Тема отображения,Kuvateema
Температура        : {}°C,Temperatuur               : {}°C
Температура батареи             : {}°C,Aku temperatuur             : {}°C
Тип SoC                 : {},SoC tüüp                 : {}
Тип источника питания          : {},Toiteallika tüüp         : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Wireless LAN MAC aadress : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},USB 3.0 sunnitud lubamine : {}
Возраст батареи                 : {}%,Aku vanus                   : {}%
Предел напряжения заряда батареи: {} mV,Aku laadimispinge limiit    : {} mV
Средняя температура: {}°C,Keskmine temperatuur      : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Summa %% laad-tühjendus : {} (~{} 0-100 tsüklit)
"          Париж, издательство Грассе.", 
      Название: {}\n      Издатель: {}\n      Версия: ,      Nimi: {}\n      Kirjastaja: {}\n      Versioon: 
Удаление игры ,Mängu kustutamine 
Удаляется бекап ,Varukoopia kustutamine 
Удалять после установки: ,Kustuta pärast paigaldamist :
  Автоопределение,  Automaatne tuvastamine
Шифрование секции ,Sektsiooni krüpteerimine 
Ярлык   : ,Otsetee   : 
 {} минут, {} minutit
Язык    : ,Keel       :
Путь    : ,Tee     : 
  Жак Руксель. Великолепие навыворот.," Punker, riigikirjastus «Kõverpeegel»."
  Кодировка...,  Kodeerimine...
  Применить,  Rakenda
  Редактирование,  Redigeerimine
 (по времени игры), (mänguaja järgi)
 (по названию игры), (mängu nime järgi)
 (по числу запусков), (käivituste arvu järgi)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Krüpteerimine: {} Paigalduse suurus: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [EI SAA FAILI AVADA]
Автозапуск FTP: ,FTP automaatkäivitus: 
Автор   : ,Autor      :
 {:>5} часа, {:>5} tundi
Базовое хранилище: ,Põhimälu: 
 {:>5} часов, {:>5} tundi
ВНИМАНИЕ ,HOIATUS 
ВНИМАНИЕ! ,HOIATUS! 
 {} в чёрном списке., {} mustas nimekirjas.
Версия  : ,Versioon   :
Внимание! ,Tähelepanu! 
 {} минута, {} minut
 {} минуты, {} minutit
Всего освобождено места : ,Kokku vabastatud ruumi : 
    {:>2} сек,    {:>2} sek
 Закрытие игры, Mängu sulgemine
Выйти из DBI           : ,Välju DBIst                 :
Выключить экран        : ,Lülita ekraan välja         :
 Запуск игры, Käivita mäng
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Kasutaja \x1b[36;1m{}\x1b[37;1m väljalogimine
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Kasutajanimi \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Mängule lülitumine
Загружено ,Laaditud 
 Режим работы изменился: {}, Töörežiim muudetud: {}
 Сброс системных часов, Lähtesta süsteemikell
 Сворачивание игры, Mängu minimeerimine
Запрос на удаление ,Kustutamise päring 
 Состояние электропитания изменилось: {}, Toiteseisund muutus: {}
" и {} новое DLC,"," ja {} uut DLC-d,"
"    Великий колдун сказал, что ракеты","Peastrateeg kuulutas, et raketid"
" и {} новых DLC,"," ja {} uut DLC-d,"
Имя     : ,Nimi       :
 сортировка по дате создания, sorteeri loomiskuupäeva järgi
 сортировка по имени, sorteeri nime järgi
 сортировка по имени игры, sorteeri mängu nime järgi
Используется ,Kasutatakse 
 сортировка по месту установки, sorteeri paigalduskoha järgi
Конвертация в фейковые ,Teisendamine võltsiteks 
 сортировка по общему размеру, sorteeri kogusuuruse järgi
 сортировка по пользователю, sorteeri kasutaja järgi
 сортировка по порядку игры, sorteeri mängu järjekorra järgi
Место установки        : ,Paigalduskoht               :
 сортировка по размеру, sorteeri suuruse järgi
Название: ,Nimi: 
    Дело здесь в одном из основных,saladus peitub süvaloogika dogmas:
Начало установки. Место установки: ,Paigaldamine algas. Paigalduskoht: 
Невозможно создать выходной zip-файл: ,Väljund-zip-faili loomine ebaõnnestus: 
Неиспользуемый тикет: ,Kasutamata pilet: 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Ülekande kogumaht           :
Общий размер установки : ,Paigalduse kogumaht         :
Ожидается ,Oodatakse 
Ожидание включения интерфейса: ,Ootan liidese aktiveerumist: 
Освобождено места в NAND: ,NAND-is vabastatud ruumi: 
Освобождено места на SD : ,SD ruumi vabastatud : 
   Получение списка бекапов...   ,   Varukoopialoendi hankimine...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Pulgad - Lehekülgede navigeerimine\n\n     ZR+ZL - Hüppa lehele... \n\n       L/R - Peatükkide navigeerimine   \n\n       (-) - See vihje         \n\n       (+) - Menüü                  
Ошибка чтения регистров max17050: ,Viga max17050 registrite lugemisel: 
Ошибка чтения сохранённых параметров контроллера: ,Viga salvestatud kontrolleri parameetrite lugemisel: 
   Получение списка бекапов...{}/{}    ,   Varukoopialoendi hankimine...{}/{}    
Предупреждения: ,Hoiatused: 
"LFS мод.: Присутствует, Размер: ","LFS mod.   : Olemas, Suurus:"
Пропускаем файл до начала secure раздела ,Jätan faili vahele kuni secure sektsiooni alguseni 
Размер  : ,Suurus  : 
Сброс требуемой версии к ,Lähtesta nõutav versioon 
   Получение списка сохранений...   ,   Salvestuste nimekirja hankimine...   
Скорость USB интерфейса: ,USB liidese kiirus: 
Создан zip-файл: ,Loodud zip-fail: 
Создание бекапа сохранения ,Salvestuse varukoopia loomine 
Создание каталога: ,Kataloogi loomine: 
Создание объекта: ,Objekti loomine: 
Создание фейковой записи... ,Võltskirje loomine... 
Создаётся MTP хранилище: ,MTP salvestusruumi loomine: 
Статистика игры ,Mängu statistika 
Строка поиска: ,Otsingustring: 
Не проверять место     : ,Ära kontrolli ruumi         :
Проверять хеш-сумму NCA: ,Kontrolli NCA räsi          :
Патчить имена (HOS 21+): ,Parandage nimesid (HOS 21+) :
Занулять мастерключ    : ,Lähtesta põhivõti           :
Патчить запись видео   : ,Parandab videosalvestust    :
Патчить скриншоты      : ,Parandab ekraanipilte       :
Игра использует SDK {},Mäng kasutab SDK {}
Удалить старые обновления игр,Kustuta vanad mänguuuendused
Удалить потерянный контент с SD,Kustuta SD-lt orbude sisu
Удалить потерянный контент из NAND,Kustuta orbude sisu NAND-ist
Удалить плейсхолдеры с SD,Kustuta kohahoidjad SD-lt
Удалить плейсхолдеры из NAND,Kustuta kohahoidjad NAND-ist
Удалить неиспользуемые тикеты,Kustuta kasutamata piletid
Починить тикеты с ошибками дампа,Paranda tõrkeid sisaldavad piletid
Удалить скачанное обновление системы,Kustuta allalaaditud süsteemivärskendus
Очистить папку erpt_reports,Tühjenda kaust erpt_reports
Очистить кеш тикетов,Tühista piletite vahemälu
Очистить /atmosphere/contents,Tühjenda /atmosphere/contents
Удалить сохранения удалённых пользователей,Kustuta kustutatud kasutajate salvestused
Дата производства: {:s},Tootmiskuupäev : {:s}
Ник: {},Hüüdnimi: {}
Установить обновления из текущей папки,Paigalda värskendused praegusest kaustast
Патчить требование NNID: ,Parandage NNID nõue         :
Выполнить выбранные действия,Käivita valitud tegevused
CID: {:s},CID            : {:s}
TitleId : {} BID: {},TitleId    : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK   : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,","Hoiatus!!! Jargmiste valikute lubamine toob kaasa selle,"
что установленные NCA файлы будут отличаться от исходных:,et paigaldatud NCA failid erinevad originaalidest:
Включение синхронизации времени по сети...,Võrguaja sünkroniseerimise lubamine…
 Да ,Jah 
Нет , Ei 
Это действие будет нельзя отменить,Seda tegevust ei saa tagasi võtta
Да,Jah
Произошла ошибка: ,Ilmnes viga: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,Failis /switch/prod.keys puuduvad vajalikud võtmed.
Часть функций программы будет недоступна.,Osa programmi funktsioonidest ei ole saadaval.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Taaskäivitage Hekate'sse ja kasutage Lockpick_RCM.bin payload'i
для дампа ключей из SysNAND.,SysNAND-ist võtmete tõmmiseks.
Проверять хэш при установке    : ,Kontrolli räsi paigaldamisel    : 
Просмотр раздела USER          : ,Sirvi USER partitsiooni          : 
Тема отображения               : ,Kuvamisteema                 : 
Температура    : {}$°$C,Temperatuur               : {}°C
Температура     : {}$°$C,Temperatuur               : {}°C
Температура      : {}$°$C,Temperatuur               : {}°C
Температура       : {}$°$C,Temperatuur               : {}°C
Температура        : {}$°$C,Temperatuur               : {}°C
Температура         : {}$°$C,Temperatuur               : {}°C
Температура          : {}$°$C,Temperatuur               : {}°C
Температура           : {}$°$C,Temperatuur               : {}°C
Температура            : {}$°$C,Temperatuur               : {}°C
Температура             : {}$°$C,Temperatuur               : {}°C
Температура              : {}$°$C,Temperatuur               : {}°C
Срепняя температура: {}$°$C,Keskmine temperatuur      : {}°C
Средняя температура: {}$°$C,Keskmine temperatuur      : {}°C
Температура батареи        : {}$°$C,Aku temperatuur             : {}°C
Температура батареи         : {}$°$C,Aku temperatuur             : {}°C
Температура батареи          : {}$°$C,Aku temperatuur             : {}°C
Температура батареи           : {}$°$C,Aku temperatuur             : {}°C
Температура батареи            : {}$°$C,Aku temperatuur             : {}°C
Температура батареи             : {}$°$C,Aku temperatuur             : {}°C
Температура батареи              : {}$°$C,Aku temperatuur             : {}°C
Температура батареи               : {}$°$C,Aku temperatuur             : {}°C
Температура батареи                : {}$°$C,Aku temperatuur             : {}°C
Температура батареи                 : {}$°$C,Aku temperatuur             : {}°C
Температура батареи                  : {}$°$C,Aku temperatuur             : {}°C
Температура    : {}°C,Temperatuur               : {}°C
Температура     : {}°C,Temperatuur               : {}°C
Температура      : {}°C,Temperatuur               : {}°C
Температура       : {}°C,Temperatuur               : {}°C
Температура         : {}°C,Temperatuur               : {}°C
Температура          : {}°C,Temperatuur               : {}°C
Температура           : {}°C,Temperatuur               : {}°C
Температура            : {}°C,Temperatuur               : {}°C
Температура             : {}°C,Temperatuur               : {}°C
Температура              : {}°C,Temperatuur               : {}°C
Температура батареи        : {}°C,Aku temperatuur             : {}°C
Температура батареи         : {}°C,Aku temperatuur             : {}°C
Температура батареи          : {}°C,Aku temperatuur             : {}°C
Температура батареи           : {}°C,Aku temperatuur             : {}°C
Температура батареи            : {}°C,Aku temperatuur             : {}°C
Температура батареи              : {}°C,Aku temperatuur             : {}°C
Температура батареи               : {}°C,Aku temperatuur             : {}°C
Температура батареи                : {}°C,Aku temperatuur             : {}°C
Температура батареи                 : {}°C,Aku temperatuur             : {}°C
Температура батареи                  : {}°C,Aku temperatuur             : {}°C
Срепняя температура: {}°C,Keskmine temperatuur      : {}°C
