original,translation
Создано новое сохранение. Восстанавливаю бекап в него...,Nieuwe opslag aangemaakt. Backup wordt hersteld...
Создать sdmc:/versions.txt,sdmc:/versions.txt aanmaken
Создать единый репак,Enkele repack maken
Создать новое сохранение...,Nieuwe opslag maken...
Создать новый каталог...,Nieuwe map maken...
Создать новый файл...,Nieuw bestand maken...
Создать ярлык,Snelkoppeling maken
Создать ярлык для hbmenu,Snelkoppeling maken voor hbmenu
Создать ярлык на рабочий стол для DBI...,Snelkoppeling op bureaublad maken voor DBI...
Создать ярлык с аргументами...,Snelkoppeling met argumenten maken...
Создаётся обновлённая запись об игре...,Bijgewerkt spelrecord wordt aangemaakt...
Сохранение для {} уже существует,Opslaggegevens voor {} bestaan al
Сохранения,Opslaggegevens
Сохранения будут удалены!,Opslaggegevens worden verwijderd!
Сохранения удалённых игр ({}),Saves van verwijderde games ({})
Сохранения установленных игр ({}),Saves van geïnstalleerde games ({})
Сохранёные в системе параметры котроллера батареи,In systeem opgeslagen batterijcontroller-parameters
Существующая запись об игре не найдена,Bestaand spelrecord niet gevonden
Существующее сохранение не найдено и новое не может быть создано,Bestaande opslag niet gevonden en nieuwe kan niet worden aangemaakt
SDK {} уже был экспортирован: {},SDK {} is al geëxporteerd: {}
Тайтл не установлен,Titel niet geïnstalleerd
Тайтл установлен,Titel geïnstalleerd
Тайтлы с ошибками:,Titels met fouten:
Текущее время: {},Huidige tijd: {}
SDK на подмену не найдены,Geen SDK gevonden voor vervanging
Тема,Thema
Тикет исправлен,Ticket opgelost
Тикеты,Tickets
Тикеты не найдены,Geen tickets gevonden
864,864
881,881
"больше шансов, что оно заработает». Их","meer kans dat het werkt"". Hun"
быстро проникли в планы шадоков и,werd een vrijwilliger rechtstreeks naar
"всякий раз, когда растение расцветает",plan en besloten er lekker de draak mee
"выражениях: «Чем больше неудач, тем","uitdrukkingen: ""Hoe meer mislukkingen, hoe"
"вычислили, что у них есть по крайней",uiteindelijk allemaal goed komt.' Hun
заработает… И они торопятся поскорее,rotsvast in die ene kans op een miljoen
"и дает транзистор, они мчатся, чтобы",te steken. Ze lieten de gast in een van
"и не кончилось успехом». Или, в других",'Er bestaat geen ramp die niet slechts
"мере один шанс из миллиона, что она","tactiek hapert, maar ze geloven"
миллионная заработает».,"eerste 999.999 fatale fouten te maken,"
"ничего, что бы непрерывно продолжалось",niets dat ononderbroken zou doorgaan
"но окружили его со всех сторон, и","internet, doorzagen al snel het geheime"
"опытов, чтобы быть уверенными, что",haasten zich om zo snel mogelijk die
осуществить 999999 первых неудачных,waarbij alles zal werken... En ze
"очень умные благодаря своим шляпам,",in tuinen staat. Vanuit de moerassen
"планету гиби искать транзисторы. Гиби,",rechtstreeks uit apparatuur halen die
постоянно кончаясь неудачами.,"van nulstelling gaat door, en levert"
принципов шадокской логики: «Нет,principes van Shadok-logica: «Nee
"ракета еще несовершенна, но они","meer offers, hoe groter de kans dat het"
"растений, произрастающих на огородах.",geleidingssystemen als in de toiletten.
решили позабавиться. Они позволили,"de buren gestuurd voor onderdelen. Die,"
собрать урожай прежде шадока.,hun opslagplaatsen met apparatuur
"терпят неудачу потому, что не хватает",De hoofdstrateeg verklaarde dat de
транзисторов в системах безопасности.,raketten neerstorten omdat er een
"шадоку забраться в один из их огородов,",doordat ze slim waren geworden door het
«У шадоков ситуация удовлетворительна.,«Bij de bewoners van de moerassen
"Испытания ракет продолжаются,",verloopt alles volgens plan. Het proces
Но у гиби транзисторы собирают с,"tekort is aan chips, zowel in de"
Решено послать одного из шадоков на,En bij de buren zouden ze chips
original,original
"SSID: {}, Пароль: {}","SSID: {}, Wachtwoord: {}"
Тип оборудования        : {},Apparaattype          : {}
TempC0               : {:04x},TempC0                  : {:04x}
Уровень заряда батареи         : {},Batterijlaadniveau                 : {}
URL для проверки обновлений,URL voor update-controle
Установка с картриджа,Installeren vanaf cartridge
Установка через DBIbackend,Installeren via DBIbackend
Форсировать UTF-8,Forceer UTF-8
Хэш версии              : {},Versie-hash           : {}
Читать дату файлов,Bestandsdatum lezen
Экзосфера очищает CAL0      : {},Exosphere wist CAL0             : {}
Экран                 : ({:08X}) {},Scherm                 : ({:08X}) {}
Язык                    : {},Taal                  : {}
"Интервал автобекапа сейвов, дни","Interval voor automatische back-up van saves, dagen"
Конфигурация зарядки            : {},Laadconfiguratie              : {}
Режим Hi-Z включён              : {},Hi-Z-modus ingeschakeld       : {}
Зарядка батареи включена        : {},Batterij opladen ingeschakeld : {}
Маршрут электропитания          : {},Voedingsroute                 : {}
Напряжение источника            : {} mV,Bronspanning                  : {} mV
Ток источника                   : {} mA,Bronstroom                    : {} mA
Быстрая зарядка разрешена       : {},Snelladen toegestaan          : {}
Целевая прошивка            : {}.{}.{},Doelfirmware                    : {}.{}.{}
Поддерживаемая версия HOS   : {},Ondersteunde HOS-versie         : {}
Предел входного тока (буст)     : {} mA,Ingangsstroom limiet (boost)  : {} mA
Предел тока быстрой зарядки     : {} mA,Snellaadstroomlimiet          : {} mA
Напряжение батареи              : {} mV,Batterijspanning              : {} mV
Контроллер источника получен    : {},Broncontroller verkregen      : {}
OTG Запрошен                    : {},OTG aangevraagd               : {}
Производитель    : {:s} ({:02X}),Fabrikant      : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID         : {:s} ({:s})
Имя продукта     : {:s},Productnaam    : {:s}
Ревизия продукта : {:s},Productrevisie : {:s}
Серийный номер   : {:s},Serienummer    : {:s}
Ёмкость с завода   : {} mAh,Fabriekscapaciteit     : {} mAh
Автоповтор кнопок при удержании,Automatische knopherhaling bij ingedrukt houden
Версия атмосферы            : {}.{}.{},Atmosphere-versie               : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Firmwareversie        : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Batterijleeftijd                   : {}%
Время гашения экрана в секундах,Schermdimmingstijd in seconden
Выключать экран,Scherm uitschakelen
Выход на рабочий стол,Afsluiten naar HOME-menu
Дата первого игрового события : {},Datum eerste gameplay-gebeurteni : {}
Добавлять суффикс к имени файла,Achtervoegsel toevoegen aan bestandsnaam
Достаточное питание            : {},Voldoende voeding                  : {}
Есть исправление RCM бага   : {},Heeft RCM-bugfix                : {}
Журналирование действий,Actielogboek
Закладки на SD,SD-bladwijzers
Запись в CAL0 разрешена     : {},CAL0 schrijven toegestaan       : {}
Запускать точку доступа,Toegangspunt starten
Запустить FTP сервер,Start FTP-server
Запустить HTTP сервер,HTTP-server starten
Заряд батареи                  : {}%,Batterijlading                     : {}%
Заряд батареи (сырое значение) : {}%,Batterijlading (onbewerkte waarde) : {}%
Зарядка батареи                : {},Batterijlading                     : {}
Инструменты,Hulpmiddelen
Использовать 5 GHz,Gebruik 5 GHz
Использовать MSG_WAITALL в recv,Gebruik MSG_WAITALL in recv
Использовать для неё TitleID,Gebruik TitleID hiervoor
Использовать разгон,Overklokken gebruiken
Использовать скрытый SSID,Verborgen SSID gebruiken
Источник питания                : {},Stroombron                    : {}
Курсор на обеих панелях,Cursor op beide panelen
%% заряд-разряд    : {},%% opladen-ontladen    : {}
Никнейм консоли         : {},Console-bijnaam       : {}
Общее число игровых сессий    : {},Totaal aantal speelsessies       : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC adres    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR in lijst
Configuration Id1     : {},Configuration Id1      : {}
DeviceId                : {0:} ({0:016X}),DeviceId              : {0:} ({0:016X})
Папка для бекапа сохранений,Back-upmap voor opslaggegevens
Папка для дампа игр,Map voor game-dumps
Папка журналов,Logmap
DramId                  : {} ({}),DramId                : {} ({})
Пароль,Wachtwoord
Перевернуть джойконы,Joy-Cons omdraaien
Перевернуть экран,Scherm draaien
Emummc включён              : {},Emummc ingeschakeld             : {}
Переносить слова,Woorden afbreken
Платформа               : {},Platform              : {}
FullCap              : {:04x} ({} mAh),FullCap                 : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Update-bestanden markeren
FullCapNom           : {:04x} ({} mAh),FullCapNom              : {:04x} ({} mAh)
Показываемая версия     : {},Weergegeven versie    : {}
Показываемое название   : {},Weergavenaam          : {}
Показывать 'Обновить отсюда',Toon 'Hier bijwerken'
Показывать объединённый NSP,Samengevoegde NSP weergeven
Показывать папку 'Mods&Cheats',Map 'Mods&Cheats' weergeven
Показывать прогрев кеша,Cache-opwarming weergeven
Показывать размер LFS (долго),Toon LFS-grootte (traag)
Показывать секунды,Seconden weergeven
Показывать часы в статусе,Klok weergeven in status
Поколение ключа             : {},Sleutelgeneratie                : {}
Git commit hash             : {:016X},Git commit hash                 : {:016X}
Полная ёмкость     : {} mAh,Volledige capaciteit   : {} mAh
IavgEmpty            : {:04x},IavgEmpty               : {:04x}
Пользовательские хранилища,Gebruikersopslag
Предел входного тока            : {} mA,Ingangsstroom limiet          : {} mA
Предназначение          : {},Doel                  : {}
Проверять хэш при установке,Hash controleren bij installatie
Просмотр SD карты,SD-kaart verkennen
Просмотр USB носителей,USB-stations doorzoeken
Просмотр раздела SYSTEM,SYSTEM-partitie verkennen
Просмотр раздела USER,USER-partitie verkennen
Просмотр сети,Netwerk verkennen
Просмотр сохранений,Opgeslagen bestanden bekijken
Просмотр тикетов,Tickets bekijken
Просмотр установленных игр,Geïnstalleerde games bekijken
Регион                  : {},Regio                 : {}
Режим HiZ зарядки       : {},HiZ-oplaadmodus       : {}
Режим киоска            : {},Kioskmodus            : {}
Родительский PIN        : {},Ouderlijke PIN        : {}
Серийный # прочитанный  : {},Serienummer # gelezen : {}
Серийный # угаданный    : {},Serienummer geraden   : {}
Серийный номер        : {},Serienummer            : {}
Силовая роль                    : {},Stroomrol                     : {}
QrTable00            : {:04x},QrTable00               : {:04x}
Смещать курсор после выделения,Cursor verplaatsen na selectie
QrTable10            : {:04x},QrTable10               : {:04x}
Сожжено предохранителей : {},Zekeringen verbrand   : {}
Создавать LFS папку,LFS-map maken
QrTable20            : {:04x},QrTable20               : {:04x}
QrTable30            : {:04x},QrTable30               : {:04x}
RCOMP0               : {:04x},RCOMP0                  : {:04x}
Сохранения только в RO режиме,Opgeslagen bestanden alleen in RO-modus
RTC запущены (приблизительно) : {},RTC gestart (ongeveer)           : {}
Текущая ёмкость                 : {}%,Huidige capaciteit            : {}%
Текущая ёмкость    : {} mAh,Huidige capaciteit     : {} mAh
Текущее напряжение : {} mV,Huidige spanning       : {} mV
Текущий заряд      : {}%,Huidige lading         : {}%
Текущий ток        : {} mA,Huidige stroom         : {} mA
Тема отображения,Weergavethema
Температура        : {}°C,Temperatuur            : {}°C
Температура батареи             : {}°C,Batterijtemperatuur           : {}°C
Тип SoC                 : {},SoC-type              : {}
Тип источника питания          : {},Type stroombron                    : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Wireless LAN MAC adres : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},USB 3.0 geforceerd ingeschakeld : {}
Возраст батареи                 : {}%,Batterijleeftijd              : {}%
Предел напряжения заряда батареи: {} mV,Batterij laadspanningslimiet  : {} mV
Средняя температура: {}°C,Gemiddelde temperatuur : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Som %% opladen-ontladen : {} (~{} 0-100 cycli)
"          Париж, издательство Грассе.",          I. Pizdobolov. Ritmes van de 
      Название: {}\n      Издатель: {}\n      Версия: ,      Naam: {}\n      Uitgever: {}\n      Versie: 
Удаление игры ,Game verwijderen 
Удаляется бекап ,Back-up verwijderen 
Удалять после установки: ,Verwijderen na installatie :
  Автоопределение,  Automatische detectie
Шифрование секции ,Sectie-encryptie 
Ярлык   : ,Snelkoppeling   : 
 {} минут, {} minuten
Язык    : ,Taal      :
Путь    : ,Pad     : 
  Жак Руксель. Великолепие навыворот.,  zodat daarna de overwinning komt.» I.
  Кодировка...,  Coderen...
  Применить,  Toepassen
  Редактирование,  Bewerken
 (по времени игры), (op speeltijd)
 (по названию игры), (op spelnaam)
 (по числу запусков), (op aantal keer gestart)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Versleuteling: {} Installatiegrootte: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [KAN BESTAND NIET OPENEN]
Автозапуск FTP: ,FTP automatisch starten: 
Автор   : ,Auteur    :
 {:>5} часа, {:>5} uur
Базовое хранилище: ,Basisopslag: 
 {:>5} часов, {:>5} uur
ВНИМАНИЕ ,WAARSCHUWING 
ВНИМАНИЕ! ,WAARSCHUWING! 
 {} в чёрном списке., {} op de zwarte lijst.
Версия  : ,Versie    :
Внимание! ,Waarschuwing! 
 {} минута, {} minuut
 {} минуты, {} minuten
Всего освобождено места : ,Totaal vrijgemaakte ruimte : 
    {:>2} сек,    {:>2} sec
 Закрытие игры, Game sluiten
Выйти из DBI           : ,DBI afsluiten              :
Выключить экран        : ,Scherm uitschakelen        :
 Запуск игры, Game starten
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Gebruiker \x1b[36;1m{}\x1b[37;1m uitloggen
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Gebruikersnaam \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Overschakelen naar game
Загружено ,Geladen 
 Режим работы изменился: {}, Bedrijfsmodus gewijzigd: {}
 Сброс системных часов, Systeemklok resetten
 Сворачивание игры, Spel minimaliseren
Запрос на удаление ,Verwijderverzoek 
 Состояние электропитания изменилось: {}, Voedingsstatus gewijzigd: {}
" и {} новое DLC,"," en {} nieuwe DLC,"
"    Великий колдун сказал, что ракеты","    Bunker, staatsuitgeverij 'Spiegella"
" и {} новых DLC,"," en {} nieuwe DLC's,"
Имя     : ,Naam      :
 сортировка по дате создания, sorteren op aanmaakdatum
 сортировка по имени, sorteren op naam
 сортировка по имени игры, sorteren op spelnaam
Используется ,Gebruikt 
 сортировка по месту установки, sorteren op installatielocatie
Конвертация в фейковые ,Conversie naar nep 
 сортировка по общему размеру, sorteren op totale grootte
 сортировка по пользователю, sorteren op gebruiker
 сортировка по порядку игры, sorteren op spelvolgorde
Место установки        : ,Installatielocatie         :
 сортировка по размеру, sorteren op grootte
Название: ,Naam: 
    Дело здесь в одном из основных,    gestaag negatieve groei op. Het hel
Начало установки. Место установки: ,Installatie gestart. Installatielocatie: 
Невозможно создать выходной zip-файл: ,Kan uitvoer-zipbestand niet maken: 
Неиспользуемый тикет: ,Ongebruikt ticket: 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Totale overdrachtsgrootte  :
Общий размер установки : ,Totale installatiegrootte  :
Ожидается ,Verwacht 
Ожидание включения интерфейса: ,Wachten op interface-activering: 
Освобождено места в NAND: ,Vrijgemaakte ruimte in NAND: 
Освобождено места на SD : ,SD-ruimte vrijgemaakt : 
   Получение списка бекапов...   ,   Backuplijst ophalen...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Paginanavigatie\n\n     ZR+ZL - Ga naar pagina... \n\n       L/R - Hoofdstuknavigatie   \n\n       (-) - Deze hint         \n\n       (+) - Menu                  
Ошибка чтения регистров max17050: ,Fout bij het lezen van max17050-registers: 
Ошибка чтения сохранённых параметров контроллера: ,Fout bij het lezen van opgeslagen controllerparameters: 
   Получение списка бекапов...{}/{}    ,   Back-uplijst ophalen...{}/{}    
Предупреждения: ,Waarschuwingen: 
"LFS мод.: Присутствует, Размер: ","LFS mod.  : Aanwezig, Grootte:"
Пропускаем файл до начала secure раздела ,Bestand overslaan tot het begin van secure-sectie 
Размер  : ,Grootte  : 
Сброс требуемой версии к ,Vereiste versie resetten naar 
   Получение списка сохранений...   ,   Ophalenlijst met opslagbestanden...   
Скорость USB интерфейса: ,USB-interfacesnelheid: 
Создан zip-файл: ,Zip-bestand aangemaakt: 
Создание бекапа сохранения ,Back-up van opgeslagen gegevens maken 
Создание каталога: ,Map aanmaken: 
Создание объекта: ,Object aanmaken: 
Создание фейковой записи... ,Nep-item aanmaken... 
Создаётся MTP хранилище: ,MTP-opslag aanmaken: 
Статистика игры ,Spelstatistieken 
Строка поиска: ,Zoekstring: 
Не проверять место     : ,Ruimte niet controleren    :
Проверять хеш-сумму NCA: ,NCA-hash verifiëren        :
Патчить имена (HOS 21+): ,Namen patchen (HOS 21+)    :
Занулять мастерключ    : ,Hoofdsleutel resetten      :
Патчить запись видео   : ,Video-opname patchen       :
Патчить скриншоты      : ,Screenshots patchen        :
Игра использует SDK {},Game gebruikt SDK {}
Удалить старые обновления игр,Oude game-updates verwijderen
Удалить потерянный контент с SD,Verwijder verweesde inhoud van SD
Удалить потерянный контент из NAND,Verweesde inhoud verwijderen uit NAND
Удалить плейсхолдеры с SD,Placeholders verwijderen van SD
Удалить плейсхолдеры из NAND,Tijdelijke aanduidingen verwijderen uit NAND
Удалить неиспользуемые тикеты,Ongebruikte tickets verwijderen
Починить тикеты с ошибками дампа,Tickets met dumpfouten repareren
Удалить скачанное обновление системы,Gedownloade systeemupdate verwijderen
Очистить папку erpt_reports,Map erpt_reports wissen
Очистить кеш тикетов,Ticket-cache wissen
Очистить /atmosphere/contents,/atmosphere/contents wissen
Удалить сохранения удалённых пользователей,Verwijder opgeslagen bestanden van verwijderde gebruikers
Дата производства: {:s},Productiedatum : {:s}
Ник: {},Bijnaam: {}
Установить обновления из текущей папки,Updates installeren vanuit huidige map
Патчить требование NNID: ,NNID-vereiste patchen      :
Выполнить выбранные действия,Geselecteerde acties uitvoeren
CID: {:s},CID            : {:s}
TitleId : {} BID: {},TitleId   : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK  : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",Waarschuwing!!! Het inschakelen van de volgende opties zal resulteren in
что установленные NCA файлы будут отличаться от исходных:,dat geïnstalleerde NCA-bestanden zullen verschillen van de originelen:
Включение синхронизации времени по сети...,Netwerktijdsynchronisatie inschakelen…
 Да , Ja 
Нет ,Nee 
Это действие будет нельзя отменить,Deze actie kan niet ongedaan worden gemaakt
Да,Ja
Произошла ошибка: ,Er is een fout opgetreden: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,Het bestand /switch/prod.keys mist de vereiste sleutels.
Часть функций программы будет недоступна.,Sommige programmafuncties zijn niet beschikbaar.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Herstart naar Hekate en gebruik de Lockpick_RCM.bin payload
для дампа ключей из SysNAND.,om sleutels uit SysNAND te dumpen.
Проверять хэш при установке    : ,Hash verifiëren bij installatie    : 
Просмотр раздела USER          : ,USER-partitie verkennen          : 
Тема отображения               : ,Weergavethema                : 
Температура    : {}$°$C,Temperatuur            : {}°C
Температура     : {}$°$C,Temperatuur            : {}°C
Температура      : {}$°$C,Temperatuur            : {}°C
Температура       : {}$°$C,Temperatuur            : {}°C
Температура        : {}$°$C,Temperatuur            : {}°C
Температура         : {}$°$C,Temperatuur            : {}°C
Температура          : {}$°$C,Temperatuur            : {}°C
Температура           : {}$°$C,Temperatuur            : {}°C
Температура            : {}$°$C,Temperatuur            : {}°C
Температура             : {}$°$C,Temperatuur            : {}°C
Температура              : {}$°$C,Temperatuur            : {}°C
Срепняя температура: {}$°$C,Gemiddelde temperatuur : {}°C
Средняя температура: {}$°$C,Gemiddelde temperatuur : {}°C
Температура батареи        : {}$°$C,Batterijtemperatuur           : {}°C
Температура батареи         : {}$°$C,Batterijtemperatuur           : {}°C
Температура батареи          : {}$°$C,Batterijtemperatuur           : {}°C
Температура батареи           : {}$°$C,Batterijtemperatuur           : {}°C
Температура батареи            : {}$°$C,Batterijtemperatuur           : {}°C
Температура батареи             : {}$°$C,Batterijtemperatuur           : {}°C
Температура батареи              : {}$°$C,Batterijtemperatuur           : {}°C
Температура батареи               : {}$°$C,Batterijtemperatuur           : {}°C
Температура батареи                : {}$°$C,Batterijtemperatuur           : {}°C
Температура батареи                 : {}$°$C,Batterijtemperatuur           : {}°C
Температура батареи                  : {}$°$C,Batterijtemperatuur           : {}°C
Температура    : {}°C,Temperatuur            : {}°C
Температура     : {}°C,Temperatuur            : {}°C
Температура      : {}°C,Temperatuur            : {}°C
Температура       : {}°C,Temperatuur            : {}°C
Температура         : {}°C,Temperatuur            : {}°C
Температура          : {}°C,Temperatuur            : {}°C
Температура           : {}°C,Temperatuur            : {}°C
Температура            : {}°C,Temperatuur            : {}°C
Температура             : {}°C,Temperatuur            : {}°C
Температура              : {}°C,Temperatuur            : {}°C
Температура батареи        : {}°C,Batterijtemperatuur           : {}°C
Температура батареи         : {}°C,Batterijtemperatuur           : {}°C
Температура батареи          : {}°C,Batterijtemperatuur           : {}°C
Температура батареи           : {}°C,Batterijtemperatuur           : {}°C
Температура батареи            : {}°C,Batterijtemperatuur           : {}°C
Температура батареи              : {}°C,Batterijtemperatuur           : {}°C
Температура батареи               : {}°C,Batterijtemperatuur           : {}°C
Температура батареи                : {}°C,Batterijtemperatuur           : {}°C
Температура батареи                 : {}°C,Batterijtemperatuur           : {}°C
Температура батареи                  : {}°C,Batterijtemperatuur           : {}°C
Срепняя температура: {}°C,Gemiddelde temperatuur : {}°C
