original,translation
"Nintendo Account задан, но не связан","Nintendo Account iestatīts, bet nav saistīts"
Сброс требуемой версии,Atiestatīt nepieciešamo versiju
Сбросить требуемую версию,Atiestatīt nepieciešamo versiju
Сведения,Informācija
Сведения...,Informācija...
Свободное место в хранилище: {},Brīvā krātuves vieta: {}
Свободное место: {},Brīvā vieta: {}
Сгенерировать и установить,Ģenerēt un instalēt
Nintendo Account не задан,Nintendo Account nav iestatīts
Сдампить на SD карту,Izmest uz SD kartes
Сдампить на внешний USB,Izmest uz ārējo USB
Сдампить текущую прошивку,Izgūt pašreizējo programmaparatūru
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Dumpēts: {}/{} ({}%) ({:.2f} MB/sek)
Сделать бекап,Izveidot dublējumu
"Сделать бекап, если новее","Izveidot dublējumu, ja jaunāks"
Северная Америка,Ziemeļamerika
Сентябрь,Septembris
Сепия,Sēpija
Сервер запущен,Serveris palaists
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Serveris piedāvā veikt DBI atjauninājumu\n\nNospiediet (+) apstiprināšanai\nJebkuru citu pogu atcelšanai
Сессии,Sesijas
Сессия закрыта,Sesija aizvērta
Сессия открыта,Sesija atvērta
Синхронизация времени по NTP,NTP laika sinhronizācija
Системные приложения,Sistēmas lietojumprogrammas
Системный по умолчанию,Sistēmas noklusējums
Сканирование директорий...,Skenē direktorijas...
Сканирование игр...,Spēļu skenēšana...
Скачано {}/{},Lejupielādēts {}/{}
Скачивание файла не удалось,Faila lejupielāde neizdevās
Скорость передачи: {:.2f} МБ/сек,Pārraides ātrums: {:.2f} MB/sek
Собираются сведения...,Tiek apkopota informācija...
Соединение сброшено,Savienojums atiestatīts
Создание DLC анлокера,DLC atslēdzēja izveide
Создание NSP,NSP izveide
Создание sdmc:/versions.txt,Izveido sdmc:/versions.txt
Создание дампа ({}),Izveido dampu ({})
Создание дампа: {},Izveido dampu: {}
Создание единого репака,Vienotas pārpakošanas izveide
Создание записи об игре...,Izveido spēles ierakstu...
Создание новой записи об игре...,Izveido jaunu spēles ierakstu...
Создание плейсхолдера: {}...,Izveido vietturi: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Izveido repaku Id: {:016X}, Versija: {}, Tips: {}"
Создание строк... {}%,Izveido rindas... {}%
Создание таблицы имён,Nosaukumu tabulas izveide
Создание тела файла,Faila pamatteksta izveide
Создание точки доступа...,Izveido piekļuves punktu...
Создание хэш таблицы,Jaucējfunkcijas tabulas izveide
Создание ярлыка,Saīsnes izveide
Создано новое сохранение. Восстанавливаю бекап в него...,Izveidots jauns saglabājums. Atjauno dublējumu...
Создать sdmc:/versions.txt,Izveidot sdmc:/versions.txt
Создать единый репак,Izveidot vienu repack
Создать новое сохранение...,Izveidot jaunu saglabāšanu...
Создать новый каталог...,Izveidot jaunu direktoriju...
Создать новый файл...,Izveidot jaunu failu...
Создать ярлык,Izveidot saīsni
Создать ярлык для hbmenu,Izveidot saīsni hbmenu
Создать ярлык на рабочий стол для DBI...,Izveidot DBI darbvirsmas saīsni...
Создать ярлык с аргументами...,Izveidot saīsni ar argumentiem...
Создаётся обновлённая запись об игре...,Izveido atjauninātu spēles ierakstu...
Сохранение для {} уже существует,Saglabāšanas dati {} jau pastāv
Сохранения,Saglabātie dati
Сохранения будут удалены!,Saglabātie dati tiks dzēsti!
Сохранения удалённых игр ({}),Dzēsto spēļu saglabājumi ({})
Сохранения установленных игр ({}),Instalēto spēļu saglabājumi ({})
Сохранёные в системе параметры котроллера батареи,Sistēmā saglabātie akumulatora kontroliera parametri
Существующая запись об игре не найдена,Esošais spēles ieraksts nav atrasts
Существующее сохранение не найдено и новое не может быть создано,Esošais saglabājums nav atrasts un jaunu nevar izveidot
SDK {} уже был экспортирован: {},SDK {} jau ir eksportēts: {}
Тайтл не установлен,Nosaukums nav instalēts
Тайтл установлен,Nosaukums instalēts
Тайтлы с ошибками:,Nosaukumi ar kļūdām:
Текущее время: {},Pašreizējais laiks: {}
SDK на подмену не найдены,Nav atrasts SDK aizstāšanai
Тема,Tēma
Тикет исправлен,Biļete labota
Тикеты,Biļetes
Тикеты не найдены,Biļetes nav atrastas
864,864
881,881
"больше шансов, что оно заработает». Их","vairāk upuru, jo lielāka iespēja,"
быстро проникли в планы шадоков и,taisnā ceļā pie kaimiņiem pēc detaļām.
"всякий раз, когда растение расцветает",ļāva viesim iespraukties vienā
"выражениях: «Чем больше неудач, тем","Jeb, citiem vārdiem sakot: “Jo"
"вычислили, что у них есть по крайней","taktika iebuksē, bet viņi stingri"
заработает… И они торопятся поскорее,kurā viss nostrādās… Un viņi
"и дает транзистор, они мчатся, чтобы","no savām tehnikas noliktavām, bet"
"и не кончилось успехом». Или, в других",laicīgs ieguldījums diženumā”.
"мере один шанс из миллиона, что она","tic tai vienai iespējai no miljona,"
миллионная заработает».,lai aiz tām nāktu uzvara».
"ничего, что бы непрерывно продолжалось","nelaimes, kas nebūtu tikai būtisks"
"но окружили его со всех сторон, и",un izlēma no sirds paņirgāties. Viņi
"опытов, чтобы быть уверенными, что","tās 999999 pirmās fatālās kļūdas,"
осуществить 999999 первых неудачных,stidzas pēc iespējas ātrāk pieļaut
"очень умные благодаря своим шляпам,",No purviem tika nosūtīts brīvprātīgais
"планету гиби искать транзисторы. Гиби,",tieši no dārzā stāvošās tehnikas.
постоянно кончаясь неудачами.,pārbaudīti nesot negatīvu izaugsmi.
принципов шадокской логики: «Нет,loģikas pamatdogmā: “Nav tādas
"ракета еще несовершенна, но они",ka finālā viss izdosies”. Viņu
"растений, произрастающих на огородах.","gan tēmēšanas sistēmās, gan podos."
решили позабавиться. Они позволили,"Tie, būdami viltīgi interneta dēļ,"
собрать урожай прежде шадока.,"noņēma to aplenkumā no visām pusēm,\nun tagad katru reizi, kad viņš\nredz čipu, kaimiņi to atņem.»"
"терпят неудачу потому, что не хватает", 
транзисторов в системах безопасности.,"Galvenais stratēģis paziņoja, ka"
"шадоку забраться в один из их огородов,",ātri atkoza slepeno ieceri
«У шадоков ситуация удовлетворительна.,«Purva rasņai viss iet pēc plāna.
"Испытания ракет продолжаются,","Nulēšanas process turpinās,"
Но у гиби транзисторы собирают с,"raķetes krīt, jo mikročipu trūkst"
Решено послать одного из шадоков на,Un kaimiņi čipus it kā iegūstot
original,original
"SSID: {}, Пароль: {}","SSID: {}, Parole: {}"
Тип оборудования        : {},Iekārtas tips              : {}
TempC0               : {:04x},TempC0                 : {:04x}
Уровень заряда батареи         : {},Baterijas uzlādes līmenis                 : {}
URL для проверки обновлений,URL atjauninājumu pārbaudei
Установка с картриджа,Instalēt no kasetnes
Установка через DBIbackend,Instalēšana caur DBIbackend
Форсировать UTF-8,Piespiest UTF-8
Хэш версии              : {},Versijas jaucējkods        : {}
Читать дату файлов,Lasīt faila datumu
Экзосфера очищает CAL0      : {},Exosphere notīra CAL0            : {}
Экран                 : ({:08X}) {},Ekrāns                  : ({:08X}) {}
Язык                    : {},Valoda                     : {}
"Интервал автобекапа сейвов, дни","Saglabāšanas automātiskās dublēšanas intervāls, dienas"
Конфигурация зарядки            : {},Uzlādes konfigurācija            : {}
Режим Hi-Z включён              : {},Hi-Z režīms ieslēgts             : {}
Зарядка батареи включена        : {},Akumulatora uzlāde ieslēgta      : {}
Маршрут электропитания          : {},Barošanas maršruts               : {}
Напряжение источника            : {} mV,Avota spriegums                  : {} mV
Ток источника                   : {} mA,Avota strāva                     : {} mA
Быстрая зарядка разрешена       : {},Ātrā uzlāde atļauta              : {}
Целевая прошивка            : {}.{}.{},Mērķa programmaparatūra          : {}.{}.{}
Поддерживаемая версия HOS   : {},Atbalstītā HOS versija           : {}
Предел входного тока (буст)     : {} mA,Ieejas strāvas limits (boost)    : {} mA
Предел тока быстрой зарядки     : {} mA,Ātrās uzlādes strāvas limits     : {} mA
Напряжение батареи              : {} mV,Akumulatora spriegums            : {} mV
Контроллер источника получен    : {},Avota kontrolieris iegūts        : {}
OTG Запрошен                    : {},OTG pieprasīts                   : {}
Производитель    : {:s} ({:02X}),Ražotājs           : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID             : {:s} ({:s})
Имя продукта     : {:s},Produkta nosaukums : {:s}
Ревизия продукта : {:s},Produkta revīzija  : {:s}
Серийный номер   : {:s},Sērijas numurs     : {:s}
Ёмкость с завода   : {} mAh,Rūpnīcas kapacitāte            : {} mAh
Автоповтор кнопок при удержании,Pogu automātiskā atkārtošana turot
Версия атмосферы            : {}.{}.{},Atmosphere versija               : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Programmaparatūras versija : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Baterijas vecums                          : {}%
Время гашения экрана в секундах,Ekrāna aptumšošanas laiks sekundēs
Выключать экран,Izslēgt ekrānu
Выход на рабочий стол,Iziet uz sākuma izvēlni
Дата первого игрового события : {},Pirmā spēles notikuma datums  : {}
Добавлять суффикс к имени файла,Pievienot sufiksu faila nosaukumam
Достаточное питание            : {},Pietiekama barošana                       : {}
Есть исправление RCM бага   : {},Ir RCM kļūdas labojums           : {}
Журналирование действий,Darbību reģistrēšana
Закладки на SD,SD grāmatzīmes
Запись в CAL0 разрешена     : {},CAL0 rakstīšana atļauta          : {}
Запускать точку доступа,Startēt piekļuves punktu
Запустить FTP сервер,Palaist FTP serveri
Запустить HTTP сервер,Palaist HTTP serveri
Заряд батареи                  : {}%,Baterijas uzlāde                          : {}%
Заряд батареи (сырое значение) : {}%,Akumulatora uzlāde (neapstrādāta vērtība) : {}%
Зарядка батареи                : {},Baterijas uzlāde                          : {}
Инструменты,Rīki
Использовать 5 GHz,Izmantot 5 GHz
Использовать MSG_WAITALL в recv,Izmantot MSG_WAITALL recv
Использовать для неё TitleID,Izmantot TitleID tam
Использовать разгон,Izmantot paātrinājumu
Использовать скрытый SSID,Izmantot slēptu SSID
Источник питания                : {},Barošanas avots                  : {}
Курсор на обеих панелях,Kursors uz abiem paneļiem
%% заряд-разряд    : {},%% uzlāde-izlāde               : {}
Никнейм консоли         : {},Konsoles segvārds          : {}
Общее число игровых сессий    : {},Kopējais spēles sesiju skaits : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC adrese    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR sarakstā
Configuration Id1     : {},Configuration Id1       : {}
DeviceId                : {0:} ({0:016X}),DeviceId                   : {0:} ({0:016X})
Папка для бекапа сохранений,Saglabāto datu dublējuma mape
Папка для дампа игр,Spēļu dampa mape
Папка журналов,Žurnālu mape
DramId                  : {} ({}),DramId                     : {} ({})
Пароль,Parole
Перевернуть джойконы,Apgriezt Joy-Cons
Перевернуть экран,Pagriezt ekrānu
Emummc включён              : {},Emummc iespējots                 : {}
Переносить слова,Pārnest vārdus
Платформа               : {},Platforma                  : {}
FullCap              : {:04x} ({} mAh),FullCap                : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Izcelt atjauninājumu failus
FullCapNom           : {:04x} ({} mAh),FullCapNom             : {:04x} ({} mAh)
Показываемая версия     : {},Rādītā versija             : {}
Показываемое название   : {},Attēlotais nosaukums       : {}
Показывать 'Обновить отсюда',Rādīt 'Atjaunināt no šejienes'
Показывать объединённый NSP,Rādīt apvienoto NSP
Показывать папку 'Mods&Cheats',Rādīt mapi 'Mods&Cheats'
Показывать прогрев кеша,Rādīt kešatmiņas sasildīšanu
Показывать размер LFS (долго),Rādīt LFS izmēru (lēni)
Показывать секунды,Rādīt sekundes
Показывать часы в статусе,Rādīt pulksteni statusā
Поколение ключа             : {},Atslēgas ģenerēšana              : {}
Git commit hash             : {:016X},Git commit hash                  : {:016X}
Полная ёмкость     : {} mAh,Pilna kapacitāte               : {} mAh
IavgEmpty            : {:04x},IavgEmpty              : {:04x}
Пользовательские хранилища,Lietotāja krātuves
Предел входного тока            : {} mA,Ieejas strāvas limits            : {} mA
Предназначение          : {},Mērķis                     : {}
Проверять хэш при установке,Pārbaudīt jaucējkodu instalēšanas laikā
Просмотр SD карты,Pārlūkot SD karti
Просмотр USB носителей,Pārlūkot USB ierīces
Просмотр раздела SYSTEM,Pārlūkot SYSTEM sadaļu
Просмотр раздела USER,Pārlūkot USER nodalījumu
Просмотр сети,Pārlūkot tīklu
Просмотр сохранений,Skatīt saglabājumus
Просмотр тикетов,Skatīt biļetes
Просмотр установленных игр,Skatīt instalētās spēles
Регион                  : {},Reģions                    : {}
Режим HiZ зарядки       : {},HiZ uzlādes režīms         : {}
Режим киоска            : {},Kioska režīms              : {}
Родительский PIN        : {},Vecāku PIN                 : {}
Серийный # прочитанный  : {},Sērijas numurs # nolasīts  : {}
Серийный # угаданный    : {},Sērijas numurs uzminēts    : {}
Серийный номер        : {},Sērijas numurs          : {}
Силовая роль                    : {},Barošanas loma                   : {}
QrTable00            : {:04x},QrTable00              : {:04x}
Смещать курсор после выделения,Pārvietot kursoru pēc atlases
QrTable10            : {:04x},QrTable10              : {:04x}
Сожжено предохранителей : {},Sadedzinātas drošinātājas  : {}
Создавать LFS папку,Izveidot LFS mapi
QrTable20            : {:04x},QrTable20              : {:04x}
QrTable30            : {:04x},QrTable30              : {:04x}
RCOMP0               : {:04x},RCOMP0                 : {:04x}
Сохранения только в RO режиме,Saglabājumi tikai RO režīmā
RTC запущены (приблизительно) : {},RTC palaists (aptuveni)       : {}
Текущая ёмкость                 : {}%,Pašreizējā kapacitāte            : {}%
Текущая ёмкость    : {} mAh,Pašreizējā kapacitāte          : {} mAh
Текущее напряжение : {} mV,Pašreizējais spriegums         : {} mV
Текущий заряд      : {}%,Pašreizējais lādēšanas līmenis : {}%
Текущий ток        : {} mA,Pašreizējā strāva              : {} mA
Тема отображения,Attēlošanas tēma
Температура        : {}°C,Temperatūra                    : {}°C
Температура батареи             : {}°C,Baterijas temperatūra            : {}°C
Тип SoC                 : {},SoC tips                   : {}
Тип источника питания          : {},Barošanas avota tips                      : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Wireless LAN MAC adrese : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},Piespiedu kārtā iespējots USB 3. : {}
Возраст батареи                 : {}%,Baterijas vecums                 : {}%
Предел напряжения заряда батареи: {} mV,Akumulatora uzlādes sprieguma li : {} mV
Средняя температура: {}°C,Vidējā temperatūra             : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Summa %% uzlāde-izlāde : {} (~{} 0-100 cikli)
"          Париж, издательство Грассе.",I. I. Diršānovs. Izrāviena ritmi.
      Название: {}\n      Издатель: {}\n      Версия: ,      Nosaukums: {}\n      Izdevējs: {}\n      Versija: 
Удаление игры ,Spēles dzēšana 
Удаляется бекап ,Dublējums tiek dzēsts 
Удалять после установки: ,Dzēst pēc instalēšanas       :
  Автоопределение,  Automātiskā noteikšana
Шифрование секции ,Sekcijas šifrēšana 
Ярлык   : ,Saīsne   : 
 {} минут, {} minūtes
Язык    : ,Valoda     :
Путь    : ,Ceļš    : 
  Жак Руксель. Великолепие навыворот., 
  Кодировка...,  Kodēšana...
  Применить,  Lietot
  Редактирование,  Rediģēšana
 (по времени игры), (pēc spēles laika)
 (по названию игры), (pēc spēles nosaukuma)
 (по числу запусков), (pēc palaišanas reižu skaita)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Šifrēšana: {} Instalācijas izmērs: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [NEVAR ATVĒRT FAILU]
Автозапуск FTP: ,FTP automātiskā palaišana: 
Автор   : ,Autors     :
 {:>5} часа, {:>5} stundas
Базовое хранилище: ,Pamatatmiņa: 
 {:>5} часов, {:>5} stundas
ВНИМАНИЕ ,BRĪDINĀJUMS 
ВНИМАНИЕ! ,UZMANĪBU! 
 {} в чёрном списке., {} melnajā sarakstā.
Версия  : ,Versija    :
Внимание! ,Uzmanību! 
 {} минута, {} minūte
 {} минуты, {} minūtes
Всего освобождено места : ,Kopā atbrīvota vieta : 
    {:>2} сек,    {:>2} sek
 Закрытие игры, Spēles aizvēršana
Выйти из DBI           : ,Iziet no DBI                 :
Выключить экран        : ,Izslēgt ekrānu               :
 Запуск игры, Palaist spēli
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Lietotāja \x1b[36;1m{}\x1b[37;1m atteikšanās
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Lietotājvārds \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Pārslēgšanās uz spēli
Загружено ,Ielādēts 
 Режим работы изменился: {}, Darbības režīms mainīts: {}
 Сброс системных часов, Atiestatīt sistēmas pulksteni
 Сворачивание игры, Minimizēt spēli
Запрос на удаление ,Dzēšanas pieprasījums 
 Состояние электропитания изменилось: {}, Barošanas stāvoklis mainījās: {}
" и {} новое DLC,"," un {} jauns DLC,"
"    Великий колдун сказал, что ракеты","Bunkurs, valsts apgāds “Aizspogulija”."
" и {} новых DLC,"," un {} jauni DLC,"
Имя     : ,Vārds      :
 сортировка по дате создания, kārtot pēc izveidošanas datuma
 сортировка по имени, kārtot pēc nosaukuma
 сортировка по имени игры, kārtot pēc spēles nosaukuma
Используется ,Izmantots 
 сортировка по месту установки, kārtot pēc instalācijas vietas
Конвертация в фейковые ,Konvertēšana uz viltotiem 
 сортировка по общему размеру, kārtot pēc kopējā izmēra
 сортировка по пользователю, kārtot pēc lietotāja
 сортировка по порядку игры, kārtot pēc spēles secības
Место установки        : ,Instalācijas vieta           :
 сортировка по размеру, kārtot pēc izmēra
Название: ,Nosaukums: 
    Дело здесь в одном из основных,Visa mystery slēpjas viņu dziļās
Начало установки. Место установки: ,Instalācija sākta. Instalācijas vieta: 
Невозможно создать выходной zip-файл: ,Nevar izveidot izvades zip failu: 
Неиспользуемый тикет: ,Neizmantota biļete: 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Kopējais pārsūtīšanas izmērs :
Общий размер установки : ,Kopējais instalācijas izmērs :
Ожидается ,Sagaidāms 
Ожидание включения интерфейса: ,Gaida interfeisa aktivizāciju: 
Освобождено места в NAND: ,Atbrīvota vieta NAND: 
Освобождено места на SD : ,SD vieta atbrīvota : 
   Получение списка бекапов...   ,   Iegūst rezerves kopiju sarakstu...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Nūjiņas - Lappušu navigācija\n\n     ZR+ZL - Pāriet uz lappusi... \n\n       L/R - Nodaļu navigācija   \n\n       (-) - Šis padoms         \n\n       (+) - Izvēlne                  
Ошибка чтения регистров max17050: ,Kļūda nolasot max17050 reģistrus: 
Ошибка чтения сохранённых параметров контроллера: ,Kļūda nolasot saglabātos kontroliera parametrus: 
   Получение списка бекапов...{}/{}    ,   Iegūst dublējumu sarakstu...{}/{}    
Предупреждения: ,Brīdinājumi: 
"LFS мод.: Присутствует, Размер: ","LFS mod.   : Ir, Izmērs:"
Пропускаем файл до начала secure раздела ,Izlaiž failu līdz secure sadaļas sākumam 
Размер  : ,Izmērs  : 
Сброс требуемой версии к ,Atiestatīt nepieciešamo versiju uz 
   Получение списка сохранений...   ,   Iegūst saglabāšanas sarakstu...   
Скорость USB интерфейса: ,USB interfeisa ātrums: 
Создан zip-файл: ,Izveidots zip fails: 
Создание бекапа сохранения ,Saglabāšanas dublējuma izveide 
Создание каталога: ,Kataloga izveide: 
Создание объекта: ,Objekta izveide: 
Создание фейковой записи... ,Izveido viltus ierakstu... 
Создаётся MTP хранилище: ,Izveido MTP krātuvi: 
Статистика игры ,Spēles statistika 
Строка поиска: ,Meklēšanas virkne: 
Не проверять место     : ,Nepārbaudīt vietu            :
Проверять хеш-сумму NCA: ,Pārbaudīt NCA jaucējkodu     :
Патчить имена (HOS 21+): ,Labot nosaukumus (HOS 21+)   :
Занулять мастерключ    : ,Atiestatīt galveno atslēgu   :
Патчить запись видео   : ,Labot video ierakstu         :
Патчить скриншоты      : ,Labot ekrānuzņēmumus         :
Игра использует SDK {},Spēle izmanto SDK {}
Удалить старые обновления игр,Dzēst vecus spēļu atjauninājumus
Удалить потерянный контент с SD,Dzēst bāreņu saturu no SD
Удалить потерянный контент из NAND,Dzēst bāreņu saturu no NAND
Удалить плейсхолдеры с SD,Dzēst vietturus no SD
Удалить плейсхолдеры из NAND,Dzēst vietturus no NAND
Удалить неиспользуемые тикеты,Dzēst neizmantotas biļetes
Починить тикеты с ошибками дампа,Labot biļetes ar izmetes kļūdām
Удалить скачанное обновление системы,Dzēst lejupielādēto sistēmas atjauninājumu
Очистить папку erpt_reports,Notīrīt mapi erpt_reports
Очистить кеш тикетов,Notīrīt biļešu kešatmiņu
Очистить /atmosphere/contents,Notīrīt /atmosphere/contents
Удалить сохранения удалённых пользователей,Dzēst dzēsto lietotāju saglabājumus
Дата производства: {:s},Ražošanas datums   : {:s}
Ник: {},Segvārds: {}
Установить обновления из текущей папки,Instalēt atjauninājumus no pašreizējās mapes
Патчить требование NNID: ,Ielāpīt NNID prasību         :
Выполнить выбранные действия,Izpildīt izvēlētās darbības
CID: {:s},CID                : {:s}
TitleId : {} BID: {},TitleId    : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK   : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,","Uzmanību!!! Iespējojot šādas opcijas,"
что установленные NCA файлы будут отличаться от исходных:,ka instalētie NCA faili atšķirsies no oriģinālajiem:
Включение синхронизации времени по сети...,Ieslēdz tīkla laika sinhronizāciju…
 Да , Jā 
Нет , Nē 
Это действие будет нельзя отменить,Šo darbību nevar atsaukt
Да,Jā
Произошла ошибка: ,Radās kļūda: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,Failā /switch/prod.keys trūkst nepieciešamo atslēgu.
Часть функций программы будет недоступна.,Daļa programmas funkciju nebūs pieejamas.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Pārstartējiet uz Hekate un izmantojiet Lockpick_RCM.bin payload
для дампа ключей из SysNAND.,lai izgūtu atslēgas no SysNAND.
Проверять хэш при установке    : ,Pārbaudīt jaucējkodu instalējot    : 
Просмотр раздела USER          : ,Pārlūkot USER nodalījumu          : 
Тема отображения               : ,Displeja tēma                : 
Температура    : {}$°$C,Temperatūra                    : {}°C
Температура     : {}$°$C,Temperatūra                    : {}°C
Температура      : {}$°$C,Temperatūra                    : {}°C
Температура       : {}$°$C,Temperatūra                    : {}°C
Температура        : {}$°$C,Temperatūra                    : {}°C
Температура         : {}$°$C,Temperatūra                    : {}°C
Температура          : {}$°$C,Temperatūra                    : {}°C
Температура           : {}$°$C,Temperatūra                    : {}°C
Температура            : {}$°$C,Temperatūra                    : {}°C
Температура             : {}$°$C,Temperatūra                    : {}°C
Температура              : {}$°$C,Temperatūra                    : {}°C
Срепняя температура: {}$°$C,Vidējā temperatūra             : {}°C
Средняя температура: {}$°$C,Vidējā temperatūra             : {}°C
Температура батареи        : {}$°$C,Baterijas temperatūra            : {}°C
Температура батареи         : {}$°$C,Baterijas temperatūra            : {}°C
Температура батареи          : {}$°$C,Baterijas temperatūra            : {}°C
Температура батареи           : {}$°$C,Baterijas temperatūra            : {}°C
Температура батареи            : {}$°$C,Baterijas temperatūra            : {}°C
Температура батареи             : {}$°$C,Baterijas temperatūra            : {}°C
Температура батареи              : {}$°$C,Baterijas temperatūra            : {}°C
Температура батареи               : {}$°$C,Baterijas temperatūra            : {}°C
Температура батареи                : {}$°$C,Baterijas temperatūra            : {}°C
Температура батареи                 : {}$°$C,Baterijas temperatūra            : {}°C
Температура батареи                  : {}$°$C,Baterijas temperatūra            : {}°C
Температура    : {}°C,Temperatūra                    : {}°C
Температура     : {}°C,Temperatūra                    : {}°C
Температура      : {}°C,Temperatūra                    : {}°C
Температура       : {}°C,Temperatūra                    : {}°C
Температура         : {}°C,Temperatūra                    : {}°C
Температура          : {}°C,Temperatūra                    : {}°C
Температура           : {}°C,Temperatūra                    : {}°C
Температура            : {}°C,Temperatūra                    : {}°C
Температура             : {}°C,Temperatūra                    : {}°C
Температура              : {}°C,Temperatūra                    : {}°C
Температура батареи        : {}°C,Baterijas temperatūra            : {}°C
Температура батареи         : {}°C,Baterijas temperatūra            : {}°C
Температура батареи          : {}°C,Baterijas temperatūra            : {}°C
Температура батареи           : {}°C,Baterijas temperatūra            : {}°C
Температура батареи            : {}°C,Baterijas temperatūra            : {}°C
Температура батареи              : {}°C,Baterijas temperatūra            : {}°C
Температура батареи               : {}°C,Baterijas temperatūra            : {}°C
Температура батареи                : {}°C,Baterijas temperatūra            : {}°C
Температура батареи                 : {}°C,Baterijas temperatūra            : {}°C
Температура батареи                  : {}°C,Baterijas temperatūra            : {}°C
Срепняя температура: {}°C,Vidējā temperatūra             : {}°C
