original,translation
Регистрация контента {}...,Registriere Inhalt {}...
Регистрация файла {}...,Datei {} wird registriert...
Регистры котроллера MAX17050,MAX17050-Controller-Register
Редактирование возрастного рейтинга...,Altersfreigabe wird bearbeitet...
Редактирование запретов,Verbote bearbeiten
Рендеринг FB2,FB2-Rendering
"Nintendo Account задан, но не связан","Nintendo Account festgelegt, aber nicht verknüpft"
Сброс требуемой версии,Zurücksetzen der erforderlichen Version
Сбросить требуемую версию,Erforderliche Version zurücksetzen
Сведения,Informationen
Сведения...,Informationen...
Свободное место в хранилище: {},Freier Speicherplatz: {}
Свободное место: {},Freier Speicherplatz: {}
Сгенерировать и установить,Generieren und installieren
Nintendo Account не задан,Nintendo Account nicht festgelegt
Сдампить на SD карту,Auf SD-Karte dumpen
Сдампить на внешний USB,Auf externes USB dumpen
Сдампить текущую прошивку,Aktuelle Firmware dumpen
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Gedumpt: {}/{} ({}%) ({:.2f} MB/Sek)
Сделать бекап,Backup erstellen
"Сделать бекап, если новее","Backup erstellen, falls neuer"
Северная Америка,Nordamerika
Сентябрь,September
Сепия,Sepia
Сервер запущен,Server gestartet
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Der Server bietet ein DBI-Update an\n\nDrücken Sie (+) zum Bestätigen\nEine andere Taste zum Abbrechen
Сессии,Sitzungen
Сессия закрыта,Sitzung geschlossen
Сессия открыта,Sitzung geöffnet
Синхронизация времени по NTP,NTP-Zeitsynchronisation
Системные приложения,Systemanwendungen
Системный по умолчанию,Systemstandard
Сканирование директорий...,Verzeichnisse werden gescannt...
Сканирование игр...,Spiele werden gescannt...
Скачано {}/{},Heruntergeladen {}/{}
Скачивание файла не удалось,Datei-Download fehlgeschlagen
Скорость передачи: {:.2f} МБ/сек,Übertragungsrate: {:.2f} MB/Sek
Собираются сведения...,Informationen werden gesammelt...
Соединение сброшено,Verbindung zurückgesetzt
Создание DLC анлокера,DLC-Unlocker erstellen
Создание NSP,NSP erstellen
Создание sdmc:/versions.txt,Erstelle sdmc:/versions.txt
Создание дампа ({}),Dump erstellen ({})
Создание дампа: {},Dump erstellen: {}
Создание единого репака,Erstellen eines einheitlichen Repacks
Создание записи об игре...,Erstelle Spieleintrag...
Создание новой записи об игре...,Erstelle neuen Spieleintrag...
Создание плейсхолдера: {}...,Erstelle Platzhalter: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Erstelle Repack Id: {:016X}, Version: {}, Typ: {}"
Создание строк... {}%,Erstelle Zeilen... {}%
Создание таблицы имён,Erstellen der Namentabelle
Создание тела файла,Erstellen des Dateikörpers
Создание точки доступа...,Erstelle Zugriffspunkt...
Создание хэш таблицы,Hash-Tabelle erstellen
Создание ярлыка,Verknüpfung erstellen
Создано новое сохранение. Восстанавливаю бекап в него...,Neuer Speicherstand erstellt. Stelle Backup wieder her...
Создать sdmc:/versions.txt,sdmc:/versions.txt erstellen
Создать единый репак,Einzelnes Repack erstellen
Создать новое сохранение...,Neuen Spielstand erstellen...
Создать новый каталог...,Neues Verzeichnis erstellen...
Создать новый файл...,Neue Datei erstellen...
Создать ярлык,Verknüpfung erstellen
Создать ярлык для hbmenu,Verknüpfung für hbmenu erstellen
Создать ярлык на рабочий стол для DBI...,Desktop-Verknüpfung für DBI erstellen...
Создать ярлык с аргументами...,Verknüpfung mit Argumenten erstellen...
Создаётся обновлённая запись об игре...,Aktualisierter Spieleintrag wird erstellt...
Сохранение для {} уже существует,Speicherdaten für {} existieren bereits
Сохранения,Speicherdaten
Сохранения будут удалены!,Speicherdaten werden gelöscht!
Сохранения удалённых игр ({}),Speicherstände gelöschter Spiele ({})
Сохранения установленных игр ({}),Speicherstände installierter Spiele ({})
Сохранёные в системе параметры котроллера батареи,Im System gespeicherte Batterie-Controller-Parameter
Существующая запись об игре не найдена,Vorhandener Spieleintrag nicht gefunden
Существующее сохранение не найдено и новое не может быть создано,Vorhandener Speicherstand nicht gefunden und neuer kann nicht erstellt werden
SDK {} уже был экспортирован: {},SDK {} wurde bereits exportiert: {}
Тайтл не установлен,Titel nicht installiert
Тайтл установлен,Titel installiert
Тайтлы с ошибками:,Titel mit Fehlern:
Текущее время: {},Aktuelle Zeit: {}
SDK на подмену не найдены,Keine SDK zum Ersetzen gefunden
Тема,Thema
Тикет исправлен,Ticket behoben
Тикеты,Tickets
Тикеты не найдены,Keine Tickets gefunden
864,864
881,881
"больше шансов, что оно заработает». Их","mehr Chancen, dass es funktioniert"". Ihre"
быстро проникли в планы шадоков и,den Sümpfen wurde ein Freiwilliger
"всякий раз, когда растение расцветает",schnell die geheime Absicht und
"выражениях: «Чем больше неудач, тем","Ausdrücken: ""Je mehr Misserfolge, desto"
"вычислили, что у них есть по крайней",Ende alles klappt.' Ihre Taktik kommt
заработает… И они торопятся поскорее,"diese eine Chance von einer Million,"
"и дает транзистор, они мчатся, чтобы","beschlossen, sich nach Herzenslust zu"
"и не кончилось успехом». Или, в других",das nicht nur ein vorübergehendes Pfand
"мере один шанс из миллиона, что она","ins Stocken, aber sie glauben fest an"
миллионная заработает».,jene ersten 999999 fatalen Fehler zu
"ничего, что бы непрерывно продолжалось","nichts, was ununterbrochen weitergehen würde"
"но окружили его со всех сторон, и","durch die Internets, durchschauten"
"опытов, чтобы быть уверенными, что","sie beeilen sich, möglichst schnell"
осуществить 999999 первых неудачных,bei der alles funktionieren wird... Und
"очень умные благодаря своим шляпам,","gewonnen, die in den Gärten steht. Aus"
"планету гиби искать транзисторы. Гиби,",angeblich direkt aus der Technik
постоянно кончаясь неудачами.,setzt sich fort und bringt zuverlässig
принципов шадокской логики: «Нет,Prinzipien der Shadok-Logik: «Nein
"ракета еще несовершенна, но они","höher die Wahrscheinlichkeit, dass am"
"растений, произрастающих на огородах.",Leitsystemen noch in den Toiletten. Und
решили позабавиться. Они позволили,direkt zu den Nachbarn nach Bauteilen
собрать урожай прежде шадока.,"amüsieren. Sie erlaubten dem Gast, in"
"терпят неудачу потому, что не хватает",'Hinter dem Spiegel'. Der Chefstratege
транзисторов в системах безопасности.,"verkündete, dass die Raketen abstürzen,"
"шадоку забраться в один из их огородов,","geschickt. Diese, gerissen geworden"
«У шадоков ситуация удовлетворительна.,«Bei den Sumpfbewohnern läuft alles
"Испытания ракет продолжаются,",nach Plan. Der Prozess der Nullstellung
Но у гиби транзисторы собирают с,"weil es an Chips mangelt, weder in den"
Решено послать одного из шадоков на,bei den Nachbarn würden die Chips
original,original
"SSID: {}, Пароль: {}","SSID: {}, Passwort: {}"
Тип оборудования        : {},Gerätetyp              : {}
TempC0               : {:04x},TempC0                : {:04x}
Уровень заряда батареи         : {},Batterieladung               : {}
URL для проверки обновлений,URL für Update-Prüfung
Установка с картриджа,Installation von Cartridge
Установка через DBIbackend,Installation über DBIbackend
Форсировать UTF-8,UTF-8 erzwingen
Хэш версии              : {},Versions-Hash          : {}
Читать дату файлов,Dateidatum lesen
Экзосфера очищает CAL0      : {},Exosphere bereinigt CAL0    : {}
Экран                 : ({:08X}) {},Bildschirm               : ({:08X}) {}
Язык                    : {},Sprache                : {}
"Интервал автобекапа сейвов, дни","Intervall für automatische Speicherung-Backups, Tage"
Конфигурация зарядки            : {},Ladekonfiguration                : {}
Режим Hi-Z включён              : {},Hi-Z-Modus aktiviert             : {}
Зарядка батареи включена        : {},Batterieladung aktiviert         : {}
Маршрут электропитания          : {},Stromversorgungsroute            : {}
Напряжение источника            : {} mV,Quellenspannung                  : {} mV
Ток источника                   : {} mA,Quellenstrom                     : {} mA
Быстрая зарядка разрешена       : {},Schnellladung erlaubt            : {}
Целевая прошивка            : {}.{}.{},Ziel-Firmware               : {}.{}.{}
Поддерживаемая версия HOS   : {},Unterstützte HOS-Version    : {}
Предел входного тока (буст)     : {} mA,Eingangsstromlimit (Boost)       : {} mA
Предел тока быстрой зарядки     : {} mA,Schnellladestromgrenze           : {} mA
Напряжение батареи              : {} mV,Batteriespannung                 : {} mV
Контроллер источника получен    : {},Quellen-Controller erhalten      : {}
OTG Запрошен                    : {},OTG angefordert                  : {}
Производитель    : {:s} ({:02X}),Hersteller        : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID            : {:s} ({:s})
Имя продукта     : {:s},Produktname       : {:s}
Ревизия продукта : {:s},Produktrevision   : {:s}
Серийный номер   : {:s},Seriennummer      : {:s}
Ёмкость с завода   : {} mAh,Werkskapazität          : {} mAh
Автоповтор кнопок при удержании,Tastenwiederholung beim Halten
Версия атмосферы            : {}.{}.{},Atmosphäre-Version          : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Firmware-Version       : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Batteriealter                : {}%
Время гашения экрана в секундах,Bildschirm-Timeout in Sekunden
Выключать экран,Bildschirm ausschalten
Выход на рабочий стол,Zum Home-Menü
Дата первого игрового события : {},Datum des ersten Spielereignisse         : {}
Добавлять суффикс к имени файла,Suffix zum Dateinamen hinzufügen
Достаточное питание            : {},Ausreichende Stromversorgung : {}
Есть исправление RCM бага   : {},RCM-Bug-Fix vorhanden       : {}
Журналирование действий,Aktionsprotokollierung
Закладки на SD,SD-Lesezeichen
Запись в CAL0 разрешена     : {},Schreiben in CAL0 erlaubt   : {}
Запускать точку доступа,Zugangspunkt starten
Запустить FTP сервер,FTP-Server starten
Запустить HTTP сервер,HTTP-Server starten
Заряд батареи                  : {}%,Batterieladung               : {}%
Заряд батареи (сырое значение) : {}%,Batterieladung (Rohwert)     : {}%
Зарядка батареи                : {},Batterieladung               : {}
Инструменты,Werkzeuge
Использовать 5 GHz,5 GHz verwenden
Использовать MSG_WAITALL в recv,MSG_WAITALL in recv verwenden
Использовать для неё TitleID,TitleID dafür verwenden
Использовать разгон,Übertaktung verwenden
Использовать скрытый SSID,Versteckte SSID verwenden
Источник питания                : {},Stromquelle                      : {}
Курсор на обеих панелях,Cursor auf beiden Panels
%% заряд-разряд    : {},%% Ladung-Entladung     : {}
Никнейм консоли         : {},Konsolen-Nickname      : {}
Общее число игровых сессий    : {},Gesamtzahl der Spielsitzungen            : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC Adresse    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR in Auflistung
Configuration Id1     : {},Configuration Id1        : {}
DeviceId                : {0:} ({0:016X}),DeviceId               : {0:} ({0:016X})
Папка для бекапа сохранений,Ordner für Speicherdaten-Backup
Папка для дампа игр,Ordner für Game-Dumps
Папка журналов,Protokollordner
DramId                  : {} ({}),DramId                 : {} ({})
Пароль,Passwort
Перевернуть джойконы,Joy-Cons umdrehen
Перевернуть экран,Bildschirm drehen
Emummc включён              : {},Emummc aktiviert            : {}
Переносить слова,Wörter umbrechen
Платформа               : {},Plattform              : {}
FullCap              : {:04x} ({} mAh),FullCap               : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Update-Dateien hervorheben
FullCapNom           : {:04x} ({} mAh),FullCapNom            : {:04x} ({} mAh)
Показываемая версия     : {},Angezeigte Version     : {}
Показываемое название   : {},Angezeigter Name       : {}
Показывать 'Обновить отсюда',Zeige 'Von hier aktualisieren'
Показывать объединённый NSP,Zusammengeführte NSP anzeigen
Показывать папку 'Mods&Cheats',Ordner 'Mods&Cheats' anzeigen
Показывать прогрев кеша,Cache-Aufwärmung anzeigen
Показывать размер LFS (долго),LFS-Größe anzeigen (langsam)
Показывать секунды,Sekunden anzeigen
Показывать часы в статусе,Uhrzeit in der Statusleiste anzeigen
Поколение ключа             : {},Schlüsselgenerierung        : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Volle Kapazität         : {} mAh
IavgEmpty            : {:04x},IavgEmpty             : {:04x}
Пользовательские хранилища,Benutzerspeicher
Предел входного тока            : {} mA,Eingangsstromgrenze              : {} mA
Предназначение          : {},Zweck                  : {}
Проверять хэш при установке,Hash bei Installation prüfen
Просмотр SD карты,SD-Karte durchsuchen
Просмотр USB носителей,USB-Datenträger durchsuchen
Просмотр раздела SYSTEM,SYSTEM-Partition anzeigen
Просмотр раздела USER,USER-Partition anzeigen
Просмотр сети,Netzwerk durchsuchen
Просмотр сохранений,Speicherstände anzeigen
Просмотр тикетов,Tickets anzeigen
Просмотр установленных игр,Installierte Spiele anzeigen
Регион                  : {},Region                 : {}
Режим HiZ зарядки       : {},HiZ-Lademodus          : {}
Режим киоска            : {},Kiosk-Modus            : {}
Родительский PIN        : {},Eltern-PIN             : {}
Серийный # прочитанный  : {},Seriennummer # gelesen : {}
Серийный # угаданный    : {},Seriennummer erraten   : {}
Серийный номер        : {},Seriennummer             : {}
Силовая роль                    : {},Leistungsrolle                   : {}
QrTable00            : {:04x},QrTable00             : {:04x}
Смещать курсор после выделения,Cursor nach Auswahl verschieben
QrTable10            : {:04x},QrTable10             : {:04x}
Сожжено предохранителей : {},Sicherungen verbrannt  : {}
Создавать LFS папку,LFS-Ordner erstellen
QrTable20            : {:04x},QrTable20             : {:04x}
QrTable30            : {:04x},QrTable30             : {:04x}
RCOMP0               : {:04x},RCOMP0                : {:04x}
Сохранения только в RO режиме,Speicherstände nur im RO-Modus
RTC запущены (приблизительно) : {},RTC gestartet (ungefähr)                 : {}
Текущая ёмкость                 : {}%,Aktuelle Kapazität               : {}%
Текущая ёмкость    : {} mAh,Aktuelle Kapazität      : {} mAh
Текущее напряжение : {} mV,Aktuelle Spannung       : {} mV
Текущий заряд      : {}%,Aktueller Ladestand     : {}%
Текущий ток        : {} mA,Aktueller Strom         : {} mA
Тема отображения,Anzeigedesign
Температура        : {}°C,Temperatur              : {}°C
Температура батареи             : {}°C,Batterietemperatur               : {}°C
Тип SoC                 : {},SoC-Typ                : {}
Тип источника питания          : {},Stromquellentyp              : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Wireless LAN MAC Adresse : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},USB 3.0 erzwungen aktiviert : {}
Возраст батареи                 : {}%,Batteriealter                    : {}%
Предел напряжения заряда батареи: {} mV,Ladespannungsgrenze der Batterie : {} mV
Средняя температура: {}°C,Durchschnittstemperatur : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Summe %% Lade-Entlade : {} (~{} 0-100 Zyklen)
"          Париж, издательство Грассе.",          I. I. Pisdobolow. Rhythmen de
      Название: {}\n      Издатель: {}\n      Версия: ,      Name: {}\n      Herausgeber: {}\n      Version: 
Удаление игры ,Spiel löschen 
Удаляется бекап ,Backup wird gelöscht 
Удалять после установки: ,Nach Installation löschen  :
  Автоопределение,  Automatische Erkennung
Шифрование секции ,Verschlüsselung des Abschnitts 
Ярлык   : ,Verknüpfung   : 
 {} минут, {} Minuten
Язык    : ,Sprache   :
Путь    : ,Pfad    : 
  Жак Руксель. Великолепие навыворот.,"  begehen, damit danach der Sieg kommt."
  Кодировка...,  Kodierung...
  Применить,  Anwenden
  Редактирование,  Bearbeiten
 (по времени игры), (nach Spielzeit)
 (по названию игры), (nach Spielname)
 (по числу запусков), (nach Anzahl der Starts)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Verschlüsselung: {} Installationsgröße: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [KANN DATEI NICHT ÖFFNEN]
Автозапуск FTP: ,FTP-Autostart: 
Автор   : ,Autor     :
 {:>5} часа, {:>5} Stunden
Базовое хранилище: ,Basisspeicher: 
 {:>5} часов, {:>5} Stunden
ВНИМАНИЕ ,ACHTUNG 
ВНИМАНИЕ! ,ACHTUNG! 
 {} в чёрном списке., {} auf der schwarzen Liste.
Версия  : ,Version   :
Внимание! ,Achtung! 
 {} минута, {} Minute
 {} минуты, {} Minuten
Всего освобождено места : ,Insgesamt freigegebener Speicher : 
    {:>2} сек,    {:>2} Sek
 Закрытие игры, Spiel schließen
Выйти из DBI           : ,DBI beenden                :
Выключить экран        : ,Bildschirm ausschalten     :
 Запуск игры, Spiel starten
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Benutzer \x1b[36;1m{}\x1b[37;1m abmelden
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Benutzername \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Wechsel zum Spiel
Загружено ,Geladen 
 Режим работы изменился: {}, Betriebsmodus geändert: {}
 Сброс системных часов, Systemzeit zurücksetzen
 Сворачивание игры, Spiel minimieren
Запрос на удаление ,Löschanfrage 
 Состояние электропитания изменилось: {}, Stromversorgungsstatus geändert: {}
" и {} новое DLC,"," und {} neue DLC,"
"    Великий колдун сказал, что ракеты","    Durchbruchs. Bunker, Staatsverlag"
" и {} новых DLC,"," und {} neue DLCs,"
Имя     : ,Name      :
 сортировка по дате создания, Sortierung nach Erstellungsdatum
 сортировка по имени, Sortierung nach Name
 сортировка по имени игры, Sortierung nach Spielname
Используется ,Wird verwendet 
 сортировка по месту установки, Sortierung nach Installationsort
Конвертация в фейковые ,Konvertierung in gefälschte 
 сортировка по общему размеру, Sortierung nach Gesamtgröße
 сортировка по пользователю, Sortierung nach Benutzer
 сортировка по порядку игры, Sortierung nach Spielreihenfolge
Место установки        : ,Installationsort           :
 сортировка по размеру, nach Größe sortieren
Название: ,Name: 
    Дело здесь в одном из основных,    negatives Wachstum. Das ganze Gehei
Начало установки. Место установки: ,Installationsstart. Installationsort: 
Невозможно создать выходной zip-файл: ,Ausgabe-Zip-Datei kann nicht erstellt werden: 
Неиспользуемый тикет: ,Ungenutztes Ticket: 
   {:>3} мин,   {:>3} Min
Общий размер передачи  : ,Gesamtübertragungsgröße    :
Общий размер установки : ,Gesamte Installationsgröße :
Ожидается ,Erwartet 
Ожидание включения интерфейса: ,Warten auf Schnittstellenaktivierung: 
Освобождено места в NAND: ,Freier Speicherplatz im NAND: 
Освобождено места на SD : ,Freier Speicherplatz auf SD : 
   Получение списка бекапов...   ,   Backup-Liste wird abgerufen...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Seitennavigation\n\n     ZR+ZL - Zu Seite springen... \n\n       L/R - Kapitelnavigation   \n\n       (-) - Dieser Hinweis         \n\n       (+) - Menü                  
Ошибка чтения регистров max17050: ,Fehler beim Lesen der max17050-Register: 
Ошибка чтения сохранённых параметров контроллера: ,Fehler beim Lesen der gespeicherten Controller-Parameter: 
   Получение списка бекапов...{}/{}    ,   Abrufen der Backup-Liste...{}/{}    
Предупреждения: ,Warnungen: 
"LFS мод.: Присутствует, Размер: ","LFS Mod.  : Vorhanden, Größe:"
Пропускаем файл до начала secure раздела ,Überspringe Datei bis zum Beginn des secure-Bereichs 
Размер  : ,Größe  : 
Сброс требуемой версии к ,Zurücksetzen der erforderlichen Version auf 
   Получение списка сохранений...   ,   Speicherstände werden abgerufen...   
Скорость USB интерфейса: ,USB-Schnittstellengeschwindigkeit: 
Создан zip-файл: ,Zip-Datei erstellt: 
Создание бекапа сохранения ,Erstellen eines Speicherstand-Backups 
Создание каталога: ,Verzeichnis erstellen: 
Создание объекта: ,Objekt erstellen: 
Создание фейковой записи... ,Erstelle Fake-Eintrag... 
Создаётся MTP хранилище: ,MTP-Speicher wird erstellt: 
Статистика игры ,Spielstatistik 
Строка поиска: ,Suchzeichenfolge: 
Не проверять место     : ,Speicherplatz nicht prüfen :
Проверять хеш-сумму NCA: ,NCA-Hash überprüfen        :
Патчить имена (HOS 21+): ,Namen patchen (HOS 21+)    :
Занулять мастерключ    : ,Masterkey zurücksetzen     :
Патчить запись видео   : ,Video-Aufnahme patchen     :
Патчить скриншоты      : ,Screenshots patchen        :
Игра использует SDK {},Das Spiel verwendet SDK {}
Удалить старые обновления игр,Alte Spiel-Updates löschen
Удалить потерянный контент с SD,Verlorene Inhalte von SD löschen
Удалить потерянный контент из NAND,Verlorenen Inhalt aus NAND löschen
Удалить плейсхолдеры с SD,Platzhalter von SD löschen
Удалить плейсхолдеры из NAND,Platzhalter aus NAND löschen
Удалить неиспользуемые тикеты,Ungenutzte Tickets löschen
Починить тикеты с ошибками дампа,Tickets mit Dump-Fehlern reparieren
Удалить скачанное обновление системы,Heruntergeladenes System-Update löschen
Очистить папку erpt_reports,Ordner erpt_reports leeren
Очистить кеш тикетов,Ticket-Cache leeren
Очистить /atmosphere/contents,/atmosphere/contents löschen
Удалить сохранения удалённых пользователей,Speicherdaten gelöschter Benutzer löschen
Дата производства: {:s},Herstellungsdatum : {:s}
Ник: {},Nickname: {}
Установить обновления из текущей папки,Updates aus dem aktuellen Ordner installieren
Патчить требование NNID: ,NNID-Anforderung patchen   :
Выполнить выбранные действия,Ausgewählte Aktionen ausführen
CID: {:s},CID               : {:s}
TitleId : {} BID: {},TitleId   : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK  : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,","Achtung!!! Das Aktivieren der folgenden Optionen führt dazu,"
что установленные NCA файлы будут отличаться от исходных:,dass die installierten NCA-Dateien von den Originaldateien abweichen:
Включение синхронизации времени по сети...,Netzwerkzeitsynchronisierung wird aktiviert…
 Да , Ja 
Нет ,Nein
Это действие будет нельзя отменить,Diese Aktion kann nicht rückgängig gemacht werden
Да,Ja
Произошла ошибка: ,Ein Fehler ist aufgetreten: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,In der Datei /switch/prod.keys fehlen die erforderlichen Schlüssel.
Часть функций программы будет недоступна.,Ein Teil der Programmfunktionen wird nicht verfügbar sein.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Starten Sie in Hekate neu und verwenden Sie die Lockpick_RCM.bin Payload
для дампа ключей из SysNAND.,um Schlüssel aus SysNAND zu dumpen.
Проверять хэш при установке    : ,Hash bei Installation prüfen    : 
Просмотр раздела USER          : ,USER-Partition anzeigen          : 
Тема отображения               : ,Anzeigedesign                : 
