original,translation
Регистрация контента {}...,Registruojamas turinys {}...
Регистрация файла {}...,Registruojamas failas {}...
Регистры котроллера MAX17050,MAX17050 valdiklio registrai
Редактирование возрастного рейтинга...,Amžiaus įvertinimo redagavimas...
Редактирование запретов,Redaguoti apribojimus
Рендеринг FB2,FB2 atvaizdavimas
"Nintendo Account задан, но не связан","Nintendo Account nustatytas, bet nesusietas"
Сброс требуемой версии,Atstatyti reikalaujamą versiją
Сбросить требуемую версию,Atstatyti reikalaujamą versiją
Сведения,Informacija
Сведения...,Informacija...
Свободное место в хранилище: {},Laisva saugyklos vieta: {}
Свободное место: {},Laisva vieta: {}
Сгенерировать и установить,Generuoti ir įdiegti
Nintendo Account не задан,Nintendo Account nenustatytas
Сдампить на SD карту,Iškelti į SD kortelę
Сдампить на внешний USB,Iškelti į išorinį USB
Сдампить текущую прошивку,Iškelti dabartinę programinę įrangą
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Iškeltas: {}/{} ({}%) ({:.2f} MB/sek)
Сделать бекап,Sukurti atsarginę kopiją
"Сделать бекап, если новее","Daryti atsarginę kopiją, jei naujesnė"
Северная Америка,Šiaurės Amerika
Сентябрь,Rugsėjis
Сепия,Sepija
Сервер запущен,Serveris paleistas
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Serveris siūlo atlikti DBI atnaujinimą\n\nPaspauskite (+) patvirtinimui\nBet kurį kitą mygtuką atšaukimui
Сессии,Sesijos
Сессия закрыта,Sesija uždaryta
Сессия открыта,Sesija atidaryta
Синхронизация времени по NTP,NTP laiko sinchronizacija
Системные приложения,Sisteminės programos
Системный по умолчанию,Sistemos numatytasis
Сканирование директорий...,Skenuojami katalogai...
Сканирование игр...,Skenuojami žaidimai...
Скачано {}/{},Atsisiųsta {}/{}
Скачивание файла не удалось,Failo atsisiuntimas nepavyko
Скорость передачи: {:.2f} МБ/сек,Perdavimo greitis: {:.2f} MB/sek
Собираются сведения...,Renkama informacija...
Соединение сброшено,Ryšys atstatytas
Создание DLC анлокера,DLC atrakintojo kūrimas
Создание NSP,NSP kūrimas
Создание sdmc:/versions.txt,Kuriamas sdmc:/versions.txt
Создание дампа ({}),Kuriamas išklotinė ({})
Создание дампа: {},Kuriamas išklotinė: {}
Создание единого репака,Vieningo perpakavimo kūrimas
Создание записи об игре...,Kuriamas žaidimo įrašas...
Создание новой записи об игре...,Kuriamas naujas žaidimo įrašas...
Создание плейсхолдера: {}...,Kuriamas vietažymis: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Kuriamas repakavimas Id: {:016X}, Versija: {}, Tipas: {}"
Создание строк... {}%,Kuriamos eilutės... {}%
Создание таблицы имён,Kuriama vardų lentelė
Создание тела файла,Kuriamas failo turinys
Создание точки доступа...,Kuriama prieigos taškas...
Создание хэш таблицы,Maišos lentelės kūrimas
Создание ярлыка,Kuriama nuoroda
Создано новое сохранение. Восстанавливаю бекап в него...,Sukurtas naujas išsaugojimas. Atkuriama atsarginė kopija...
Создать sdmc:/versions.txt,Sukurti sdmc:/versions.txt
Создать единый репак,Sukurti vieną repack
Создать новое сохранение...,Sukurti naują išsaugojimą...
Создать новый каталог...,Sukurti naują katalogą...
Создать новый файл...,Sukurti naują failą...
Создать ярлык,Sukurti nuorodą
Создать ярлык для hbmenu,Sukurti nuorodą hbmenu
Создать ярлык на рабочий стол для DBI...,Sukurti DBI nuorodą darbalaukyje...
Создать ярлык с аргументами...,Sukurti nuorodą su argumentais...
Создаётся обновлённая запись об игре...,Kuriamas atnaujintas žaidimo įrašas...
Сохранение для {} уже существует,Išsaugoti duomenys {} jau egzistuoja
Сохранения,Išsaugoti duomenys
Сохранения будут удалены!,Išsaugoti duomenys bus ištrinti!
Сохранения удалённых игр ({}),Ištrintų žaidimų išsaugojimai ({})
Сохранения установленных игр ({}),Įdiegtų žaidimų išsaugojimai ({})
Сохранёные в системе параметры котроллера батареи,Sistemoje išsaugoti baterijos valdiklio parametrai
Существующая запись об игре не найдена,Esamas žaidimo įrašas nerastas
Существующее сохранение не найдено и новое не может быть создано,Esamas išsaugojimas nerastas ir naujo sukurti nepavyksta
SDK {} уже был экспортирован: {},SDK {} jau buvo eksportuotas: {}
Тайтл не установлен,Pavadinimas neįdiegtas
Тайтл установлен,Pavadinimas įdiegtas
Тайтлы с ошибками:,Pavadinimai su klaidomis:
Текущее время: {},Dabartinis laikas: {}
SDK на подмену не найдены,Pakeitimui SDK nerasta
Тема,Tema
Тикет исправлен,Bilietas ištaisytas
Тикеты,Bilietai
Тикеты не найдены,Bilietų nerasta
864,864
881,881
"больше шансов, что оно заработает». Их","«Kuo daugiau aukų, tuo didesnė"
быстро проникли в планы шадоков и,pasiųstas savanoris pas kaimynus
"всякий раз, когда растение расцветает",Jie leido svečiui įlįsti į vieną
"выражениях: «Чем больше неудач, тем","užstatas». Arba, kitaip tariant:"
"вычислили, что у них есть по крайней","taktika buksuoja, bet jie šventai"
заработает… И они торопятся поскорее,kuomet viskas sudirbs... Ir skuba
"и дает транзистор, они мчатся, чтобы","savo technikos sandėlių, bet apsupo"
"и не кончилось успехом». Или, в других",nebūtų tik laikinas didybės
"мере один шанс из миллиона, что она","tiki tuo vienu šansu iš milijono,"
миллионная заработает».,paskui ateitų pergalė».
"ничего, что бы непрерывно продолжалось","dogmate: «Nėra tokios bėdos, kuri"
"но окружили его со всех сторон, и",esmę ir nusprendė pasityčioti.
"опытов, чтобы быть уверенными, что","pirmąsias lemtingas klaidas, kad"
осуществить 999999 первых неудачных,kuo greičiau padaryti tas 999999
"очень умные благодаря своим шляпам,",stovinčios soduose. Iš pelkių buvo
"планету гиби искать транзисторы. Гиби,","išgauna tiesiai iš technikos,"
постоянно кончаясь неудачами.,"tęsiasi, tvarkingai nešdamas"
принципов шадокской логики: «Нет,pamatiniame jų giliosios logikos
"ракета еще несовершенна, но они","tikimybė, kad finale pavyks». Jų"
"растений, произрастающих на огородах.",trūksta nutaikymo sistemose ir
решили позабавиться. Они позволили,"detalių. Šie, gudrūs dėl internetų,"
собрать урожай прежде шадока.,"jį iš visų pusių, ir dabar kas\nkartą, kai jis pamato čipą, kaimynai\njį tiesiog atima.»"
"терпят неудачу потому, что не хватает", 
транзисторов в системах безопасности.,"Vyriausiasis strategas pareiškė,"
"шадоку забраться в один из их огородов,",greitai perprato slaptojo plano
«У шадоков ситуация удовлетворительна.,«Pelkinių padarams viskas vyksta
"Испытания ракет продолжаются,",pagal planą. Nulinimosi procesas
Но у гиби транзисторы собирают с,"kad raketos krenta, nes čipų"
Решено послать одного из шадоков на,tualetuose. O kaimynai čipus esą
original,original
"SSID: {}, Пароль: {}","SSID: {}, Slaptažodis: {}"
Тип оборудования        : {},Įrangos tipas                  : {}
TempC0               : {:04x},TempC0                       : {:04x}
Уровень заряда батареи         : {},Baterijos įkrovos lygis               : {}
URL для проверки обновлений,URL atnaujinimų patikrinimui
Установка с картриджа,Įdiegti iš kasetės
Установка через DBIbackend,Diegimas per DBIbackend
Форсировать UTF-8,Priverstinis UTF-8
Хэш версии              : {},Versijos maiša                 : {}
Читать дату файлов,Skaityti failo datą
Экзосфера очищает CAL0      : {},Exosphere išvalo CAL0         : {}
Экран                 : ({:08X}) {},Ekranas                  : ({:08X}) {}
Язык                    : {},Kalba                          : {}
"Интервал автобекапа сейвов, дни","Išsaugojimų automatinio atsarginės kopijos intervalas, dienos"
Конфигурация зарядки            : {},Įkrovimo konfigūracija          : {}
Режим Hi-Z включён              : {},Hi-Z režimas įjungtas           : {}
Зарядка батареи включена        : {},Baterijos įkrovimas įjungtas    : {}
Маршрут электропитания          : {},Maitinimo maršrutas             : {}
Напряжение источника            : {} mV,Šaltinio įtampa                 : {} mV
Ток источника                   : {} mA,Šaltinio srovė                  : {} mA
Быстрая зарядка разрешена       : {},Greitas įkrovimas leidžiamas    : {}
Целевая прошивка            : {}.{}.{},Tikslinė programinė įranga    : {}.{}.{}
Поддерживаемая версия HOS   : {},Palaikoma HOS versija         : {}
Предел входного тока (буст)     : {} mA,Įėjimo srovės riba (boost)      : {} mA
Предел тока быстрой зарядки     : {} mA,Greito įkrovimo srovės riba     : {} mA
Напряжение батареи              : {} mV,Baterijos įtampa                : {} mV
Контроллер источника получен    : {},Šaltinio valdiklis gautas       : {}
OTG Запрошен                    : {},OTG užklausta                   : {}
Производитель    : {:s} ({:02X}),Gamintojas           : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID               : {:s} ({:s})
Имя продукта     : {:s},Produkto pavadinimas : {:s}
Ревизия продукта : {:s},Produkto revizija    : {:s}
Серийный номер   : {:s},Serijos numeris      : {:s}
Ёмкость с завода   : {} mAh,Gamyklinė talpa         : {} mAh
Автоповтор кнопок при удержании,Mygtukų automatinis kartojimas laikant
Версия атмосферы            : {}.{}.{},Atmosphere versija            : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Programinės įrangos versija    : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Baterijos amžius                      : {}%
Время гашения экрана в секундах,Ekrano pritemdymo laikas sekundėmis
Выключать экран,Išjungti ekraną
Выход на рабочий стол,Išeiti į pagrindinį meniu
Дата первого игрового события : {},Pirmojo žaidimo įvykio data      : {}
Добавлять суффикс к имени файла,Pridėti priesagą prie failo pavadinimo
Достаточное питание            : {},Pakankamas maitinimas                 : {}
Есть исправление RCM бага   : {},Turi RCM klaidos pataisymą    : {}
Журналирование действий,Veiksmų registravimas
Закладки на SD,SD žymės
Запись в CAL0 разрешена     : {},CAL0 rašymas leidžiamas       : {}
Запускать точку доступа,Paleisti prieigos tašką
Запустить FTP сервер,Paleisti FTP serverį
Запустить HTTP сервер,Paleisti HTTP serverį
Заряд батареи                  : {}%,Baterijos įkrova                      : {}%
Заряд батареи (сырое значение) : {}%,Baterijos įkrova (neapdorota reikšmė) : {}%
Зарядка батареи                : {},Baterijos įkrova                      : {}
Инструменты,Įrankiai
Использовать 5 GHz,Naudoti 5 GHz
Использовать MSG_WAITALL в recv,Naudoti MSG_WAITALL recv
Использовать для неё TitleID,Naudoti TitleID tam
Использовать разгон,Naudoti įrenginio spartinimą
Использовать скрытый SSID,Naudoti paslėptą SSID
Источник питания                : {},Maitinimo šaltinis              : {}
Курсор на обеих панелях,Žymeklis abiejuose skydeliuose
%% заряд-разряд    : {},%% įkrovimas-iškrovimas : {}
Никнейм консоли         : {},Konsolės slapyvardis           : {}
Общее число игровых сессий    : {},Bendras žaidimo seansų skaičius  : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC adresas    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR sąraše
Configuration Id1     : {},Configuration Id1        : {}
DeviceId                : {0:} ({0:016X}),DeviceId                       : {0:} ({0:016X})
Папка для бекапа сохранений,Išsaugotų duomenų atsarginės kopijos aplankas
Папка для дампа игр,Žaidimų išklotinės aplankas
Папка журналов,Žurnalų aplankas
DramId                  : {} ({}),DramId                         : {} ({})
Пароль,Slaptažodis
Перевернуть джойконы,Apversti Joy-Cons
Перевернуть экран,Pasukti ekraną
Emummc включён              : {},Emummc įjungta                : {}
Переносить слова,Perkelti žodžius
Платформа               : {},Platforma                      : {}
FullCap              : {:04x} ({} mAh),FullCap                      : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Paryškinti atnaujinimo failus
FullCapNom           : {:04x} ({} mAh),FullCapNom                   : {:04x} ({} mAh)
Показываемая версия     : {},Rodoma versija                 : {}
Показываемое название   : {},Rodomas pavadinimas            : {}
Показывать 'Обновить отсюда',Rodyti 'Atnaujinti iš čia'
Показывать объединённый NSP,Rodyti sujungtą NSP
Показывать папку 'Mods&Cheats',Rodyti aplanką 'Mods&Cheats'
Показывать прогрев кеша,Rodyti talpyklos šildymą
Показывать размер LFS (долго),Rodyti LFS dydį (lėtai)
Показывать секунды,Rodyti sekundes
Показывать часы в статусе,Rodyti laikrodį būsenoje
Поколение ключа             : {},Rakto generavimas             : {}
Git commit hash             : {:016X},Git commit hash               : {:016X}
Полная ёмкость     : {} mAh,Pilnas talpa            : {} mAh
IavgEmpty            : {:04x},IavgEmpty                    : {:04x}
Пользовательские хранилища,Vartotojo saugyklos
Предел входного тока            : {} mA,Įėjimo srovės riba              : {} mA
Предназначение          : {},Paskirtis                      : {}
Проверять хэш при установке,Tikrinti maišą diegiant
Просмотр SD карты,Naršyti SD kortelę
Просмотр USB носителей,Naršyti USB laikmenose
Просмотр раздела SYSTEM,Naršyti SYSTEM skaidinį
Просмотр раздела USER,Naršyti USER skaidinį
Просмотр сети,Naršyti tinklą
Просмотр сохранений,Peržiūrėti išsaugojimus
Просмотр тикетов,Peržiūrėti bilietus
Просмотр установленных игр,Peržiūrėti įdiegtus žaidimus
Регион                  : {},Regionas                       : {}
Режим HiZ зарядки       : {},HiZ įkrovimo režimas           : {}
Режим киоска            : {},Kiosko režimas                 : {}
Родительский PIN        : {},Tėvų PIN                       : {}
Серийный # прочитанный  : {},Serijos numeris # perskaitytas : {}
Серийный # угаданный    : {},Serijinis numeris atspėtas     : {}
Серийный номер        : {},Serijos numeris          : {}
Силовая роль                    : {},Maitinimo vaidmuo               : {}
QrTable00            : {:04x},QrTable00                    : {:04x}
Смещать курсор после выделения,Perkelti žymeklį po pasirinkimo
QrTable10            : {:04x},QrTable10                    : {:04x}
Сожжено предохранителей : {},Sudeginta saugiklių            : {}
Создавать LFS папку,Sukurti LFS aplanką
QrTable20            : {:04x},QrTable20                    : {:04x}
QrTable30            : {:04x},QrTable30                    : {:04x}
RCOMP0               : {:04x},RCOMP0                       : {:04x}
Сохранения только в RO режиме,Išsaugojimai tik RO režime
RTC запущены (приблизительно) : {},RTC paleista (apytiksliai)       : {}
Текущая ёмкость                 : {}%,Dabartinis talpa                : {}%
Текущая ёмкость    : {} mAh,Dabartinis talpa        : {} mAh
Текущее напряжение : {} mV,Dabartinė įtampa        : {} mV
Текущий заряд      : {}%,Dabartinis įkrovimas    : {}%
Текущий ток        : {} mA,Dabartinė srovė         : {} mA
Тема отображения,Rodymo tema
Температура        : {}°C,Temperatūra             : {}°C
Температура батареи             : {}°C,Baterijos temperatūra           : {}°C
Тип SoC                 : {},SoC tipas                      : {}
Тип источника питания          : {},Maitinimo šaltinio tipas              : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Wireless LAN MAC adresas : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},Priverstinai įjungtas USB 3.0 : {}
Возраст батареи                 : {}%,Baterijos amžius                : {}%
Предел напряжения заряда батареи: {} mV,Baterijos įkrovimo įtampos riba : {} mV
Средняя температура: {}°C,Vidutinė temperatūra    : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Suma %% įkrovimas-iškrovimas : {} (~{} 0-100 ciklų)
"          Париж, издательство Грассе.",I. I. Pisabūras. Proveržio ritmai.
      Название: {}\n      Издатель: {}\n      Версия: ,      Pavadinimas: {}\n      Leidėjas: {}\n      Versija: 
Удаление игры ,Žaidimo šalinimas 
Удаляется бекап ,Atsarginė kopija šalinama 
Удалять после установки: ,Ištrinti po diegimo             :
  Автоопределение,  Automatinis aptikimas
Шифрование секции ,Sekcijos šifravimas 
Ярлык   : ,Nuoroda   : 
 {} минут, {} minutės
Язык    : ,Kalba       :
Путь    : ,Kelias  : 
  Жак Руксель. Великолепие навыворот., 
  Кодировка...,  Kodavimas...
  Применить,  Taikyti
  Редактирование,  Redagavimas
 (по времени игры), (pagal žaidimo laiką)
 (по названию игры), (pagal žaidimo pavadinimą)
 (по числу запусков), (pagal paleidimų skaičių)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Šifravimas: {} Diegimo dydis: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [NEGALIU ATIDARYTI FAILO]
Автозапуск FTP: ,FTP automatinis paleidimas: 
Автор   : ,Autorius    :
 {:>5} часа, {:>5} valandos
Базовое хранилище: ,Pagrindinė atmintis: 
 {:>5} часов, {:>5} valandų
ВНИМАНИЕ ,ĮSPĖJIMAS 
ВНИМАНИЕ! ,DĖMESIO! 
 {} в чёрном списке., {} juodajame sąraše.
Версия  : ,Versija     :
Внимание! ,Dėmesio! 
 {} минута, {} minutė
 {} минуты, {} minutės
Всего освобождено места : ,Iš viso atlaisvinta vietos : 
    {:>2} сек,    {:>2} sek
 Закрытие игры, Žaidimo uždarymas
Выйти из DBI           : ,Išeiti iš DBI                   :
Выключить экран        : ,Išjungti ekraną                 :
 Запуск игры, Paleisti žaidimą
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Atsijungiama nuo vartotojo \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Vartotojo vardas \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Perjungiama į žaidimą
Загружено ,Įkelta 
 Режим работы изменился: {}, Veikimo režimas pakeistas: {}
 Сброс системных часов, Atstatyti sistemos laikrodį
 Сворачивание игры, Sumažinti žaidimą
Запрос на удаление ,Ištrynimo užklausa 
 Состояние электропитания изменилось: {}, Maitinimo būsena pasikeitė: {}
" и {} новое DLC,"," ir {} naujas DLC,"
"    Великий колдун сказал, что ракеты","Bunkeris, leidykla «Veidrodija»."
" и {} новых DLC,"," ir {} nauji DLC,"
Имя     : ,Vardas      :
 сортировка по дате создания, rūšiuoti pagal sukūrimo datą
 сортировка по имени, rūšiuoti pagal pavadinimą
 сортировка по имени игры, rūšiuoti pagal žaidimo pavadinimą
Используется ,Naudojama 
 сортировка по месту установки, rūšiuoti pagal diegimo vietą
Конвертация в фейковые ,Konvertavimas į netikrus 
 сортировка по общему размеру, rūšiuoti pagal bendrą dydį
 сортировка по пользователю, rūšiuoti pagal naudotoją
 сортировка по порядку игры, rūšiuoti pagal žaidimo tvarką
Место установки        : ,Diegimo vieta                   :
 сортировка по размеру, rūšiuoti pagal dydį
Название: ,Pavadinimas: 
    Дело здесь в одном из основных,neigiamą augimą. Paslaptis slypi
Начало установки. Место установки: ,Diegimas pradėtas. Diegimo vieta: 
Невозможно создать выходной zip-файл: ,Nepavyko sukurti išvesties zip failo: 
Неиспользуемый тикет: ,Nenaudotas bilietas: 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Bendras perdavimo dydis         :
Общий размер установки : ,Bendras diegimo dydis           :
Ожидается ,Tikimasi 
Ожидание включения интерфейса: ,Laukiama sąsajos įjungimo: 
Освобождено места в NAND: ,Atlaisvinta vietos NAND: 
Освобождено места на SD : ,Atlaisvinta vietos SD : 
   Получение списка бекапов...   ,   Gaunamas atsarginių kopijų sąrašas...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Lazdelės - Puslapių navigacija\n\n     ZR+ZL - Pereiti į puslapį... \n\n       L/R - Skyrių navigacija   \n\n       (-) - Ši užuomina         \n\n       (+) - Meniu                  
Ошибка чтения регистров max17050: ,Klaida skaitant max17050 registrus: 
Ошибка чтения сохранённых параметров контроллера: ,Klaida skaitant išsaugotus valdiklio parametrus: 
   Получение списка бекапов...{}/{}    ,   Gaunamas atsarginių kopijų sąrašas...{}/{}    
Предупреждения: ,Įspėjimai: 
"LFS мод.: Присутствует, Размер: ","LFS mod.    : Yra, Dydis:"
Пропускаем файл до начала secure раздела ,Praleidžiamas failas iki secure skyriaus pradžios 
Размер  : ,Dydis  : 
Сброс требуемой версии к ,Atstatyti reikalaujamą versiją į 
   Получение списка сохранений...   ,   Gaunamas išsaugojimų sąrašas...   
Скорость USB интерфейса: ,USB sąsajos greitis: 
Создан zip-файл: ,Sukurtas zip failas: 
Создание бекапа сохранения ,Kuriama išsaugojimo atsarginė kopija 
Создание каталога: ,Kuriamas katalogas: 
Создание объекта: ,Objekto kūrimas: 
Создание фейковой записи... ,Kuriamas netikras įrašas... 
Создаётся MTP хранилище: ,Kuriama MTP saugykla: 
Статистика игры ,Žaidimo statistika 
Строка поиска: ,Paieškos eilutė: 
Не проверять место     : ,Netikrinti vietos               :
Проверять хеш-сумму NCA: ,Patikrinti NCA maišą            :
Патчить имена (HOS 21+): ,Pataisyti pavadinimus (HOS 21+) :
Занулять мастерключ    : ,Atstatyti pagrindinį raktą      :
Патчить запись видео   : ,Taisyti vaizdo įrašą            :
Патчить скриншоты      : ,Taisyti ekrano kopijas          :
Игра использует SDK {},Žaidimas naudoja SDK {}
Удалить старые обновления игр,Ištrinti senus žaidimų atnaujinimus
Удалить потерянный контент с SD,Ištrinti našlaitinį turinį iš SD
Удалить потерянный контент из NAND,Ištrinti našlaitinį turinį iš NAND
Удалить плейсхолдеры с SD,Ištrinti vietų žymeklius iš SD
Удалить плейсхолдеры из NAND,Ištrinti vietų žymeklius iš NAND
Удалить неиспользуемые тикеты,Ištrinti nenaudojamus bilietus
Починить тикеты с ошибками дампа,Taisyti bilietus su išklotinės klaidomis
Удалить скачанное обновление системы,Ištrinti atsisiųstą sistemos atnaujinimą
Очистить папку erpt_reports,Išvalyti aplanką erpt_reports
Очистить кеш тикетов,Išvalyti bilietų talpyklą
Очистить /atmosphere/contents,Išvalyti /atmosphere/contents
Удалить сохранения удалённых пользователей,Ištrinti ištrintų vartotojų išsaugojimus
Дата производства: {:s},Gamybos data         : {:s}
Ник: {},Slapyvardis: {}
Установить обновления из текущей папки,Įdiegti atnaujinimus iš dabartinio aplanko
Патчить требование NNID: ,Pataisyti NNID reikalavimą      :
Выполнить выбранные действия,Vykdyti pasirinktus veiksmus
CID: {:s},CID                  : {:s}
TitleId : {} BID: {},TitleId     : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK    : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,","Dėmesio!!! Įjungus šias parinktis,"
что установленные NCA файлы будут отличаться от исходных:,kad įdiegti NCA failai skirsis nuo originalių:
Включение синхронизации времени по сети...,Įjungiamas tinklo laiko sinchronizavimas…
 Да ,Taip
Нет , Ne 
Это действие будет нельзя отменить,Šio veiksmo negalima atšaukti
Да,Taip
Произошла ошибка: ,Įvyko klaida: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,Faile /switch/prod.keys trūksta reikiamų raktų.
Часть функций программы будет недоступна.,Kai kurios programos funkcijos bus neprieinamos.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Perkraukite į Hekate ir naudokite Lockpick_RCM.bin payload
для дампа ключей из SysNAND.,išgauti raktus iš SysNAND.
Проверять хэш при установке    : ,Tikrinti maišą diegiant    : 
Просмотр раздела USER          : ,Naršyti USER skaidinį          : 
Тема отображения               : ,Ekrano tema                  : 
Температура    : {}$°$C,Temperatūra             : {}°C
Температура     : {}$°$C,Temperatūra             : {}°C
Температура      : {}$°$C,Temperatūra             : {}°C
Температура       : {}$°$C,Temperatūra             : {}°C
Температура        : {}$°$C,Temperatūra             : {}°C
Температура         : {}$°$C,Temperatūra             : {}°C
Температура          : {}$°$C,Temperatūra             : {}°C
Температура           : {}$°$C,Temperatūra             : {}°C
Температура            : {}$°$C,Temperatūra             : {}°C
Температура             : {}$°$C,Temperatūra             : {}°C
Температура              : {}$°$C,Temperatūra             : {}°C
Срепняя температура: {}$°$C,Vidutinė temperatūra    : {}°C
Средняя температура: {}$°$C,Vidutinė temperatūra    : {}°C
Температура батареи        : {}$°$C,Baterijos temperatūra           : {}°C
Температура батареи         : {}$°$C,Baterijos temperatūra           : {}°C
Температура батареи          : {}$°$C,Baterijos temperatūra           : {}°C
Температура батареи           : {}$°$C,Baterijos temperatūra           : {}°C
Температура батареи            : {}$°$C,Baterijos temperatūra           : {}°C
Температура батареи             : {}$°$C,Baterijos temperatūra           : {}°C
Температура батареи              : {}$°$C,Baterijos temperatūra           : {}°C
Температура батареи               : {}$°$C,Baterijos temperatūra           : {}°C
Температура батареи                : {}$°$C,Baterijos temperatūra           : {}°C
Температура батареи                 : {}$°$C,Baterijos temperatūra           : {}°C
Температура батареи                  : {}$°$C,Baterijos temperatūra           : {}°C
Температура    : {}°C,Temperatūra             : {}°C
Температура     : {}°C,Temperatūra             : {}°C
Температура      : {}°C,Temperatūra             : {}°C
Температура       : {}°C,Temperatūra             : {}°C
Температура         : {}°C,Temperatūra             : {}°C
Температура          : {}°C,Temperatūra             : {}°C
Температура           : {}°C,Temperatūra             : {}°C
Температура            : {}°C,Temperatūra             : {}°C
Температура             : {}°C,Temperatūra             : {}°C
Температура              : {}°C,Temperatūra             : {}°C
Температура батареи        : {}°C,Baterijos temperatūra           : {}°C
Температура батареи         : {}°C,Baterijos temperatūra           : {}°C
Температура батареи          : {}°C,Baterijos temperatūra           : {}°C
Температура батареи           : {}°C,Baterijos temperatūra           : {}°C
Температура батареи            : {}°C,Baterijos temperatūra           : {}°C
Температура батареи              : {}°C,Baterijos temperatūra           : {}°C
Температура батареи               : {}°C,Baterijos temperatūra           : {}°C
Температура батареи                : {}°C,Baterijos temperatūra           : {}°C
Температура батареи                 : {}°C,Baterijos temperatūra           : {}°C
Температура батареи                  : {}°C,Baterijos temperatūra           : {}°C
Срепняя температура: {}°C,Vidutinė temperatūra    : {}°C
