original,translation
Создать новый файл...,새 파일 만들기...
Создать ярлык,바로 가기 만들기
Создать ярлык для hbmenu,hbmenu 바로가기 만들기
Создать ярлык на рабочий стол для DBI...,DBI 바탕화면 바로가기 만들기...
Создать ярлык с аргументами...,인수로 바로 가기 만들기...
Создаётся обновлённая запись об игре...,업데이트된 게임 기록 생성 중...
Сохранение для {} уже существует,{} 저장 데이터가 이미 존재합니다
Сохранения,저장 데이터
Сохранения будут удалены!,저장 데이터가 삭제됩니다!
Сохранения удалённых игр ({}),삭제된 게임의 저장 데이터 ({})
Сохранения установленных игр ({}),설치된 게임의 저장 데이터 ({})
Сохранёные в системе параметры котроллера батареи,시스템에 저장된 배터리 컨트롤러 매개변수
Существующая запись об игре не найдена,기존 게임 기록을 찾을 수 없습니다
Существующее сохранение не найдено и новое не может быть создано,기존 저장 데이터를 찾을 수 없으며 새로 생성할 수 없습니다
SDK {} уже был экспортирован: {},SDK {}는 이미 내보내기되었습니다: {}
Тайтл не установлен,타이틀이 설치되지 않음
Тайтл установлен,타이틀 설치됨
Тайтлы с ошибками:,오류가 있는 타이틀:
Текущее время: {},현재 시간: {}
SDK на подмену не найдены,교체할 SDK를 찾을 수 없습니다
Тема,테마
Тикет исправлен,티켓 수정됨
Тикеты,티켓
Тикеты не найдены,티켓을 찾을 수 없습니다
864,864
881,881
"больше шансов, что оно заработает». Их", 
быстро проникли в планы шадоков и, 
"всякий раз, когда растение расцветает", 
"выражениях: «Чем больше неудач, тем",자발적 삽질을 끊임없이 반복한다.»
"вычислили, что у них есть по крайней", 
заработает… И они торопятся поскорее,추락하는 이유는 변기통에도 쏠
"и дает транзистор, они мчатся, чтобы", 
"и не кончилось успехом». Или, в других",딱 한 번 성공하면 된다며 오늘도
"мере один шанс из миллиона, что она","최고 전략가가 밝히길, 미사일이"
миллионная заработает».,수렁 특파원이 파견되었다.
"ничего, что бы непрерывно продолжалось","실패할 확률이 999,999번이라도"
"но окружили его со всех сторон, и", 
"опытов, чтобы быть уверенными, что",이웃 나라 민가에서 칩을 서리해 오라며
осуществить 999999 первых неудачных,반도체가 부족하기 때문이란다.
"очень умные благодаря своим шляпам,", 
"планету гиби искать транзисторы. Гиби,", 
постоянно кончаясь неудачами.,클수록 승리에 가까워진다는 그들만의
принципов шадокской логики: «Нет,치르는 일시적 대가일 뿐>.
"ракета еще несовершенна, но они",  - I. I. 구라스키 (지하 벙커 출판사)
"растений, произрастающих на огородах.",이제 놈이 칩 부품을 발견할 때마다
решили позабавиться. Они позволили, 
собрать урожай прежде шадока., 
"терпят неудачу потому, что не хватает",그들은 짐짓 속아주는 척 부품 창고로
транзисторов в системах безопасности.,놈을 유인한 뒤 문을 꽉 잠가버렸다.
"шадоку забраться в один из их огородов,", 
«У шадоков ситуация удовлетворительна.,«수렁의 오르크 족속들은 계획대로
"Испытания ракет продолжаются,",진행 중이라 외친다. 재앙이
Но у гиби транзисторы собирают с, 
Решено послать одного из шадоков на,이웃들이 꿀밤을 때리며 빼앗는 중이다.
original,original
"SSID: {}, Пароль: {}","SSID: {}, 비밀번호: {}"
Тип оборудования        : {},장비 유형       : {}
TempC0               : {:04x},TempC0      : {:04x}
Уровень заряда батареи         : {},배터리 충전 수준     : {}
URL для проверки обновлений,업데이트 확인 URL
Установка с картриджа,카트리지에서 설치
Установка через DBIbackend,DBIbackend를 통한 설치
Форсировать UTF-8,UTF-8 강제
Хэш версии              : {},버전 해시       : {}
Читать дату файлов,파일 날짜 읽기
Экзосфера очищает CAL0      : {},Exosphere 지움 CAL0 : {}
Экран                 : ({:08X}) {},화면                  : ({:08X}) {}
Язык                    : {},언어          : {}
"Интервал автобекапа сейвов, дни","세이브 자동 백업 간격, 일"
Конфигурация зарядки            : {},충전 구성          : {}
Режим Hi-Z включён              : {},Hi-Z 모드 활성화됨   : {}
Зарядка батареи включена        : {},배터리 충전 활성화     : {}
Маршрут электропитания          : {},전원 공급 경로       : {}
Напряжение источника            : {} mV,소스 전압          : {} mV
Ток источника                   : {} mA,소스 전류          : {} mA
Быстрая зарядка разрешена       : {},고속 충전 허용됨      : {}
Целевая прошивка            : {}.{}.{},대상 펌웨어            : {}.{}.{}
Поддерживаемая версия HOS   : {},지원되는 HOS 버전       : {}
Предел входного тока (буст)     : {} mA,입력 전류 제한 (부스트) : {} mA
Предел тока быстрой зарядки     : {} mA,고속 충전 전류 제한    : {} mA
Напряжение батареи              : {} mV,배터리 전압         : {} mV
Контроллер источника получен    : {},소스 컨트롤러 획득     : {}
OTG Запрошен                    : {},OTG 요청됨        : {}
Производитель    : {:s} ({:02X}),제조사    : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID : {:s} ({:s})
Имя продукта     : {:s},제품 이름  : {:s}
Ревизия продукта : {:s},제품 리비전 : {:s}
Серийный номер   : {:s},일련 번호  : {:s}
Ёмкость с завода   : {} mAh,공장 용량    : {} mAh
Автоповтор кнопок при удержании,버튼 길게 누를 때 자동 반복
Версия атмосферы            : {}.{}.{},Atmosphere 버전     : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},펌웨어 버전      : {}.{}.{}-{}.{}
Возраст батареи                : {}%,배터리 노후도       : {}%
Время гашения экрана в секундах,화면 어두워지는 시간(초)
Выключать экран,화면 끄기
Выход на рабочий стол,HOME 메뉴로 나가기
Дата первого игрового события : {},첫 게임플레이 이벤트 날짜 : {}
Добавлять суффикс к имени файла,파일 이름에 접미사 추가
Достаточное питание            : {},충분한 전원        : {}
Есть исправление RCM бага   : {},RCM 버그 수정 있음      : {}
Журналирование действий,작업 로깅
Закладки на SD,SD 북마크
Запись в CAL0 разрешена     : {},CAL0 쓰기 허용됨       : {}
Запускать точку доступа,액세스 포인트 시작
Запустить FTP сервер,FTP 서버 시작
Запустить HTTP сервер,HTTP 서버 시작
Заряд батареи                  : {}%,배터리 충전량       : {}%
Заряд батареи (сырое значение) : {}%,배터리 충전 (원시 값) : {}%
Зарядка батареи                : {},배터리 충전량       : {}
Инструменты,도구
Использовать 5 GHz,5 GHz 사용
Использовать MSG_WAITALL в recv,recv에서 MSG_WAITALL 사용
Использовать для неё TitleID,이를 위해 TitleID 사용
Использовать разгон,오버클러킹 사용
Использовать скрытый SSID,숨겨진 SSID 사용
Источник питания                : {},전원             : {}
Курсор на обеих панелях,양쪽 패널에 커서
%% заряд-разряд    : {},%% 충전-방전 : {}
Никнейм консоли         : {},본체 닉네임      : {}
Общее число игровых сессий    : {},총 플레이 세션 수     : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC 주소    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,목록의 CDIR
Configuration Id1     : {},Configuration Id1   : {}
DeviceId                : {0:} ({0:016X}),DeviceId    : {0:} ({0:016X})
Папка для бекапа сохранений,저장 데이터 백업 폴더
Папка для дампа игр,게임 덤프 폴더
Папка журналов,로그 폴더
DramId                  : {} ({}),DramId      : {} ({})
Пароль,비밀번호
Перевернуть джойконы,Joy-Con 뒤집기
Перевернуть экран,화면 회전
Emummc включён              : {},Emummc 활성화됨       : {}
Переносить слова,단어 줄바꿈
Платформа               : {},플랫폼         : {}
FullCap              : {:04x} ({} mAh),FullCap     : {:04x} ({} mAh)
Подсвечивать файлы обновлений,업데이트 파일 강조
FullCapNom           : {:04x} ({} mAh),FullCapNom  : {:04x} ({} mAh)
Показываемая версия     : {},표시된 버전      : {}
Показываемое название   : {},표시 이름       : {}
Показывать 'Обновить отсюда','여기서 업데이트' 표시
Показывать объединённый NSP,병합된 NSP 표시
Показывать папку 'Mods&Cheats','Mods&Cheats' 폴더 표시
Показывать прогрев кеша,캐시 워밍 표시
Показывать размер LFS (долго),LFS 크기 표시 (느림)
Показывать секунды,초 표시
Показывать часы в статусе,상태에 시계 표시
Поколение ключа             : {},키 생성              : {}
Git commit hash             : {:016X},Git commit hash   : {:016X}
Полная ёмкость     : {} mAh,전체 용량    : {} mAh
IavgEmpty            : {:04x},IavgEmpty   : {:04x}
Пользовательские хранилища,사용자 저장소
Предел входного тока            : {} mA,입력 전류 제한       : {} mA
Предназначение          : {},목적          : {}
Проверять хэш при установке,설치 시 해시 확인
Просмотр SD карты,SD 카드 탐색
Просмотр USB носителей,USB 드라이브 탐색
Просмотр раздела SYSTEM,SYSTEM 파티션 탐색
Просмотр раздела USER,USER 파티션 탐색
Просмотр сети,네트워크 탐색
Просмотр сохранений,저장 데이터 보기
Просмотр тикетов,티켓 보기
Просмотр установленных игр,설치된 게임 보기
Регион                  : {},지역          : {}
Режим HiZ зарядки       : {},HiZ 충전 모드   : {}
Режим киоска            : {},키오스크 모드     : {}
Родительский PIN        : {},자녀 보호 PIN   : {}
Серийный # прочитанный  : {},시리얼 번호 # 읽음 : {}
Серийный # угаданный    : {},시리얼 번호 추측   : {}
Серийный номер        : {},일련 번호               : {}
Силовая роль                    : {},전원 역할          : {}
QrTable00            : {:04x},QrTable00   : {:04x}
Смещать курсор после выделения,선택 후 커서 이동
QrTable10            : {:04x},QrTable10   : {:04x}
Сожжено предохранителей : {},퓨즈 소손       : {}
Создавать LFS папку,LFS 폴더 생성
QrTable20            : {:04x},QrTable20   : {:04x}
QrTable30            : {:04x},QrTable30   : {:04x}
RCOMP0               : {:04x},RCOMP0      : {:04x}
Сохранения только в RO режиме,RO 모드에서만 저장
RTC запущены (приблизительно) : {},RTC 시작됨 (대략)   : {}
Текущая ёмкость                 : {}%,현재 용량          : {}%
Текущая ёмкость    : {} mAh,현재 용량    : {} mAh
Текущее напряжение : {} mV,현재 전압    : {} mV
Текущий заряд      : {}%,현재 충전량   : {}%
Текущий ток        : {} mA,현재 전류    : {} mA
Тема отображения,디스플레이 테마
Температура        : {}°C,온도       : {}°C
Температура батареи             : {}°C,배터리 온도         : {}°C
Тип SoC                 : {},SoC 유형      : {}
Тип источника питания          : {},전원 유형         : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Wireless LAN MAC 주소 : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},USB 3.0 강제 활성화    : {}
Возраст батареи                 : {}%,배터리 노화도        : {}%
Предел напряжения заряда батареи: {} mV,배터리 충전 전압 제한   : {} mV
Средняя температура: {}°C,평균 온도    : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),합계 %% 충전-방전 : {} (~{} 0-100 사이클)
"          Париж, издательство Грассе.",하지만 인터넷으로 문명화된 이웃들은
      Название: {}\n      Издатель: {}\n      Версия: ,      이름: {}\n      배급사: {}\n      버전: 
Удаление игры ,게임 삭제 중 
Удаляется бекап ,백업 삭제 중 
Удалять после установки: ,설치 후 삭제         :
  Автоопределение,  자동 감지
Шифрование секции ,섹션 암호화 
Ярлык   : ,바로가기   : 
 {} минут, {}분
Язык    : ,언어       :
Путь    : ,경로    : 
  Жак Руксель. Великолепие навыворот., 
  Кодировка...,  인코딩 중...
  Применить,  적용
  Редактирование,  편집
 (по времени игры), (플레이 시간순)
 (по названию игры), (게임 제목순)
 (по числу запусков), (실행 횟수순)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} 암호화: {} 설치 크기: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [파일을 열 수 없습니다]
Автозапуск FTP: ,FTP 자동 시작: 
Автор   : ,제작자      :
 {:>5} часа, {:>5} 시간
Базовое хранилище: ,본체 저장 공간: 
 {:>5} часов, {:>5} 시간
ВНИМАНИЕ ,경고 
ВНИМАНИЕ! ,경고! 
 {} в чёрном списке., {} 블랙리스트에 있습니다.
Версия  : ,버전       :
Внимание! ,경고! 
 {} минута, {} 분
 {} минуты, {}분
Всего освобождено места : ,총 확보된 공간 : 
    {:>2} сек,    {:>2} 초
 Закрытие игры, 게임 종료
Выйти из DBI           : ,DBI 종료          :
Выключить экран        : ,화면 끄기           :
 Запуск игры, 게임 실행
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, 사용자 \x1b[36;1m{}\x1b[37;1m 로그아웃 중
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, 사용자 이름 \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, 게임으로 전환 중
Загружено ,로드됨 
 Режим работы изменился: {}, 작동 모드 변경됨: {}
 Сброс системных часов, 시스템 시계 재설정
 Сворачивание игры, 게임 최소화
Запрос на удаление ,삭제 요청 
 Состояние электропитания изменилось: {}, 전원 공급 상태 변경됨: {}
" и {} новое DLC,"," 및 {} 개의 새 DLC,"
"    Великий колдун сказал, что ракеты",놈의 멍청한 꿍꿍이를 바로 간파했다.
" и {} новых DLC,"," 및 {}개의 새 DLC,"
Имя     : ,이름       :
 сортировка по дате создания, 생성 날짜순 정렬
 сортировка по имени, 이름순 정렬
 сортировка по имени игры, 게임 이름으로 정렬
Используется ,사용됨 
 сортировка по месту установки, 설치 위치별 정렬
Конвертация в фейковые ,가짜로 변환 
 сортировка по общему размеру, 전체 크기로 정렬
 сортировка по пользователю, 사용자별 정렬
 сортировка по порядку игры, 게임 순서로 정렬
Место установки        : ,설치 위치           :
 сортировка по размеру, 크기별 정렬
Название: ,이름: 
    Дело здесь в одном из основных,음습한 논리: <위대한 미래를 위해
Начало установки. Место установки: ,설치 시작. 설치 위치: 
Невозможно создать выходной zip-файл: ,출력 zip 파일을 생성할 수 없습니다: 
Неиспользуемый тикет: ,사용하지 않은 티켓: 
   {:>3} мин,   {:>3} 분
Общий размер передачи  : ,총 전송 크기         :
Общий размер установки : ,총 설치 크기         :
Ожидается ,예상 
Ожидание включения интерфейса: ,인터페이스 활성화 대기 중: 
Освобождено места в NAND: ,NAND 공간 확보됨: 
Освобождено места на SD : ,SD 공간 확보됨 : 
   Получение списка бекапов...   ,   백업 목록 가져오는 중...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/스틱 - 페이지 탐색\n\n     ZR+ZL - 페이지로 이동... \n\n       L/R - 챕터 탐색   \n\n       (-) - 이 힌트         \n\n       (+) - 메뉴                  
Ошибка чтения регистров max17050: ,max17050 레지스터 읽기 오류: 
Ошибка чтения сохранённых параметров контроллера: ,저장된 컨트롤러 매개변수 읽기 오류: 
   Получение списка бекапов...{}/{}    ,   백업 목록 가져오는 중...{}/{}    
Предупреждения: ,경고: 
"LFS мод.: Присутствует, Размер: ","LFS 모드   : 존재함, 크기:"
Пропускаем файл до начала secure раздела ,secure 섹션 시작까지 파일 건너뛰기 
Размер  : ,크기  : 
Сброс требуемой версии к ,필수 버전 재설정 
   Получение списка сохранений...   ,   세이브 목록 가져오는 중...   
Скорость USB интерфейса: ,USB 인터페이스 속도: 
Создан zip-файл: ,zip 파일 생성됨: 
Создание бекапа сохранения ,저장 백업 생성 중 
Создание каталога: ,디렉토리 생성 중: 
Создание объекта: ,객체 생성 중: 
Создание фейковой записи... ,가짜 항목 생성 중... 
Создаётся MTP хранилище: ,MTP 저장소 생성 중: 
Статистика игры ,게임 통계 
Строка поиска: ,검색 문자열: 
Не проверять место     : ,공간 확인 안 함       :
Проверять хеш-сумму NCA: ,NCA 해시 확인       :
Патчить имена (HOS 21+): ,이름 패치 (HOS 21+) :
Занулять мастерключ    : ,마스터 키 재설정       :
Патчить запись видео   : ,비디오 캡처 패치       :
Патчить скриншоты      : ,스크린샷 패치         :
Игра использует SDK {},게임이 SDK {}를 사용합니다
Удалить старые обновления игр,오래된 게임 업데이트 삭제
Удалить потерянный контент с SD,SD에서 고아 콘텐츠 삭제
Удалить потерянный контент из NAND,NAND에서 고아 콘텐츠 삭제
Удалить плейсхолдеры с SD,SD에서 플레이스홀더 삭제
Удалить плейсхолдеры из NAND,NAND에서 플레이스홀더 삭제
Удалить неиспользуемые тикеты,사용하지 않는 티켓 삭제
Починить тикеты с ошибками дампа,덤프 오류가 있는 티켓 복구
Удалить скачанное обновление системы,다운로드한 시스템 업데이트 삭제
Очистить папку erpt_reports,erpt_reports 폴더 지우기
Очистить кеш тикетов,티켓 캐시 지우기
Очистить /atmosphere/contents,/atmosphere/contents 지우기
Удалить сохранения удалённых пользователей,삭제된 사용자의 저장 데이터 삭제
Дата производства: {:s},제조 날짜  : {:s}
Ник: {},닉네임: {}
Установить обновления из текущей папки,현재 폴더에서 업데이트 설치
Патчить требование NNID: ,NNID 요구사항 패치    :
Выполнить выбранные действия,선택한 작업 실행
CID: {:s},CID    : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",경고!!! 다음 옵션을 활성화하면
что установленные NCA файлы будут отличаться от исходных:,설치된 NCA 파일이 원본과 다릅니다:
Включение синхронизации времени по сети...,네트워크 시간 동기화 활성화 중…
 Да , 예  
Нет ,아니오 
Это действие будет нельзя отменить,이 작업은 취소할 수 없습니다
Да,예
Произошла ошибка: ,오류가 발생했습니다: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,/switch/prod.keys 파일에 필요한 키가 없습니다.
Часть функций программы будет недоступна.,일부 프로그램 기능을 사용할 수 없습니다.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Hekate로 재부팅하고 Lockpick_RCM.bin 페이로드를 사용하세요
для дампа ключей из SysNAND.,SysNAND에서 키를 덤프합니다.
Проверять хэш при установке    : ,설치 시 해시 확인    : 
Просмотр раздела USER          : ,USER 파티션 탐색          : 
Тема отображения               : ,디스플레이 테마              : 
Температура    : {}$°$C,온도       : {}°C
Температура     : {}$°$C,온도       : {}°C
Температура      : {}$°$C,온도       : {}°C
Температура       : {}$°$C,온도       : {}°C
Температура        : {}$°$C,온도       : {}°C
Температура         : {}$°$C,온도       : {}°C
Температура          : {}$°$C,온도       : {}°C
Температура           : {}$°$C,온도       : {}°C
Температура            : {}$°$C,온도       : {}°C
Температура             : {}$°$C,온도       : {}°C
Температура              : {}$°$C,온도       : {}°C
Срепняя температура: {}$°$C,평균 온도    : {}°C
Средняя температура: {}$°$C,평균 온도    : {}°C
Температура батареи        : {}$°$C,배터리 온도         : {}°C
Температура батареи         : {}$°$C,배터리 온도         : {}°C
Температура батареи          : {}$°$C,배터리 온도         : {}°C
Температура батареи           : {}$°$C,배터리 온도         : {}°C
Температура батареи            : {}$°$C,배터리 온도         : {}°C
Температура батареи             : {}$°$C,배터리 온도         : {}°C
Температура батареи              : {}$°$C,배터리 온도         : {}°C
Температура батареи               : {}$°$C,배터리 온도         : {}°C
Температура батареи                : {}$°$C,배터리 온도         : {}°C
Температура батареи                 : {}$°$C,배터리 온도         : {}°C
Температура батареи                  : {}$°$C,배터리 온도         : {}°C
Температура    : {}°C,온도       : {}°C
Температура     : {}°C,온도       : {}°C
Температура      : {}°C,온도       : {}°C
Температура       : {}°C,온도       : {}°C
Температура         : {}°C,온도       : {}°C
Температура          : {}°C,온도       : {}°C
Температура           : {}°C,온도       : {}°C
Температура            : {}°C,온도       : {}°C
Температура             : {}°C,온도       : {}°C
Температура              : {}°C,온도       : {}°C
Температура батареи        : {}°C,배터리 온도         : {}°C
Температура батареи         : {}°C,배터리 온도         : {}°C
Температура батареи          : {}°C,배터리 온도         : {}°C
Температура батареи           : {}°C,배터리 온도         : {}°C
Температура батареи            : {}°C,배터리 온도         : {}°C
Температура батареи              : {}°C,배터리 온도         : {}°C
Температура батареи               : {}°C,배터리 온도         : {}°C
Температура батареи                : {}°C,배터리 온도         : {}°C
Температура батареи                 : {}°C,배터리 온도         : {}°C
Температура батареи                  : {}°C,배터리 온도         : {}°C
Срепняя температура: {}°C,평균 온도    : {}°C
