original,translation
Сдампить на SD карту,Zrzuć na kartę SD
Сдампить на внешний USB,Zrzuć na zewnętrzny USB
Сдампить текущую прошивку,Zrzuć bieżące oprogramowanie
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Zrzucono: {}/{} ({}%) ({:.2f} MB/sek)
Сделать бекап,Utwórz kopię zapasową
"Сделать бекап, если новее","Utwórz kopię zapasową, jeśli nowsza"
Северная Америка,Ameryka Północna
Сентябрь,Wrzesień
Сепия,Sepia
Сервер запущен,Serwer uruchomiony
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Serwer oferuje wykonanie aktualizacji DBI\n\nNaciśnij (+) aby potwierdzić\nDowolny inny przycisk aby anulować
Сессии,Sesje
Сессия закрыта,Sesja zamknięta
Сессия открыта,Sesja otwarta
Синхронизация времени по NTP,Synchronizacja czasu przez NTP
Системные приложения,Aplikacje systemowe
Системный по умолчанию,Domyślny systemowy
Сканирование директорий...,Skanowanie katalogów...
Сканирование игр...,Skanowanie gier...
Скачано {}/{},Pobrano {}/{}
Скачивание файла не удалось,Pobieranie pliku nie powiodło się
Скорость передачи: {:.2f} МБ/сек,Prędkość przesyłania: {:.2f} MB/sek
Собираются сведения...,Zbieranie informacji...
Соединение сброшено,Połączenie zresetowane
Создание DLC анлокера,Tworzenie odblokowywacza DLC
Создание NSP,Tworzenie NSP
Создание sdmc:/versions.txt,Tworzenie sdmc:/versions.txt
Создание дампа ({}),Tworzenie zrzutu ({})
Создание дампа: {},Tworzenie zrzutu: {}
Создание единого репака,Tworzenie zunifikowanego repaka
Создание записи об игре...,Tworzenie rekordu gry...
Создание новой записи об игре...,Tworzenie nowego wpisu gry...
Создание плейсхолдера: {}...,Tworzenie symbolu zastępczego: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Tworzenie repaka Id: {:016X}, Wersja: {}, Typ: {}"
Создание строк... {}%,Tworzenie ciągów... {}%
Создание таблицы имён,Tworzenie tabeli nazw
Создание тела файла,Tworzenie treści pliku
Создание точки доступа...,Tworzenie punktu dostępu...
Создание хэш таблицы,Tworzenie tablicy hash
Создание ярлыка,Tworzenie skrótu
Создано новое сохранение. Восстанавливаю бекап в него...,Utworzono nowy zapis. Przywracanie kopii zapasowej...
Создать sdmc:/versions.txt,Utwórz sdmc:/versions.txt
Создать единый репак,Utwórz pojedynczy repak
Создать новое сохранение...,Utwórz nowy zapis...
Создать новый каталог...,Utwórz nowy katalog...
Создать новый файл...,Utwórz nowy plik...
Создать ярлык,Utwórz skrót
Создать ярлык для hbmenu,Utwórz skrót dla hbmenu
Создать ярлык на рабочий стол для DBI...,Utwórz skrót na pulpicie dla DBI...
Создать ярлык с аргументами...,Utwórz skrót z argumentami...
Создаётся обновлённая запись об игре...,Tworzenie zaktualizowanego rekordu gry...
Сохранение для {} уже существует,Dane zapisu dla {} już istnieją
Сохранения,Dane zapisu
Сохранения будут удалены!,Dane zapisu zostaną usunięte!
Сохранения удалённых игр ({}),Zapisy usuniętych gier ({})
Сохранения установленных игр ({}),Zapisy zainstalowanych gier ({})
Сохранёные в системе параметры котроллера батареи,Parametry kontrolera baterii zapisane w systemie
Существующая запись об игре не найдена,Nie znaleziono istniejącego rekordu gry
Существующее сохранение не найдено и новое не может быть создано,Nie znaleziono istniejącego zapisu i nie można utworzyć nowego
SDK {} уже был экспортирован: {},SDK {} został już wyeksportowany: {}
Тайтл не установлен,Tytuł nie jest zainstalowany
Тайтл установлен,Tytuł zainstalowany
Тайтлы с ошибками:,Tytuły z błędami:
Текущее время: {},Aktualny czas: {}
SDK на подмену не найдены,Nie znaleziono SDK do podmiany
Тема,Motyw
Тикет исправлен,Ticket naprawiony
Тикеты,Bilety
Тикеты не найдены,Nie znaleziono biletów
864,864
881,881
"больше шансов, что оно заработает». Их","więcej szans, że zadziała"". Ich"
быстро проникли в планы шадоков и,"detale. Ci, będąc chytrzy z powodu"
"всякий раз, когда растение расцветает","jednego ze swoich magazynów z techniką,"
"выражениях: «Чем больше неудач, тем","wyrażeniach: ""Im więcej niepowodzeń, tym"
"вычислили, что у них есть по крайней",wszystko się uda'. Ich taktyka się
заработает… И они торопятся поскорее,"szansę na milion, przy której wszystko"
"и дает транзистор, они мчатся, чтобы",ale otoczyli go tam ze wszystkich
"и не кончилось успехом». Или, в других",które nie byłoby jedynie tymczasowym
"мере один шанс из миллиона, что она","zacina, ale oni mocno wierzą w tę jedną"
миллионная заработает».,"pierwszych fatalnych błędów, aby po"
"ничего, что бы непрерывно продолжалось","nic, co trwałoby nieprzerwanie"
"но окружили его со всех сторон, и",naigrawać. Pozwolili gościowi wejść do
"опытов, чтобы быть уверенными, что",najszybciej popełnić tych samych 999999
осуществить 999999 первых неудачных,"zadziała... I spieszą się, by jak"
"очень умные благодаря своим шляпам,",wysłany ochotnik prosto do sąsiadów po
"планету гиби искать транзисторы. Гиби,",stojącej w ogrodach. Z bagien został
постоянно кончаясь неудачами.,"nieprzerwanie, przynoszac wzrost"
принципов шадокской логики: «Нет,zasady logiki Shadok: «Nie
"ракета еще несовершенна, но они","większe prawdopodobieństwo, że w finale"
"растений, произрастающих на огородах.",i w sedesach. A u sąsiadów chipy
решили позабавиться. Они позволили,"internetów, szybko rozgadali tajny"
собрать урожай прежде шадока.,"stron, i teraz za każdym razem, gdy"
"терпят неудачу потому, что не хватает","Główny strateg ogłosił, że rakiety"
транзисторов в системах безопасности.,"spadają, ponieważ chipów brakuje"
"шадоку забраться в один из их огородов,",zamysł i postanowili się do woli
«У шадоков ситуация удовлетворительна.,«U mieszkańców bagien wszystko idzie
"Испытания ракет продолжаются,",zgodnie z planem. Proces zerowania trwa
Но у гиби транзисторы собирают с,"zarówno w systemach naprowadzania, jak"
Решено послать одного из шадоков на,podobno wydobywają wprost z techniki
original,original
"SSID: {}, Пароль: {}","SSID: {}, Hasło: {}"
Тип оборудования        : {},Typ urządzenia            : {}
TempC0               : {:04x},TempC0                         : {:04x}
Уровень заряда батареи         : {},Poziom naładowania baterii           : {}
URL для проверки обновлений,URL do sprawdzania aktualizacji
Установка с картриджа,Instaluj z kartridża
Установка через DBIbackend,Instalacja przez DBIbackend
Форсировать UTF-8,Wymuś UTF-8
Хэш версии              : {},Hash wersji               : {}
Читать дату файлов,Odczytaj datę pliku
Экзосфера очищает CAL0      : {},Exosphere czyści CAL0       : {}
Экран                 : ({:08X}) {},Ekran                        : ({:08X}) {}
Язык                    : {},Język                     : {}
"Интервал автобекапа сейвов, дни","Interwał automatycznej kopii zapasowej zapisów, dni"
Конфигурация зарядки            : {},Konfiguracja ładowania           : {}
Режим Hi-Z включён              : {},Tryb Hi-Z włączony               : {}
Зарядка батареи включена        : {},Ładowanie baterii włączone       : {}
Маршрут электропитания          : {},Trasa zasilania                  : {}
Напряжение источника            : {} mV,Napięcie źródła                  : {} mV
Ток источника                   : {} mA,Prąd źródła                      : {} mA
Быстрая зарядка разрешена       : {},Szybkie ładowanie dozwolone      : {}
Целевая прошивка            : {}.{}.{},Docelowe oprogramowanie     : {}.{}.{}
Поддерживаемая версия HOS   : {},Obsługiwana wersja HOS      : {}
Предел входного тока (буст)     : {} mA,Limit prądu wejściowego (boost)  : {} mA
Предел тока быстрой зарядки     : {} mA,Limit prądu szybkiego ładowania  : {} mA
Напряжение батареи              : {} mV,Napięcie baterii                 : {} mV
Контроллер источника получен    : {},Kontroler źródła uzyskany        : {}
OTG Запрошен                    : {},OTG zażądano                     : {}
Производитель    : {:s} ({:02X}),Producent        : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID           : {:s} ({:s})
Имя продукта     : {:s},Nazwa produktu   : {:s}
Ревизия продукта : {:s},Rewizja produktu : {:s}
Серийный номер   : {:s},Numer seryjny    : {:s}
Ёмкость с завода   : {} mAh,Pojemność fabryczna       : {} mAh
Автоповтор кнопок при удержании,Automatyczne powtarzanie przycisków przy przytrzymaniu
Версия атмосферы            : {}.{}.{},Wersja Atmosphere           : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Wersja oprogramowania     : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Wiek baterii                         : {}%
Время гашения экрана в секундах,Czas przyciemniania ekranu w sekundach
Выключать экран,Wyłącz ekran
Выход на рабочий стол,Wyjdź do menu HOME
Дата первого игрового события : {},Data pierwszego wydarzenia w grz   : {}
Добавлять суффикс к имени файла,Dodaj sufiks do nazwy pliku
Достаточное питание            : {},Wystarczające zasilanie              : {}
Есть исправление RCM бага   : {},Ma poprawkę błędu RCM       : {}
Журналирование действий,Rejestrowanie działań
Закладки на SD,Zakładki na SD
Запись в CAL0 разрешена     : {},Zapis do CAL0 dozwolony     : {}
Запускать точку доступа,Uruchom punkt dostępu
Запустить FTP сервер,Uruchom serwer FTP
Запустить HTTP сервер,Uruchom serwer HTTP
Заряд батареи                  : {}%,Naładowanie baterii                  : {}%
Заряд батареи (сырое значение) : {}%,Naładowanie baterii (wartość surowa) : {}%
Зарядка батареи                : {},Naładowanie baterii                  : {}
Инструменты,Narzędzia
Использовать 5 GHz,Użyj 5 GHz
Использовать MSG_WAITALL в recv,Użyj MSG_WAITALL w recv
Использовать для неё TitleID,Użyj TitleID dla tego
Использовать разгон,Użyj podkręcania
Использовать скрытый SSID,Użyj ukrytego SSID
Источник питания                : {},Źródło zasilania                 : {}
Курсор на обеих панелях,Kursor na obu panelach
%% заряд-разряд    : {},%% ładowanie-rozładowanie : {}
Никнейм консоли         : {},Pseudonim konsoli         : {}
Общее число игровых сессий    : {},Całkowita liczba sesji gry         : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Adres MAC Bluetooth          : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR w wykazie
Configuration Id1     : {},Configuration Id1            : {}
DeviceId                : {0:} ({0:016X}),DeviceId                  : {0:} ({0:016X})
Папка для бекапа сохранений,Folder kopii zapasowej danych zapisu
Папка для дампа игр,Folder zrzutów gier
Папка журналов,Folder dzienników
DramId                  : {} ({}),DramId                    : {} ({})
Пароль,Hasło
Перевернуть джойконы,Odwróć Joy-Cony
Перевернуть экран,Obróć ekran
Emummc включён              : {},Emummc włączony             : {}
Переносить слова,Zawijaj słowa
Платформа               : {},Platforma                 : {}
FullCap              : {:04x} ({} mAh),FullCap                        : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Podświetlaj pliki aktualizacji
FullCapNom           : {:04x} ({} mAh),FullCapNom                     : {:04x} ({} mAh)
Показываемая версия     : {},Wyświetlana wersja        : {}
Показываемое название   : {},Wyświetlana nazwa         : {}
Показывать 'Обновить отсюда',Pokaż 'Aktualizuj stąd'
Показывать объединённый NSP,Pokaż połączony NSP
Показывать папку 'Mods&Cheats',Pokaż folder 'Mods&Cheats'
Показывать прогрев кеша,Pokaż rozgrzewanie pamięci podręcznej
Показывать размер LFS (долго),Pokaż rozmiar LFS (wolno)
Показывать секунды,Pokaż sekundy
Показывать часы в статусе,Pokaż zegar w statusie
Поколение ключа             : {},Generowanie klucza          : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Pełna pojemność           : {} mAh
IavgEmpty            : {:04x},IavgEmpty                      : {:04x}
Пользовательские хранилища,Magazyny użytkownika
Предел входного тока            : {} mA,Limit prądu wejściowego          : {} mA
Предназначение          : {},Przeznaczenie             : {}
Проверять хэш при установке,Weryfikuj hash podczas instalacji
Просмотр SD карты,Przeglądaj kartę SD
Просмотр USB носителей,Przeglądaj nośniki USB
Просмотр раздела SYSTEM,Przeglądaj partycję SYSTEM
Просмотр раздела USER,Przeglądaj partycję USER
Просмотр сети,Przeglądaj sieć
Просмотр сохранений,Wyświetl zapisy
Просмотр тикетов,Wyświetl bilety
Просмотр установленных игр,Wyświetl zainstalowane gry
Регион                  : {},Region                    : {}
Режим HiZ зарядки       : {},Tryb ładowania HiZ        : {}
Режим киоска            : {},Tryb kiosku               : {}
Родительский PIN        : {},PIN rodzicielski          : {}
Серийный # прочитанный  : {},Numer seryjny # odczytany : {}
Серийный # угаданный    : {},Numer seryjny odgadnięty  : {}
Серийный номер        : {},Numer seryjny                : {}
Силовая роль                    : {},Rola zasilania                   : {}
QrTable00            : {:04x},QrTable00                      : {:04x}
Смещать курсор после выделения,Przesuń kursor po zaznaczeniu
QrTable10            : {:04x},QrTable10                      : {:04x}
Сожжено предохранителей : {},Spalonych bezpieczników   : {}
Создавать LFS папку,Utwórz folder LFS
QrTable20            : {:04x},QrTable20                      : {:04x}
QrTable30            : {:04x},QrTable30                      : {:04x}
RCOMP0               : {:04x},RCOMP0                         : {:04x}
Сохранения только в RO режиме,Zapisy tylko w trybie RO
RTC запущены (приблизительно) : {},RTC uruchomiony (w przybliżeniu)   : {}
Текущая ёмкость                 : {}%,Obecna pojemność                 : {}%
Текущая ёмкость    : {} mAh,Aktualna pojemność        : {} mAh
Текущее напряжение : {} mV,Aktualne napięcie         : {} mV
Текущий заряд      : {}%,Bieżące naładowanie       : {}%
Текущий ток        : {} mA,Prąd bieżący              : {} mA
Тема отображения,Motyw wyświetlania
Температура        : {}°C,Temperatura               : {}°C
Температура батареи             : {}°C,Temperatura baterii              : {}°C
Тип SoC                 : {},Typ SoC                   : {}
Тип источника питания          : {},Typ źródła zasilania                 : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Adres MAC sieci Wireless LAN : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},Wymuszone włączenie USB 3.0 : {}
Возраст батареи                 : {}%,Wiek baterii                     : {}%
Предел напряжения заряда батареи: {} mV,Limit napięcia ładowania baterii : {} mV
Средняя температура: {}°C,Średnia temperatura       : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Suma %% ładowanie-rozładowanie : {} (~{} 0-100 cykli)
"          Париж, издательство Грассе.",          Pizdobolow. Rytmy przełomu. B
      Название: {}\n      Издатель: {}\n      Версия: ,      Nazwa: {}\n      Wydawca: {}\n      Wersja: 
Удаление игры ,Usuwanie gry 
Удаляется бекап ,Usuwanie kopii zapasowej 
Удалять после установки: ,Usuń po instalacji           :
  Автоопределение,  Automatyczne wykrywanie
Шифрование секции ,Szyfrowanie sekcji 
Ярлык   : ,Skrót   : 
 {} минут, {} minut
Язык    : ,Język    :
Путь    : ,Ścieżka : 
  Жак Руксель. Великолепие навыворот.,  nich przyszło zwycięstwo». I. I.
  Кодировка...,  Kodowanie...
  Применить,  Zastosuj
  Редактирование,  Edycja
 (по времени игры), (według czasu gry)
 (по названию игры), (według nazwy gry)
 (по числу запусков), (według liczby uruchomień)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Szyfrowanie: {} Rozmiar instalacji: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [NIE MOGĘ OTWORZYĆ PLIKU]
Автозапуск FTP: ,Autostart FTP: 
Автор   : ,Autor    :
 {:>5} часа, {:>5} godzin
Базовое хранилище: ,Pamięć podstawowa: 
 {:>5} часов, {:>5} godzin
ВНИМАНИЕ ,UWAGA 
ВНИМАНИЕ! ,UWAGA! 
 {} в чёрном списке., {} na czarnej liście.
Версия  : ,Wersja   :
Внимание! ,Uwaga! 
 {} минута, {} minuta
 {} минуты, {} minuty
Всего освобождено места : ,Całkowicie zwolnione miejsce : 
    {:>2} сек,    {:>2} sek
 Закрытие игры, Zamykanie gry
Выйти из DBI           : ,Wyjdź z DBI                  :
Выключить экран        : ,Wyłącz ekran                 :
 Запуск игры, Uruchom grę
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Wylogowywanie użytkownika \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Nazwa użytkownika \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Przełączanie na grę
Загружено ,Załadowano 
 Режим работы изменился: {}, Tryb pracy zmieniony: {}
 Сброс системных часов, Resetuj zegar systemowy
 Сворачивание игры, Minimalizuj grę
Запрос на удаление ,Żądanie usunięcia 
 Состояние электропитания изменилось: {}, Stan zasilania zmienił się: {}
" и {} новое DLC,"," i {} nowe DLC,"
"    Великий колдун сказал, что ракеты",    wydawnictwo państwowe «Zazerkalje».
" и {} новых DLC,"," i {} nowych DLC,"
Имя     : ,Nazwa    :
 сортировка по дате создания, sortuj według daty utworzenia
 сортировка по имени, sortuj według nazwy
 сортировка по имени игры, sortuj według nazwy gry
Используется ,Używane 
 сортировка по месту установки, sortuj według lokalizacji instalacji
Конвертация в фейковые ,Konwersja na fałszywe 
 сортировка по общему размеру, sortuj według całkowitego rozmiaru
 сортировка по пользователю, sortuj według użytkownika
 сортировка по порядку игры, sortuj według kolejności gry
Место установки        : ,Miejsce instalacji           :
 сортировка по размеру, sortuj według rozmiaru
Название: ,Nazwa: 
    Дело здесь в одном из основных,    ujemny. Cała tajemnica tkwi w
Начало установки. Место установки: ,Rozpoczęto instalację. Lokalizacja instalacji: 
Невозможно создать выходной zip-файл: ,Nie można utworzyć wyjściowego pliku zip: 
Неиспользуемый тикет: ,Nieużywany bilet: 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Całkowity rozmiar transferu  :
Общий размер установки : ,Całkowity rozmiar instalacji :
Ожидается ,Oczekiwane 
Ожидание включения интерфейса: ,Oczekiwanie na włączenie interfejsu: 
Освобождено места в NAND: ,Zwolniono miejsca w NAND: 
Освобождено места на SD : ,Zwolniono miejsca na SD : 
   Получение списка бекапов...   ,   Pobieranie listy kopii zapasowych...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Gałki - Nawigacja po stronach\n\n     ZR+ZL - Przejdź do strony... \n\n       L/R - Nawigacja po rozdziałach   \n\n       (-) - Ta podpowiedź         \n\n       (+) - Menu                  
Ошибка чтения регистров max17050: ,Błąd odczytu rejestrów max17050: 
Ошибка чтения сохранённых параметров контроллера: ,Błąd odczytu zapisanych parametrów kontrolera: 
   Получение списка бекапов...{}/{}    ,   Pobieranie listy kopii zapasowych...{}/{}    
Предупреждения: ,Ostrzeżenia: 
"LFS мод.: Присутствует, Размер: ","Mod. LFS : Obecny, Rozmiar:"
Пропускаем файл до начала secure раздела ,Pomijanie pliku do początku sekcji secure 
Размер  : ,Rozmiar  : 
Сброс требуемой версии к ,Zresetuj wymaganą wersję do 
   Получение списка сохранений...   ,   Pobieranie listy zapisów...   
Скорость USB интерфейса: ,Prędkość interfejsu USB: 
Создан zip-файл: ,Utworzono plik zip: 
Создание бекапа сохранения ,Tworzenie kopii zapasowej zapisu 
Создание каталога: ,Tworzenie katalogu: 
Создание объекта: ,Tworzenie obiektu: 
Создание фейковой записи... ,Tworzenie fałszywego wpisu... 
Создаётся MTP хранилище: ,Tworzenie magazynu MTP: 
Статистика игры ,Statystyki gry 
Строка поиска: ,Ciąg wyszukiwania: 
Не проверять место     : ,Nie sprawdzaj miejsca        :
Проверять хеш-сумму NCA: ,Sprawdź hash NCA             :
Патчить имена (HOS 21+): ,Patchuj nazwy (HOS 21+)      :
Занулять мастерключ    : ,Zresetuj klucz główny        :
Патчить запись видео   : ,Łataj zapis wideo            :
Патчить скриншоты      : ,Łataj zrzuty ekranu          :
Игра использует SDK {},Gra używa SDK {}
Удалить старые обновления игр,Usuń stare aktualizacje gier
Удалить потерянный контент с SD,Usuń osierocone treści z SD
Удалить потерянный контент из NAND,Usuń osierocone treści z NAND
Удалить плейсхолдеры с SD,Usuń symbole zastępcze z SD
Удалить плейсхолдеры из NAND,Usuń symbole zastępcze z NAND
Удалить неиспользуемые тикеты,Usuń nieużywane bilety
Починить тикеты с ошибками дампа,Napraw bilety z błędami zrzutu
Удалить скачанное обновление системы,Usuń pobrane uaktualnienie systemu
Очистить папку erpt_reports,Wyczyść folder erpt_reports
Очистить кеш тикетов,Wyczyść pamięć podręczną biletów
Очистить /atmosphere/contents,Wyczyść /atmosphere/contents
Удалить сохранения удалённых пользователей,Usuń zapisy usuniętych użytkowników
Дата производства: {:s},Data produkcji   : {:s}
Ник: {},Nick: {}
Установить обновления из текущей папки,Zainstaluj aktualizacje z bieżącego folderu
Патчить требование NNID: ,Załataj wymaganie NNID       :
Выполнить выбранные действия,Wykonaj wybrane działania
CID: {:s},CID              : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,","Uwaga!!! Włączenie następujących opcji spowoduje,"
что установленные NCA файлы будут отличаться от исходных:,że zainstalowane pliki NCA będą różnić się od oryginalnych:
Включение синхронизации времени по сети...,Włączanie synchronizacji czasu sieciowego…
 Да ,Tak 
Нет ,Nie 
Это действие будет нельзя отменить,Tej czynności nie można cofnąć
Да,Tak
Произошла ошибка: ,Wystąpił błąd: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,W pliku /switch/prod.keys brakuje wymaganych kluczy.
Часть функций программы будет недоступна.,Część funkcji programu będzie niedostępna.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Uruchom ponownie w Hekate i użyj payloadu Lockpick_RCM.bin
для дампа ключей из SysNAND.,aby zrzucić klucze z SysNAND.
Проверять хэш при установке    : ,Weryfikuj hash podczas instalacji    : 
Просмотр раздела USER          : ,Przeglądaj partycję USER          : 
Тема отображения               : ,Motyw wyświetlania           : 
Температура    : {}$°$C,Temperatura               : {}°C
Температура     : {}$°$C,Temperatura               : {}°C
Температура      : {}$°$C,Temperatura               : {}°C
Температура       : {}$°$C,Temperatura               : {}°C
Температура        : {}$°$C,Temperatura               : {}°C
Температура         : {}$°$C,Temperatura               : {}°C
Температура          : {}$°$C,Temperatura               : {}°C
Температура           : {}$°$C,Temperatura               : {}°C
Температура            : {}$°$C,Temperatura               : {}°C
Температура             : {}$°$C,Temperatura               : {}°C
Температура              : {}$°$C,Temperatura               : {}°C
Срепняя температура: {}$°$C,Średnia temperatura       : {}°C
Средняя температура: {}$°$C,Średnia temperatura       : {}°C
Температура батареи        : {}$°$C,Temperatura baterii              : {}°C
Температура батареи         : {}$°$C,Temperatura baterii              : {}°C
Температура батареи          : {}$°$C,Temperatura baterii              : {}°C
Температура батареи           : {}$°$C,Temperatura baterii              : {}°C
Температура батареи            : {}$°$C,Temperatura baterii              : {}°C
Температура батареи             : {}$°$C,Temperatura baterii              : {}°C
Температура батареи              : {}$°$C,Temperatura baterii              : {}°C
Температура батареи               : {}$°$C,Temperatura baterii              : {}°C
Температура батареи                : {}$°$C,Temperatura baterii              : {}°C
Температура батареи                 : {}$°$C,Temperatura baterii              : {}°C
Температура батареи                  : {}$°$C,Temperatura baterii              : {}°C
Температура    : {}°C,Temperatura               : {}°C
Температура     : {}°C,Temperatura               : {}°C
Температура      : {}°C,Temperatura               : {}°C
Температура       : {}°C,Temperatura               : {}°C
Температура         : {}°C,Temperatura               : {}°C
Температура          : {}°C,Temperatura               : {}°C
Температура           : {}°C,Temperatura               : {}°C
Температура            : {}°C,Temperatura               : {}°C
Температура             : {}°C,Temperatura               : {}°C
Температура              : {}°C,Temperatura               : {}°C
Температура батареи        : {}°C,Temperatura baterii              : {}°C
Температура батареи         : {}°C,Temperatura baterii              : {}°C
Температура батареи          : {}°C,Temperatura baterii              : {}°C
Температура батареи           : {}°C,Temperatura baterii              : {}°C
Температура батареи            : {}°C,Temperatura baterii              : {}°C
Температура батареи              : {}°C,Temperatura baterii              : {}°C
Температура батареи               : {}°C,Temperatura baterii              : {}°C
Температура батареи                : {}°C,Temperatura baterii              : {}°C
Температура батареи                 : {}°C,Temperatura baterii              : {}°C
Температура батареи                  : {}°C,Temperatura baterii              : {}°C
Срепняя температура: {}°C,Średnia temperatura       : {}°C
