original,translation
Создано новое сохранение. Восстанавливаю бекап в него...,Nouvelle sauvegarde créée. Restauration de la sauvegarde...
Создать sdmc:/versions.txt,Créer sdmc:/versions.txt
Создать единый репак,Créer un repack unique
Создать новое сохранение...,Créer une nouvelle sauvegarde...
Создать новый каталог...,Créer un nouveau répertoire...
Создать новый файл...,Créer un nouveau fichier...
Создать ярлык,Créer un raccourci
Создать ярлык для hbmenu,Créer un raccourci pour hbmenu
Создать ярлык на рабочий стол для DBI...,Créer un raccourci bureau pour DBI...
Создать ярлык с аргументами...,Créer un raccourci avec des arguments...
Создаётся обновлённая запись об игре...,Création d'un enregistrement de jeu mis à jour...
Сохранение для {} уже существует,Les données de sauvegarde pour {} existent déjà
Сохранения,Données de sauvegarde
Сохранения будут удалены!,Les données de sauvegarde seront supprimées !
Сохранения удалённых игр ({}),Sauvegardes de jeux supprimés ({})
Сохранения установленных игр ({}),Sauvegardes des jeux installés ({})
Сохранёные в системе параметры котроллера батареи,Paramètres du contrôleur de batterie enregistrés dans le système
Существующая запись об игре не найдена,Enregistrement de jeu existant introuvable
Существующее сохранение не найдено и новое не может быть создано,Sauvegarde existante introuvable et impossible de créer une nouvelle
SDK {} уже был экспортирован: {},Le SDK {} a déjà été exporté : {}
Тайтл не установлен,Titre non installé
Тайтл установлен,Titre installé
Тайтлы с ошибками:,Titres avec erreurs :
Текущее время: {},Heure actuelle : {}
SDK на подмену не найдены,Aucun SDK trouvé pour le remplacement
Тема,Thème
Тикет исправлен,Ticket corrigé
Тикеты,Tickets
Тикеты не найдены,Aucun ticket trouvé
864,864
881,881
"больше шансов, что оно заработает». Их","Ou bien : « Plus il y a de pertes,"
быстро проникли в планы шадоков и,"envoyé chiper des pièces. Les voisins,"
"всякий раз, когда растение расцветает",l'ont encerclé : chaque fois qu'il
"выражениях: «Чем больше неудач, тем",gage temporaire de la grandeur. »
"вычислили, что у них есть по крайней",finisse par marcher. » Leur tactique
заработает… И они торопятся поскорее,à la chance sur un million. Ils se
"и дает транзистор, они мчатся, чтобы","voit une puce, ils la lui reprennent. »"
"и не кончилось успехом». Или, в других",« Il n'est de revers qui ne soit le
"мере один шанс из миллиона, что она","piétine, mais ils croient dur comme fer"
миллионная заработает».,la victoire suive enfin. »
"ничего, что бы непрерывно продолжалось",fondamental de leur logique profonde :
"но окружили его со всех сторон, и","laissé entrer dans un entrepôt, puis"
"опытов, чтобы быть уверенными, что",premières erreurs fatales pour que
осуществить 999999 первых неудачных,hâtent de commettre les 999 999
"очень умные благодаря своим шляпам,",ménager. Un volontaire du marais fut
"планету гиби искать транзисторы. Гиби,",puces seraient extraites de l'électro-
постоянно кончаясь неудачами.,"continue, apportant son lot de"
принципов шадокской логики: «Нет,Le secret réside dans le dogme
"ракета еще несовершенна, но они",plus grandes sont les chances que tout
"растений, произрастающих на огородах.",les systèmes de guidage comme dans les
решили позабавиться. Они позволили,"rués aux réseaux, ont vite percé le"
собрать урожай прежде шадока., 
"терпят неудачу потому, что не хватает", 
транзисторов в системах безопасности.,Le stratège suprême a déclaré que les
"шадоку забраться в один из их огородов,",plan et décidé de rigoler. Ils l'ont
«У шадоков ситуация удовлетворительна.,"« Chez les Orcs du marais, tout va"
"Испытания ракет продолжаются,",selon le plan. Le grand recyclage
Но у гиби транзисторы собирают с,"missiles tombent faute de puces, dans"
Решено послать одного из шадоков на,"toilettes. Et chez les voisins, les"
original,original
"SSID: {}, Пароль: {}","SSID: {}, Mot de passe: {}"
Тип оборудования        : {},Type d'équipement      : {}
TempC0               : {:04x},TempC0                   : {:04x}
Уровень заряда батареи         : {},Niveau de charge de la batterie      : {}
URL для проверки обновлений,URL de vérification des mises à jour
Установка с картриджа,Installer depuis la cartouche
Установка через DBIbackend,Installation via DBIbackend
Форсировать UTF-8,Forcer UTF-8
Хэш версии              : {},Hash de version        : {}
Читать дату файлов,Lire la date du fichier
Экзосфера очищает CAL0      : {},Exosphere efface CAL0       : {}
Экран                 : ({:08X}) {},Écran                    : ({:08X}) {}
Язык                    : {},Langue                 : {}
"Интервал автобекапа сейвов, дни","Intervalle de sauvegarde automatique, jours"
Конфигурация зарядки            : {},Configuration de charge            : {}
Режим Hi-Z включён              : {},Mode Hi-Z activé                   : {}
Зарядка батареи включена        : {},Charge de la batterie activée      : {}
Маршрут электропитания          : {},Route d'alimentation               : {}
Напряжение источника            : {} mV,Tension de source                  : {} mV
Ток источника                   : {} mA,Courant de source                  : {} mA
Быстрая зарядка разрешена       : {},Charge rapide autorisée            : {}
Целевая прошивка            : {}.{}.{},Firmware cible              : {}.{}.{}
Поддерживаемая версия HOS   : {},Version HOS prise en charge : {}
Предел входного тока (буст)     : {} mA,Limite de courant d'entrée (boost) : {} mA
Предел тока быстрой зарядки     : {} mA,Limite de courant de charge rapi   : {} mA
Напряжение батареи              : {} mV,Tension de la batterie             : {} mV
Контроллер источника получен    : {},Contrôleur source obtenu           : {}
OTG Запрошен                    : {},OTG demandé                        : {}
Производитель    : {:s} ({:02X}),Fabricant           : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID              : {:s} ({:s})
Имя продукта     : {:s},Nom du produit      : {:s}
Ревизия продукта : {:s},Révision du produit : {:s}
Серийный номер   : {:s},Numéro de série     : {:s}
Ёмкость с завода   : {} mAh,Capacité d'usine    : {} mAh
Автоповтор кнопок при удержании,Répétition automatique des boutons maintenus
Версия атмосферы            : {}.{}.{},Version d'Atmosphere        : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Version du firmware    : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Âge de la batterie                   : {}%
Время гашения экрана в секундах,Délai d'atténuation de l'écran en secondes
Выключать экран,Éteindre l'écran
Выход на рабочий стол,Retour au menu HOME
Дата первого игрового события : {},Date du premier événement de jeu : {}
Добавлять суффикс к имени файла,Ajouter un suffixe au nom de fichier
Достаточное питание            : {},Alimentation suffisante              : {}
Есть исправление RCM бага   : {},Correction du bug RCM       : {}
Журналирование действий,Journalisation des actions
Закладки на SD,Favoris SD
Запись в CAL0 разрешена     : {},Écriture CAL0 autorisée     : {}
Запускать точку доступа,Démarrer le point d'accès
Запустить FTP сервер,Démarrer le serveur FTP
Запустить HTTP сервер,Démarrer le serveur HTTP
Заряд батареи                  : {}%,Charge de la batterie                : {}%
Заряд батареи (сырое значение) : {}%,Charge de la batterie (valeur brute) : {}%
Зарядка батареи                : {},Charge de la batterie                : {}
Инструменты,Outils
Использовать 5 GHz,Utiliser 5 GHz
Использовать MSG_WAITALL в recv,Utiliser MSG_WAITALL dans recv
Использовать для неё TitleID,Utiliser le TitleID pour cela
Использовать разгон,Utiliser l'overclocking
Использовать скрытый SSID,Utiliser un SSID masqué
Источник питания                : {},Source d'alimentation              : {}
Курсор на обеих панелях,Curseur sur les deux panneaux
%% заряд-разряд    : {},%% charge-décharge  : {}
Никнейм консоли         : {},Pseudo de la console   : {}
Общее число игровых сессий    : {},Nombre total de sessions de jeu  : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Adresse MAC Bluetooth    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR dans la liste
Configuration Id1     : {},Configuration Id1        : {}
DeviceId                : {0:} ({0:016X}),DeviceId               : {0:} ({0:016X})
Папка для бекапа сохранений,Dossier de sauvegarde des données
Папка для дампа игр,Dossier de dump de jeux
Папка журналов,Dossier des journaux
DramId                  : {} ({}),DramId                 : {} ({})
Пароль,Mot de passe
Перевернуть джойконы,Retourner les Joy-Cons
Перевернуть экран,Pivoter l'écran
Emummc включён              : {},Emummc activé               : {}
Переносить слова,Retour à la ligne
Платформа               : {},Plateforme             : {}
FullCap              : {:04x} ({} mAh),FullCap                  : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Surligner les fichiers de mise à jour
FullCapNom           : {:04x} ({} mAh),FullCapNom               : {:04x} ({} mAh)
Показываемая версия     : {},Version affichée       : {}
Показываемое название   : {},Nom affiché            : {}
Показывать 'Обновить отсюда',Afficher 'Mettre à jour depuis ici'
Показывать объединённый NSP,Afficher le NSP fusionné
Показывать папку 'Mods&Cheats',Afficher le dossier 'Mods&Cheats'
Показывать прогрев кеша,Afficher le préchauffage du cache
Показывать размер LFS (долго),Afficher la taille LFS (lent)
Показывать секунды,Afficher les secondes
Показывать часы в статусе,Afficher l'horloge dans le statut
Поколение ключа             : {},Génération de clé           : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Capacité totale     : {} mAh
IavgEmpty            : {:04x},IavgEmpty                : {:04x}
Пользовательские хранилища,Stockages utilisateur
Предел входного тока            : {} mA,Limite de courant d'entrée         : {} mA
Предназначение          : {},Objectif               : {}
Проверять хэш при установке,Vérifier le hash lors de l'installation
Просмотр SD карты,Parcourir la carte SD
Просмотр USB носителей,Parcourir les lecteurs USB
Просмотр раздела SYSTEM,Parcourir la partition SYSTEM
Просмотр раздела USER,Parcourir la partition USER
Просмотр сети,Parcourir le réseau
Просмотр сохранений,Voir les sauvegardes
Просмотр тикетов,Voir les tickets
Просмотр установленных игр,Voir les jeux installés
Регион                  : {},Région                 : {}
Режим HiZ зарядки       : {},Mode de charge HiZ     : {}
Режим киоска            : {},Mode kiosque           : {}
Родительский PIN        : {},Code parental          : {}
Серийный # прочитанный  : {},Numéro de série # lu   : {}
Серийный # угаданный    : {},Numéro de série deviné : {}
Серийный номер        : {},Numéro de série          : {}
Силовая роль                    : {},Rôle d'alimentation                : {}
QrTable00            : {:04x},QrTable00                : {:04x}
Смещать курсор после выделения,Déplacer le curseur après sélection
QrTable10            : {:04x},QrTable10                : {:04x}
Сожжено предохранителей : {},Fusibles brûlés        : {}
Создавать LFS папку,Créer un dossier LFS
QrTable20            : {:04x},QrTable20                : {:04x}
QrTable30            : {:04x},QrTable30                : {:04x}
RCOMP0               : {:04x},RCOMP0                   : {:04x}
Сохранения только в RO режиме,Sauvegardes en mode RO uniquement
RTC запущены (приблизительно) : {},RTC démarré (approximativement)  : {}
Текущая ёмкость                 : {}%,Capacité actuelle                  : {}%
Текущая ёмкость    : {} mAh,Capacité actuelle   : {} mAh
Текущее напряжение : {} mV,Tension actuelle    : {} mV
Текущий заряд      : {}%,Charge actuelle     : {}%
Текущий ток        : {} mA,Courant actuel      : {} mA
Тема отображения,Thème d'affichage
Температура        : {}°C,Température         : {}°C
Температура батареи             : {}°C,Température de la batterie         : {}°C
Тип SoC                 : {},Type de SoC            : {}
Тип источника питания          : {},Type de source d'alimentation        : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Adresse MAC LAN sans fil : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},Activation forcée USB 3.0   : {}
Возраст батареи                 : {}%,Âge de la batterie                 : {}%
Предел напряжения заряда батареи: {} mV,Limite de tension de charge de l   : {} mV
Средняя температура: {}°C,Température moyenne : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Somme %% charge-décharge : {} (~{} 0-100 cycles)
"          Париж, издательство Грассе.",I. I. Trouducov. Rythmes de percée.
      Название: {}\n      Издатель: {}\n      Версия: ,      Nom: {}\n      Éditeur: {}\n      Version: 
Удаление игры ,Suppression du jeu 
Удаляется бекап ,Suppression de la sauvegarde 
Удалять после установки: ,Supprimer après installation   :
  Автоопределение,  Détection automatique
Шифрование секции ,Chiffrement de section 
Ярлык   : ,Raccourci   : 
 {} минут, {} minutes
Язык    : ,Langue   :
Путь    : ,Chemin  : 
  Жак Руксель. Великолепие навыворот., 
  Кодировка...,  Encodage...
  Применить,  Appliquer
  Редактирование,  Édition
 (по времени игры), (par temps de jeu)
 (по названию игры), (par nom du jeu)
 (по числу запусков), (par nombre de lancements)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Chiffrement: {} Taille d'installation: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [IMPOSSIBLE D'OUVRIR LE FICHIER]
Автозапуск FTP: ,Démarrage automatique FTP : 
Автор   : ,Auteur   :
 {:>5} часа, {:>5} heures
Базовое хранилище: ,Stockage de base : 
 {:>5} часов, {:>5} heures
ВНИМАНИЕ ,ATTENTION 
ВНИМАНИЕ! ,ATTENTION! 
 {} в чёрном списке., {} sur la liste noire.
Версия  : ,Version  :
Внимание! ,Attention ! 
 {} минута, {} minute
 {} минуты, {} minutes
Всего освобождено места : ,Espace total libéré : 
    {:>2} сек,    {:>2} sec
 Закрытие игры, Fermeture du jeu
Выйти из DBI           : ,Quitter DBI                    :
Выключить экран        : ,Éteindre l'écran               :
 Запуск игры, Lancer le jeu
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Déconnexion de l'utilisateur \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Nom d'utilisateur \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Basculement vers le jeu
Загружено ,Chargé 
 Режим работы изменился: {}, Mode de fonctionnement modifié : {}
 Сброс системных часов, Réinitialiser l'horloge système
 Сворачивание игры, Réduire le jeu
Запрос на удаление ,Demande de suppression 
 Состояние электропитания изменилось: {}, État de l'alimentation modifié : {}
" и {} новое DLC,"," et {} nouveau DLC,"
"    Великий колдун сказал, что ракеты","Bunker, Éd. « À travers le miroir »."
" и {} новых DLC,"," et {} nouveaux DLC,"
Имя     : ,Nom      :
 сортировка по дате создания, trier par date de création
 сортировка по имени, trier par nom
 сортировка по имени игры, trier par nom du jeu
Используется ,Utilisé 
 сортировка по месту установки, trier par emplacement d'installation
Конвертация в фейковые ,Conversion en faux 
 сортировка по общему размеру, trier par taille totale
 сортировка по пользователю, trier par utilisateur
 сортировка по порядку игры, trier par ordre de jeu
Место установки        : ,Emplacement d'installation     :
 сортировка по размеру, trier par taille
Название: ,Nom: 
    Дело здесь в одном из основных,croissance négative.
Начало установки. Место установки: ,Début de l'installation. Emplacement d'installation: 
Невозможно создать выходной zip-файл: ,Impossible de créer le fichier zip de sortie : 
Неиспользуемый тикет: ,Ticket inutilisé : 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Taille totale du transfert     :
Общий размер установки : ,Taille totale d'installation   :
Ожидается ,Attendu 
Ожидание включения интерфейса: ,Attente de l'activation de l'interface : 
Освобождено места в NAND: ,Espace libéré dans la NAND: 
Освобождено места на SD : ,Espace libéré sur SD : 
   Получение списка бекапов...   ,   Récupération de la liste des sauvegardes...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Navigation des pages\n\n     ZR+ZL - Aller à la page... \n\n       L/R - Navigation des chapitres   \n\n       (-) - Cette astuce         \n\n       (+) - Menu                  
Ошибка чтения регистров max17050: ,Erreur de lecture des registres max17050 : 
Ошибка чтения сохранённых параметров контроллера: ,Erreur de lecture des paramètres enregistrés du contrôleur : 
   Получение списка бекапов...{}/{}    ,   Récupération de la liste des sauvegardes...{}/{}    
Предупреждения: ,Avertissements : 
"LFS мод.: Присутствует, Размер: ","Mod. LFS : Présent, Taille:"
Пропускаем файл до начала secure раздела ,Ignorer le fichier jusqu'au début de la section secure 
Размер  : ,Taille  : 
Сброс требуемой версии к ,Réinitialiser la version requise à 
   Получение списка сохранений...   ,   Récupération de la liste des sauvegardes...   
Скорость USB интерфейса: ,Vitesse de l'interface USB : 
Создан zip-файл: ,Fichier zip créé : 
Создание бекапа сохранения ,Création d'une sauvegarde 
Создание каталога: ,Création du répertoire : 
Создание объекта: ,Création d'objet: 
Создание фейковой записи... ,Création d'une entrée factice... 
Создаётся MTP хранилище: ,Création du stockage MTP : 
Статистика игры ,Statistiques du jeu 
Строка поиска: ,Chaîne de recherche: 
Не проверять место     : ,Ne pas vérifier l'espace       :
Проверять хеш-сумму NCA: ,Vérifier le hash NCA           :
Патчить имена (HOS 21+): ,Patcher les noms (HOS 21+)     :
Занулять мастерключ    : ,Réinitialiser la clé maîtresse :
Патчить запись видео   : ,Patcher capture video          :
Патчить скриншоты      : ,Patcher les captures           :
Игра использует SDK {},Le jeu utilise le SDK {}
Удалить старые обновления игр,Supprimer les anciennes mises à jour de jeux
Удалить потерянный контент с SD,Supprimer le contenu orphelin de la SD
Удалить потерянный контент из NAND,Supprimer le contenu orphelin de la NAND
Удалить плейсхолдеры с SD,Supprimer les espaces réservés de la SD
Удалить плейсхолдеры из NAND,Supprimer les espaces réservés de la NAND
Удалить неиспользуемые тикеты,Supprimer les tickets inutilisés
Починить тикеты с ошибками дампа,Réparer les tickets avec erreurs de dump
Удалить скачанное обновление системы,Supprimer la mise à jour système téléchargée
Очистить папку erpt_reports,Vider le dossier erpt_reports
Очистить кеш тикетов,Vider le cache des tickets
Очистить /atmosphere/contents,Effacer /atmosphere/contents
Удалить сохранения удалённых пользователей,Supprimer les sauvegardes des utilisateurs supprimés
Дата производства: {:s},Date de fabrication : {:s}
Ник: {},Pseudo: {}
Установить обновления из текущей папки,Installer les mises à jour depuis le dossier actuel
Патчить требование NNID: ,Patcher l'exigence NNID        :
Выполнить выбранные действия,Exécuter les actions sélectionnées
CID: {:s},CID                 : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",Attention!!! Activer les options suivantes entrainera
что установленные NCA файлы будут отличаться от исходных:,que les fichiers NCA installés différeront des originaux :
Включение синхронизации времени по сети...,Activation de la synchronisation de l'heure réseau…
 Да ,Oui 
Нет ,Non 
Это действие будет нельзя отменить,Cette action ne peut pas être annulée
Да,Oui
Произошла ошибка: ,Une erreur s'est produite : 
В файле /switch/prod.keys отсутствуют необходимые ключи.,Le fichier /switch/prod.keys ne contient pas les clés nécessaires.
Часть функций программы будет недоступна.,Certaines fonctions du programme seront indisponibles.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Redémarrez dans Hekate et utilisez le payload Lockpick_RCM.bin
для дампа ключей из SysNAND.,pour extraire les clés de SysNAND.
Проверять хэш при установке    : ,Vérifier le hash à l'installation    : 
Просмотр раздела USER          : ,Parcourir la partition USER          : 
Тема отображения               : ,Thème d'affichage            : 
Температура    : {}$°$C,Température         : {}°C
Температура     : {}$°$C,Température         : {}°C
Температура      : {}$°$C,Température         : {}°C
Температура       : {}$°$C,Température         : {}°C
Температура        : {}$°$C,Température         : {}°C
Температура         : {}$°$C,Température         : {}°C
Температура          : {}$°$C,Température         : {}°C
Температура           : {}$°$C,Température         : {}°C
Температура            : {}$°$C,Température         : {}°C
Температура             : {}$°$C,Température         : {}°C
Температура              : {}$°$C,Température         : {}°C
Срепняя температура: {}$°$C,Température moyenne : {}°C
Средняя температура: {}$°$C,Température moyenne : {}°C
Температура батареи        : {}$°$C,Température de la batterie         : {}°C
Температура батареи         : {}$°$C,Température de la batterie         : {}°C
Температура батареи          : {}$°$C,Température de la batterie         : {}°C
Температура батареи           : {}$°$C,Température de la batterie         : {}°C
Температура батареи            : {}$°$C,Température de la batterie         : {}°C
Температура батареи             : {}$°$C,Température de la batterie         : {}°C
Температура батареи              : {}$°$C,Température de la batterie         : {}°C
Температура батареи               : {}$°$C,Température de la batterie         : {}°C
Температура батареи                : {}$°$C,Température de la batterie         : {}°C
Температура батареи                 : {}$°$C,Température de la batterie         : {}°C
Температура батареи                  : {}$°$C,Température de la batterie         : {}°C
Температура    : {}°C,Température         : {}°C
Температура     : {}°C,Température         : {}°C
Температура      : {}°C,Température         : {}°C
Температура       : {}°C,Température         : {}°C
Температура         : {}°C,Température         : {}°C
Температура          : {}°C,Température         : {}°C
Температура           : {}°C,Température         : {}°C
Температура            : {}°C,Température         : {}°C
Температура             : {}°C,Température         : {}°C
Температура              : {}°C,Température         : {}°C
Температура батареи        : {}°C,Température de la batterie         : {}°C
Температура батареи         : {}°C,Température de la batterie         : {}°C
Температура батареи          : {}°C,Température de la batterie         : {}°C
Температура батареи           : {}°C,Température de la batterie         : {}°C
Температура батареи            : {}°C,Température de la batterie         : {}°C
Температура батареи              : {}°C,Température de la batterie         : {}°C
Температура батареи               : {}°C,Température de la batterie         : {}°C
Температура батареи                : {}°C,Température de la batterie         : {}°C
Температура батареи                 : {}°C,Température de la batterie         : {}°C
Температура батареи                  : {}°C,Température de la batterie         : {}°C
Срепняя температура: {}°C,Température moyenne : {}°C
