original,translation
Тема отображения,Display theme
Температура        : {}°C,Temperature         : {}°C
Температура батареи             : {}°C,Battery temperature          : {}°C
Тип SoC                 : {},SoC Type          : {}
Тип источника питания          : {},Power source type          : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Wireless LAN MAC address : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},Force enabled USB 3.0 : {}
Возраст батареи                 : {}%,Battery age                  : {}%
Предел напряжения заряда батареи: {} mV,Battery charge voltage limit : {} mV
Средняя температура: {}°C,Average temperature : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Sum %% charge-discharge : {} (~{} 0-100 cycles)
"          Париж, издательство Грассе.","Bunker, State Mirror Pub."
      Название: {}\n      Издатель: {}\n      Версия: ,      Name: {}\n      Publisher: {}\n      Version: 
Удаление игры ,Deleting game 
Удаляется бекап ,Deleting backup 
Удалять после установки: ,Delete after install    :
  Автоопределение,  Auto-detection
Шифрование секции ,Section encryption 
Ярлык   : ,Shortcut   : 
 {} минут, {} minutes
Язык    : ,Language :
Путь    : ,Path    : 
  Жак Руксель. Великолепие навыворот.,Rhythms of Breakthrough.
  Кодировка...,  Encoding...
  Применить,  Apply
  Редактирование,  Editing
 (по времени игры), (by playtime)
 (по названию игры), (by game title)
 (по числу запусков), (by launch count)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Encryption: {} Install size: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [CANNOT OPEN FILE]
Автозапуск FTP: ,FTP Autostart: 
Автор   : ,Author   :
 {:>5} часа, {:>5} hours
Базовое хранилище: ,Base storage: 
 {:>5} часов, {:>5} hours
ВНИМАНИЕ ,WARNING 
ВНИМАНИЕ! ,WARNING! 
 {} в чёрном списке., {} on the blacklist.
Версия  : ,Version  :
Внимание! ,Warning! 
 {} минута, {} minute
 {} минуты, {} minutes
Всего освобождено места : ,Total space freed : 
    {:>2} сек,    {:>2} sec
 Закрытие игры, Closing game
Выйти из DBI           : ,Exit DBI                :
Выключить экран        : ,Turn off screen         :
 Запуск игры, Launch game
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Logging out user \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Username \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Switching to game
Загружено ,Loaded 
 Режим работы изменился: {}, Operating mode changed: {}
 Сброс системных часов, Reset system clock
 Сворачивание игры, Minimise game
Запрос на удаление ,Delete request 
 Состояние электропитания изменилось: {}, Power supply state changed: {}
" и {} новое DLC,"," and {} new DLC,"
"    Великий колдун сказал, что ракеты", 
" и {} новых DLC,"," and {} new DLCs,"
Имя     : ,Name     :
 сортировка по дате создания, sort by creation date
 сортировка по имени, sort by name
 сортировка по имени игры, sort by game name
Используется ,Used 
 сортировка по месту установки, sort by install location
Конвертация в фейковые ,Converting to fake 
 сортировка по общему размеру, sort by total size
 сортировка по пользователю, sort by user
 сортировка по порядку игры, sort by game order
Место установки        : ,Install location        :
 сортировка по размеру, sort by size
Название: ,Name: 
    Дело здесь в одном из основных, 
Начало установки. Место установки: ,Installation started. Installation location: 
Невозможно создать выходной zip-файл: ,Unable to create output zip file: 
Неиспользуемый тикет: ,Unused ticket: 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Total transfer size     :
Общий размер установки : ,Total installation size :
Ожидается ,Expected 
Ожидание включения интерфейса: ,Waiting for interface to come up: 
Освобождено места в NAND: ,NAND space freed: 
Освобождено места на SD : ,SD space freed : 
   Получение списка бекапов...   ,   Retrieving backup list...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Page navigation\n\n     ZR+ZL - Jump to page... \n\n       L/R - Chapter navigation   \n\n       (-) - This hint         \n\n       (+) - Menu                  
Ошибка чтения регистров max17050: ,Error reading max17050 registers: 
Ошибка чтения сохранённых параметров контроллера: ,Error reading saved controller parameters: 
   Получение списка бекапов...{}/{}    ,   Retrieving backup list...{}/{}    
Предупреждения: ,Warnings: 
"LFS мод.: Присутствует, Размер: ","LFS mod. : Present, Size:"
Пропускаем файл до начала secure раздела ,Skipping file to the start of secure section 
Размер  : ,Size  : 
Сброс требуемой версии к ,Reset required version to 
   Получение списка сохранений...   ,   Retrieving save list...   
Скорость USB интерфейса: ,USB interface speed: 
Создан zip-файл: ,Created zip file: 
Создание бекапа сохранения ,Creating save backup 
Создание каталога: ,Creating directory: 
Создание объекта: ,Creating object: 
Создание фейковой записи... ,Creating fake entry... 
Создаётся MTP хранилище: ,Creating MTP storage: 
Статистика игры ,Game statistics 
Строка поиска: ,Search string: 
Не проверять место     : ,Don't check space       :
Проверять хеш-сумму NCA: ,Verify NCA hash         :
Патчить имена (HOS 21+): ,Patch names (HOS 21+)   :
Занулять мастерключ    : ,Reset masterkey         :
Патчить запись видео   : ,Patch video capture     :
Патчить скриншоты      : ,Patch screenshots       :
Игра использует SDK {},Game uses SDK {}
Удалить старые обновления игр,Delete old game updates
Удалить потерянный контент с SD,Delete orphaned content from SD
Удалить потерянный контент из NAND,Delete orphaned content from NAND
Удалить плейсхолдеры с SD,Delete placeholders from SD
Удалить плейсхолдеры из NAND,Delete placeholders from NAND
Удалить неиспользуемые тикеты,Delete unused tickets
Починить тикеты с ошибками дампа,Repair tickets with dump errors
Удалить скачанное обновление системы,Delete downloaded system update
Очистить папку erpt_reports,Clear erpt_reports folder
Очистить кеш тикетов,Clear ticket cache
Очистить /atmosphere/contents,Clear /atmosphere/contents
Удалить сохранения удалённых пользователей,Delete saves of deleted users
Дата производства: {:s},Manufacturing date : {:s}
Ник: {},Nickname: {}
Установить обновления из текущей папки,Install updates from current folder
Патчить требование NNID: ,Patch NNID requirement  :
Выполнить выбранные действия,Execute selected actions
CID: {:s},CID                : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",Warning!!! Enabling the following options will result in
что установленные NCA файлы будут отличаться от исходных:,that installed NCA files will differ from the originals:
Включение синхронизации времени по сети...,Enabling network time synchronisation…
 Да ,Yes 
Нет , No 
Это действие будет нельзя отменить,This action cannot be undone
Да,Yes
Произошла ошибка: ,An error occurred: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,The file /switch/prod.keys is missing the required keys.
Часть функций программы будет недоступна.,Some programme functions will be unavailable.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Reboot into Hekate and use the Lockpick_RCM.bin payload
для дампа ключей из SysNAND.,to dump keys from SysNAND.
Проверять хэш при установке    : ,Verify hash on install    : 
Просмотр раздела USER          : ,Browse USER partition          : 
Тема отображения               : ,Display theme                : 
Температура    : {}$°$C,Temperature         : {}°C
Температура     : {}$°$C,Temperature         : {}°C
Температура      : {}$°$C,Temperature         : {}°C
Температура       : {}$°$C,Temperature         : {}°C
Температура        : {}$°$C,Temperature         : {}°C
Температура         : {}$°$C,Temperature         : {}°C
Температура          : {}$°$C,Temperature         : {}°C
Температура           : {}$°$C,Temperature         : {}°C
Температура            : {}$°$C,Temperature         : {}°C
Температура             : {}$°$C,Temperature         : {}°C
Температура              : {}$°$C,Temperature         : {}°C
Срепняя температура: {}$°$C,Average temperature : {}°C
Средняя температура: {}$°$C,Average temperature : {}°C
Температура батареи        : {}$°$C,Battery temperature          : {}°C
Температура батареи         : {}$°$C,Battery temperature          : {}°C
Температура батареи          : {}$°$C,Battery temperature          : {}°C
Температура батареи           : {}$°$C,Battery temperature          : {}°C
Температура батареи            : {}$°$C,Battery temperature          : {}°C
Температура батареи             : {}$°$C,Battery temperature          : {}°C
Температура батареи              : {}$°$C,Battery temperature          : {}°C
Температура батареи               : {}$°$C,Battery temperature          : {}°C
Температура батареи                : {}$°$C,Battery temperature          : {}°C
Температура батареи                 : {}$°$C,Battery temperature          : {}°C
Температура батареи                  : {}$°$C,Battery temperature          : {}°C
Температура    : {}°C,Temperature         : {}°C
Температура     : {}°C,Temperature         : {}°C
Температура      : {}°C,Temperature         : {}°C
Температура       : {}°C,Temperature         : {}°C
Температура         : {}°C,Temperature         : {}°C
Температура          : {}°C,Temperature         : {}°C
Температура           : {}°C,Temperature         : {}°C
Температура            : {}°C,Temperature         : {}°C
Температура             : {}°C,Temperature         : {}°C
Температура              : {}°C,Temperature         : {}°C
Температура батареи        : {}°C,Battery temperature          : {}°C
Температура батареи         : {}°C,Battery temperature          : {}°C
Температура батареи          : {}°C,Battery temperature          : {}°C
Температура батареи           : {}°C,Battery temperature          : {}°C
Температура батареи            : {}°C,Battery temperature          : {}°C
Температура батареи              : {}°C,Battery temperature          : {}°C
Температура батареи               : {}°C,Battery temperature          : {}°C
Температура батареи                : {}°C,Battery temperature          : {}°C
Температура батареи                 : {}°C,Battery temperature          : {}°C
Температура батареи                  : {}°C,Battery temperature          : {}°C
Срепняя температура: {}°C,Average temperature : {}°C
