original,translation
Просмотреть игры,Ойындарды көру
Просто запуск,Жай іске қосу
Разбор,Талдау
Раздел secure не найден,Secure бөлімі табылмады
"Размер  : {}, {} файл","Өлшемі  : {}, {} файл"
"Размер  : {}, {} файла","Өлшемі  : {}, {} файл"
"Размер  : {}, {} файлов","Өлшемі  : {}, {} файл"
Размер посылаемого файла   : {},Жіберілетін файл өлшемі: {}
Размер сохранений     : {},Сақтаулар өлшемі  : {}
Размер: {},Өлшемі: {}
Разрешено,Рұқсат етілген
Распаковать в подкаталог,Ішкі каталогқа шығару
Распаковать сюда,Осында шығару
Распаковка файла,Файлды тарқату
Растущие цветы:     {},Өсіп жатқан гүлдер:     {}
Nintendo Account задан и связан,Nintendo тіркелгісі орнатылды және байланыстырылды
Регистрация контента {}...,Мазмұнды тіркеу {}...
Регистрация файла {}...,Файлды {} тіркеу...
Регистры котроллера MAX17050,MAX17050 контроллерінің регистрлері
Редактирование возрастного рейтинга...,Жас рейтингін өңдеу...
Редактирование запретов,Тыйымдарды өңдеу
Рендеринг FB2,FB2 рендерингі
"Nintendo Account задан, но не связан","Nintendo Account орнатылған, бірақ байланыстырылмаған"
Сброс требуемой версии,Қажетті нұсқаны қалпына келтіру
Сбросить требуемую версию,Қажетті нұсқаны қалпына келтіру
Сведения,Ақпарат
Сведения...,Ақпарат...
Свободное место в хранилище: {},Сақтау орнындағы бос орын: {}
Свободное место: {},Бос орын: {}
Сгенерировать и установить,Генерациялау және орнату
Nintendo Account не задан,Nintendo Account орнатылмаған
Сдампить на SD карту,SD картаға дамп жасау
Сдампить на внешний USB,Сыртқы USB-ге дамп жасау
Сдампить текущую прошивку,Ағымдағы микробағдарламаны дамп жасау
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Дамп жасалды: {}/{} ({}%) ({:.2f} МБ/сек)
Сделать бекап,Резервтік көшірме жасау
"Сделать бекап, если новее","Жаңа болса, сақтық көшірме жасау"
Северная Америка,Солтүстік Америка
Сентябрь,Қыркүйек
Сепия,Сепия
Сервер запущен,Сервер іске қосылды
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Сервер DBI жаңартуын ұсынады\n\nРастау үшін (+) басыңыз\nБолдырмау үшін кез келген басқа түймені басыңыз
Сессии,Сеанстар
Сессия закрыта,Сессия жабылды
Сессия открыта,Сессия ашылды
Синхронизация времени по NTP,NTP бойынша уақытты синхрондау
Системные приложения,Жүйелік қолданбалар
Системный по умолчанию,Жүйелік әдепкі
Сканирование директорий...,Каталогтарды сканерлеу...
Сканирование игр...,Ойындарды сканерлеу...
Скачано {}/{},Жүктелді {}/{}
Скачивание файла не удалось,Файлды жүктеп алу сәтсіз аяқталды
Скорость передачи: {:.2f} МБ/сек,Тасымалдау жылдамдығы: {:.2f} МБ/сек
Собираются сведения...,Мәліметтер жиналуда...
Соединение сброшено,Қосылым қалпына келтірілді
Создание DLC анлокера,DLC ашқышты жасау
Создание NSP,NSP жасау
Создание sdmc:/versions.txt,sdmc:/versions.txt жасалуда
Создание дампа ({}),Дамп жасау ({})
Создание дампа: {},Дамп жасау: {}
Создание единого репака,Бірыңғай репак жасау
Создание записи об игре...,Ойын жазбасын жасау...
Создание новой записи об игре...,Жаңа ойын жазбасын жасау...
Создание плейсхолдера: {}...,Плейсхолдер жасау: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Репак жасау Id: {:016X}, Нұсқа: {}, Түрі: {}"
Создание строк... {}%,Жолдар жасалуда... {}%
Создание таблицы имён,Аттар кестесін жасау
Создание тела файла,Файл денесін жасау
Создание точки доступа...,Қатынау нүктесін жасау...
Создание хэш таблицы,Хэш кестесін жасау
Создание ярлыка,Таңбашаны жасау
Создано новое сохранение. Восстанавливаю бекап в него...,Жаңа сақтау жасалды. Сақтық көшірмені қалпына келтіру...
Создать sdmc:/versions.txt,sdmc:/versions.txt жасау
Создать единый репак,Бірыңғай репак жасау
Создать новое сохранение...,Жаңа сақтауды жасау...
Создать новый каталог...,Жаңа каталог жасау...
Создать новый файл...,Жаңа файл жасау...
Создать ярлык,Таңбашаны жасау
Создать ярлык для hbmenu,hbmenu үшін таңбаша жасау
Создать ярлык на рабочий стол для DBI...,DBI үшін жұмыс үстелінде таңбаша жасау...
Создать ярлык с аргументами...,Аргументтермен таңбашаны жасау...
Создаётся обновлённая запись об игре...,Жаңартылған ойын жазбасы жасалуда...
Сохранение для {} уже существует,{} үшін сақтау деректері бұрыннан бар
Сохранения,Сақталған деректер
Сохранения будут удалены!,Сақтау деректері жойылады!
Сохранения удалённых игр ({}),Жойылған ойындардың сақтаулары ({})
Сохранения установленных игр ({}),Орнатылған ойындардың сақтаулары ({})
Сохранёные в системе параметры котроллера батареи,Жүйеде сақталған батарея контроллерінің параметрлері
Существующая запись об игре не найдена,Бар ойын жазбасы табылмады
Существующее сохранение не найдено и новое не может быть создано,Бар сақтау табылмады және жаңасын жасау мүмкін емес
SDK {} уже был экспортирован: {},SDK {} әлдеқашан экспортталған: {}
Тайтл не установлен,Тайтл орнатылмаған
Тайтл установлен,Тайтл орнатылды
Тайтлы с ошибками:,Қателері бар тайтлдар:
Текущее время: {},Ағымдағы уақыт: {}
SDK на подмену не найдены,Алмастыруға арналған SDK табылмады
Тема,Тақырып
Тикет исправлен,Билет түзетілді
Тикеты,Билеттер
Тикеты не найдены,Билеттер табылмады
864,864
881,881
"больше шансов, что оно заработает». Их","неғұрлым көп болса, соңында бәрі"
быстро проникли в планы шадоков и,жіберілді. Есепті интернеттен білетін
"всякий раз, когда растение расцветает",оны жан-жақтан қоршап алды. Енді ол
"выражениях: «Чем больше неудач, тем",жоқ». Бұлайша айтқанда: «Құрбандық
"вычислили, что у них есть по крайней","Олардың тактикасы батпаққа батты,"
заработает… И они торопятся поскорее,бір мүмкіндікке нық сенеді… Және
"и дает транзистор, они мчатся, чтобы","чипті көре салысымен, көршілер"
"и не кончилось успехом». Или, в других",кепілі болмайтын ешқандай бақытсыздық
"мере один шанс из миллиона, что она",бірақ олар бәрі іске асатын миллионнан
миллионная заработает».,жасауға асығуда».
"ничего, что бы непрерывно продолжалось",«Болашақ ұлылықтың уақытша
"но окружили его со всех сторон, и","қонаққа қоймаға кіруге рұқсат беріп,"
"опытов, чтобы быть уверенными, что",999999 алғашқы қателікті тезірек
осуществить 999999 первых неудачных,"соңында жеңіске жету үшін, әлгі"
"очень умные благодаря своим шляпам,",көршілерге бөлшек алуға ерікті
"планету гиби искать транзисторы. Гиби,",техникадан алады-мыс. Батпақтан
постоянно кончаясь неудачами.,"жалғасуда, ол сойқан теріс өсім"
принципов шадокской логики: «Нет,логикасының мына догматында:
"ракета еще несовершенна, но они",орындалу ықтималдығы соғұрлым жоғары».
"растений, произрастающих на огородах.",чиптердің жетіспеуінен деп жариялады.
решили позабавиться. Они позволили,"көршілер арам ойды тез ұғып,"
собрать урожай прежде шадока.,оны тартып алады.»
"терпят неудачу потому, что не хватает", 
транзисторов в системах безопасности.,Бас стратег зымырандардың құлауын
"шадоку забраться в один из их огородов,",мазақтауға шешім қабылдады. Олар
«У шадоков ситуация удовлетворительна.,«Балықшылардың батпағында бәрі
"Испытания ракет продолжаются,",жоспар бойынша. Нөлдену үдерісі
Но у гиби транзисторы собирают с,көздеу жүйелері мен унитаздарда
Решено послать одного из шадоков на,Ал көршілер чиптерді бақтағы
original,original
"SSID: {}, Пароль: {}","SSID: {}, Құпия сөз: {}"
Тип оборудования        : {},Жабдық түрі             : {}
TempC0               : {:04x},TempC0                     : {:04x}
Уровень заряда батареи         : {},Батарея заряд деңгейі           : {}
URL для проверки обновлений,Жаңартуларды тексеру үшін URL
Установка с картриджа,Картриджден орнату
Установка через DBIbackend,DBIbackend арқылы орнату
Форсировать UTF-8,UTF-8 мәжбүрлеу
Хэш версии              : {},Нұсқа хэші              : {}
Читать дату файлов,Файл күнін оқу
Экзосфера очищает CAL0      : {},Exosphere тазалайды CAL0        : {}
Экран                 : ({:08X}) {},Экран                      : ({:08X}) {}
Язык                    : {},Тіл                     : {}
"Интервал автобекапа сейвов, дни","Сақтауларды автоматты сақтық көшірме жасау аралығы, күндер"
Конфигурация зарядки            : {},Зарядтау конфигурациясы          : {}
Режим Hi-Z включён              : {},Hi-Z режимі қосылған             : {}
Зарядка батареи включена        : {},Батарея зарядтауы қосылған       : {}
Маршрут электропитания          : {},Қуат көзі маршруты               : {}
Напряжение источника            : {} mV,Көз кернеуі                      : {} mV
Ток источника                   : {} mA,Көз тогы                         : {} mA
Быстрая зарядка разрешена       : {},Жылдам зарядтауға рұқсат         : {}
Целевая прошивка            : {}.{}.{},Мақсатты бағдарлама             : {}.{}.{}
Поддерживаемая версия HOS   : {},Қолдау көрсетілетін HOS нұсқасы : {}
Предел входного тока (буст)     : {} mA,Кіріс тогының шегі (буст)        : {} mA
Предел тока быстрой зарядки     : {} mA,Жылдам зарядтау тогының шегі     : {} mA
Напряжение батареи              : {} mV,Батарея кернеуі                  : {} mV
Контроллер источника получен    : {},Көз контроллері алынды           : {}
OTG Запрошен                    : {},OTG сұралды                      : {}
Производитель    : {:s} ({:02X}),Өндіруші       : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID         : {:s} ({:s})
Имя продукта     : {:s},Өнім атауы     : {:s}
Ревизия продукта : {:s},Өнім нұсқасы   : {:s}
Серийный номер   : {:s},Сериялық нөмір : {:s}
Ёмкость с завода   : {} mAh,Зауыттық сыйымдылық : {} mAh
Автоповтор кнопок при удержании,Батырмаларды ұстап тұрғанда автоқайталау
Версия атмосферы            : {}.{}.{},Atmosphere нұсқасы              : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Бағдарлама нұсқасы      : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Батарея жасы                    : {}%
Время гашения экрана в секундах,Экранды күңгірттеу уақыты секундпен
Выключать экран,Экранды өшіру
Выход на рабочий стол,Басты мәзірге шығу
Дата первого игрового события : {},Бірінші ойын оқиғасының күні     : {}
Добавлять суффикс к имени файла,Файл атына жұрнақ қосу
Достаточное питание            : {},Жеткілікті қуат көзі            : {}
Есть исправление RCM бага   : {},RCM қатесін түзету бар          : {}
Журналирование действий,Әрекеттерді журналдау
Закладки на SD,SD бетбелгілері
Запись в CAL0 разрешена     : {},CAL0 жазуға рұқсат              : {}
Запускать точку доступа,Қатынау нүктесін іске қосу
Запустить FTP сервер,FTP серверін іске қосу
Запустить HTTP сервер,HTTP серверді іске қосу
Заряд батареи                  : {}%,Батарея заряды                  : {}%
Заряд батареи (сырое значение) : {}%,Батарея заряды (өңделмеген мән) : {}%
Зарядка батареи                : {},Батарея заряды                  : {}
Инструменты,Құралдар
Использовать 5 GHz,5 GHz пайдалану
Использовать MSG_WAITALL в recv,recv-те MSG_WAITALL пайдалану
Использовать для неё TitleID,Оған TitleID пайдалану
Использовать разгон,Разгонды пайдалану
Использовать скрытый SSID,Жасырын SSID пайдалану
Источник питания                : {},Қуат көзі                        : {}
Курсор на обеих панелях,Екі панельде де курсор
%% заряд-разряд    : {},%% заряд-разряд     : {}
Никнейм консоли         : {},Консоль бүркеншік аты   : {}
Общее число игровых сессий    : {},Ойын сессияларының жалпы саны    : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC мекенжайы    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,Тізімдегі CDIR
Configuration Id1     : {},Configuration Id1          : {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Папка для бекапа сохранений,Сақтау деректерінің сақтық көшірме қалтасы
Папка для дампа игр,Ойын дампы қалтасы
Папка журналов,Журналдар қалтасы
DramId                  : {} ({}),DramId                  : {} ({})
Пароль,Құпия сөз
Перевернуть джойконы,Joy-Conды аудару
Перевернуть экран,Экранды бұру
Emummc включён              : {},Emummc қосылған                 : {}
Переносить слова,Сөздерді тасымалдау
Платформа               : {},Платформа               : {}
FullCap              : {:04x} ({} mAh),FullCap                    : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Жаңарту файлдарын ерекшелеу
FullCapNom           : {:04x} ({} mAh),FullCapNom                 : {:04x} ({} mAh)
Показываемая версия     : {},Көрсетілетін нұсқа      : {}
Показываемое название   : {},Көрсетілетін атау       : {}
Показывать 'Обновить отсюда','Осыдан жаңарту' көрсету
Показывать объединённый NSP,Біріктірілген NSP көрсету
Показывать папку 'Mods&Cheats','Mods&Cheats' қалтасын көрсету
Показывать прогрев кеша,Кэш жылытуды көрсету
Показывать размер LFS (долго),LFS өлшемін көрсету (баяу)
Показывать секунды,Секундтарды көрсету
Показывать часы в статусе,Мәртебеде сағатты көрсету
Поколение ключа             : {},Кілт генерациясы                : {}
Git commit hash             : {:016X},Git commit hash                 : {:016X}
Полная ёмкость     : {} mAh,Толық сыйымдылық    : {} mAh
IavgEmpty            : {:04x},IavgEmpty                  : {:04x}
Пользовательские хранилища,Пайдаланушы сақтау орындары
Предел входного тока            : {} mA,Кіріс тогының шегі               : {} mA
Предназначение          : {},Мақсаты                 : {}
Проверять хэш при установке,Орнату кезінде хэшті тексеру
Просмотр SD карты,SD картаны шолу
Просмотр USB носителей,USB жеткізгіштерді шолу
Просмотр раздела SYSTEM,SYSTEM бөлімін шолу
Просмотр раздела USER,USER бөлімін шолу
Просмотр сети,Желіні шолу
Просмотр сохранений,Сақталғандарды көру
Просмотр тикетов,Билеттерді қарау
Просмотр установленных игр,Орнатылған ойындарды көру
Регион                  : {},Аймақ                   : {}
Режим HiZ зарядки       : {},HiZ зарядтау режимі     : {}
Режим киоска            : {},Киоск режимі            : {}
Родительский PIN        : {},Ата-ана PIN             : {}
Серийный # прочитанный  : {},Сериялық нөмір # оқылды : {}
Серийный # угаданный    : {},Сериялық нөмір болжанды : {}
Серийный номер        : {},Сериялық нөмір             : {}
Силовая роль                    : {},Қуат рөлі                        : {}
QrTable00            : {:04x},QrTable00                  : {:04x}
Смещать курсор после выделения,Таңдаудан кейін курсорды жылжыту
QrTable10            : {:04x},QrTable10                  : {:04x}
Сожжено предохранителей : {},Сақтандырғыштар күйген  : {}
Создавать LFS папку,LFS қалтасын жасау
QrTable20            : {:04x},QrTable20                  : {:04x}
QrTable30            : {:04x},QrTable30                  : {:04x}
RCOMP0               : {:04x},RCOMP0                     : {:04x}
Сохранения только в RO режиме,Сақтаулар тек RO режимінде
RTC запущены (приблизительно) : {},RTC іске қосылды (шамамен)       : {}
Текущая ёмкость                 : {}%,Ағымдағы сыйымдылық              : {}%
Текущая ёмкость    : {} mAh,Ағымдағы сыйымдылық : {} mAh
Текущее напряжение : {} mV,Ағымдағы кернеу     : {} mV
Текущий заряд      : {}%,Ағымдағы заряд      : {}%
Текущий ток        : {} mA,Ағымдағы ток        : {} mA
Тема отображения,Көрсету тақырыбы
Температура        : {}°C,Температура         : {}°C
Температура батареи             : {}°C,Батарея температурасы            : {}°C
Тип SoC                 : {},SoC түрі                : {}
Тип источника питания          : {},Қуат көзінің түрі               : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Wireless LAN MAC мекенжайы : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},USB 3.0 мәжбүрлі қосу           : {}
Возраст батареи                 : {}%,Батарея жасы                     : {}%
Предел напряжения заряда батареи: {} mV,Батарея зарядтау кернеуінің шегі : {} mV
Средняя температура: {}°C,Орташа температура  : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Сома %% зарядтау-разрядтау : {} (~{} 0-100 циклдар)
"          Париж, издательство Грассе.",И. И. Өтірікшінов. Серпіліс ырғақтары.
      Название: {}\n      Издатель: {}\n      Версия: ,      Атауы: {}\n      Баспагер: {}\n      Нұсқасы: 
Удаление игры ,Ойынды жою 
Удаляется бекап ,Бэкап жойылуда 
Удалять после установки: ,Орнатудан кейін жою           :
  Автоопределение,  Автоанықтау
Шифрование секции ,Бөлім шифрлауы 
Ярлык   : ,Жарлық   : 
 {} минут, {} минут
Язык    : ,Тіл        :
Путь    : ,Жол     : 
  Жак Руксель. Великолепие навыворот., 
  Кодировка...,  Кодтау...
  Применить,  Қолдану
  Редактирование,  Өңдеу
 (по времени игры), (ойын уақыты бойынша)
 (по названию игры), (ойын атауы бойынша)
 (по числу запусков), (іске қосу санына қарай)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Шифрлау: {} Орнату өлшемі: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [ФАЙЛДЫ АША АЛМАЙМЫН]
Автозапуск FTP: ,FTP автоқосылуы: 
Автор   : ,Автор      :
 {:>5} часа, {:>5} сағат
Базовое хранилище: ,Негізгі сақтау орны: 
 {:>5} часов, {:>5} сағат
ВНИМАНИЕ ,ЕСКЕРТУ 
ВНИМАНИЕ! ,НАЗАР АУДАРЫҢЫЗ! 
 {} в чёрном списке., {} қара тізімде.
Версия  : ,Нұсқа      :
Внимание! ,Назар аударыңыз! 
 {} минута, {} минут
 {} минуты, {} минут
Всего освобождено места : ,Барлығы босатылған орын : 
    {:>2} сек,    {:>2} сек
 Закрытие игры, Ойынды жабу
Выйти из DBI           : ,DBI-дан шығу                  :
Выключить экран        : ,Экранды өшіру                 :
 Запуск игры, Ойынды іске қосу
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Пайдаланушыдан \x1b[36;1m{}\x1b[37;1m шығу
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Пайдаланушы аты \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Ойынға ауысу
Загружено ,Жүктелді 
 Режим работы изменился: {}, Жұмыс режимі өзгертілді: {}
 Сброс системных часов, Жүйелік сағатты қалпына келтіру
 Сворачивание игры, Ойынды кішірейту
Запрос на удаление ,Жою сұрауы 
 Состояние электропитания изменилось: {}, Қуат көзінің күйі өзгерді: {}
" и {} новое DLC,"," және {} жаңа DLC,"
"    Великий колдун сказал, что ракеты","Бункер, «Айна арты» мембаспасы."
" и {} новых DLC,"," және {} жаңа DLC,"
Имя     : ,Аты        :
 сортировка по дате создания, жасалған күні бойынша сұрыптау
 сортировка по имени, аты бойынша сұрыптау
 сортировка по имени игры, ойын атауы бойынша сұрыптау
Используется ,Пайдаланылады 
 сортировка по месту установки, орнату орны бойынша сұрыптау
Конвертация в фейковые ,Жалған файлдарға түрлендіру 
 сортировка по общему размеру, жалпы өлшемі бойынша сұрыптау
 сортировка по пользователю, пайдаланушы бойынша сұрыптау
 сортировка по порядку игры, ойын ретімен сұрыптау
Место установки        : ,Орнату орны                   :
 сортировка по размеру, өлшемі бойынша сұрыптау
Название: ,Аты: 
    Дело здесь в одном из основных,әкелуде. Мұның сыры тереңдік
Начало установки. Место установки: ,Орнату басталды. Орнату орны: 
Невозможно создать выходной zip-файл: ,Шығыс zip-файлын жасау мүмкін емес: 
Неиспользуемый тикет: ,Пайдаланылмаған билет: 
   {:>3} мин,   {:>3} мин
Общий размер передачи  : ,Жалпы тасымалдау өлшемі       :
Общий размер установки : ,Орнату жалпы көлемі           :
Ожидается ,Күтілуде 
Ожидание включения интерфейса: ,Интерфейстің қосылуын күту: 
Освобождено места в NAND: ,NAND-та босатылған орын: 
Освобождено места на SD : ,SD картасында босатылған орын : 
   Получение списка бекапов...   ,   Сақтық көшірмелер тізімін алу...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Стиктер - Беттерді шарлау\n\n     ZR+ZL - Бетке өту... \n\n       L/R - Тараулар бойынша шарлау   \n\n       (-) - Бұл кеңес         \n\n       (+) - Мәзір                  
Ошибка чтения регистров max17050: ,max17050 регистрлерін оқу қатесі: 
Ошибка чтения сохранённых параметров контроллера: ,Контроллердің сақталған параметрлерін оқу қатесі: 
   Получение списка бекапов...{}/{}    ,   Сақтық көшірмелер тізімін алу...{}/{}    
Предупреждения: ,Ескертулер: 
"LFS мод.: Присутствует, Размер: ","LFS мод.   : Бар, Өлшемі:"
Пропускаем файл до начала secure раздела ,Файлды secure бөлімінің басына дейін өткізіп жіберу 
Размер  : ,Өлшемі  : 
Сброс требуемой версии к ,Талап етілетін нұсқаны қалпына келтіру 
   Получение списка сохранений...   ,   Сақтау тізімін алу...   
Скорость USB интерфейса: ,USB интерфейсінің жылдамдығы: 
Создан zip-файл: ,Жасалған zip-файл: 
Создание бекапа сохранения ,Сақтауды сақтық көшірмесін жасау 
Создание каталога: ,Каталог жасау: 
Создание объекта: ,Объект жасау: 
Создание фейковой записи... ,Жалған жазбаны жасау... 
Создаётся MTP хранилище: ,MTP сақтау орны жасалуда: 
Статистика игры ,Ойын статистикасы 
Строка поиска: ,Іздеу жолы: 
Не проверять место     : ,Орынды тексермеу              :
Проверять хеш-сумму NCA: ,NCA хэш-сомасын тексеру       :
Патчить имена (HOS 21+): ,Аттарды патчтеу (HOS 21+)     :
Занулять мастерключ    : ,Мастер-кілтті қалпына келтіру :
Патчить запись видео   : ,Бейне жазуды патчтеу          :
Патчить скриншоты      : ,Скриншоттарды патчтеу         :
Игра использует SDK {},Ойын SDK {} пайдаланады
Удалить старые обновления игр,Ескі ойын жаңартуларын жою
Удалить потерянный контент с SD,SD картасынан жетім контентті жою
Удалить потерянный контент из NAND,NAND-тан жетім контентті жою
Удалить плейсхолдеры с SD,SD картасынан плейсхолдерлерді жою
Удалить плейсхолдеры из NAND,NAND-тан орынбасарларды жою
Удалить неиспользуемые тикеты,Пайдаланылмаған билеттерді жою
Починить тикеты с ошибками дампа,Дамп қателері бар билеттерді жөндеу
Удалить скачанное обновление системы,Жүктелген жүйе жаңартуын жою
Очистить папку erpt_reports,erpt_reports қалтасын тазалау
Очистить кеш тикетов,Билет кэшін тазалау
Очистить /atmosphere/contents,/atmosphere/contents тазалау
Удалить сохранения удалённых пользователей,Жойылған пайдаланушылардың сақтауларын жою
Дата производства: {:s},Өндіріс күні   : {:s}
Ник: {},Ник: {}
Установить обновления из текущей папки,Ағымдағы қалтадан жаңартуларды орнату
Патчить требование NNID: ,NNID талабын патчтеу          :
Выполнить выбранные действия,Таңдалған әрекеттерді орындау
CID: {:s},CID            : {:s}
TitleId : {} BID: {},TitleId    : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK   : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,","Назар аударыңыз!!! Келесі опцияларды қосу келесіге әкеледі,"
что установленные NCA файлы будут отличаться от исходных:,орнатылған NCA файлдары бастапқыдан ерекшеленеді:
Включение синхронизации времени по сети...,Желі уақытын синхрондауды қосу…
 Да , Иә 
Нет ,Жоқ 
Это действие будет нельзя отменить,Бұл әрекетті болдырмауға болмайды
Да,Иә
Произошла ошибка: ,Қате орын алды: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,/switch/prod.keys файлында қажетті кілттер жоқ.
Часть функций программы будет недоступна.,Бағдарламаның кейбір функциялары қолжетімсіз болады.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Hekate-ке қайта жүктеңіз және Lockpick_RCM.bin пейлоадын пайдаланыңыз
для дампа ключей из SysNAND.,SysNAND-тан кілттерді дамп жасау үшін.
Проверять хэш при установке    : ,Орнату кезінде хэшті тексеру    : 
Просмотр раздела USER          : ,USER бөлімін шолу          : 
Тема отображения               : ,Көрсету тақырыбы             : 
Температура    : {}$°$C,Температура         : {}°C
Температура     : {}$°$C,Температура         : {}°C
Температура      : {}$°$C,Температура         : {}°C
Температура       : {}$°$C,Температура         : {}°C
Температура        : {}$°$C,Температура         : {}°C
Температура         : {}$°$C,Температура         : {}°C
Температура          : {}$°$C,Температура         : {}°C
Температура           : {}$°$C,Температура         : {}°C
Температура            : {}$°$C,Температура         : {}°C
Температура             : {}$°$C,Температура         : {}°C
Температура              : {}$°$C,Температура         : {}°C
Срепняя температура: {}$°$C,Орташа температура  : {}°C
Средняя температура: {}$°$C,Орташа температура  : {}°C
Температура батареи        : {}$°$C,Батарея температурасы            : {}°C
Температура батареи         : {}$°$C,Батарея температурасы            : {}°C
Температура батареи          : {}$°$C,Батарея температурасы            : {}°C
Температура батареи           : {}$°$C,Батарея температурасы            : {}°C
Температура батареи            : {}$°$C,Батарея температурасы            : {}°C
Температура батареи             : {}$°$C,Батарея температурасы            : {}°C
Температура батареи              : {}$°$C,Батарея температурасы            : {}°C
Температура батареи               : {}$°$C,Батарея температурасы            : {}°C
Температура батареи                : {}$°$C,Батарея температурасы            : {}°C
Температура батареи                 : {}$°$C,Батарея температурасы            : {}°C
Температура батареи                  : {}$°$C,Батарея температурасы            : {}°C
Температура    : {}°C,Температура         : {}°C
Температура     : {}°C,Температура         : {}°C
Температура      : {}°C,Температура         : {}°C
Температура       : {}°C,Температура         : {}°C
Температура         : {}°C,Температура         : {}°C
Температура          : {}°C,Температура         : {}°C
Температура           : {}°C,Температура         : {}°C
Температура            : {}°C,Температура         : {}°C
Температура             : {}°C,Температура         : {}°C
Температура              : {}°C,Температура         : {}°C
Температура батареи        : {}°C,Батарея температурасы            : {}°C
Температура батареи         : {}°C,Батарея температурасы            : {}°C
Температура батареи          : {}°C,Батарея температурасы            : {}°C
Температура батареи           : {}°C,Батарея температурасы            : {}°C
Температура батареи            : {}°C,Батарея температурасы            : {}°C
Температура батареи              : {}°C,Батарея температурасы            : {}°C
Температура батареи               : {}°C,Батарея температурасы            : {}°C
Температура батареи                : {}°C,Батарея температурасы            : {}°C
Температура батареи                 : {}°C,Батарея температурасы            : {}°C
Температура батареи                  : {}°C,Батарея температурасы            : {}°C
Срепняя температура: {}°C,Орташа температура  : {}°C
