original,translation
"вычислили, что у них есть по крайней",que al final todo salga bien'. Su
заработает… И они торопятся поскорее,firmemente en esa única oportunidad
"и дает транзистор, они мчатся, чтобы",y decidieron burlarse a gusto.
"и не кончилось успехом». Или, в других",hay desgracia que no sea tan solo una
"мере один шанс из миллиона, что она","táctica patina, pero ellos creen"
миллионная заработает».,cuanto antes esos mismos 999999
"ничего, что бы непрерывно продолжалось",nada que continuara indefinidamente
"но окружили его со всех сторон, и","astutos por culpa de los internets,"
"опытов, чтобы быть уверенными, что",funcionará... Y se apresuran a cometer
осуществить 999999 первых неудачных,entre un millón en la que todo
"очень умные благодаря своим шляпам,",directamente de la técnica que está en
"планету гиби искать транзисторы. Гиби,",vecinos supuestamente extraen los chips
постоянно кончаясь неудачами.,"anulación continúa, trayendo fielmente"
принципов шадокской логики: «Нет,principios de la lógica Shadok: «No
"ракета еще несовершенна, но они","sacrificios, mayor la probabilidad de"
"растений, произрастающих на огородах.",suficientes chips ni en los sistemas de
решили позабавиться. Они позволили,enviado un voluntario directo a los
собрать урожай прежде шадока.,Permitieron al invitado meterse en uno
"терпят неудачу потому, что не хватает","Búnker, editorial estatal 'Detrás del"
транзисторов в системах безопасности.,espejo'. El estratega en jefe declaró
"шадоку забраться в один из их огородов,","vecinos por las piezas. Estos, siendo"
«У шадоков ситуация удовлетворительна.,«A los habitantes de los pantanos todo
"Испытания ракет продолжаются,",les sale según el plan. El proceso de
Но у гиби транзисторы собирают с,que los cohetes caen porque no hay
Решено послать одного из шадоков на,guía ni en los inodoros. Y que los
original,original
"SSID: {}, Пароль: {}","SSID: {}, Contraseña: {}"
Тип оборудования        : {},Tipo de equipo            : {}
TempC0               : {:04x},TempC0                 : {:04x}
Уровень заряда батареи         : {},Nivel de carga de la batería          : {}
URL для проверки обновлений,URL para verificar actualizaciones
Установка с картриджа,Instalar desde cartucho
Установка через DBIbackend,Instalación a través de DBIbackend
Форсировать UTF-8,Forzar UTF-8
Хэш версии              : {},Hash de versión           : {}
Читать дату файлов,Leer fecha de archivo
Экзосфера очищает CAL0      : {},Exosphere limpia CAL0         : {}
Экран                 : ({:08X}) {},Pantalla                         : ({:08X}) {}
Язык                    : {},Idioma                    : {}
"Интервал автобекапа сейвов, дни","Intervalo de respaldo automático de guardados, días"
Конфигурация зарядки            : {},Configuración de carga                 : {}
Режим Hi-Z включён              : {},Modo Hi-Z activado                     : {}
Зарядка батареи включена        : {},Carga de batería activada              : {}
Маршрут электропитания          : {},Ruta de alimentación                   : {}
Напряжение источника            : {} mV,Voltaje de fuente                      : {} mV
Ток источника                   : {} mA,Corriente de fuente                    : {} mA
Быстрая зарядка разрешена       : {},Carga rápida permitida                 : {}
Целевая прошивка            : {}.{}.{},Firmware objetivo             : {}.{}.{}
Поддерживаемая версия HOS   : {},Versión de HOS compatible     : {}
Предел входного тока (буст)     : {} mA,Límite de corriente de entrada (boost) : {} mA
Предел тока быстрой зарядки     : {} mA,Límite de corriente de carga ráp       : {} mA
Напряжение батареи              : {} mV,Voltaje de batería                     : {} mV
Контроллер источника получен    : {},Controlador de origen obtenido         : {}
OTG Запрошен                    : {},OTG solicitado                         : {}
Производитель    : {:s} ({:02X}),Fabricante            : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID                : {:s} ({:s})
Имя продукта     : {:s},Nombre del producto   : {:s}
Ревизия продукта : {:s},Revisión del producto : {:s}
Серийный номер   : {:s},Número de serie       : {:s}
Ёмкость с завода   : {} mAh,Capacidad de fábrica : {} mAh
Автоповтор кнопок при удержании,Repetición automática de botones al mantener
Версия атмосферы            : {}.{}.{},Versión de Atmosphere         : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Versión de firmware       : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Edad de la batería                    : {}%
Время гашения экрана в секундах,Tiempo de atenuación de pantalla en segundos
Выключать экран,Apagar pantalla
Выход на рабочий стол,Salir al menú HOME
Дата первого игрового события : {},Fecha del primer evento de juego : {}
Добавлять суффикс к имени файла,Agregar sufijo al nombre del archivo
Достаточное питание            : {},Alimentación suficiente               : {}
Есть исправление RCM бага   : {},Tiene corrección de error RCM : {}
Журналирование действий,Registro de acciones
Закладки на SD,Marcadores en SD
Запись в CAL0 разрешена     : {},Escritura en CAL0 permitida   : {}
Запускать точку доступа,Iniciar punto de acceso
Запустить FTP сервер,Iniciar servidor FTP
Запустить HTTP сервер,Iniciar servidor HTTP
Заряд батареи                  : {}%,Carga de batería                      : {}%
Заряд батареи (сырое значение) : {}%,Carga de batería (valor sin procesar) : {}%
Зарядка батареи                : {},Carga de batería                      : {}
Инструменты,Herramientas
Использовать 5 GHz,Usar 5 GHz
Использовать MSG_WAITALL в recv,Usar MSG_WAITALL en recv
Использовать для неё TitleID,Usar TitleID para ello
Использовать разгон,Usar overclocking
Использовать скрытый SSID,Usar SSID oculto
Источник питания                : {},Fuente de alimentación                 : {}
Курсор на обеих панелях,Cursor en ambos paneles
%% заряд-разряд    : {},%% carga-descarga    : {}
Никнейм консоли         : {},Apodo de la consola       : {}
Общее число игровых сессий    : {},Número total de sesiones de jueg : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Dirección MAC Bluetooth          : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR en listado
Configuration Id1     : {},Configuration Id1                : {}
DeviceId                : {0:} ({0:016X}),DeviceId                  : {0:} ({0:016X})
Папка для бекапа сохранений,Carpeta de respaldo de datos de guardado
Папка для дампа игр,Carpeta de volcado de juegos
Папка журналов,Carpeta de registros
DramId                  : {} ({}),DramId                    : {} ({})
Пароль,Contraseña
Перевернуть джойконы,Voltear Joy-Cons
Перевернуть экран,Rotar pantalla
Emummc включён              : {},Emummc activado               : {}
Переносить слова,Ajustar palabras
Платформа               : {},Plataforma                : {}
FullCap              : {:04x} ({} mAh),FullCap                : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Resaltar archivos de actualización
FullCapNom           : {:04x} ({} mAh),FullCapNom             : {:04x} ({} mAh)
Показываемая версия     : {},Versión mostrada          : {}
Показываемое название   : {},Nombre mostrado           : {}
Показывать 'Обновить отсюда',Mostrar 'Actualizar desde aquí'
Показывать объединённый NSP,Mostrar NSP combinado
Показывать папку 'Mods&Cheats',Mostrar carpeta 'Mods&Cheats'
Показывать прогрев кеша,Mostrar precalentamiento de caché
Показывать размер LFS (долго),Mostrar tamaño LFS (lento)
Показывать секунды,Mostrar segundos
Показывать часы в статусе,Mostrar reloj en el estado
Поколение ключа             : {},Generación de clave           : {}
Git commit hash             : {:016X},Git commit hash               : {:016X}
Полная ёмкость     : {} mAh,Capacidad total      : {} mAh
IavgEmpty            : {:04x},IavgEmpty              : {:04x}
Пользовательские хранилища,Almacenamientos de usuario
Предел входного тока            : {} mA,Límite de corriente de entrada         : {} mA
Предназначение          : {},Propósito                 : {}
Проверять хэш при установке,Verificar hash al instalar
Просмотр SD карты,Explorar tarjeta SD
Просмотр USB носителей,Explorar unidades USB
Просмотр раздела SYSTEM,Explorar partición SYSTEM
Просмотр раздела USER,Explorar partición USER
Просмотр сети,Explorar red
Просмотр сохранений,Ver partidas guardadas
Просмотр тикетов,Ver tickets
Просмотр установленных игр,Ver juegos instalados
Регион                  : {},Región                    : {}
Режим HiZ зарядки       : {},Modo de carga HiZ         : {}
Режим киоска            : {},Modo quiosco              : {}
Родительский PIN        : {},PIN parental              : {}
Серийный # прочитанный  : {},Número de serie # leído   : {}
Серийный # угаданный    : {},Número de serie adivinado : {}
Серийный номер        : {},Número de serie                  : {}
Силовая роль                    : {},Rol de alimentación                    : {}
QrTable00            : {:04x},QrTable00              : {:04x}
Смещать курсор после выделения,Mover cursor después de selección
QrTable10            : {:04x},QrTable10              : {:04x}
Сожжено предохранителей : {},Fusibles quemados         : {}
Создавать LFS папку,Crear carpeta LFS
QrTable20            : {:04x},QrTable20              : {:04x}
QrTable30            : {:04x},QrTable30              : {:04x}
RCOMP0               : {:04x},RCOMP0                 : {:04x}
Сохранения только в RO режиме,Guardados solo en modo RO
RTC запущены (приблизительно) : {},RTC iniciado (aproximadamente)   : {}
Текущая ёмкость                 : {}%,Capacidad actual                       : {}%
Текущая ёмкость    : {} mAh,Capacidad actual     : {} mAh
Текущее напряжение : {} mV,Voltaje actual       : {} mV
Текущий заряд      : {}%,Carga actual         : {}%
Текущий ток        : {} mA,Corriente actual     : {} mA
Тема отображения,Tema de visualización
Температура        : {}°C,Temperatura          : {}°C
Температура батареи             : {}°C,Temperatura de la batería              : {}°C
Тип SoC                 : {},Tipo de SoC               : {}
Тип источника питания          : {},Tipo de fuente de alimentación        : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Direccion MAC de LAN inalambrica : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},USB 3.0 forzado activado      : {}
Возраст батареи                 : {}%,Edad de la batería                     : {}%
Предел напряжения заряда батареи: {} mV,Límite de voltaje de carga de la       : {} mV
Средняя температура: {}°C,Temperatura promedio : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Suma %% carga-descarga : {} (~{} 0-100 ciclos)
"          Париж, издательство Грассе.",          después de ellos llegue la vi
      Название: {}\n      Издатель: {}\n      Версия: ,      Nombre: {}\n      Editor: {}\n      Versión: 
Удаление игры ,Eliminando juego 
Удаляется бекап ,Eliminando copia de seguridad 
Удалять после установки: ,Eliminar después de instalar  :
  Автоопределение,  Detección automática
Шифрование секции ,Cifrado de sección 
Ярлык   : ,Acceso directo   : 
 {} минут, {} minutos
Язык    : ,Idioma   :
Путь    : ,Ruta    : 
  Жак Руксель. Великолепие навыворот.,"  primeros errores fatales, para que"
  Кодировка...,  Codificando...
  Применить,  Aplicar
  Редактирование,  Edición
 (по времени игры), (por tiempo de juego)
 (по названию игры), (por nombre del juego)
 (по числу запусков), (por número de ejecuciones)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Cifrado: {} Tamaño de instalación: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [NO PUEDO ABRIR EL ARCHIVO]
Автозапуск FTP: ,Inicio automático de FTP: 
Автор   : ,Autor    :
 {:>5} часа, {:>5} horas
Базовое хранилище: ,Almacenamiento base: 
 {:>5} часов, {:>5} horas
ВНИМАНИЕ ,ADVERTENCIA 
ВНИМАНИЕ! ,ADVERTENCIA! 
 {} в чёрном списке., {} en la lista negra.
Версия  : ,Versión  :
Внимание! ,¡Atención! 
 {} минута, {} minuto
 {} минуты, {} minutos
Всего освобождено места : ,Espacio total liberado : 
    {:>2} сек,    {:>2} seg
 Закрытие игры, Cerrando juego
Выйти из DBI           : ,Salir de DBI                  :
Выключить экран        : ,Apagar pantalla               :
 Запуск игры, Iniciar juego
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Cerrando sesión del usuario \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Nombre de usuario \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Cambiando al juego
Загружено ,Cargado 
 Режим работы изменился: {}, Modo de operación cambiado: {}
 Сброс системных часов, Restablecer reloj del sistema
 Сворачивание игры, Minimizar juego
Запрос на удаление ,Solicitud de eliminación 
 Состояние электропитания изменилось: {}, Estado de alimentación cambiado: {}
" и {} новое DLC,"," y {} DLC nuevo,"
"    Великий колдун сказал, что ракеты",    I. I. Pizdobólov. Ritmos del avance
" и {} новых DLC,"," y {} DLC nuevos,"
Имя     : ,Nombre   :
 сортировка по дате создания, ordenar por fecha de creación
 сортировка по имени, ordenar por nombre
 сортировка по имени игры, ordenar por nombre del juego
Используется ,Usado 
 сортировка по месту установки, ordenar por ubicación de instalación
Конвертация в фейковые ,Conversión a falsos 
 сортировка по общему размеру, ordenar por tamaño total
 сортировка по пользователю, ordenar por usuario
 сортировка по порядку игры, ordenar por orden de juego
Место установки        : ,Ubicación de instalación      :
 сортировка по размеру, ordenar por tamaño
Название: ,Nombre: 
    Дело здесь в одном из основных,    un crecimiento negativo. Todo el
Начало установки. Место установки: ,Inicio de instalación. Ubicación de instalación: 
Невозможно создать выходной zip-файл: ,No se puede crear el archivo zip de salida: 
Неиспользуемый тикет: ,Ticket sin usar: 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Tamaño total de transferencia :
Общий размер установки : ,Tamaño total de instalación   :
Ожидается ,Se espera 
Ожидание включения интерфейса: ,Esperando activación de interfaz: 
Освобождено места в NAND: ,Espacio liberado en NAND: 
Освобождено места на SD : ,Espacio liberado en SD : 
   Получение списка бекапов...   ,   Obteniendo lista de respaldos...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Navegación de páginas\n\n     ZR+ZL - Ir a página... \n\n       L/R - Navegación de capítulos   \n\n       (-) - Este consejo         \n\n       (+) - Menú                  
Ошибка чтения регистров max17050: ,Error al leer los registros max17050: 
Ошибка чтения сохранённых параметров контроллера: ,Error al leer los parámetros guardados del controlador: 
   Получение списка бекапов...{}/{}    ,   Obteniendo lista de respaldos...{}/{}    
Предупреждения: ,Advertencias: 
"LFS мод.: Присутствует, Размер: ","Mod. LFS : Presente, Tamaño:"
Пропускаем файл до начала secure раздела ,Omitiendo archivo hasta el inicio de la sección secure 
Размер  : ,Tamaño  : 
Сброс требуемой версии к ,Restablecer versión requerida a 
   Получение списка сохранений...   ,   Obteniendo lista de guardados...   
Скорость USB интерфейса: ,Velocidad de interfaz USB: 
Создан zip-файл: ,Archivo zip creado: 
Создание бекапа сохранения ,Creando copia de seguridad de guardado 
Создание каталога: ,Creando directorio: 
Создание объекта: ,Creando objeto: 
Создание фейковой записи... ,Creando entrada falsa... 
Создаётся MTP хранилище: ,Creando almacenamiento MTP: 
Статистика игры ,Estadísticas del juego 
Строка поиска: ,Cadena de búsqueda: 
Не проверять место     : ,No verificar espacio          :
Проверять хеш-сумму NCA: ,Verificar hash NCA            :
Патчить имена (HOS 21+): ,Parchear nombres (HOS 21+)    :
Занулять мастерключ    : ,Restablecer clave maestra     :
Патчить запись видео   : ,Parchear captura video        :
Патчить скриншоты      : ,Parchear capturas             :
Игра использует SDK {},El juego usa SDK {}
Удалить старые обновления игр,Eliminar actualizaciones antiguas de juegos
Удалить потерянный контент с SD,Eliminar contenido huérfano de SD
Удалить потерянный контент из NAND,Eliminar contenido huérfano de NAND
Удалить плейсхолдеры с SD,Eliminar marcadores de SD
Удалить плейсхолдеры из NAND,Eliminar marcadores de posición de NAND
Удалить неиспользуемые тикеты,Eliminar tickets no utilizados
Починить тикеты с ошибками дампа,Reparar tickets con errores de volcado
Удалить скачанное обновление системы,Eliminar actualización del sistema descargada
Очистить папку erpt_reports,Limpiar carpeta erpt_reports
Очистить кеш тикетов,Borrar caché de tickets
Очистить /atmosphere/contents,Limpiar /atmosphere/contents
Удалить сохранения удалённых пользователей,Eliminar partidas guardadas de usuarios eliminados
Дата производства: {:s},Fecha de fabricación  : {:s}
Ник: {},Apodo: {}
Установить обновления из текущей папки,Instalar actualizaciones desde la carpeta actual
Патчить требование NNID: ,Parchear requisito de NNID    :
Выполнить выбранные действия,Ejecutar acciones seleccionadas
CID: {:s},CID                   : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",Advertencia!!! Habilitar las siguientes opciones resultara en
что установленные NCA файлы будут отличаться от исходных:,que los archivos NCA instalados diferirán de los originales:
Включение синхронизации времени по сети...,Habilitando sincronización de hora de red…
 Да , Sí 
Нет , No 
Это действие будет нельзя отменить,Esta acción no se puede deshacer
Да,Sí
Произошла ошибка: ,Ocurrió un error: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,Faltan las claves necesarias en el archivo /switch/prod.keys.
Часть функций программы будет недоступна.,Algunas funciones del programa no estarán disponibles.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Reinicia en Hekate y usa el payload Lockpick_RCM.bin
для дампа ключей из SysNAND.,para volcar claves de SysNAND.
Проверять хэш при установке    : ,Verificar hash al instalar    : 
Просмотр раздела USER          : ,Explorar partición USER          : 
Тема отображения               : ,Tema de visualización        : 
