original,translation
"ракета еще несовершенна, но они",999999回の致命的な失敗を犯そうとしている。その
"растений, произрастающих на огородах.",​
решили позабавиться. Они позволили,​
собрать урожай прежде шадока.,​
"терпят неудачу потому, что не хватает",らせたが、四方八方から彼を取り囲み、今では彼がチップ
транзисторов в системах безопасности.,を見つけるたびに、隣人たちがそれを取り上げてしまう。
"шадоку забраться в один из их огородов,",​
«У шадоков ситуация удовлетворительна.,«沼地の住民たちにとって、すべては計画通りに進んでい
"Испытания ракет продолжаются,",る。ゼロ化のプロセスは続いており、着実にマイナス成長
Но у гиби транзисторы собирают с,»
Решено послать одного из шадоков на,​
original,original
"SSID: {}, Пароль: {}","SSID: {}, パスワード: {}"
Тип оборудования        : {},機器タイプ         : {}
TempC0               : {:04x},TempC0      : {:04x}
Уровень заряда батареи         : {},バッテリー充電レベル    : {}
URL для проверки обновлений,アップデート確認用URL
Установка с картриджа,カートリッジからインストール
Установка через DBIbackend,DBIbackend経由でインストール
Форсировать UTF-8,UTF-8を強制
Хэш версии              : {},バージョンハッシュ     : {}
Читать дату файлов,ファイル日付を読む
Экзосфера очищает CAL0      : {},Exosphereがクリア CAL0 : {}
Экран                 : ({:08X}) {},画面                   : ({:08X}) {}
Язык                    : {},言語            : {}
"Интервал автобекапа сейвов, дни",セーブの自動バックアップ間隔、日数
Конфигурация зарядки            : {},充電設定              : {}
Режим Hi-Z включён              : {},Hi-Zモード有効         : {}
Зарядка батареи включена        : {},バッテリー充電が有効        : {}
Маршрут электропитания          : {},電源供給ルート           : {}
Напряжение источника            : {} mV,ソース電圧             : {} mV
Ток источника                   : {} mA,ソース電流             : {} mA
Быстрая зарядка разрешена       : {},急速充電が許可されています     : {}
Целевая прошивка            : {}.{}.{},ターゲットファームウェア       : {}.{}.{}
Поддерживаемая версия HOS   : {},対応HOSバージョン         : {}
Предел входного тока (буст)     : {} mA,入力電流制限 (ブースト)     : {} mA
Предел тока быстрой зарядки     : {} mA,急速充電電流制限          : {} mA
Напряжение батареи              : {} mV,バッテリー電圧           : {} mV
Контроллер источника получен    : {},ソースコントローラーを取得しました : {}
OTG Запрошен                    : {},OTG リクエスト済み       : {}
Производитель    : {:s} ({:02X}),製造元     : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID  : {:s} ({:s})
Имя продукта     : {:s},製品名     : {:s}
Ревизия продукта : {:s},製品リビジョン : {:s}
Серийный номер   : {:s},シリアル番号  : {:s}
Ёмкость с завода   : {} mAh,工場出荷時容量  : {} mAh
Автоповтор кнопок при удержании,ボタン長押し時の自動リピート
Версия атмосферы            : {}.{}.{},Atmosphereバージョン    : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},ファームウェアバージョン  : {}.{}.{}-{}.{}
Возраст батареи                : {}%,バッテリー経年劣化     : {}%
Время гашения экрана в секундах,画面の減光時間(秒)
Выключать экран,画面をオフにする
Выход на рабочий стол,HOMEメニューへ
Дата первого игрового события : {},最初のゲームプレイイベント日 : {}
Добавлять суффикс к имени файла,ファイル名に接尾辞を追加
Достаточное питание            : {},十分な電力供給       : {}
Есть исправление RCM бага   : {},RCMバグ修正あり          : {}
Журналирование действий,アクションログ
Закладки на SD,SDブックマーク
Запись в CAL0 разрешена     : {},CAL0書き込み許可         : {}
Запускать точку доступа,アクセスポイントを起動
Запустить FTP сервер,FTPサーバーを起動
Запустить HTTP сервер,HTTPサーバーを起動
Заряд батареи                  : {}%,バッテリー残量       : {}%
Заряд батареи (сырое значение) : {}%,バッテリー充電 (生の値) : {}%
Зарядка батареи                : {},バッテリー残量       : {}
Инструменты,ツール
Использовать 5 GHz,5 GHzを使用
Использовать MSG_WAITALL в recv,recvでMSG_WAITALLを使用
Использовать для неё TitleID,そのためにTitleIDを使用
Использовать разгон,オーバークロックを使用
Использовать скрытый SSID,非表示SSIDを使用
Источник питания                : {},電源                : {}
Курсор на обеих панелях,両方のパネルにカーソル
%% заряд-разряд    : {},%% 充電-放電 : {}
Никнейм консоли         : {},本体のニックネーム     : {}
Общее число игровых сессий    : {},プレイ回数の合計       : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MACアドレス    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,リスト内のCDIR
Configuration Id1     : {},Configuration Id1    : {}
DeviceId                : {0:} ({0:016X}),DeviceId      : {0:} ({0:016X})
Папка для бекапа сохранений,セーブデータバックアップフォルダ
Папка для дампа игр,ゲームダンプフォルダ
Папка журналов,ログフォルダ
DramId                  : {} ({}),DramId        : {} ({})
Пароль,パスワード
Перевернуть джойконы,Joy-Conを反転
Перевернуть экран,画面を回転
Emummc включён              : {},Emummc 有効          : {}
Переносить слова,ワードラップ
Платформа               : {},プラットフォーム      : {}
FullCap              : {:04x} ({} mAh),FullCap     : {:04x} ({} mAh)
Подсвечивать файлы обновлений,アップデートファイルをハイライト
FullCapNom           : {:04x} ({} mAh),FullCapNom  : {:04x} ({} mAh)
Показываемая версия     : {},表示バージョン       : {}
Показываемое название   : {},表示名           : {}
Показывать 'Обновить отсюда',「ここから更新」を表示
Показывать объединённый NSP,結合されたNSPを表示
Показывать папку 'Mods&Cheats','Mods&Cheats'フォルダを表示
Показывать прогрев кеша,キャッシュウォーミングを表示
Показывать размер LFS (долго),LFSサイズを表示 (遅い)
Показывать секунды,秒を表示
Показывать часы в статусе,ステータスに時計を表示
Поколение ключа             : {},鍵生成                : {}
Git commit hash             : {:016X},Git commit hash    : {:016X}
Полная ёмкость     : {} mAh,フル容量     : {} mAh
IavgEmpty            : {:04x},IavgEmpty   : {:04x}
Пользовательские хранилища,ユーザーストレージ
Предел входного тока            : {} mA,入力電流制限            : {} mA
Предназначение          : {},目的            : {}
Проверять хэш при установке,インストール時にハッシュを検証
Просмотр SD карты,SDカードを閲覧
Просмотр USB носителей,USBドライブを閲覧
Просмотр раздела SYSTEM,SYSTEMパーティションを閲覧
Просмотр раздела USER,USERパーティションを閲覧
Просмотр сети,ネットワークを参照
Просмотр сохранений,セーブデータを表示
Просмотр тикетов,チケットを表示
Просмотр установленных игр,インストール済みゲームを表示
Регион                  : {},地域            : {}
Режим HiZ зарядки       : {},HiZ充電モード      : {}
Режим киоска            : {},キオスクモード       : {}
Родительский PIN        : {},保護者PIN        : {}
Серийный # прочитанный  : {},シリアル番号 # 読み取り : {}
Серийный # угаданный    : {},シリアル番号推測      : {}
Серийный номер        : {},シリアル番号               : {}
Силовая роль                    : {},電源ロール             : {}
QrTable00            : {:04x},QrTable00   : {:04x}
Смещать курсор после выделения,選択後にカーソルを移動
QrTable10            : {:04x},QrTable10   : {:04x}
Сожжено предохранителей : {},焼損したヒューズ      : {}
Создавать LFS папку,LFSフォルダを作成
QrTable20            : {:04x},QrTable20   : {:04x}
QrTable30            : {:04x},QrTable30   : {:04x}
RCOMP0               : {:04x},RCOMP0      : {:04x}
Сохранения только в RO режиме,ROモードでのみセーブ
RTC запущены (приблизительно) : {},RTC起動 (おおよそ)   : {}
Текущая ёмкость                 : {}%,現在の容量             : {}%
Текущая ёмкость    : {} mAh,現在の容量    : {} mAh
Текущее напряжение : {} mV,現在の電圧    : {} mV
Текущий заряд      : {}%,現在の充電量   : {}%
Текущий ток        : {} mA,現在の電流    : {} mA
Тема отображения,表示テーマ
Температура        : {}°C,温度       : {}°C
Температура батареи             : {}°C,バッテリー温度           : {}°C
Тип SoC                 : {},SoCタイプ        : {}
Тип источника питания          : {},電源タイプ         : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Wireless LAN MACアドレス : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},USB 3.0強制有効化       : {}
Возраст батареи                 : {}%,バッテリー劣化度          : {}%
Предел напряжения заряда батареи: {} mV,バッテリー充電電圧制限       : {} mV
Средняя температура: {}°C,平均温度     : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),合計 %% 充電-放電 : {} (~{} 0-100サイクル)
"          Париж, издательство Грассе.",          人たちは、すぐに秘密の企みを見抜き、思う存分嘲笑する
      Название: {}\n      Издатель: {}\n      Версия: ,      名前: {}\n      発行元: {}\n      バージョン: 
Удаление игры ,ゲームを削除中 
Удаляется бекап ,バックアップを削除中 
Удалять после установки: ,インストール後に削除       :
  Автоопределение,  自動検出
Шифрование секции ,セクション暗号化 
Ярлык   : ,ショートカット   : 
 {} минут, {} 分
Язык    : ,言語       :
Путь    : ,パス    : 
  Жак Руксель. Великолепие навыворот.,  直接派遣された。インターネットのせいで狡猾になった隣
  Кодировка...,  エンコード中...
  Применить,  適用
  Редактирование,  編集
 (по времени игры), (プレイ時間順)
 (по названию игры), (ゲーム名順)
 (по числу запусков), (起動回数順)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} 暗号化: {} インストールサイズ: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [ファイルを開けません]
Автозапуск FTP: ,FTP自動起動: 
Автор   : ,作者       :
 {:>5} часа, {:>5} 時間
Базовое хранилище: ,本体保存メモリー: 
 {:>5} часов, {:>5} 時間
ВНИМАНИЕ ,警告 
ВНИМАНИЕ! ,警告! 
 {} в чёрном списке., {} はブラックリストに登録されています。
Версия  : ,バージョン    :
Внимание! ,警告! 
 {} минута, {} 分
 {} минуты, {} 分
Всего освобождено места : ,解放された合計容量 : 
    {:>2} сек,    {:>2} 秒
 Закрытие игры, ゲームを終了
Выйти из DBI           : ,DBIを終了           :
Выключить экран        : ,画面をオフにする         :
 Запуск игры, ゲームを起動
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, ユーザー \x1b[36;1m{}\x1b[37;1m をログアウト中
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, ユーザー名 \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, ゲームに切り替え中
Загружено ,ロード済み 
 Режим работы изменился: {}, 動作モードが変更されました: {}
 Сброс системных часов, システム時計をリセット
 Сворачивание игры, ゲームを最小化
Запрос на удаление ,削除リクエスト 
 Состояние электропитания изменилось: {}, 電源状態が変更されました: {}
" и {} новое DLC,", と {} 個の新しいDLC、
"    Великий колдун сказал, что ракеты",    ことにした。彼らは客人を自分たちの機器倉庫の一つに入
" и {} новых DLC,"," と{}個の新しいDLC,"
Имя     : ,名前       :
 сортировка по дате создания, 作成日で並べ替え
 сортировка по имени, 名前で並べ替え
 сортировка по имени игры, ゲーム名で並べ替え
Используется ,使用済み 
 сортировка по месту установки, インストール場所で並べ替え
Конвертация в фейковые ,偽物への変換 
 сортировка по общему размеру, 合計サイズで並べ替え
 сортировка по пользователю, ユーザーで並べ替え
 сортировка по порядку игры, ゲーム順で並べ替え
Место установки        : ,インストール先          :
 сортировка по размеру, サイズで並べ替え
Название: ,名前: 
    Дело здесь в одном из основных,    の根本的な教義に隠されている。『一時的な偉大さの担保
Начало установки. Место установки: ,インストール開始。インストール先: 
Невозможно создать выходной zip-файл: ,出力zipファイルを作成できません: 
Неиспользуемый тикет: ,未使用チケット: 
   {:>3} мин,   {:>3} 分
Общий размер передачи  : ,転送の合計サイズ         :
Общий размер установки : ,インストール合計サイズ      :
Ожидается ,予想 
Ожидание включения интерфейса: ,インターフェースの起動を待機中: 
Освобождено места в NAND: ,NANDの空き容量: 
Освобождено места на SD : ,SD空き容量 : 
   Получение списка бекапов...   ,   バックアップリストを取得中...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/スティック - ページナビゲーション\n\n     ZR+ZL - ページへジャンプ... \n\n       L/R - チャプターナビゲーション   \n\n       (-) - このヒント         \n\n       (+) - メニュー                  
Ошибка чтения регистров max17050: ,max17050レジスタの読み取りエラー: 
Ошибка чтения сохранённых параметров контроллера: ,保存されたコントローラーパラメータの読み取りエラー: 
   Получение списка бекапов...{}/{}    ,   バックアップリストを取得中...{}/{}    
Предупреждения: ,警告: 
"LFS мод.: Присутствует, Размер: ",LFSモッド   : 存在、サイズ:
Пропускаем файл до начала secure раздела ,secureセクションの開始までファイルをスキップ 
Размер  : ,サイズ  : 
Сброс требуемой версии к ,必要なバージョンをリセット 
   Получение списка сохранений...   ,   セーブデータリストを取得中...   
Скорость USB интерфейса: ,USBインターフェース速度: 
Создан zip-файл: ,zipファイルを作成しました: 
Создание бекапа сохранения ,セーブデータのバックアップを作成中 
Создание каталога: ,ディレクトリを作成中: 
Создание объекта: ,オブジェクト作成中: 
Создание фейковой записи... ,偽のエントリを作成中... 
Создаётся MTP хранилище: ,MTPストレージを作成中: 
Статистика игры ,ゲーム統計 
Строка поиска: ,検索文字列: 
Не проверять место     : ,空き容量を確認しない       :
Проверять хеш-сумму NCA: ,NCAハッシュを検証       :
Патчить имена (HOS 21+): ,名前をパッチ (HOS 21+) :
Занулять мастерключ    : ,マスターキーをリセット      :
Патчить запись видео   : ,ビデオキャプチャをパッチ     :
Патчить скриншоты      : ,スクリーンショットをパッチ    :
Игра использует SDK {},ゲームはSDK {}を使用しています
Удалить старые обновления игр,古いゲームアップデートを削除
Удалить потерянный контент с SD,SDから孤立したコンテンツを削除
Удалить потерянный контент из NAND,NANDから孤立したコンテンツを削除
Удалить плейсхолдеры с SD,SDからプレースホルダーを削除
Удалить плейсхолдеры из NAND,NANDからプレースホルダーを削除
Удалить неиспользуемые тикеты,未使用チケットを削除
Починить тикеты с ошибками дампа,ダンプエラーのあるチケットを修復
Удалить скачанное обновление системы,ダウンロードしたシステムアップデートを削除
Очистить папку erpt_reports,erpt_reportsフォルダをクリア
Очистить кеш тикетов,チケットキャッシュをクリア
Очистить /atmosphere/contents,/atmosphere/contentsをクリア
Удалить сохранения удалённых пользователей,削除されたユーザーのセーブデータを削除
Дата производства: {:s},製造日     : {:s}
Ник: {},ニックネーム: {}
Установить обновления из текущей папки,現在のフォルダから更新をインストール
Патчить требование NNID: ,NNID要件をパッチ       :
Выполнить выбранные действия,選択したアクションを実行
CID: {:s},CID     : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",警告!!! 次のオプションを有効にすると
что установленные NCA файлы будут отличаться от исходных:,インストールされたNCAファイルが元のファイルと異なります:
Включение синхронизации времени по сети...,ネットワーク時刻同期を有効化中…
 Да , はい 
Нет ,いいえ 
Это действие будет нельзя отменить,この操作は元に戻せません
Да,はい
Произошла ошибка: ,エラーが発生しました: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,/switch/prod.keys ファイルに必要なキーがありません。
Часть функций программы будет недоступна.,プログラムの一部の機能が利用できなくなります。
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Hekateに再起動してLockpick_RCM.binペイロードを使用してください
для дампа ключей из SysNAND.,SysNANDからキーをダンプします。
Проверять хэш при установке    : ,インストール時にハッシュを検証    : 
Просмотр раздела USER          : ,USERパーティションを閲覧          : 
Тема отображения               : ,表示テーマ                   : 
Температура    : {}$°$C,温度       : {}°C
Температура     : {}$°$C,温度       : {}°C
Температура      : {}$°$C,温度       : {}°C
Температура       : {}$°$C,温度       : {}°C
Температура        : {}$°$C,温度       : {}°C
Температура         : {}$°$C,温度       : {}°C
Температура          : {}$°$C,温度       : {}°C
Температура           : {}$°$C,温度       : {}°C
Температура            : {}$°$C,温度       : {}°C
Температура             : {}$°$C,温度       : {}°C
Температура              : {}$°$C,温度       : {}°C
Срепняя температура: {}$°$C,平均温度     : {}°C
Средняя температура: {}$°$C,平均温度     : {}°C
Температура батареи        : {}$°$C,バッテリー温度           : {}°C
Температура батареи         : {}$°$C,バッテリー温度           : {}°C
Температура батареи          : {}$°$C,バッテリー温度           : {}°C
Температура батареи           : {}$°$C,バッテリー温度           : {}°C
Температура батареи            : {}$°$C,バッテリー温度           : {}°C
Температура батареи             : {}$°$C,バッテリー温度           : {}°C
Температура батареи              : {}$°$C,バッテリー温度           : {}°C
Температура батареи               : {}$°$C,バッテリー温度           : {}°C
Температура батареи                : {}$°$C,バッテリー温度           : {}°C
Температура батареи                 : {}$°$C,バッテリー温度           : {}°C
Температура батареи                  : {}$°$C,バッテリー温度           : {}°C
Температура    : {}°C,温度       : {}°C
Температура     : {}°C,温度       : {}°C
Температура      : {}°C,温度       : {}°C
Температура       : {}°C,温度       : {}°C
Температура         : {}°C,温度       : {}°C
Температура          : {}°C,温度       : {}°C
Температура           : {}°C,温度       : {}°C
Температура            : {}°C,温度       : {}°C
Температура             : {}°C,温度       : {}°C
Температура              : {}°C,温度       : {}°C
Температура батареи        : {}°C,バッテリー温度           : {}°C
Температура батареи         : {}°C,バッテリー温度           : {}°C
Температура батареи          : {}°C,バッテリー温度           : {}°C
Температура батареи           : {}°C,バッテリー温度           : {}°C
Температура батареи            : {}°C,バッテリー温度           : {}°C
Температура батареи              : {}°C,バッテリー温度           : {}°C
Температура батареи               : {}°C,バッテリー温度           : {}°C
Температура батареи                : {}°C,バッテリー温度           : {}°C
Температура батареи                 : {}°C,バッテリー温度           : {}°C
Температура батареи                  : {}°C,バッテリー温度           : {}°C
Срепняя температура: {}°C,平均温度     : {}°C
