original,translation
Показывать секунды,显示秒数
Показывать часы в статусе,在状态栏显示时钟
Поколение ключа             : {},密钥生成            : {}
Git commit hash             : {:016X},Git commit hash : {:016X}
Полная ёмкость     : {} mAh,满容量      : {} mAh
IavgEmpty            : {:04x},IavgEmpty   : {:04x}
Пользовательские хранилища,用户存储
Предел входного тока            : {} mA,输入电流限制         : {} mA
Предназначение          : {},用途        : {}
Проверять хэш при установке,安装时验证哈希
Просмотр SD карты,浏览SD卡
Просмотр USB носителей,浏览USB驱动器
Просмотр раздела SYSTEM,浏览 SYSTEM 分区
Просмотр раздела USER,浏览USER分区
Просмотр сети,浏览网络
Просмотр сохранений,查看存档
Просмотр тикетов,查看票据
Просмотр установленных игр,查看已安装游戏
Регион                  : {},区域        : {}
Режим HiZ зарядки       : {},HiZ充电模式   : {}
Режим киоска            : {},自助服务模式    : {}
Родительский PIN        : {},家长PIN     : {}
Серийный # прочитанный  : {},序列号 # 已读取 : {}
Серийный # угаданный    : {},序列号猜测     : {}
Серийный номер        : {},序列号               : {}
Силовая роль                    : {},电源角色           : {}
QrTable00            : {:04x},QrTable00   : {:04x}
Смещать курсор после выделения,选择后移动光标
QrTable10            : {:04x},QrTable10   : {:04x}
Сожжено предохранителей : {},已烧断的熔丝    : {}
Создавать LFS папку,创建LFS文件夹
QrTable20            : {:04x},QrTable20   : {:04x}
QrTable30            : {:04x},QrTable30   : {:04x}
RCOMP0               : {:04x},RCOMP0      : {:04x}
Сохранения только в RO режиме,仅在RO模式下保存
RTC запущены (приблизительно) : {},RTC已启动 (大约) : {}
Текущая ёмкость                 : {}%,当前容量           : {}%
Текущая ёмкость    : {} mAh,当前容量     : {} mAh
Текущее напряжение : {} mV,当前电压     : {} mV
Текущий заряд      : {}%,当前电量     : {}%
Текущий ток        : {} mA,当前电流     : {} mA
Тема отображения,显示主题
Температура        : {}°C,温度       : {}°C
Температура батареи             : {}°C,电池温度           : {}°C
Тип SoC                 : {},SoC类型     : {}
Тип источника питания          : {},电源类型       : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},无线局域网MAC地址        : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},强制启用 USB 3.0    : {}
Возраст батареи                 : {}%,电池老化程度         : {}%
Предел напряжения заряда батареи: {} mV,电池充电电压限制       : {} mV
Средняя температура: {}°C,平均温度     : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),总计 %% 充电-放电 : {} (~{} 0-100 次循环)
"          Париж, издательство Грассе.",​
      Название: {}\n      Издатель: {}\n      Версия: ,      名称: {}\n      发行商: {}\n      版本: 
Удаление игры ,正在删除游戏 
Удаляется бекап ,正在删除备份 
Удалять после установки: ,安装后删除          :
  Автоопределение,  自动检测
Шифрование секции ,分区加密 
Ярлык   : ,快捷方式   : 
 {} минут, {} 分钟
Язык    : ,语言       :
Путь    : ,路径    : 
  Жак Руксель. Великолепие навыворот.,​
  Кодировка...,  编码中...
  Применить,  应用
  Редактирование,  编辑
 (по времени игры), (按游戏时长)
 (по названию игры), (按游戏名称)
 (по числу запусков), (按启动次数)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} 加密: {} 安装大小: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [无法打开文件]
Автозапуск FTP: ,FTP自动启动: 
Автор   : ,作者       :
 {:>5} часа, {:>5} 小时
Базовое хранилище: ,主机存储: 
 {:>5} часов, {:>5} 小时
ВНИМАНИЕ ,警告 
ВНИМАНИЕ! ,警告! 
 {} в чёрном списке., {} 在黑名单中。
Версия  : ,版本       :
Внимание! ,注意!
 {} минута, {} 分钟
 {} минуты, {} 分钟
Всего освобождено места : ,总共释放空间 : 
    {:>2} сек,    {:>2} 秒
 Закрытие игры, 关闭游戏
Выйти из DBI           : ,退出 DBI         :
Выключить экран        : ,关闭屏幕           :
 Запуск игры, 启动游戏
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, 正在登出用户 \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, 用户名 \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, 切换到游戏
Загружено ,已加载 
 Режим работы изменился: {}, 工作模式已更改: {}
 Сброс системных часов, 重置系统时钟
 Сворачивание игры, 最小化游戏
Запрос на удаление ,删除请求 
 Состояние электропитания изменилось: {}, 电源状态已更改: {}
" и {} новое DLC,"," 和 {} 个新DLC,"
"    Великий колдун сказал, что ракеты",​
" и {} новых DLC,"," 和{}个新DLC,"
Имя     : ,名称       :
 сортировка по дате создания, 按创建日期排序
 сортировка по имени, 按名称排序
 сортировка по имени игры, 按游戏名称排序
Используется ,已使用 
 сортировка по месту установки, 按安装位置排序
Конвертация в фейковые ,转换为伪造 
 сортировка по общему размеру, 按总大小排序
 сортировка по пользователю, 按用户排序
 сортировка по порядку игры, 按游戏顺序排序
Место установки        : ,安装位置           :
 сортировка по размеру, 按大小排序
Название: ,名称: 
    Дело здесь в одном из основных,    这里的问题是主要问题之一
Начало установки. Место установки: ,开始安装。安装位置: 
Невозможно создать выходной zip-файл: ,无法创建输出zip文件: 
Неиспользуемый тикет: ,未使用的票据: 
   {:>3} мин,   {:>3} 分钟
Общий размер передачи  : ,传输总大小          :
Общий размер установки : ,安装总大小          :
Ожидается ,预期 
Ожидание включения интерфейса: ,等待接口启动: 
Освобождено места в NAND: ,NAND已释放空间: 
Освобождено места на SD : ,SD卡已释放空间 : 
   Получение списка бекапов...   ,   正在获取备份列表...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/摇杆 - 页面导航\n\n     ZR+ZL - 跳转到页面... \n\n       L/R - 章节导航   \n\n       (-) - 此提示         \n\n       (+) - 菜单                  
Ошибка чтения регистров max17050: ,读取max17050寄存器错误: 
Ошибка чтения сохранённых параметров контроллера: ,读取已保存的控制器参数时出错: 
   Получение списка бекапов...{}/{}    ,   正在获取备份列表...{}/{}    
Предупреждения: ,警告: 
"LFS мод.: Присутствует, Размер: ","LFS 模组   : 存在,大小:"
Пропускаем файл до начала secure раздела ,跳过文件至secure区段开始处 
Размер  : ,大小  : 
Сброс требуемой версии к ,重置所需版本至 
   Получение списка сохранений...   ,   正在获取存档列表...   
Скорость USB интерфейса: ,USB接口速度: 
Создан zip-файл: ,已创建zip文件: 
Создание бекапа сохранения ,正在创建存档备份 
Создание каталога: ,正在创建目录: 
Создание объекта: ,创建对象: 
Создание фейковой записи... ,正在创建虚假条目... 
Создаётся MTP хранилище: ,正在创建MTP存储: 
Статистика игры ,游戏统计 
Строка поиска: ,搜索字符串: 
Не проверять место     : ,不检查空间          :
Проверять хеш-сумму NCA: ,验证NCA哈希        :
Патчить имена (HOS 21+): ,修补名称 (HOS 21+) :
Занулять мастерключ    : ,重置主密钥          :
Патчить запись видео   : ,修补视频录制         :
Патчить скриншоты      : ,修补截图           :
Игра использует SDK {},游戏使用SDK {}
Удалить старые обновления игр,删除旧游戏更新
Удалить потерянный контент с SD,从SD卡删除孤立内容
Удалить потерянный контент из NAND,从NAND删除孤立内容
Удалить плейсхолдеры с SD,从SD卡删除占位符
Удалить плейсхолдеры из NAND,从NAND删除占位符
Удалить неиспользуемые тикеты,删除未使用的票证
Починить тикеты с ошибками дампа,修复转储错误的票据
Удалить скачанное обновление системы,删除已下载的系统更新
Очистить папку erpt_reports,清空erpt_reports文件夹
Очистить кеш тикетов,清除票据缓存
Очистить /atmosphere/contents,清除 /atmosphere/contents
Удалить сохранения удалённых пользователей,删除已删除用户的存档
Дата производства: {:s},生产日期   : {:s}
Ник: {},昵称: {}
Установить обновления из текущей папки,从当前文件夹安装更新
Патчить требование NNID: ,修补NNID要求       :
Выполнить выбранные действия,执行选定的操作
CID: {:s},CID    : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",警告!!! 启用以下选项将导致
что установленные NCA файлы будут отличаться от исходных:,已安装的NCA文件将与原始文件不同:
Включение синхронизации времени по сети...,正在启用网络时间同步…
 Да , 是  
Нет , 否  
Это действие будет нельзя отменить,此操作无法撤销
Да,是
Произошла ошибка: ,发生错误: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,文件 /switch/prod.keys 缺少必需的密钥。
Часть функций программы будет недоступна.,部分程序功能将不可用。
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,重启到Hekate并使用Lockpick_RCM.bin载荷
для дампа ключей из SysNAND.,从SysNAND转储密钥。
Проверять хэш при установке    : ,安装时验证哈希    : 
Просмотр раздела USER          : ,浏览USER分区          : 
Тема отображения               : ,显示主题                     : 
