original,translation
Сброс требуемой версии,Gerekli sürümü sıfırla
Сбросить требуемую версию,Gerekli sürümü sıfırla
Сведения,Bilgi
Сведения...,Bilgi...
Свободное место в хранилище: {},Boş depolama alanı: {}
Свободное место: {},Boş alan: {}
Сгенерировать и установить,Oluşturun ve yükleyin
Nintendo Account не задан,Nintendo Hesabı ayarlanmadı
Сдампить на SD карту,SD karta aktar
Сдампить на внешний USB,Harici USB'ye aktar
Сдампить текущую прошивку,Mevcut ürün yazılımını boşalt
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Boşaltıldı: {} / {} ({} %) ({:.2f} MB/sn)
Сделать бекап,Yedek oluştur
"Сделать бекап, если новее",Daha yeniyse yedekle
Северная Америка,Kuzey Amerika
Сентябрь,Eylül
Сепия,Sepya
Сервер запущен,Sunucu başlatıldı
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Sunucu bir DBI güncellemesi gerçekleştirmeyi teklif ediyor \n \n Onaylamak için (+) tuşuna basın \n İptal etmek için başka herhangi bir tuş
Сессии,Oturumlar
Сессия закрыта,Oturum kapatıldı
Сессия открыта,Oturum açıldı
Синхронизация времени по NTP,NTP zaman senkronizasyonu
Системные приложения,Sistem uygulamaları
Системный по умолчанию,Sistem varsayılanı
Сканирование директорий...,Dizinler taranıyor...
Сканирование игр...,Oyunlar taranıyor...
Скачано {}/{},İndirildi {} / {}
Скачивание файла не удалось,Dosya indirme işlemi başarısız oldu
Скорость передачи: {:.2f} МБ/сек,Aktarım hızı: {:.2f} MB/sn
Собираются сведения...,Bilgi toplanıyor...
Соединение сброшено,Bağlantı sıfırlama
Создание DLC анлокера,DLC kilit açıcı oluşturma
Создание NSP,NSP oluşturma
Создание sdmc:/versions.txt,Sdmc:/versions.txt oluşturma
Создание дампа ({}),Döküm oluşturuluyor ({})
Создание дампа: {},Döküm oluşturuluyor: {}
Создание единого репака,Birleşik bir yeniden paketleme oluşturma
Создание записи об игре...,Oyun kaydı oluşturuluyor...
Создание новой записи об игре...,Yeni oyun girişi oluşturuluyor...
Создание плейсхолдера: {}...,Yer tutucu oluşturuluyor: {} ...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Yeniden paketleme kimliği oluşturuluyor: {:016X} , Sürüm: {} , Tür: {}"
Создание строк... {}%,Dizeler oluşturuluyor... {} %
Создание таблицы имён,Ad tablosu oluşturma
Создание тела файла,Dosya gövdesi oluşturma
Создание точки доступа...,Erişim noktası oluşturuluyor...
Создание хэш таблицы,Hash tablosu oluşturma
Создание ярлыка,Kısayol oluşturma
Создано новое сохранение. Восстанавливаю бекап в него...,Yeni kayıt oluşturuldu. Yedekleme ona geri yükleniyor...
Создать sdmc:/versions.txt,Sdmc:/versions.txt oluşturun
Создать единый репак,Tek yeniden paketleme oluştur
Создать новое сохранение...,Yeni kayıt oluştur...
Создать новый каталог...,Yeni dizin oluştur...
Создать новый файл...,Yeni dosya oluştur...
Создать ярлык,Kısayol oluştur
Создать ярлык для hbmenu,Hbmenu için kısayol oluştur
Создать ярлык на рабочий стол для DBI...,DBI için masaüstü kısayolu oluştur...
Создать ярлык с аргументами...,Bağımsız değişkenlerle kısayol oluştur...
Создаётся обновлённая запись об игре...,Güncellenmiş oyun kaydı oluşturuluyor...
Сохранение для {} уже существует,{} için veri kaydetme zaten mevcut
Сохранения,Verileri Kaydet
Сохранения будут удалены!,Kayıt verileri silinecek!
Сохранения удалённых игр ({}),Silinen oyunların kayıtları ({})
Сохранения установленных игр ({}),Yüklü oyunların kayıtları ({})
Сохранёные в системе параметры котроллера батареи,Sisteme kaydedilen pil kontrol cihazı parametreleri
Существующая запись об игре не найдена,Mevcut oyun kaydı bulunamadı
Существующее сохранение не найдено и новое не может быть создано,Mevcut kayıt bulunamadı ve yeni kayıt oluşturulamıyor
SDK {} уже был экспортирован: {},SDK {} zaten dışa aktarıldı: {}
Тайтл не установлен,Başlık yüklenmedi
Тайтл установлен,Başlık yüklendi
Тайтлы с ошибками:,Hatalı başlıklar:
Текущее время: {},Güncel saat: {}
SDK на подмену не найдены,Değiştirilecek SDK bulunamadı
Тема,Tema
Тикет исправлен,Bilet düzeltildi
Тикеты,Biletler
Тикеты не найдены,Bilet bulunamadı
864,864
881,881
"больше шансов, что оно заработает». Их",sonunda başarma olasılığı o kadar
быстро проникли в планы шадоков и,oldukları için planı çözdüler ve
"всякий раз, когда растение расцветает",komşular elinden kapıyor.»
"выражениях: «Чем больше неудач, тем","Veya: «Ne kadar çok kayıp verilirse,"
"вычислили, что у них есть по крайней",ama o milyonda bir şansa inanıyorlar…
заработает… И они торопятся поскорее,ölümcül hatayı yapmaya acele
"и дает транзистор, они мчатся, чтобы", 
"и не кончилось успехом». Или, в других",olmayan hiçbir felaket yoktur».
"мере один шанс из миллиона, что она",Ve zafer gelsin diye o ilk 999999
миллионная заработает».,İ. İ. Zırvalayan. Atılım Ritmleri.
"ничего, что бы непрерывно продолжалось",«Gelecekteki büyüklüğün teminatı
"но окружили его со всех сторон, и","adam ne zaman bir çip görse,"
"опытов, чтобы быть уверенными, что", 
осуществить 999999 первых неудачных,ediyorlar».
"очень умные благодаря своим шляпам,",Komşular ise internet yüzünden kurnaz
"планету гиби искать транзисторы. Гиби,",doğruca komşulara gönderildi.
постоянно кончаясь неудачами.,süreci tıkır tıkır olumsuz büyüme
принципов шадокской логики: «Нет,mantıklarının temel dogmasında:
"ракета еще несовершенна, но они",yüksek». Taktikleri patinaj çekiyor
"растений, произрастающих на огородах.",makinelerinden topladığı söyleniyor.
решили позабавиться. Они позволили,alay etmeye karar verdiler. Misafiri
собрать урожай прежде шадока., 
"терпят неудачу потому, что не хватает",çünkü ne hedefleme sisteminde ne de
транзисторов в системах безопасности.,klozetlerde çip kalmadığını söyledi.
"шадоку забраться в один из их огородов,",depoya alıp etrafını sardılar. Şimdi
«У шадоков ситуация удовлетворительна.,«Vatniklerin bataklığında her şey
"Испытания ракет продолжаются,",plana göre gidiyor. Sıfırlanma
Но у гиби транзисторы собирают с,Komşuların ise çipleri çim biçme
Решено послать одного из шадоков на,"Bataklıktan bir gönüllü, parça için"
original,orijinal
"SSID: {}, Пароль: {}","SSID: {} , Şifre: {}"
Тип оборудования        : {},Ekipman türü                : {}
TempC0               : {:04x},SıcaklıkC0            : {:04x}
Уровень заряда батареи         : {},Pil şarj düzeyi       : {}
URL для проверки обновлений,Güncelleme kontrolü için URL
Установка с картриджа,Kartuştan yükleme
Установка через DBIbackend,DBIbackend aracılığıyla yükleyin
Форсировать UTF-8,UTF-8'i zorla
Хэш версии              : {},Sürüm karması               : {}
Читать дату файлов,Dosya tarihini oku
Экзосфера очищает CAL0      : {},Exosfer CAL0'ı temizler       : {}
Экран                 : ({:08X}) {},Ekran                   : ({:08X}) {}
Язык                    : {},Dil                         : {}
"Интервал автобекапа сейвов, дни",Otomatik yedekleme aralığını (günleri) kaydet
Конфигурация зарядки            : {},Şarj yapılandırması              : {}
Режим Hi-Z включён              : {},Hi-Z modu etkin                  : {}
Зарядка батареи включена        : {},Pil şarjı etkin                  : {}
Маршрут электропитания          : {},Güç kaynağı yolu                 : {}
Напряжение источника            : {} mV,Kaynak voltajı                   : {} mV
Ток источника                   : {} mA,Kaynak akımı                     : {} mA
Быстрая зарядка разрешена       : {},Hızlı şarja izin verilir         : {}
Целевая прошивка            : {}.{}.{},Hedef donanım yazılımı        : {} . {} . {}
Поддерживаемая версия HOS   : {},Desteklenen HOS sürümü        : {}
Предел входного тока (буст)     : {} mA,Giriş akımı limiti (yükseltme)   : {} mA
Предел тока быстрой зарядки     : {} mA,Hızlı şarj akım limiti           : {} mA
Напряжение батареи              : {} mV,Akü voltajı                      : {} mV
Контроллер источника получен    : {},Kaynak denetleyicisi elde edildi : {}
OTG Запрошен                    : {},OTG Talep Edildi                 : {}
Производитель    : {:s} ({:02X}),Üretici         : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM Kimliği     : {:s} ({:s})
Имя продукта     : {:s},Ürün adı        : {:s}
Ревизия продукта : {:s},Ürün revizyonu  : {:s}
Серийный номер   : {:s},Seri numarası   : {:s}
Ёмкость с завода   : {} mAh,Fabrika kapasitesi : {} mAh
Автоповтор кнопок при удержании,Düğme basılı tutulduğunda otomatik olarak tekrarlanır
Версия атмосферы            : {}.{}.{},Atmosfer sürümü               : {} . {} . {}
Версия прошивки         : {}.{}.{}-{}.{},Aygıt yazılımı sürümü       : {} . {} . {} - {} . {}
Возраст батареи                : {}%,Pil yaşı              : {} %
Время гашения экрана в секундах,Saniye cinsinden ekran karartma süresi
Выключать экран,Ekranı kapat
Выход на рабочий стол,Ana Sayfaya Çıkış
Дата первого игрового события : {},İlk oynanış etkinliği tarihi     : {}
Добавлять суффикс к имени файла,Dosya adına sonek ekleyin
Достаточное питание            : {},Yeterli güç           : {}
Есть исправление RCM бага   : {},RCM hata düzeltmesi var       : {}
Журналирование действий,Eylem günlüğü
Закладки на SD,SD Yer İmleri
Запись в CAL0 разрешена     : {},CAL0 yazmaya izin verildi     : {}
Запускать точку доступа,Erişim noktasını başlat
Запустить FTP сервер,FTP sunucusunu başlat
Запустить HTTP сервер,HTTP sunucusunu başlat
Заряд батареи                  : {}%,Pil şarjı             : {} %
Заряд батареи (сырое значение) : {}%,Pil şarjı (ham değer) : {} %
Зарядка батареи                : {},Pil şarjı             : {}
Инструменты,Aletler
Использовать 5 GHz,5 GHz kullanın
Использовать MSG_WAITALL в recv,Alıntıda MSG_WAITALL kullanın
Использовать для неё TitleID,Bunun için TitleID'yi kullanın
Использовать разгон,Hız aşırtmayı kullanın
Использовать скрытый SSID,Gizli SSID'yi kullan
Источник питания                : {},Güç kaynağı                      : {}
Курсор на обеих панелях,Her iki paneldeki imleç
%% заряд-разряд    : {},%% şarj-deşarj     : {}
Никнейм консоли         : {},Konsol takma adı            : {}
Общее число игровых сессий    : {},Toplam oyun oturumu sayısı       : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC adresi    : {:02X} : {:02X} : {:02X} : {:02X} : {:02X} : {:02X}
CDIR в листинге,Listelemede CDIR
Configuration Id1     : {},Yapılandırma Kimliği1   : {}
DeviceId                : {0:} ({0:016X}),Cihaz Kimliği               : {0:} ({0:016X})
Папка для бекапа сохранений,Veri yedekleme klasörünü kaydet
Папка для дампа игр,Oyun dökümü klasörü
Папка журналов,Günlük klasörü
DramId                  : {} ({}),Dramı Kimliği               : {} ({})
Пароль,Şifre
Перевернуть джойконы,Joy-Eksilerini Çevir
Перевернуть экран,Ekranı döndür
Emummc включён              : {},Emummc etkinleştirildi        : {}
Переносить слова,Kelimeleri kaydır
Платформа               : {},Platform                    : {}
FullCap              : {:04x} ({} mAh),Tam Kapasite          : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Güncelleme dosyalarını vurgula
FullCapNom           : {:04x} ({} mAh),FullCapNom            : {:04x} ({} mAh)
Показываемая версия     : {},Görüntülenen sürüm          : {}
Показываемое название   : {},Görünen ad                  : {}
Показывать 'Обновить отсюда','Buradan güncelle'yi göster
Показывать объединённый NSP,Birleştirilmiş NSP'yi göster
Показывать папку 'Mods&Cheats','Modlar ve Hileler' klasörünü göster
Показывать прогрев кеша,Önbellek ısınmasını göster
Показывать размер LFS (долго),LFS boyutunu göster (yavaş)
Показывать секунды,Saniyeleri göster
Показывать часы в статусе,Saati durum olarak göster
Поколение ключа             : {},Anahtar oluşturma             : {}
Git commit hash             : {:016X},Git taahhüt karması           : {:016X}
Полная ёмкость     : {} mAh,Tam kapasite       : {} mAh
IavgEmpty            : {:04x},OrtalamaBoş           : {:04x}
Пользовательские хранилища,Kullanıcı depoları
Предел входного тока            : {} mA,Giriş akımı limiti               : {} mA
Предназначение          : {},Amaç                        : {}
Проверять хэш при установке,Yükleme sırasında karmayı doğrulayın
Просмотр SD карты,SD karta göz atın
Просмотр USB носителей,USB sürücülerine göz atın
Просмотр раздела SYSTEM,SİSTEM bölümüne göz atın
Просмотр раздела USER,USER bölümüne göz atın
Просмотр сети,Ağa göz at
Просмотр сохранений,Kayıtları görüntüle
Просмотр тикетов,Biletleri görüntüle
Просмотр установленных игр,Yüklü oyunları görüntüle
Регион                  : {},Bölge                       : {}
Режим HiZ зарядки       : {},HiZ şarj modu               : {}
Режим киоска            : {},Kiosk modu                  : {}
Родительский PIN        : {},Ebeveyn PIN'i               : {}
Серийный # прочитанный  : {},Seri numarası okundu        : {}
Серийный # угаданный    : {},Tahmin edilen seri numarası : {}
Серийный номер        : {},Seri numarası           : {}
Силовая роль                    : {},Güç rolü                         : {}
QrTable00            : {:04x},QrTable00             : {:04x}
Смещать курсор после выделения,Seçimden sonra imleci hareket ettir
QrTable10            : {:04x},QrTable10             : {:04x}
Сожжено предохранителей : {},Sigortalar yandı            : {}
Создавать LFS папку,LFS klasörü oluştur
QrTable20            : {:04x},QrTable20             : {:04x}
QrTable30            : {:04x},QrTable30             : {:04x}
RCOMP0               : {:04x},RCOMP0                : {:04x}
Сохранения только в RO режиме,Yalnızca RO modunda kaydeder
RTC запущены (приблизительно) : {},RTC başlatıldı (yaklaşık olarak) : {}
Текущая ёмкость                 : {}%,Mevcut kapasite                  : {} %
Текущая ёмкость    : {} mAh,Mevcut kapasite    : {} mAh
Текущее напряжение : {} mV,Akım voltajı       : {} mV
Текущий заряд      : {}%,Mevcut şarj        : {} %
Текущий ток        : {} mA,Akım çekişi        : {} mA
Тема отображения,Ekran teması
Температура        : {}°C,Sıcaklık           : {} °C
Температура батареи             : {}°C,Pil sıcaklığı                    : {} °C
Тип SoC                 : {},SoC Türü                    : {}
Тип источника питания          : {},Güç kaynağı türü      : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Kablosuz LAN MAC adresi : {:02X} : {:02X} : {:02X} : {:02X} : {:02X} : {:02X}
Форсировано вклчение USB 3.0: {},Zorla etkinleştirilen USB 3.0 : {}
Возраст батареи                 : {}%,Pil yaşı                         : {} %
Предел напряжения заряда батареи: {} mV,Akü şarj voltajı limiti          : {} mV
Средняя температура: {}°C,Ortalama sıcaklık  : {} °C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Toplam %% şarj-deşarj : {} (~ {} 0-100 döngü)
"          Париж, издательство Грассе.", 
      Название: {}\n      Издатель: {}\n      Версия: ,Ad: {} \n Yayıncı: {} \n Sürüm:
Удаление игры ,Oyun siliniyor
Удаляется бекап ,Yedekleme siliniyor
Удалять после установки: ,Kurulumdan sonra sil     :
  Автоопределение,Otomatik algılama
Шифрование секции ,Bölüm şifreleme
Ярлык   : ,Kısayol:
 {} минут,{} dakika
Язык    : ,Dil            :
Путь    : ,Yol  :
  Жак Руксель. Великолепие навыворот.,"Sığınak, «Aynanın Ötesi» yay."
  Кодировка...,Kodlanıyor...
  Применить,Uygula
  Редактирование,Düzenleme
 (по времени игры),(oynama süresine göre)
 (по названию игры),(oyun adına göre)
 (по числу запусков),(başlatma sayısına göre)
     {:<10} Шифрование: {} Размер установки: {}{:>10},{:<10} Şifreleme: {} Kurulum boyutu: {} {:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ],[DOSYA AÇILAMIYOR]
Автозапуск FTP: ,FTP Otomatik Başlatma:
Автор   : ,Yazar          :
 {:>5} часа,{:>5} saat
Базовое хранилище: ,Temel depolama:
 {:>5} часов,{:>5} saat
ВНИМАНИЕ ,UYARI
ВНИМАНИЕ! ,UYARI!
 {} в чёрном списке.,{} kara listede.
Версия  : ,Sürüm          :
Внимание! ,Uyarı!
 {} минута,{} dakika
 {} минуты,{} dakika
Всего освобождено места : ,Boşaltılan toplam alan:
    {:>2} сек,{:>2} sn
 Закрытие игры,Kapanış oyunu
Выйти из DBI           : ,DBI'dan çık              :
Выключить экран        : ,Ekranı kapat             :
 Запуск игры,Oyunu başlat
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m,Kullanıcı \x1b[36;1m {} \x1b[37;1m oturumunu kapatıyor
 Логин пользователя \x1b[36;1m{}\x1b[37;1m,Kullanıcı adı \x1b[36;1m {} \x1b[37;1m
 Переключение на игру,Oyuna geçiş
Загружено ,Yüklendi
 Режим работы изменился: {},Çalışma modu değiştirildi: {}
 Сброс системных часов,Sistem saatini sıfırla
 Сворачивание игры,Oyunu simge durumuna küçült
Запрос на удаление ,İsteği sil
 Состояние электропитания изменилось: {},Güç kaynağı durumu değişti: {}
" и {} новое DLC,","ve {} yeni DLC,"
"    Великий колдун сказал, что ракеты","Baş stratejist füzelerin düştüğünü,"
" и {} новых DLC,","ve {} yeni DLC'ler,"
Имя     : ,İsim           :
 сортировка по дате создания,oluşturulma tarihine göre sırala
 сортировка по имени,isme göre sırala
 сортировка по имени игры,oyun adına göre sırala
Используется ,Kullanılmış
 сортировка по месту установки,yükleme konumuna göre sırala
Конвертация в фейковые ,Sahteye dönüştürme
 сортировка по общему размеру,toplam boyuta göre sırala
 сортировка по пользователю,kullanıcıya göre sırala
 сортировка по порядку игры,oyun sırasına göre sırala
Место установки        : ,Kurulum yeri             :
 сортировка по размеру,boyuta göre sırala
Название: ,İsim:
    Дело здесь в одном из основных,"sağlıyor. Tüm sır, o derinlikli"
Начало установки. Место установки: ,Kurulum başladı. Kurulum yeri:
Невозможно создать выходной zip-файл: ,Çıktı zip dosyası oluşturulamıyor:
Неиспользуемый тикет: ,Kullanılmayan bilet:
   {:>3} мин,{:>3} dk
Общий размер передачи  : ,Toplam aktarım boyutu    :
Общий размер установки : ,Toplam kurulum boyutu    :
Ожидается ,Beklenen
Ожидание включения интерфейса: ,Arayüzün gelmesini bekliyorum:
Освобождено места в NAND: ,NAND alanı serbest bırakıldı:
Освобождено места на SD : ,Boş SD alanı:
   Получение списка бекапов...   ,Yedekleme listesi alınıyor...
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks  -  Sayfada gezinme \n \n ZR+ZL  -  Sayfaya atla... \n \n L/R  -  Bölümde gezinme \n \n (-)  -  Bu ipucu \n \n (+)  -  Menü
Ошибка чтения регистров max17050: ,max17050 kayıtları okunurken hata oluştu:
Ошибка чтения сохранённых параметров контроллера: ,Kaydedilen kontrol cihazı parametreleri okunurken hata oluştu:
   Получение списка бекапов...{}/{}    ,Yedekleme listesi alınıyor... {} / {}
Предупреждения: ,Uyarılar:
"LFS мод.: Присутствует, Размер: ","LFS modu.      : Mevcut, Boyut:"
Пропускаем файл до начала secure раздела ,Dosya güvenli bölümün başlangıcına atlanıyor
Размер  : ,Boyut :
Сброс требуемой версии к ,Gerekli sürümü şuna sıfırla 
   Получение списка сохранений...   ,Kaydetme listesi alınıyor...
Скорость USB интерфейса: ,USB arayüz hızı:
Создан zip-файл: ,Zip dosyası oluşturuldu:
Создание бекапа сохранения ,Kaydetme yedeği oluşturuluyor
Создание каталога: ,Dizin oluşturma:
Создание объекта: ,Nesne oluşturma:
Создание фейковой записи... ,Sahte giriş oluşturuluyor...
Создаётся MTP хранилище: ,MTP depolama alanı oluşturma:
Статистика игры ,Oyun istatistikleri
Строка поиска: ,Arama dizesi:
Не проверять место     : ,Alanı kontrol etmeyin    :
Проверять хеш-сумму NCA: ,NCA karmasını doğrulayın :
Патчить имена (HOS 21+): ,Yama adları (HOS 21+)    :
Занулять мастерключ    : ,Ana anahtarı sıfırla     :
Патчить запись видео   : ,Yama video çekimi        :
Патчить скриншоты      : ,Yama ekran görüntüleri   :
Игра использует SDK {},Oyun SDK'yı kullanıyor {}
Удалить старые обновления игр,Eski oyun güncellemelerini silin
Удалить потерянный контент с SD,Artık içeriği SD'den silin
Удалить потерянный контент из NAND,Artık içeriği NAND'dan silin
Удалить плейсхолдеры с SD,Yer tutucuları SD'den silin
Удалить плейсхолдеры из NAND,NAND'dan yer tutucuları silin
Удалить неиспользуемые тикеты,Kullanılmayan biletleri silin
Починить тикеты с ошибками дампа,Döküm hatası olan biletleri onarın
Удалить скачанное обновление системы,İndirilen sistem güncellemesini silin
Очистить папку erpt_reports,erpt_reports klasörünü temizle
Очистить кеш тикетов,Bilet önbelleğini temizle
Очистить /atmosphere/contents,/atmosferi/içerikleri temizle
Удалить сохранения удалённых пользователей,Silinen kullanıcıların kayıtlarını silin
Дата производства: {:s},Üretim tarihi   : {:s}
Ник: {},Takma ad: {}
Установить обновления из текущей папки,Güncelleştirmeleri geçerli klasörden yükle
Патчить требование NNID: ,Yama NNID gereksinimi    :
Выполнить выбранные действия,Seçilen eylemleri yürüt
CID: {:s},Müşteri Kimliği : {:s}
TitleId : {} BID: {},Başlık Kimliği : {} TEKLİF: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK       : {} , Program SDK'sı: {}"
"Внимание!!! Включение следующих опций приведет к тому,","Dikkat!!! Aşağıdaki seçeneklerin etkinleştirilmesi buna yol açacaktır,"
что установленные NCA файлы будут отличаться от исходных:,yüklü NCA dosyalarının orijinallerinden farklı olacağı:
Включение синхронизации времени по сети...,Ağ zaman senkronizasyonu etkinleştiriliyor…
 Да ,Evet
Нет ,HAYI
Это действие будет нельзя отменить,Bu işlem geri alınamaz
Да,Evet
Произошла ошибка: ,Bir hata oluştu:
В файле /switch/prod.keys отсутствуют необходимые ключи.,/switch/prod.keys dosyasında gerekli anahtarlar eksik.
Часть функций программы будет недоступна.,Program işlevlerinin bir kısmı kullanılamayacak.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Hekate'ye yeniden başlatın ve Lockpick_RCM.bin payload'unu kullanın
для дампа ключей из SysNAND.,SysNAND'dan anahtar dökümü için.
Проверять хэш при установке    : ,Yükleme sırasında karma kontrolü yap : 
Просмотр раздела USER          : ,USER bölümünü görüntüleme   : 
Тема отображения               : ,Görüntüleme teması              : 
Температура    : {}$°$C,Sıcaklık : {} °C
Температура     : {}$°$C,Sıcaklık : {} °C
Температура      : {}$°$C,Sıcaklık : {} °C
Температура       : {}$°$C,Sıcaklık : {} °C
Температура        : {}$°$C,Sıcaklık : {} °C
Температура         : {}$°$C,Sıcaklık : {} °C
Температура          : {}$°$C,Sıcaklık : {} °C
Температура           : {}$°$C,Sıcaklık : {} °C
Температура            : {}$°$C,Sıcaklık : {} °C
Температура             : {}$°$C,Sıcaklık : {} °C
Температура              : {}$°$C,Sıcaklık : {} °C
Срепняя температура: {}$°$C,Ortalama sıcaklık : {} °C
Средняя температура: {}$°$C,Ortalama sıcaklık : {} °C
Температура батареи        : {}$°$C,Pil sıcaklığı : {} °C
Температура батареи         : {}$°$C,Pil sıcaklığı : {} °C
Температура батареи          : {}$°$C,Pil sıcaklığı : {} °C
Температура батареи           : {}$°$C,Pil sıcaklığı : {} °C
Температура батареи            : {}$°$C,Pil sıcaklığı : {} °C
Температура батареи             : {}$°$C,Pil sıcaklığı : {} °C
Температура батареи              : {}$°$C,Pil sıcaklığı : {} °C
Температура батареи               : {}$°$C,Pil sıcaklığı : {} °C
Температура батареи                : {}$°$C,Pil sıcaklığı : {} °C
Температура батареи                 : {}$°$C,Pil sıcaklığı : {} °C
Температура батареи                  : {}$°$C,Pil sıcaklığı : {} °C
Температура    : {}°C,Sıcaklık : {} °C
Температура     : {}°C,Sıcaklık : {} °C
Температура      : {}°C,Sıcaklık : {} °C
Температура       : {}°C,Sıcaklık : {} °C
Температура         : {}°C,Sıcaklık : {} °C
Температура          : {}°C,Sıcaklık : {} °C
Температура           : {}°C,Sıcaklık : {} °C
Температура            : {}°C,Sıcaklık : {} °C
Температура             : {}°C,Sıcaklık : {} °C
Температура              : {}°C,Sıcaklık : {} °C
Температура батареи        : {}°C,Pil sıcaklığı : {} °C
Температура батареи         : {}°C,Pil sıcaklığı : {} °C
Температура батареи          : {}°C,Pil sıcaklığı : {} °C
Температура батареи           : {}°C,Pil sıcaklığı : {} °C
Температура батареи            : {}°C,Pil sıcaklığı : {} °C
Температура батареи              : {}°C,Pil sıcaklığı : {} °C
Температура батареи               : {}°C,Pil sıcaklığı : {} °C
Температура батареи                : {}°C,Pil sıcaklığı : {} °C
Температура батареи                 : {}°C,Pil sıcaklığı : {} °C
Температура батареи                  : {}°C,Pil sıcaklığı : {} °C
Срепняя температура: {}°C,Ortalama sıcaklık : {} °C
