original,translation
"вычислили, что у них есть по крайней",apressam-se a cometer os 999.999
заработает… И они торопятся поскорее, 
"и дает транзистор, они мчатся, чтобы", 
"и не кончилось успехом». Или, в других","Ou seja: «Quanto maiores as perdas,"
"мере один шанс из миллиона, что она",erros fatais para vir a vitória».
миллионная заработает»., 
"ничего, что бы непрерывно продолжалось",seja penhor temporário de grandeza».
"но окружили его со всех сторон, и", 
"опытов, чтобы быть уверенными, что","  Ruptura. Bunker, Ed. do Estado."
осуществить 999999 первых неудачных,  I.I. Mentiroscov. Ritmos da
"очень умные благодаря своим шляпам,","visitante entrar no armazém, mas"
"планету гиби искать транзисторы. Гиби,",e decidiram zoar. Deixaram o
постоянно кончаясь неудачами.,anulamento traz crescimento negativo.
принципов шадокской логики: «Нет,profunda: «Não há desgraça que não
"ракета еще несовершенна, но они",chance de um em um milhão... E
"растений, произрастающих на огородах.","arranjar peças. Os vizinhos,"
решили позабавиться. Они позволили,"um chip, os vizinhos tomam-no.»"
собрать урожай прежде шадока., 
"терпят неудачу потому, что не хватает",E que os vizinhos tiram esses chips
транзисторов в системах безопасности.,de eletrodomésticos nos jardins.
"шадоку забраться в один из их огородов,", 
«У шадоков ситуация удовлетворительна.,"«Para os orcs do pântano, tudo vai"
"Испытания ракет продолжаются,",conforme o plano. O processo de
Но у гиби транзисторы собирают с,Um voluntário foi enviado para
Решено послать одного из шадоков на,"espertos pela internet, perceberam"
original,original
"SSID: {}, Пароль: {}","SSID: {}, Palavra-passe: {}"
Тип оборудования        : {},Tipo de equipamento        : {}
TempC0               : {:04x},TempC0                 : {:04x}
Уровень заряда батареи         : {},Nível de carga da bateria      : {}
URL для проверки обновлений,URL para verificação de atualizações
Установка с картриджа,Instalar do cartucho
Установка через DBIbackend,Instalação via DBIbackend
Форсировать UTF-8,Forçar UTF-8
Хэш версии              : {},Hash da versão             : {}
Читать дату файлов,Ler data do ficheiro
Экзосфера очищает CAL0      : {},Exosphere limpa CAL0      : {}
Экран                 : ({:08X}) {},Ecrã                      : ({:08X}) {}
Язык                    : {},Idioma                     : {}
"Интервал автобекапа сейвов, дни","Intervalo de backup automático de saves, dias"
Конфигурация зарядки            : {},Configuração de carregamento          : {}
Режим Hi-Z включён              : {},Modo Hi-Z ativado                     : {}
Зарядка батареи включена        : {},Carregamento da bateria ativado       : {}
Маршрут электропитания          : {},Rota de alimentação                   : {}
Напряжение источника            : {} mV,Tensão da fonte                       : {} mV
Ток источника                   : {} mA,Corrente da fonte                     : {} mA
Быстрая зарядка разрешена       : {},Carregamento rápido permitido         : {}
Целевая прошивка            : {}.{}.{},Firmware de destino       : {}.{}.{}
Поддерживаемая версия HOS   : {},Versão HOS suportada      : {}
Предел входного тока (буст)     : {} mA,Limite de corrente de entrada (boost) : {} mA
Предел тока быстрой зарядки     : {} mA,Limite de corrente de carregamen      : {} mA
Напряжение батареи              : {} mV,Tensão da bateria                     : {} mV
Контроллер источника получен    : {},Controlador de origem obtido          : {}
OTG Запрошен                    : {},OTG solicitado                        : {}
Производитель    : {:s} ({:02X}),Fabricante         : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID             : {:s} ({:s})
Имя продукта     : {:s},Nome do produto    : {:s}
Ревизия продукта : {:s},Revisão do produto : {:s}
Серийный номер   : {:s},Número de série    : {:s}
Ёмкость с завода   : {} mAh,Capacidade de fábrica : {} mAh
Автоповтор кнопок при удержании,Repetição automática de botões ao manter premido
Версия атмосферы            : {}.{}.{},Versão do Atmosphere      : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Versão do firmware         : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Idade da bateria               : {}%
Время гашения экрана в секундах,Tempo de escurecimento do ecrã em segundos
Выключать экран,Desligar ecrã
Выход на рабочий стол,Sair para o menu HOME
Дата первого игрового события : {},Data do primeiro evento de jogo : {}
Добавлять суффикс к имени файла,Adicionar sufixo ao nome do ficheiro
Достаточное питание            : {},Alimentação suficiente         : {}
Есть исправление RCM бага   : {},Tem correção de bug RCM   : {}
Журналирование действий,Registo de ações
Закладки на SD,Marcadores SD
Запись в CAL0 разрешена     : {},Escrita em CAL0 permitida : {}
Запускать точку доступа,Iniciar ponto de acesso
Запустить FTP сервер,Iniciar servidor FTP
Запустить HTTP сервер,Iniciar servidor HTTP
Заряд батареи                  : {}%,Carga da bateria               : {}%
Заряд батареи (сырое значение) : {}%,Carga da bateria (valor bruto) : {}%
Зарядка батареи                : {},Carga da bateria               : {}
Инструменты,Ferramentas
Использовать 5 GHz,Usar 5 GHz
Использовать MSG_WAITALL в recv,Usar MSG_WAITALL em recv
Использовать для неё TitleID,Usar TitleID para isso
Использовать разгон,Usar overclocking
Использовать скрытый SSID,Usar SSID oculto
Источник питания                : {},Fonte de alimentação                  : {}
Курсор на обеих панелях,Cursor em ambos os painéis
%% заряд-разряд    : {},%% carga-descarga     : {}
Никнейм консоли         : {},Alcunha da consola         : {}
Общее число игровых сессий    : {},Número total de sessões de jogo : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Endereço MAC Bluetooth    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR na listagem
Configuration Id1     : {},Configuration Id1         : {}
DeviceId                : {0:} ({0:016X}),DeviceId                   : {0:} ({0:016X})
Папка для бекапа сохранений,Pasta de backup de dados guardados
Папка для дампа игр,Pasta de dump de jogos
Папка журналов,Pasta de registos
DramId                  : {} ({}),DramId                     : {} ({})
Пароль,Palavra-passe
Перевернуть джойконы,Inverter Joy-Cons
Перевернуть экран,Rodar ecrã
Emummc включён              : {},Emummc ativado            : {}
Переносить слова,Quebrar palavras
Платформа               : {},Plataforma                 : {}
FullCap              : {:04x} ({} mAh),FullCap                : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Destacar ficheiros de atualização
FullCapNom           : {:04x} ({} mAh),FullCapNom             : {:04x} ({} mAh)
Показываемая версия     : {},Versão exibida             : {}
Показываемое название   : {},Nome apresentado           : {}
Показывать 'Обновить отсюда',Mostrar 'Atualizar daqui'
Показывать объединённый NSP,Mostrar NSP combinado
Показывать папку 'Mods&Cheats',Mostrar pasta 'Mods&Cheats'
Показывать прогрев кеша,Mostrar aquecimento de cache
Показывать размер LFS (долго),Mostrar tamanho LFS (lento)
Показывать секунды,Mostrar segundos
Показывать часы в статусе,Mostrar relógio no estado
Поколение ключа             : {},Geração de chave          : {}
Git commit hash             : {:016X},Git commit hash           : {:016X}
Полная ёмкость     : {} mAh,Capacidade total      : {} mAh
IavgEmpty            : {:04x},IavgEmpty              : {:04x}
Пользовательские хранилища,Armazenamentos de utilizador
Предел входного тока            : {} mA,Limite de corrente de entrada         : {} mA
Предназначение          : {},Finalidade                 : {}
Проверять хэш при установке,Verificar hash na instalação
Просмотр SD карты,Explorar cartão SD
Просмотр USB носителей,Explorar unidades USB
Просмотр раздела SYSTEM,Explorar partição SYSTEM
Просмотр раздела USER,Explorar partição USER
Просмотр сети,Explorar rede
Просмотр сохранений,Ver gravações
Просмотр тикетов,Ver tickets
Просмотр установленных игр,Ver jogos instalados
Регион                  : {},Região                     : {}
Режим HiZ зарядки       : {},Modo de carregamento HiZ   : {}
Режим киоска            : {},Modo quiosque              : {}
Родительский PIN        : {},PIN parental               : {}
Серийный # прочитанный  : {},Número de série # lido     : {}
Серийный # угаданный    : {},Número de série adivinhado : {}
Серийный номер        : {},Número de série           : {}
Силовая роль                    : {},Função de alimentação                 : {}
QrTable00            : {:04x},QrTable00              : {:04x}
Смещать курсор после выделения,Mover cursor após seleção
QrTable10            : {:04x},QrTable10              : {:04x}
Сожжено предохранителей : {},Fusíveis queimados         : {}
Создавать LFS папку,Criar pasta LFS
QrTable20            : {:04x},QrTable20              : {:04x}
QrTable30            : {:04x},QrTable30              : {:04x}
RCOMP0               : {:04x},RCOMP0                 : {:04x}
Сохранения только в RO режиме,Gravações apenas em modo RO
RTC запущены (приблизительно) : {},RTC iniciado (aproximadamente)  : {}
Текущая ёмкость                 : {}%,Capacidade atual                      : {}%
Текущая ёмкость    : {} mAh,Capacidade atual      : {} mAh
Текущее напряжение : {} mV,Tensão atual          : {} mV
Текущий заряд      : {}%,Carga atual           : {}%
Текущий ток        : {} mA,Corrente atual        : {} mA
Тема отображения,Tema de exibição
Температура        : {}°C,Temperatura           : {}°C
Температура батареи             : {}°C,Temperatura da bateria                : {}°C
Тип SoC                 : {},Tipo de SoC                : {}
Тип источника питания          : {},Tipo de fonte de alimentação   : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Endereco MAC LAN sem fios : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},USB 3.0 forçado ativado   : {}
Возраст батареи                 : {}%,Idade da bateria                      : {}%
Предел напряжения заряда батареи: {} mV,Limite de tensão de carga da bat      : {} mV
Средняя температура: {}°C,Temperatura média     : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Soma %% carga-descarga : {} (~{} 0-100 ciclos)
"          Париж, издательство Грассе.",os mísseis caem por falta de chips
      Название: {}\n      Издатель: {}\n      Версия: ,      Nome: {}\n      Editor: {}\n      Versão: 
Удаление игры ,A eliminar jogo 
Удаляется бекап ,A eliminar cópia de segurança 
Удалять после установки: ,Eliminar após instalação       :
  Автоопределение,  Deteção automática
Шифрование секции ,Encriptação de secção 
Ярлык   : ,Atalho   : 
 {} минут, {} minutos
Язык    : ,Idioma   :
Путь    : ,Caminho : 
  Жак Руксель. Великолепие навыворот.,«O estrategista supremo declarou que
  Кодировка...,  Codificando...
  Применить,  Aplicar
  Редактирование,  Edição
 (по времени игры), (por tempo de jogo)
 (по названию игры), (por nome do jogo)
 (по числу запусков), (por número de execuções)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Encriptação: {} Tamanho da instalação: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [NÃO CONSIGO ABRIR O FICHEIRO]
Автозапуск FTP: ,Início automático de FTP: 
Автор   : ,Autor    :
 {:>5} часа, {:>5} horas
Базовое хранилище: ,Armazenamento base: 
 {:>5} часов, {:>5} horas
ВНИМАНИЕ ,AVISO 
ВНИМАНИЕ! ,AVISO! 
 {} в чёрном списке., {} na lista negra.
Версия  : ,Versão   :
Внимание! ,Atenção! 
 {} минута, {} minuto
 {} минуты, {} minutos
Всего освобождено места : ,Espaço total libertado : 
    {:>2} сек,    {:>2} seg
 Закрытие игры, Fechar jogo
Выйти из DBI           : ,Sair do DBI                    :
Выключить экран        : ,Desligar ecrã                  :
 Запуск игры, Iniciar jogo
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, A terminar sessão do utilizador \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Nome de utilizador \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Mudar para o jogo
Загружено ,Carregado 
 Режим работы изменился: {}, Modo de operação alterado: {}
 Сброс системных часов, Redefinir relógio do sistema
 Сворачивание игры, Minimizar jogo
Запрос на удаление ,Pedido de eliminação 
 Состояние электропитания изменилось: {}, Estado da alimentação alterado: {}
" и {} новое DLC,"," e {} novo DLC,"
"    Великий колдун сказал, что ракеты",nos sistemas e nos vasos sanitários.
" и {} новых DLC,"," e {} novos DLCs,"
Имя     : ,Nome     :
 сортировка по дате создания, ordenar por data de criação
 сортировка по имени, ordenar por nome
 сортировка по имени игры, ordenar por nome do jogo
Используется ,Usado 
 сортировка по месту установки, ordenar por localização de instalação
Конвертация в фейковые ,Conversão para falsos 
 сортировка по общему размеру, ordenar por tamanho total
 сортировка по пользователю, ordenar por utilizador
 сортировка по порядку игры, ordenar por ordem de jogo
Место установки        : ,Local de instalação            :
 сортировка по размеру, ordenar por tamanho
Название: ,Nome: 
    Дело здесь в одном из основных,O segredo está no dogma da lógica
Начало установки. Место установки: ,Instalação iniciada. Local de instalação: 
Невозможно создать выходной zip-файл: ,Não é possível criar o ficheiro zip de saída: 
Неиспользуемый тикет: ,Bilhete não utilizado: 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Tamanho total da transferência :
Общий размер установки : ,Tamanho total da instalação    :
Ожидается ,Esperado 
Ожидание включения интерфейса: ,Aguardando ativação da interface: 
Освобождено места в NAND: ,Espaço libertado na NAND: 
Освобождено места на SD : ,Espaço libertado no SD : 
   Получение списка бекапов...   ,   A obter lista de cópias de segurança...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Navegação de páginas\n\n     ZR+ZL - Ir para página... \n\n       L/R - Navegação de capítulos   \n\n       (-) - Esta dica         \n\n       (+) - Menu                  
Ошибка чтения регистров max17050: ,Erro ao ler os registos max17050: 
Ошибка чтения сохранённых параметров контроллера: ,Erro ao ler os parâmetros guardados do controlador: 
   Получение списка бекапов...{}/{}    ,   A obter lista de cópias de segurança...{}/{}    
Предупреждения: ,Avisos: 
"LFS мод.: Присутствует, Размер: ","Mod. LFS : Presente, Tamanho:"
Пропускаем файл до начала secure раздела ,Ignorando ficheiro até ao início da secção secure 
Размер  : ,Tamanho  : 
Сброс требуемой версии к ,Redefinir versão necessária para 
   Получение списка сохранений...   ,   A obter lista de gravações...   
Скорость USB интерфейса: ,Velocidade da interface USB: 
Создан zip-файл: ,Ficheiro zip criado: 
Создание бекапа сохранения ,A criar cópia de segurança 
Создание каталога: ,A criar diretório: 
Создание объекта: ,Criando objeto: 
Создание фейковой записи... ,A criar entrada falsa... 
Создаётся MTP хранилище: ,A criar armazenamento MTP: 
Статистика игры ,Estatísticas do jogo 
Строка поиска: ,Cadeia de pesquisa: 
Не проверять место     : ,Não verificar espaço           :
Проверять хеш-сумму NCA: ,Verificar hash NCA             :
Патчить имена (HOS 21+): ,Corrigir nomes (HOS 21+)       :
Занулять мастерключ    : ,Redefinir chave mestra         :
Патчить запись видео   : ,Corrigir captura video         :
Патчить скриншоты      : ,Corrigir capturas              :
Игра использует SDK {},O jogo usa SDK {}
Удалить старые обновления игр,Eliminar atualizações antigas de jogos
Удалить потерянный контент с SD,Eliminar conteúdo órfão do SD
Удалить потерянный контент из NAND,Eliminar conteúdo órfão da NAND
Удалить плейсхолдеры с SD,Eliminar marcadores de posição do SD
Удалить плейсхолдеры из NAND,Eliminar marcadores de posição da NAND
Удалить неиспользуемые тикеты,Eliminar tickets não utilizados
Починить тикеты с ошибками дампа,Reparar tickets com erros de dump
Удалить скачанное обновление системы,Eliminar atualização do sistema transferida
Очистить папку erpt_reports,Limpar pasta erpt_reports
Очистить кеш тикетов,Limpar cache de tickets
Очистить /atmosphere/contents,Limpar /atmosphere/contents
Удалить сохранения удалённых пользователей,Eliminar gravações de utilizadores eliminados
Дата производства: {:s},Data de fabrico    : {:s}
Ник: {},Alcunha: {}
Установить обновления из текущей папки,Instalar atualizações da pasta atual
Патчить требование NNID: ,Corrigir requisito de NNID     :
Выполнить выбранные действия,Executar ações selecionadas
CID: {:s},CID                : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",Aviso!!! Ativar as seguintes opcoes resultara em
что установленные NCA файлы будут отличаться от исходных:,que os ficheiros NCA instalados serão diferentes dos originais:
Включение синхронизации времени по сети...,Ativando sincronização de hora de rede…
 Да ,Sim 
Нет ,Não 
Это действие будет нельзя отменить,Esta ação não pode ser desfeita
Да,Sim
Произошла ошибка: ,Ocorreu um erro: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,O ficheiro /switch/prod.keys não contém as chaves necessárias.
Часть функций программы будет недоступна.,Algumas funções do programa estarão indisponíveis.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Reinicie no Hekate e use o payload Lockpick_RCM.bin
для дампа ключей из SysNAND.,para extrair chaves do SysNAND.
Проверять хэш при установке    : ,Verificar hash na instalação    : 
Просмотр раздела USER          : ,Explorar partição USER          : 
Тема отображения               : ,Tema de exibição             : 
Температура    : {}$°$C,Temperatura           : {}°C
Температура     : {}$°$C,Temperatura           : {}°C
Температура      : {}$°$C,Temperatura           : {}°C
Температура       : {}$°$C,Temperatura           : {}°C
Температура        : {}$°$C,Temperatura           : {}°C
Температура         : {}$°$C,Temperatura           : {}°C
Температура          : {}$°$C,Temperatura           : {}°C
Температура           : {}$°$C,Temperatura           : {}°C
Температура            : {}$°$C,Temperatura           : {}°C
Температура             : {}$°$C,Temperatura           : {}°C
Температура              : {}$°$C,Temperatura           : {}°C
Срепняя температура: {}$°$C,Temperatura média     : {}°C
Средняя температура: {}$°$C,Temperatura média     : {}°C
Температура батареи        : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи         : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи          : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи           : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи            : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи             : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи              : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи               : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи                : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи                 : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи                  : {}$°$C,Temperatura da bateria                : {}°C
Температура    : {}°C,Temperatura           : {}°C
Температура     : {}°C,Temperatura           : {}°C
Температура      : {}°C,Temperatura           : {}°C
Температура       : {}°C,Temperatura           : {}°C
Температура         : {}°C,Temperatura           : {}°C
Температура          : {}°C,Temperatura           : {}°C
Температура           : {}°C,Temperatura           : {}°C
Температура            : {}°C,Temperatura           : {}°C
Температура             : {}°C,Temperatura           : {}°C
Температура              : {}°C,Temperatura           : {}°C
Температура батареи        : {}°C,Temperatura da bateria                : {}°C
Температура батареи         : {}°C,Temperatura da bateria                : {}°C
Температура батареи          : {}°C,Temperatura da bateria                : {}°C
Температура батареи           : {}°C,Temperatura da bateria                : {}°C
Температура батареи            : {}°C,Temperatura da bateria                : {}°C
Температура батареи              : {}°C,Temperatura da bateria                : {}°C
Температура батареи               : {}°C,Temperatura da bateria                : {}°C
Температура батареи                : {}°C,Temperatura da bateria                : {}°C
Температура батареи                 : {}°C,Temperatura da bateria                : {}°C
Температура батареи                  : {}°C,Temperatura da bateria                : {}°C
Срепняя температура: {}°C,Temperatura média     : {}°C
