original,translation
Время гашения экрана в секундах,螢幕變暗時間(秒)
Выключать экран,關閉螢幕
Выход на рабочий стол,退出到主選單
Дата первого игрового события : {},首次遊戲事件日期    : {}
Добавлять суффикс к имени файла,為檔案名稱新增後綴
Достаточное питание            : {},電源充足       : {}
Есть исправление RCM бага   : {},有RCM漏洞修復        : {}
Журналирование действий,操作日誌
Закладки на SD,SD書籤
Запись в CAL0 разрешена     : {},允許寫入CAL0        : {}
Запускать точку доступа,啟動存取點
Запустить FTP сервер,啟動FTP伺服器
Запустить HTTP сервер,啟動HTTP伺服器
Заряд батареи                  : {}%,電池電量       : {}%
Заряд батареи (сырое значение) : {}%,電池電量 (原始值) : {}%
Зарядка батареи                : {},電池電量       : {}
Инструменты,工具
Использовать 5 GHz,使用 5 GHz
Использовать MSG_WAITALL в recv,在recv中使用MSG_WAITALL
Использовать для неё TitleID,為其使用TitleID
Использовать разгон,使用超頻
Использовать скрытый SSID,使用隱藏SSID
Источник питания                : {},電源             : {}
Курсор на обеих панелях,游標在兩個面板上
%% заряд-разряд    : {},%% 充電-放電 : {}
Никнейм консоли         : {},主機暱稱     : {}
Общее число игровых сессий    : {},遊戲會話總數      : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},藍牙MAC位址           : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,清單中的CDIR
Configuration Id1     : {},Configuration Id1 : {}
DeviceId                : {0:} ({0:016X}),DeviceId : {0:} ({0:016X})
Папка для бекапа сохранений,存檔資料備份資料夾
Папка для дампа игр,遊戲轉儲資料夾
Папка журналов,日誌資料夾
DramId                  : {} ({}),DramId   : {} ({})
Пароль,密碼
Перевернуть джойконы,翻轉Joy-Con
Перевернуть экран,旋轉螢幕
Emummc включён              : {},Emummc 已啟用      : {}
Переносить слова,自動換行
Платформа               : {},平台       : {}
FullCap              : {:04x} ({} mAh),FullCap     : {:04x} ({} mAh)
Подсвечивать файлы обновлений,突顯更新檔案
FullCapNom           : {:04x} ({} mAh),FullCapNom  : {:04x} ({} mAh)
Показываемая версия     : {},顯示版本     : {}
Показываемое название   : {},顯示名稱     : {}
Показывать 'Обновить отсюда',顯示「從此處更新」
Показывать объединённый NSP,顯示合併的NSP
Показывать папку 'Mods&Cheats',顯示'Mods&Cheats'資料夾
Показывать прогрев кеша,顯示快取預熱
Показывать размер LFS (долго),顯示LFS大小 (慢)
Показывать секунды,顯示秒數
Показывать часы в статусе,在狀態列顯示時鐘
Поколение ключа             : {},金鑰生成            : {}
Git commit hash             : {:016X},Git commit hash : {:016X}
Полная ёмкость     : {} mAh,滿容量      : {} mAh
IavgEmpty            : {:04x},IavgEmpty   : {:04x}
Пользовательские хранилища,使用者儲存空間
Предел входного тока            : {} mA,輸入電流限制         : {} mA
Предназначение          : {},用途       : {}
Проверять хэш при установке,安裝時驗證雜湊
Просмотр SD карты,瀏覽SD卡
Просмотр USB носителей,瀏覽USB磁碟機
Просмотр раздела SYSTEM,瀏覽 SYSTEM 分區
Просмотр раздела USER,瀏覽USER分區
Просмотр сети,瀏覽網路
Просмотр сохранений,查看存檔
Просмотр тикетов,查看票券
Просмотр установленных игр,查看已安裝遊戲
Регион                  : {},區域       : {}
Режим HiZ зарядки       : {},HiZ充電模式  : {}
Режим киоска            : {},資訊站模式    : {}
Родительский PIN        : {},家長PIN    : {}
Серийный # прочитанный  : {},序號 # 已讀取 : {}
Серийный # угаданный    : {},序號猜測     : {}
Серийный номер        : {},序號                : {}
Силовая роль                    : {},電源角色           : {}
QrTable00            : {:04x},QrTable00   : {:04x}
Смещать курсор после выделения,選擇後移動游標
QrTable10            : {:04x},QrTable10   : {:04x}
Сожжено предохранителей : {},已燒斷的保險絲  : {}
Создавать LFS папку,建立LFS資料夾
QrTable20            : {:04x},QrTable20   : {:04x}
QrTable30            : {:04x},QrTable30   : {:04x}
RCOMP0               : {:04x},RCOMP0      : {:04x}
Сохранения только в RO режиме,僅在RO模式下儲存
RTC запущены (приблизительно) : {},RTC已啟動 (大約) : {}
Текущая ёмкость                 : {}%,目前容量           : {}%
Текущая ёмкость    : {} mAh,目前容量     : {} mAh
Текущее напряжение : {} mV,目前電壓     : {} mV
Текущий заряд      : {}%,目前電量     : {}%
Текущий ток        : {} mA,當前電流     : {} mA
Тема отображения,顯示主題
Температура        : {}°C,溫度       : {}°C
Температура батареи             : {}°C,電池溫度           : {}°C
Тип SoC                 : {},SoC類型    : {}
Тип источника питания          : {},電源類型       : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},無線區域網路MAC位址       : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},強制啟用 USB 3.0    : {}
Возраст батареи                 : {}%,電池老化程度         : {}%
Предел напряжения заряда батареи: {} mV,電池充電電壓限制       : {} mV
Средняя температура: {}°C,平均溫度     : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),總計 %% 充電-放電 : {} (~{} 0-100 次循環)
"          Париж, издательство Грассе.",​
      Название: {}\n      Издатель: {}\n      Версия: ,      名稱: {}\n      發行商: {}\n      版本: 
Удаление игры ,正在刪除遊戲 
Удаляется бекап ,正在刪除備份 
Удалять после установки: ,安裝後刪除          :
  Автоопределение,  自動偵測
Шифрование секции ,區段加密 
Ярлык   : ,捷徑   : 
 {} минут, {} 分鐘
Язык    : ,語言       :
Путь    : ,路徑    : 
  Жак Руксель. Великолепие навыворот.,​
  Кодировка...,  編碼中...
  Применить,  套用
  Редактирование,  編輯
 (по времени игры), (依遊戲時間)
 (по названию игры), (依遊戲名稱)
 (по числу запусков), (依啟動次數)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} 加密: {} 安裝大小: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [無法開啟檔案]
Автозапуск FTP: ,FTP自動啟動: 
Автор   : ,作者       :
 {:>5} часа, {:>5} 小時
Базовое хранилище: ,主機儲存空間: 
 {:>5} часов, {:>5} 小時
ВНИМАНИЕ ,警告 
ВНИМАНИЕ! ,警告! 
 {} в чёрном списке., {} 在黑名單中。
Версия  : ,版本       :
Внимание! ,注意!
 {} минута, {} 分鐘
 {} минуты, {} 分鐘
Всего освобождено места : ,總共釋放空間 : 
    {:>2} сек,    {:>2} 秒
 Закрытие игры, 關閉遊戲
Выйти из DBI           : ,退出 DBI         :
Выключить экран        : ,關閉螢幕           :
 Запуск игры, 啟動遊戲
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, 正在登出使用者 \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, 使用者名稱 \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, 切換到遊戲
Загружено ,已載入 
 Режим работы изменился: {}, 工作模式已更改: {}
 Сброс системных часов, 重置系統時鐘
 Сворачивание игры, 最小化遊戲
Запрос на удаление ,刪除請求 
 Состояние электропитания изменилось: {}, 電源狀態已變更: {}
" и {} новое DLC,"," 和 {} 個新DLC,"
"    Великий колдун сказал, что ракеты",​
" и {} новых DLC,"," 和{}個新DLC,"
Имя     : ,名稱       :
 сортировка по дате создания, 依建立日期排序
 сортировка по имени, 依名稱排序
 сортировка по имени игры, 按遊戲名稱排序
Используется ,已使用 
 сортировка по месту установки, 依安裝位置排序
Конвертация в фейковые ,轉換為偽造 
 сортировка по общему размеру, 依總大小排序
 сортировка по пользователю, 依使用者排序
 сортировка по порядку игры, 按遊戲順序排序
Место установки        : ,安裝位置           :
 сортировка по размеру, 按大小排序
Название: ,名稱: 
    Дело здесь в одном из основных,    這裡的問題是主要問題之一
Начало установки. Место установки: ,開始安裝。安裝位置: 
Невозможно создать выходной zip-файл: ,無法建立輸出zip檔案: 
Неиспользуемый тикет: ,未使用的票券: 
   {:>3} мин,   {:>3} 分鐘
Общий размер передачи  : ,傳輸總大小          :
Общий размер установки : ,安裝總大小          :
Ожидается ,預期 
Ожидание включения интерфейса: ,等待介面啟動: 
Освобождено места в NAND: ,NAND已釋放空間: 
Освобождено места на SD : ,SD卡已釋放空間 : 
   Получение списка бекапов...   ,   正在取得備份清單...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/搖桿 - 頁面導航\n\n     ZR+ZL - 跳轉到頁面... \n\n       L/R - 章節導航   \n\n       (-) - 此提示         \n\n       (+) - 選單                  
Ошибка чтения регистров max17050: ,讀取max17050暫存器錯誤: 
Ошибка чтения сохранённых параметров контроллера: ,讀取已儲存的控制器參數時發生錯誤: 
   Получение списка бекапов...{}/{}    ,   正在取得備份清單...{}/{}    
Предупреждения: ,警告: 
"LFS мод.: Присутствует, Размер: ","LFS 模組   : 存在,大小:"
Пропускаем файл до начала secure раздела ,跳過檔案至secure區段開始處 
Размер  : ,大小  : 
Сброс требуемой версии к ,重置所需版本至 
   Получение списка сохранений...   ,   正在取得存檔清單...   
Скорость USB интерфейса: ,USB介面速度: 
Создан zip-файл: ,已建立zip檔案: 
Создание бекапа сохранения ,正在建立存檔備份 
Создание каталога: ,正在建立目錄: 
Создание объекта: ,建立物件: 
Создание фейковой записи... ,正在建立假條目... 
Создаётся MTP хранилище: ,正在建立MTP儲存空間: 
Статистика игры ,遊戲統計 
Строка поиска: ,搜尋字串: 
Не проверять место     : ,不檢查空間          :
Проверять хеш-сумму NCA: ,驗證NCA雜湊        :
Патчить имена (HOS 21+): ,修補名稱 (HOS 21+) :
Занулять мастерключ    : ,重置主密鑰          :
Патчить запись видео   : ,修補影片錄製         :
Патчить скриншоты      : ,修補截圖           :
Игра использует SDK {},遊戲使用SDK {}
Удалить старые обновления игр,刪除舊遊戲更新
Удалить потерянный контент с SD,從SD卡刪除孤立內容
Удалить потерянный контент из NAND,從NAND刪除孤立內容
Удалить плейсхолдеры с SD,從SD卡刪除佔位符
Удалить плейсхолдеры из NAND,從NAND刪除佔位符
Удалить неиспользуемые тикеты,刪除未使用的票證
Починить тикеты с ошибками дампа,修復轉儲錯誤的票券
Удалить скачанное обновление системы,刪除已下載的系統更新
Очистить папку erpt_reports,清空erpt_reports資料夾
Очистить кеш тикетов,清除票券快取
Очистить /atmosphere/contents,清除 /atmosphere/contents
Удалить сохранения удалённых пользователей,刪除已刪除使用者的存檔
Дата производства: {:s},生產日期   : {:s}
Ник: {},暱稱: {}
Установить обновления из текущей папки,從目前資料夾安裝更新
Патчить требование NNID: ,修補NNID要求       :
Выполнить выбранные действия,執行選定的操作
CID: {:s},CID    : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",警告!!! 啟用以下選項將導致
что установленные NCA файлы будут отличаться от исходных:,已安裝的NCA檔案將與原始檔案不同:
Включение синхронизации времени по сети...,正在啟用網路時間同步…
 Да , 是  
Нет , 否  
Это действие будет нельзя отменить,此操作無法復原
Да,是
Произошла ошибка: ,發生錯誤: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,檔案 /switch/prod.keys 缺少必要的金鑰。
Часть функций программы будет недоступна.,部分程式功能將無法使用。
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,重新啟動至Hekate並使用Lockpick_RCM.bin載荷
для дампа ключей из SysNAND.,從SysNAND轉儲金鑰。
Проверять хэш при установке    : ,安裝時驗證雜湊    : 
Просмотр раздела USER          : ,瀏覽USER分區          : 
Тема отображения               : ,顯示主題                     : 
