original,translation
Регистрация контента {}...,Рэгістрацыя кантэнту {}...
Регистрация файла {}...,Рэгістрацыя файла {}...
Регистры котроллера MAX17050,Рэгістры кантролера MAX17050
Редактирование возрастного рейтинга...,Рэдагаванне ўзроставага рэйтынгу...
Редактирование запретов,Рэдагаванне забарон
Рендеринг FB2,Рэндэрынг FB2
"Nintendo Account задан, но не связан","Nintendo Account зададзены, але не звязаны"
Сброс требуемой версии,Скід патрабаванай версіі
Сбросить требуемую версию,Скінуць патрабаваную версію
Сведения,Звесткі
Сведения...,Звесткі...
Свободное место в хранилище: {},Вольнае месца ў сховішчы: {}
Свободное место: {},Вольнае месца: {}
Сгенерировать и установить,Згенераваць і ўсталяваць
Nintendo Account не задан,Nintendo Account не зададзены
Сдампить на SD карту,Дампаваць на SD-карту
Сдампить на внешний USB,Дамп на знешні USB
Сдампить текущую прошивку,Здампіць бягучую прашыўку
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Здампавана: {}/{} ({}%) ({:.2f} МБ/сек)
Сделать бекап,Зрабіць рэзервовую копію
"Сделать бекап, если новее","Зрабіць рэзервовую копію, калі навейшая"
Северная Америка,Паўночная Амерыка
Сентябрь,Верасень
Сепия,Сепія
Сервер запущен,Сервер запушчаны
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Сервер прапануе выканаць абнаўленне DBI\n\nНацісніце (+) для згоды\nЛюбую іншую кнопку для адмены
Сессии,Сесіі
Сессия закрыта,Сесія закрыта
Сессия открыта,Сесія адкрыта
Синхронизация времени по NTP,Сінхранізацыя часу па NTP
Системные приложения,Сістэмныя прыкладанні
Системный по умолчанию,Сістэмны па змаўчанні
Сканирование директорий...,Сканаванне дырэкторый...
Сканирование игр...,Сканаванне гульняў...
Скачано {}/{},Спампавана {}/{}
Скачивание файла не удалось,Спампаванне файла не ўдалося
Скорость передачи: {:.2f} МБ/сек,Хуткасць перадачы: {:.2f} МБ/сек
Собираются сведения...,Збіраюцца звесткі...
Соединение сброшено,Злучэнне скінута
Создание DLC анлокера,Стварэнне DLC анлокера
Создание NSP,Стварэнне NSP
Создание sdmc:/versions.txt,Стварэнне sdmc:/versions.txt
Создание дампа ({}),Стварэнне дампа ({})
Создание дампа: {},Стварэнне дампа: {}
Создание единого репака,Стварэнне адзінага рэпака
Создание записи об игре...,Стварэнне запісу аб гульні...
Создание новой записи об игре...,Стварэнне новага запісу аб гульні...
Создание плейсхолдера: {}...,Стварэнне плейсхолдера: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Стварэнне рэпака Id: {:016X}, Версія: {}, Тып: {}"
Создание строк... {}%,Стварэнне радкоў... {}%
Создание таблицы имён,Стварэнне табліцы імёнаў
Создание тела файла,Стварэнне цела файла
Создание точки доступа...,Стварэнне кропкі доступу...
Создание хэш таблицы,Стварэнне хэш-табліцы
Создание ярлыка,Стварэнне ярлыка
Создано новое сохранение. Восстанавливаю бекап в него...,Створана новае захаванне. Аднаўляю бэкап у яго...
Создать sdmc:/versions.txt,Стварыць sdmc:/versions.txt
Создать единый репак,Стварыць адзіны рэпак
Создать новое сохранение...,Стварыць новае захаванне...
Создать новый каталог...,Стварыць новы каталог...
Создать новый файл...,Стварыць новы файл...
Создать ярлык,Стварыць ярлык
Создать ярлык для hbmenu,Стварыць ярлык для hbmenu
Создать ярлык на рабочий стол для DBI...,Стварыць ярлык на працоўным стале для DBI...
Создать ярлык с аргументами...,Стварыць ярлык з аргументамі...
Создаётся обновлённая запись об игре...,Стварэнне абноўленага запісу аб гульні...
Сохранение для {} уже существует,Захаванне для {} ужо існуе
Сохранения,Захаванні
Сохранения будут удалены!,Захаванні будуць выдаленыя!
Сохранения удалённых игр ({}),Захаванні выдаленых гульняў ({})
Сохранения установленных игр ({}),Захаванні ўсталяваных гульняў ({})
Сохранёные в системе параметры котроллера батареи,Захаваныя ў сістэме параметры кантролера батарэі
Существующая запись об игре не найдена,Існуючы запіс аб гульні не знойдзены
Существующее сохранение не найдено и новое не может быть создано,Існуючае захаванне не знойдзена і новае не можа быць створана
SDK {} уже был экспортирован: {},SDK {} ужо быў экспартаваны: {}
Тайтл не установлен,Тайтл не ўсталяваны
Тайтл установлен,Тайтл усталяваны
Тайтлы с ошибками:,Тайтлы з памылкамі:
Текущее время: {},Бягучы час: {}
SDK на подмену не найдены,SDK для падмены не знойдзены
Тема,Тэма
Тикет исправлен,Тыкет выпраўлены
Тикеты,Тыкеты
Тикеты не найдены,Тыкеты не знойдзены
864,864
881,881
"больше шансов, что оно заработает». Их","верагоднасць, што ў фінале ўсё"
быстро проникли в планы шадоков и,ўволю паглумліцца. Яны дазволілі госцю
"всякий раз, когда растение расцветает","бачыць чып, суседзі яго адбіраюць."
"выражениях: «Чем больше неудач, тем","словамі: 'Чым больш ахвяр, тым вышэй"
"вычислили, что у них есть по крайней",цвёрда веруць у той адзін шанц з
заработает… И они торопятся поскорее,спяшаюцца хутчэй зрабіць тыя самыя
"и дает транзистор, они мчатся, чтобы",​
"и не кончилось успехом». Или, в других","заставай велічы'. Альбо, кажучы іншымі"
"мере один шанс из миллиона, что она","мільёна, пры якім усё запрацуе... І яны"
миллионная заработает».,"Піздабалаў. Рытмы прарыву. Бункер,"
"ничего, что бы непрерывно продолжалось",якая не з'яўлялася б толькі часовай
"но окружили его со всех сторон, и","бакоў, і цяпер кожны раз, калі ён"
"опытов, чтобы быть уверенными, что",імі прыйшла перамога». І. І.
осуществить 999999 первых неудачных,"999999 першых фатальных памылак, каб за"
"очень умные благодаря своим шляпам,",разгадалі тайны замысел і вырашылі
"планету гиби искать транзисторы. Гиби,","хітрымі з-за інтэрнэтаў, хутка"
постоянно кончаясь неудачами.,справна прыносячы адмоўны рост. Увесь
принципов шадокской логики: «Нет,"іх глыбіннай логікі: 'Няма такой бяды,"
"ракета еще несовершенна, но они","атрымаецца'. Іх тактыка буксуе, але яны"
"растений, произрастающих на огородах.",быў засланы добраахвотнік прамаком да
решили позабавиться. Они позволили,залезці ў адзін са сваіх складоў з
собрать урожай прежде шадока.,​
"терпят неудачу потому, что не хватает","навядзення, ні ў ўнітазах. А ў суседзяў"
транзисторов в системах безопасности.,чыпы быццам здабываюць проста з
"шадоку забраться в один из их огородов,","тэхнікай, але ацапілі яго там з усіх"
«У шадоков ситуация удовлетворительна.,«У жыхароў балот усё ідзе паводле
"Испытания ракет продолжаются,","плана. Працэс абнулення працягваецца,"
Но у гиби транзисторы собирают с,"тэхнікі, што стаіць у садах. З балот"
Решено послать одного из шадоков на,"суседзяў за дэталямі. Тыя, будучы"
original,original
"SSID: {}, Пароль: {}","SSID: {}, Пароль: {}"
Тип оборудования        : {},Тып абсталявання            : {}
TempC0               : {:04x},TempC0               : {:04x}
Уровень заряда батареи         : {},Узровень зараду батарэі        : {}
URL для проверки обновлений,URL для праверкі абнаўленняў
Установка с картриджа,Усталяванне з картрыджа
Установка через DBIbackend,Усталёўка праз DBIbackend
Форсировать UTF-8,Прымусіць UTF-8
Хэш версии              : {},Хэш версіі                  : {}
Читать дату файлов,Чытаць дату файлаў
Экзосфера очищает CAL0      : {},Exosphere ачышчае CAL0       : {}
Экран                 : ({:08X}) {},Экран                  : ({:08X}) {}
Язык                    : {},Мова                        : {}
"Интервал автобекапа сейвов, дни","Інтэрвал аўтабэкапа захаванняў, дні"
Конфигурация зарядки            : {},Канфігурацыя зарадкі            : {}
Режим Hi-Z включён              : {},Рэжым Hi-Z уключаны             : {}
Зарядка батареи включена        : {},Зарадка батарэі ўключана        : {}
Маршрут электропитания          : {},Маршрут электрапітання          : {}
Напряжение источника            : {} mV,Напружанне крыніцы              : {} mV
Ток источника                   : {} mA,Ток крыніцы                     : {} mA
Быстрая зарядка разрешена       : {},Хуткая зарадка дазволена        : {}
Целевая прошивка            : {}.{}.{},Мэтавая прашыўка             : {}.{}.{}
Поддерживаемая версия HOS   : {},Падтрымліваемая версія HOS   : {}
Предел входного тока (буст)     : {} mA,Ліміт уваходнага току (буст)    : {} mA
Предел тока быстрой зарядки     : {} mA,Ліміт току хуткай зарадкі       : {} mA
Напряжение батареи              : {} mV,Напружанне батарэі              : {} mV
Контроллер источника получен    : {},Кантролер крыніцы атрыманы      : {}
OTG Запрошен                    : {},OTG запытаны                    : {}
Производитель    : {:s} ({:02X}),Вытворца         : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID           : {:s} ({:s})
Имя продукта     : {:s},Назва прадукту   : {:s}
Ревизия продукта : {:s},Рэвізія прадукта : {:s}
Серийный номер   : {:s},Серыйны нумар    : {:s}
Ёмкость с завода   : {} mAh,Ёмістасць з завода   : {} mAh
Автоповтор кнопок при удержании,Аўтапаўтор кнопак пры ўтрыманні
Версия атмосферы            : {}.{}.{},Версія атмасферы             : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Версія прашыўкі             : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Узрост батарэі                 : {}%
Время гашения экрана в секундах,Час да згасання экрана ў секундах
Выключать экран,Выключыць экран
Выход на рабочий стол,Выхад на працоўны стол
Дата первого игрового события : {},Дата першай гульнявой падзеі          : {}
Добавлять суффикс к имени файла,Дадаваць суфікс да імя файла
Достаточное питание            : {},Дастатковае сілкаванне         : {}
Есть исправление RCM бага   : {},Ёсць выпраўленне RCM бага    : {}
Журналирование действий,Журналяванне дзеянняў
Закладки на SD,Закладкі на SD
Запись в CAL0 разрешена     : {},Запіс у CAL0 дазволены       : {}
Запускать точку доступа,Запусціць кропку доступу
Запустить FTP сервер,Запусціць FTP сервер
Запустить HTTP сервер,Запусціць HTTP сервер
Заряд батареи                  : {}%,Зарад батарэі                  : {}%
Заряд батареи (сырое значение) : {}%,Зарад батарэі (сырое значэнне) : {}%
Зарядка батареи                : {},Зарад батарэі                  : {}
Инструменты,Інструменты
Использовать 5 GHz,Выкарыстоўваць 5 GHz
Использовать MSG_WAITALL в recv,Выкарыстоўваць MSG_WAITALL у recv
Использовать для неё TitleID,Выкарыстоўваць для яе TitleID
Использовать разгон,Выкарыстоўваць разгон
Использовать скрытый SSID,Выкарыстоўваць схаваны SSID
Источник питания                : {},Крыніца сілкавання              : {}
Курсор на обеих панелях,Курсор на абедзвюх панэлях
%% заряд-разряд    : {},%% зарад-разрад      : {}
Никнейм консоли         : {},Мянушка кансолі             : {}
Общее число игровых сессий    : {},Агульная колькасць гульнявых сес      : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC адрас    : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR у лістынгу
Configuration Id1     : {},Configuration Id1      : {}
DeviceId                : {0:} ({0:016X}),DeviceId                    : {0:} ({0:016X})
Папка для бекапа сохранений,Папка для рэзервовага капіявання захаванняў
Папка для дампа игр,Папка для дампа гульняў
Папка журналов,Папка часопісаў
DramId                  : {} ({}),DramId                      : {} ({})
Пароль,Пароль
Перевернуть джойконы,Перавярнуць джойканы
Перевернуть экран,Павярнуць экран
Emummc включён              : {},Emummc уключаны              : {}
Переносить слова,Пераносіць словы
Платформа               : {},Платформа                   : {}
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Падсвятляць файлы абнаўленняў
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Показываемая версия     : {},Паказваемая версія          : {}
Показываемое название   : {},"Назва, якая адлюстроўваецца : {}"
Показывать 'Обновить отсюда',Паказваць 'Абнавіць адсюль'
Показывать объединённый NSP,Паказваць аб'яднаны NSP
Показывать папку 'Mods&Cheats',Паказваць папку 'Mods&Cheats'
Показывать прогрев кеша,Паказваць прагрэў кэша
Показывать размер LFS (долго),Паказваць памер LFS (доўга)
Показывать секунды,Паказваць секунды
Показывать часы в статусе,Паказваць гадзіннік у статусе
Поколение ключа             : {},Пакаленне ключа              : {}
Git commit hash             : {:016X},Git commit hash              : {:016X}
Полная ёмкость     : {} mAh,Поўная ёмістасць     : {} mAh
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Пользовательские хранилища,Карыстальніцкія сховішчы
Предел входного тока            : {} mA,Ліміт уваходнага току           : {} mA
Предназначение          : {},Прызначэнне                 : {}
Проверять хэш при установке,Правяраць хэш пры ўстаноўцы
Просмотр SD карты,Прагляд SD карты
Просмотр USB носителей,Прагляд USB-насіхальнікаў
Просмотр раздела SYSTEM,Прагляд раздзела SYSTEM
Просмотр раздела USER,Прагляд раздзела USER
Просмотр сети,Прагляд сеткі
Просмотр сохранений,Прагляд захаванняў
Просмотр тикетов,Прагляд тыкетаў
Просмотр установленных игр,Прагляд усталяваных гульняў
Регион                  : {},Рэгіён                      : {}
Режим HiZ зарядки       : {},Рэжым HiZ зарадкі           : {}
Режим киоска            : {},Рэжым кіёска                : {}
Родительский PIN        : {},Бацькоўскі PIN              : {}
Серийный # прочитанный  : {},Серыйны # прачытаны         : {}
Серийный # угаданный    : {},Серыйны # здагаданы         : {}
Серийный номер        : {},Серыйны нумар          : {}
Силовая роль                    : {},Сілавая роля                    : {}
QrTable00            : {:04x},QrTable00            : {:04x}
Смещать курсор после выделения,Змяшчаць курсор пасля вылучэння
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Спалена прадахаральнікаў    : {}
Создавать LFS папку,Стварыць LFS папку
QrTable20            : {:04x},QrTable20            : {:04x}
QrTable30            : {:04x},QrTable30            : {:04x}
RCOMP0               : {:04x},RCOMP0               : {:04x}
Сохранения только в RO режиме,Захаванні толькі ў RO рэжыме
RTC запущены (приблизительно) : {},RTC запушчаны (прыблізна)             : {}
Текущая ёмкость                 : {}%,Бягучая ёмістасць               : {}%
Текущая ёмкость    : {} mAh,Бягучая ёмістасць    : {} mAh
Текущее напряжение : {} mV,Бягучае напружанне   : {} mV
Текущий заряд      : {}%,Бягучы зарад         : {}%
Текущий ток        : {} mA,Бягучы ток           : {} mA
Тема отображения,Тэма адлюстравання
Температура        : {}°C,Тэмпература          : {}°C
Температура батареи             : {}°C,Тэмпература батарэі             : {}°C
Тип SoC                 : {},Тып SoC                     : {}
Тип источника питания          : {},Тып крыніцы сілкавання         : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Wireless LAN MAC адрас : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},Прымусовае ўключэнне USB 3.0 : {}
Возраст батареи                 : {}%,Узрост батарэі                  : {}%
Предел напряжения заряда батареи: {} mV,Ліміт напружання зарада батарэі : {} mV
Средняя температура: {}°C,Сярэдняя тэмпература : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Сума %% зарад-разрад : {} (~{} 0-100 цыклаў)
"          Париж, издательство Грассе.","          стратэг абвясціў, што ракеты "
      Название: {}\n      Издатель: {}\n      Версия: ,      Назва: {}\n      Выдавец: {}\n      Версія: 
Удаление игры ,Выдаленне гульні 
Удаляется бекап ,Выдаляецца бэкап 
Удалять после установки: ,Выдаліць пасля ўстаноўкі  :
  Автоопределение,  Аўтавызначэнне
Шифрование секции ,Шыфраванне секцыі 
Ярлык   : ,Ярлык   : 
 {} минут, {} хвілін
Язык    : ,Мова     :
Путь    : ,Шлях    : 
  Жак Руксель. Великолепие навыворот.,  дзяржвыдат «Задзеркалле». Галоўны
  Кодировка...,  Кадаванне...
  Применить,  Прымяніць
  Редактирование,  Рэдагаванне
 (по времени игры), (па часе гульні)
 (по названию игры), (па назве гульні)
 (по числу запусков), (па колькасці запускаў)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Шыфраванне: {} Памер устаноўкі: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [НЕ МАГУ АДКРЫЦЬ ФАЙЛ]
Автозапуск FTP: ,Аўтазапуск FTP: 
Автор   : ,Аўтар    :
 {:>5} часа, {:>5} гадзіны
Базовое хранилище: ,Базавае сховішча: 
 {:>5} часов, {:>5} гадзін
ВНИМАНИЕ ,УВАГА 
ВНИМАНИЕ! ,УВАГА! 
 {} в чёрном списке., {} у чорным спісе.
Версия  : ,Версія   :
Внимание! ,Увага! 
 {} минута, {} хвіліна
 {} минуты, {} хвіліны
Всего освобождено места : ,Усяго вызвалена месца : 
    {:>2} сек,    {:>2} сек
 Закрытие игры, Закрыццё гульні
Выйти из DBI           : ,Выйсці з DBI              :
Выключить экран        : ,Выключыць экран           :
 Запуск игры, Запуск гульні
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Выхад карыстальніка \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Лагін карыстальніка \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Пераключэнне на гульню
Загружено ,Загружана 
 Режим работы изменился: {}, Рэжым працы зменены: {}
 Сброс системных часов, Скід сістэмнага часу
 Сворачивание игры, Згортванне гульні
Запрос на удаление ,Запыт на выдаленне 
 Состояние электропитания изменилось: {}, Стан электрасілкавання змяніўся: {}
" и {} новое DLC,"," і {} новае DLC,"
"    Великий колдун сказал, что ракеты",    таму што чыпаў не хапае ні ў сістэм
" и {} новых DLC,"," і {} новых DLC,"
Имя     : ,Імя      :
 сортировка по дате создания, сартаванне па даце стварэння
 сортировка по имени, сартаванне па імені
 сортировка по имени игры, сартаванне па назве гульні
Используется ,Выкарыстоўваецца 
 сортировка по месту установки, сартаванне па месцы ўстаноўкі
Конвертация в фейковые ,Канвертацыя ў фэйкавыя 
 сортировка по общему размеру, сартаванне па агульным памеры
 сортировка по пользователю, сартаванне па карыстальніку
 сортировка по порядку игры, сартаванне па парадку гульні
Место установки        : ,Месца ўстаноўкі           :
 сортировка по размеру, сартаванне па памеры
Название: ,Назва: 
    Дело здесь в одном из основных,    сакрэт хаваецца ў фундаментальнай д
Начало установки. Место установки: ,Пачатак усталявання. Месца ўсталявання: 
Невозможно создать выходной zip-файл: ,Немагчыма стварыць выхадны zip-файл: 
Неиспользуемый тикет: ,Невыкарыстаны тыкет: 
   {:>3} мин,   {:>3} хв
Общий размер передачи  : ,Агульны памер перадачы    :
Общий размер установки : ,Агульны памер усталявання :
Ожидается ,Чакаецца 
Ожидание включения интерфейса: ,Чаканне ўключэння інтэрфейсу: 
Освобождено места в NAND: ,Вызвалена месца ў NAND: 
Освобождено места на SD : ,Вызвалена месца на SD : 
   Получение списка бекапов...   ,   Атрыманне спісу рэзервовых копій...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Стыкі - Навігацыя па старонках\n\n     ZR+ZL - Пераход да старонкі... \n\n       L/R - Навігацыя па главах   \n\n       (-) - Гэтая падказка         \n\n       (+) - Меню                  
Ошибка чтения регистров max17050: ,Памылка чытання рэгістраў max17050: 
Ошибка чтения сохранённых параметров контроллера: ,Памылка чытання захаваных параметраў кантролера: 
   Получение списка бекапов...{}/{}    ,   Атрыманне спісу рэзервовых копій...{}/{}    
Предупреждения: ,Папярэджанні: 
"LFS мод.: Присутствует, Размер: ","LFS мод. : Прысутнічае, Памер:"
Пропускаем файл до начала secure раздела ,Прапускаем файл да пачатку secure раздзела 
Размер  : ,Памер  : 
Сброс требуемой версии к ,Скід патрабуемай версіі да 
   Получение списка сохранений...   ,   Атрыманне спісу захаванняў...   
Скорость USB интерфейса: ,Хуткасць USB інтэрфейсу: 
Создан zip-файл: ,Створаны zip-файл: 
Создание бекапа сохранения ,Стварэнне рэзервовай копіі захавання 
Создание каталога: ,Стварэнне каталога: 
Создание объекта: ,Стварэнне аб'екта: 
Создание фейковой записи... ,Стварэнне фіктыўнага запісу... 
Создаётся MTP хранилище: ,Стварэнне MTP сховішча: 
Статистика игры ,Статыстыка гульні 
Строка поиска: ,Радок пошуку: 
Не проверять место     : ,Не правяраць месца        :
Проверять хеш-сумму NCA: ,Праверыць хэш-суму NCA    :
Патчить имена (HOS 21+): ,Патчыць імёны (HOS 21+)   :
Занулять мастерключ    : ,Абнуліць майстар-ключ     :
Патчить запись видео   : ,Патчыць запіс відэа       :
Патчить скриншоты      : ,Патчыць скрыншоты         :
Игра использует SDK {},Гульня выкарыстоўвае SDK {}
Удалить старые обновления игр,Выдаліць старыя абнаўленні гульняў
Удалить потерянный контент с SD,Выдаліць страчаны кантэнт з SD
Удалить потерянный контент из NAND,Выдаліць страчаны кантэнт з NAND
Удалить плейсхолдеры с SD,Выдаліць плэйсхолдэры з SD
Удалить плейсхолдеры из NAND,Выдаліць плэйсхолдэры з NAND
Удалить неиспользуемые тикеты,Выдаліць невыкарыстаныя тыкеты
Починить тикеты с ошибками дампа,Выправіць тыкеты з памылкамі дампа
Удалить скачанное обновление системы,Выдаліць спампаванае абнаўленне сістэмы
Очистить папку erpt_reports,Ачысціць папку erpt_reports
Очистить кеш тикетов,Ачысціць кэш білетаў
Очистить /atmosphere/contents,Ачысціць /atmosphere/contents
Удалить сохранения удалённых пользователей,Выдаліць захаванні выдаленых карыстальнікаў
Дата производства: {:s},Дата вытворчасці : {:s}
Ник: {},Нік: {}
Установить обновления из текущей папки,Усталяваць абнаўленні з бягучай папкі
Патчить требование NNID: ,Патчыць патрабаванне NNID :
Выполнить выбранные действия,Выканаць выбраныя дзеянні
CID: {:s},CID              : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,","Увага!!! Уключэнне наступных опцый прывядзе да таго,"
что установленные NCA файлы будут отличаться от исходных:,што ўсталяваныя NCA файлы будуць адрознівацца ад зыходных:
Включение синхронизации времени по сети...,Уключэнне сінхранізацыі часу па сетцы…
 Да ,Так 
Нет , Не 
Это действие будет нельзя отменить,Гэта дзеянне нельга будзе адмяніць
Да,Так
Произошла ошибка: ,Адбылася памылка: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,У файле /switch/prod.keys адсутнічаюць неабходныя ключы.
Часть функций программы будет недоступна.,Частка функцый праграмы будзе недаступная.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Перазагрузіцеся ў Hekate і выкарыстоўвайце Lockpick_RCM.bin пэйлоад
для дампа ключей из SysNAND.,для дампа ключоў з SysNAND.
Проверять хэш при установке    : ,Правяраць хэш пры ўсталёўцы    : 
Просмотр раздела USER          : ,Прагляд раздзела USER          : 
Тема отображения               : ,Тэма адлюстравання            : 
Температура    : {}$°$C,Тэмпература          : {}°C
Температура     : {}$°$C,Тэмпература          : {}°C
Температура      : {}$°$C,Тэмпература          : {}°C
Температура       : {}$°$C,Тэмпература          : {}°C
Температура        : {}$°$C,Тэмпература          : {}°C
Температура         : {}$°$C,Тэмпература          : {}°C
Температура          : {}$°$C,Тэмпература          : {}°C
Температура           : {}$°$C,Тэмпература          : {}°C
Температура            : {}$°$C,Тэмпература          : {}°C
Температура             : {}$°$C,Тэмпература          : {}°C
Температура              : {}$°$C,Тэмпература          : {}°C
Срепняя температура: {}$°$C,Сярэдняя тэмпература : {}°C
Средняя температура: {}$°$C,Сярэдняя тэмпература : {}°C
Температура батареи        : {}$°$C,Тэмпература батарэі             : {}°C
Температура батареи         : {}$°$C,Тэмпература батарэі             : {}°C
Температура батареи          : {}$°$C,Тэмпература батарэі             : {}°C
Температура батареи           : {}$°$C,Тэмпература батарэі             : {}°C
Температура батареи            : {}$°$C,Тэмпература батарэі             : {}°C
Температура батареи             : {}$°$C,Тэмпература батарэі             : {}°C
Температура батареи              : {}$°$C,Тэмпература батарэі             : {}°C
Температура батареи               : {}$°$C,Тэмпература батарэі             : {}°C
Температура батареи                : {}$°$C,Тэмпература батарэі             : {}°C
Температура батареи                 : {}$°$C,Тэмпература батарэі             : {}°C
Температура батареи                  : {}$°$C,Тэмпература батарэі             : {}°C
Температура    : {}°C,Тэмпература          : {}°C
Температура     : {}°C,Тэмпература          : {}°C
Температура      : {}°C,Тэмпература          : {}°C
Температура       : {}°C,Тэмпература          : {}°C
Температура         : {}°C,Тэмпература          : {}°C
Температура          : {}°C,Тэмпература          : {}°C
Температура           : {}°C,Тэмпература          : {}°C
Температура            : {}°C,Тэмпература          : {}°C
Температура             : {}°C,Тэмпература          : {}°C
Температура              : {}°C,Тэмпература          : {}°C
Температура батареи        : {}°C,Тэмпература батарэі             : {}°C
Температура батареи         : {}°C,Тэмпература батарэі             : {}°C
Температура батареи          : {}°C,Тэмпература батарэі             : {}°C
Температура батареи           : {}°C,Тэмпература батарэі             : {}°C
Температура батареи            : {}°C,Тэмпература батарэі             : {}°C
Температура батареи              : {}°C,Тэмпература батарэі             : {}°C
Температура батареи               : {}°C,Тэмпература батарэі             : {}°C
Температура батареи                : {}°C,Тэмпература батарэі             : {}°C
Температура батареи                 : {}°C,Тэмпература батарэі             : {}°C
Температура батареи                  : {}°C,Тэмпература батарэі             : {}°C
Срепняя температура: {}°C,Сярэдняя тэмпература : {}°C
