original,translation
заработает… И они торопятся поскорее,naquela única chance em um milhão em
"и дает транзистор, они мчатся, чтобы",convidado entrasse em um de seus
"и не кончилось успехом». Или, в других",desgraça que não seja apenas uma
"мере один шанс из миллиона, что она","patina, mas eles acreditam firmemente"
миллионная заработает».,"primeiros 999.999 erros fatais, para"
"ничего, что бы непрерывно продолжалось",nada que continuasse indefinidamente
"но окружили его со всех сторон, и",plano secreto e resolveram zombar à
"опытов, чтобы быть уверенными, что",apressam para cometer logo aqueles
осуществить 999999 первых неудачных,que tudo vai funcionar... E eles se
"очень умные благодаря своим шляпам,",Dos pântanos foi enviado um voluntário
"планету гиби искать транзисторы. Гиби,",dos equipamentos que ficam nos jardins.
постоянно кончаясь неудачами.,"de anulação continua, trazendo"
принципов шадокской логики: «Нет,princípios da lógica Shadok: «Não
"ракета еще несовершенна, но они","sacrifícios, maior a probabilidade de"
"растений, произрастающих на огородах.",nos vasos sanitários. E os vizinhos
решили позабавиться. Они позволили,"Estes, sendo espertos por causa das"
собрать урожай прежде шадока.,"depósitos de equipamentos, mas o"
"терпят неудачу потому, что не хватает",Espelho'. O estrategista-chefe declarou
транзисторов в системах безопасности.,que os mísseis caem porque faltam chips
"шадоку забраться в один из их огородов,","internets, rapidamente decifraram o"
«У шадоков ситуация удовлетворительна.,"«Entre os habitantes dos pântanos, tudo"
"Испытания ракет продолжаются,",está indo conforme o plano. O processo
Но у гиби транзисторы собирают с,tanto nos sistemas de orientação quanto
Решено послать одного из шадоков на,supostamente extraem chips diretamente
original,original
"SSID: {}, Пароль: {}","SSID: {}, Senha: {}"
Тип оборудования        : {},Tipo de equipamento        : {}
TempC0               : {:04x},TempC0                 : {:04x}
Уровень заряда батареи         : {},Nível de carga da bateria      : {}
URL для проверки обновлений,URL para verificação de atualizações
Установка с картриджа,Instalar do cartucho
Установка через DBIbackend,Instalação via DBIbackend
Форсировать UTF-8,Forçar UTF-8
Хэш версии              : {},Hash da versão             : {}
Читать дату файлов,Ler data do arquivo
Экзосфера очищает CAL0      : {},Exosphere limpa CAL0      : {}
Экран                 : ({:08X}) {},Tela                     : ({:08X}) {}
Язык                    : {},Idioma                     : {}
"Интервал автобекапа сейвов, дни","Intervalo de backup automático de saves, dias"
Конфигурация зарядки            : {},Configuração de carregamento          : {}
Режим Hi-Z включён              : {},Modo Hi-Z ativado                     : {}
Зарядка батареи включена        : {},Carregamento da bateria ativado       : {}
Маршрут электропитания          : {},Rota de alimentação                   : {}
Напряжение источника            : {} mV,Tensão da fonte                       : {} mV
Ток источника                   : {} mA,Corrente da fonte                     : {} mA
Быстрая зарядка разрешена       : {},Carregamento rápido permitido         : {}
Целевая прошивка            : {}.{}.{},Firmware de destino       : {}.{}.{}
Поддерживаемая версия HOS   : {},Versão HOS suportada      : {}
Предел входного тока (буст)     : {} mA,Limite de corrente de entrada (boost) : {} mA
Предел тока быстрой зарядки     : {} mA,Limite de corrente de carregamen      : {} mA
Напряжение батареи              : {} mV,Tensão da bateria                     : {} mV
Контроллер источника получен    : {},Controlador de origem obtido          : {}
OTG Запрошен                    : {},OTG solicitado                        : {}
Производитель    : {:s} ({:02X}),Fabricante         : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID             : {:s} ({:s})
Имя продукта     : {:s},Nome do produto    : {:s}
Ревизия продукта : {:s},Revisão do produto : {:s}
Серийный номер   : {:s},Número de série    : {:s}
Ёмкость с завода   : {} mAh,Capacidade de fábrica : {} mAh
Автоповтор кнопок при удержании,Repetição automática de botões ao manter pressionado
Версия атмосферы            : {}.{}.{},Versão do Atmosphere      : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},Versão do firmware         : {}.{}.{}-{}.{}
Возраст батареи                : {}%,Idade da bateria               : {}%
Время гашения экрана в секундах,Tempo de escurecimento da tela em segundos
Выключать экран,Desligar tela
Выход на рабочий стол,Sair para o menu HOME
Дата первого игрового события : {},Data do primeiro evento de jogo : {}
Добавлять суффикс к имени файла,Adicionar sufixo ao nome do arquivo
Достаточное питание            : {},Alimentação suficiente         : {}
Есть исправление RCM бага   : {},Tem correção de bug RCM   : {}
Журналирование действий,Registro de ações
Закладки на SD,Favoritos do SD
Запись в CAL0 разрешена     : {},Escrita em CAL0 permitida : {}
Запускать точку доступа,Iniciar ponto de acesso
Запустить FTP сервер,Iniciar servidor FTP
Запустить HTTP сервер,Iniciar servidor HTTP
Заряд батареи                  : {}%,Carga da bateria               : {}%
Заряд батареи (сырое значение) : {}%,Carga da bateria (valor bruto) : {}%
Зарядка батареи                : {},Carga da bateria               : {}
Инструменты,Ferramentas
Использовать 5 GHz,Usar 5 GHz
Использовать MSG_WAITALL в recv,Usar MSG_WAITALL em recv
Использовать для неё TitleID,Usar TitleID para isso
Использовать разгон,Usar overclocking
Использовать скрытый SSID,Usar SSID oculto
Источник питания                : {},Fonte de alimentação                  : {}
Курсор на обеих панелях,Cursor em ambos os painéis
%% заряд-разряд    : {},%% carga-descarga     : {}
Никнейм консоли         : {},Apelido do console         : {}
Общее число игровых сессий    : {},Número total de sessões de jogo : {}
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Endereço MAC Bluetooth   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
CDIR в листинге,CDIR na listagem
Configuration Id1     : {},Configuration Id1        : {}
DeviceId                : {0:} ({0:016X}),DeviceId                   : {0:} ({0:016X})
Папка для бекапа сохранений,Pasta de backup de dados salvos
Папка для дампа игр,Pasta de dump de jogos
Папка журналов,Pasta de logs
DramId                  : {} ({}),DramId                     : {} ({})
Пароль,Senha
Перевернуть джойконы,Inverter Joy-Cons
Перевернуть экран,Girar tela
Emummc включён              : {},Emummc ativado            : {}
Переносить слова,Quebrar palavras
Платформа               : {},Plataforma                 : {}
FullCap              : {:04x} ({} mAh),FullCap                : {:04x} ({} mAh)
Подсвечивать файлы обновлений,Destacar arquivos de atualização
FullCapNom           : {:04x} ({} mAh),FullCapNom             : {:04x} ({} mAh)
Показываемая версия     : {},Versão exibida             : {}
Показываемое название   : {},Nome exibido               : {}
Показывать 'Обновить отсюда',Mostrar 'Atualizar daqui'
Показывать объединённый NSP,Mostrar NSP mesclado
Показывать папку 'Mods&Cheats',Mostrar pasta 'Mods&Cheats'
Показывать прогрев кеша,Mostrar aquecimento de cache
Показывать размер LFS (долго),Mostrar tamanho LFS (lento)
Показывать секунды,Mostrar segundos
Показывать часы в статусе,Mostrar relógio no status
Поколение ключа             : {},Geração de chave          : {}
Git commit hash             : {:016X},Git commit hash           : {:016X}
Полная ёмкость     : {} mAh,Capacidade total      : {} mAh
IavgEmpty            : {:04x},IavgEmpty              : {:04x}
Пользовательские хранилища,Armazenamentos de usuário
Предел входного тока            : {} mA,Limite de corrente de entrada         : {} mA
Предназначение          : {},Finalidade                 : {}
Проверять хэш при установке,Verificar hash na instalação
Просмотр SD карты,Explorar cartão SD
Просмотр USB носителей,Explorar unidades USB
Просмотр раздела SYSTEM,Explorar partição SYSTEM
Просмотр раздела USER,Explorar partição USER
Просмотр сети,Explorar rede
Просмотр сохранений,Ver salvamentos
Просмотр тикетов,Ver tickets
Просмотр установленных игр,Ver jogos instalados
Регион                  : {},Região                     : {}
Режим HiZ зарядки       : {},Modo de carregamento HiZ   : {}
Режим киоска            : {},Modo quiosque              : {}
Родительский PIN        : {},PIN parental               : {}
Серийный # прочитанный  : {},Número de série # lido     : {}
Серийный # угаданный    : {},Número de série adivinhado : {}
Серийный номер        : {},Número de série          : {}
Силовая роль                    : {},Função de alimentação                 : {}
QrTable00            : {:04x},QrTable00              : {:04x}
Смещать курсор после выделения,Mover cursor após seleção
QrTable10            : {:04x},QrTable10              : {:04x}
Сожжено предохранителей : {},Fusíveis queimados         : {}
Создавать LFS папку,Criar pasta LFS
QrTable20            : {:04x},QrTable20              : {:04x}
QrTable30            : {:04x},QrTable30              : {:04x}
RCOMP0               : {:04x},RCOMP0                 : {:04x}
Сохранения только в RO режиме,Salvamentos apenas no modo RO
RTC запущены (приблизительно) : {},RTC iniciado (aproximadamente)  : {}
Текущая ёмкость                 : {}%,Capacidade atual                      : {}%
Текущая ёмкость    : {} mAh,Capacidade atual      : {} mAh
Текущее напряжение : {} mV,Tensão atual          : {} mV
Текущий заряд      : {}%,Carga atual           : {}%
Текущий ток        : {} mA,Corrente atual        : {} mA
Тема отображения,Tema de exibição
Температура        : {}°C,Temperatura           : {}°C
Температура батареи             : {}°C,Temperatura da bateria                : {}°C
Тип SoC                 : {},Tipo de SoC                : {}
Тип источника питания          : {},Tipo de fonte de alimentação   : {}
Wireless LAN MAC адрес: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Endereco MAC LAN sem fio : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Форсировано вклчение USB 3.0: {},USB 3.0 forçado ativado   : {}
Возраст батареи                 : {}%,Idade da bateria                      : {}%
Предел напряжения заряда батареи: {} mV,Limite de tensão de carga da bat      : {} mV
Средняя температура: {}°C,Temperatura média     : {}°C
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Soma %% carga-descarga : {} (~{} 0-100 ciclos)
"          Париж, издательство Грассе.",          I. Pizdobolov. Ritmos do avan
      Название: {}\n      Издатель: {}\n      Версия: ,      Nome: {}\n      Editora: {}\n      Versão: 
Удаление игры ,Excluindo jogo 
Удаляется бекап ,Excluindo backup 
Удалять после установки: ,Excluir após instalação        :
  Автоопределение,  Detecção automática
Шифрование секции ,Criptografia de seção 
Ярлык   : ,Atalho   : 
 {} минут, {} minutos
Язык    : ,Idioma   :
Путь    : ,Caminho : 
  Жак Руксель. Великолепие навыворот.,  que depois deles venha a vitória». I.
  Кодировка...,  Codificando...
  Применить,  Aplicar
  Редактирование,  Edição
 (по времени игры), (por tempo de jogo)
 (по названию игры), (por nome do jogo)
 (по числу запусков), (por número de execuções)
     {:<10} Шифрование: {} Размер установки: {}{:>10},     {:<10} Criptografia: {} Tamanho da instalação: {}{:>10}
 [НЕ МОГУ ОТКРЫТЬ ФАЙЛ], [NÃO CONSIGO ABRIR O ARQUIVO]
Автозапуск FTP: ,Início automático de FTP: 
Автор   : ,Autor    :
 {:>5} часа, {:>5} horas
Базовое хранилище: ,Armazenamento base: 
 {:>5} часов, {:>5} horas
ВНИМАНИЕ ,AVISO 
ВНИМАНИЕ! ,AVISO! 
 {} в чёрном списке., {} na lista negra.
Версия  : ,Versão   :
Внимание! ,Atenção! 
 {} минута, {} minuto
 {} минуты, {} minutos
Всего освобождено места : ,Espaço total liberado : 
    {:>2} сек,    {:>2} seg
 Закрытие игры, Fechando jogo
Выйти из DBI           : ,Sair do DBI                    :
Выключить экран        : ,Desligar tela                  :
 Запуск игры, Iniciar jogo
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m, Encerrando sessão do usuário \x1b[36;1m{}\x1b[37;1m
 Логин пользователя \x1b[36;1m{}\x1b[37;1m, Nome de usuário \x1b[36;1m{}\x1b[37;1m
 Переключение на игру, Alternando para o jogo
Загружено ,Carregado 
 Режим работы изменился: {}, Modo de operação alterado: {}
 Сброс системных часов, Redefinir relógio do sistema
 Сворачивание игры, Minimizar jogo
Запрос на удаление ,Solicitação de exclusão 
 Состояние электропитания изменилось: {}, Estado da alimentação alterado: {}
" и {} новое DLC,"," e {} novo DLC,"
"    Великий колдун сказал, что ракеты","    Bunker, editora estatal 'Através do"
" и {} новых DLC,"," e {} novos DLCs,"
Имя     : ,Nome     :
 сортировка по дате создания, ordenar por data de criação
 сортировка по имени, ordenar por nome
 сортировка по имени игры, ordenar por nome do jogo
Используется ,Usado 
 сортировка по месту установки, ordenar por local de instalação
Конвертация в фейковые ,Conversão para falsos 
 сортировка по общему размеру, ordenar por tamanho total
 сортировка по пользователю, ordenar por usuário
 сортировка по порядку игры, ordenar por ordem de jogo
Место установки        : ,Local de instalação            :
 сортировка по размеру, ordenar por tamanho
Название: ,Nome: 
    Дело здесь в одном из основных,    fielmente um crescimento negativo. 
Начало установки. Место установки: ,Instalação iniciada. Local de instalação: 
Невозможно создать выходной zip-файл: ,Não foi possível criar o arquivo zip de saída: 
Неиспользуемый тикет: ,Ticket não utilizado: 
   {:>3} мин,   {:>3} min
Общий размер передачи  : ,Tamanho total da transferência :
Общий размер установки : ,Tamanho total da instalação    :
Ожидается ,Esperado 
Ожидание включения интерфейса: ,Aguardando ativação da interface: 
Освобождено места в NAND: ,Espaço liberado na NAND: 
Освобождено места на SD : ,Espaço liberado no SD : 
   Получение списка бекапов...   ,   Obtendo lista de backups...   
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Navegação de páginas\n\n     ZR+ZL - Ir para página... \n\n       L/R - Navegação de capítulos   \n\n       (-) - Esta dica         \n\n       (+) - Menu                  
Ошибка чтения регистров max17050: ,Erro ao ler os registradores max17050: 
Ошибка чтения сохранённых параметров контроллера: ,Erro ao ler os parâmetros salvos do controlador: 
   Получение списка бекапов...{}/{}    ,   Obtendo lista de backups...{}/{}    
Предупреждения: ,Avisos: 
"LFS мод.: Присутствует, Размер: ","Mod. LFS : Presente, Tamanho:"
Пропускаем файл до начала secure раздела ,Pulando arquivo até o início da seção secure 
Размер  : ,Tamanho  : 
Сброс требуемой версии к ,Redefinir versão necessária para 
   Получение списка сохранений...   ,   Obtendo lista de salvamentos...   
Скорость USB интерфейса: ,Velocidade da interface USB: 
Создан zip-файл: ,Arquivo zip criado: 
Создание бекапа сохранения ,Criando backup do save 
Создание каталога: ,Criando diretório: 
Создание объекта: ,Criando objeto: 
Создание фейковой записи... ,Criando entrada falsa... 
Создаётся MTP хранилище: ,Criando armazenamento MTP: 
Статистика игры ,Estatísticas do jogo 
Строка поиска: ,String de pesquisa: 
Не проверять место     : ,Não verificar espaço           :
Проверять хеш-сумму NCA: ,Verificar hash NCA             :
Патчить имена (HOS 21+): ,Corrigir nomes (HOS 21+)       :
Занулять мастерключ    : ,Redefinir chave mestra         :
Патчить запись видео   : ,Corrigir captura video         :
Патчить скриншоты      : ,Corrigir capturas              :
Игра использует SDK {},O jogo usa SDK {}
Удалить старые обновления игр,Excluir atualizações antigas de jogos
Удалить потерянный контент с SD,Excluir conteúdo órfão do SD
Удалить потерянный контент из NAND,Excluir conteúdo órfão da NAND
Удалить плейсхолдеры с SD,Excluir marcadores do SD
Удалить плейсхолдеры из NAND,Excluir espaços reservados da NAND
Удалить неиспользуемые тикеты,Excluir tickets não utilizados
Починить тикеты с ошибками дампа,Reparar tickets com erros de dump
Удалить скачанное обновление системы,Excluir atualização do sistema baixada
Очистить папку erpt_reports,Limpar pasta erpt_reports
Очистить кеш тикетов,Limpar cache de tickets
Очистить /atmosphere/contents,Limpar /atmosphere/contents
Удалить сохранения удалённых пользователей,Excluir salvamentos de usuários excluídos
Дата производства: {:s},Data de fabricação : {:s}
Ник: {},Apelido: {}
Установить обновления из текущей папки,Instalar atualizações da pasta atual
Патчить требование NNID: ,Corrigir requisito de NNID     :
Выполнить выбранные действия,Executar ações selecionadas
CID: {:s},CID                : {:s}
TitleId : {} BID: {},TitleId  : {} BID: {}
"Meta SDK: {},  Program SDK: {}","Meta SDK : {},  Program SDK: {}"
"Внимание!!! Включение следующих опций приведет к тому,",Aviso!!! Ativar as seguintes opcoes resultara em
что установленные NCA файлы будут отличаться от исходных:,que os arquivos NCA instalados serão diferentes dos originais:
Включение синхронизации времени по сети...,Ativando sincronização de horário de rede…
 Да ,Sim 
Нет ,Não 
Это действие будет нельзя отменить,Esta ação não pode ser desfeita
Да,Sim
Произошла ошибка: ,Ocorreu um erro: 
В файле /switch/prod.keys отсутствуют необходимые ключи.,O arquivo /switch/prod.keys não contém as chaves necessárias.
Часть функций программы будет недоступна.,Algumas funções do programa estarão indisponíveis.
Перегрузитесь в Hekate и используйте Lockpick_RCM.bin пейлоад,Reinicie no Hekate e use o payload Lockpick_RCM.bin
для дампа ключей из SysNAND.,para extrair chaves do SysNAND.
Проверять хэш при установке    : ,Verificar hash na instalação    : 
Просмотр раздела USER          : ,Explorar partição USER          : 
Тема отображения               : ,Tema de exibição             : 
Температура    : {}$°$C,Temperatura           : {}°C
Температура     : {}$°$C,Temperatura           : {}°C
Температура      : {}$°$C,Temperatura           : {}°C
Температура       : {}$°$C,Temperatura           : {}°C
Температура        : {}$°$C,Temperatura           : {}°C
Температура         : {}$°$C,Temperatura           : {}°C
Температура          : {}$°$C,Temperatura           : {}°C
Температура           : {}$°$C,Temperatura           : {}°C
Температура            : {}$°$C,Temperatura           : {}°C
Температура             : {}$°$C,Temperatura           : {}°C
Температура              : {}$°$C,Temperatura           : {}°C
Срепняя температура: {}$°$C,Temperatura média     : {}°C
Средняя температура: {}$°$C,Temperatura média     : {}°C
Температура батареи        : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи         : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи          : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи           : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи            : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи             : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи              : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи               : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи                : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи                 : {}$°$C,Temperatura da bateria                : {}°C
Температура батареи                  : {}$°$C,Temperatura da bateria                : {}°C
Температура    : {}°C,Temperatura           : {}°C
Температура     : {}°C,Temperatura           : {}°C
Температура      : {}°C,Temperatura           : {}°C
Температура       : {}°C,Temperatura           : {}°C
Температура         : {}°C,Temperatura           : {}°C
Температура          : {}°C,Temperatura           : {}°C
Температура           : {}°C,Temperatura           : {}°C
Температура            : {}°C,Temperatura           : {}°C
Температура             : {}°C,Temperatura           : {}°C
Температура              : {}°C,Temperatura           : {}°C
Температура батареи        : {}°C,Temperatura da bateria                : {}°C
Температура батареи         : {}°C,Temperatura da bateria                : {}°C
Температура батареи          : {}°C,Temperatura da bateria                : {}°C
Температура батареи           : {}°C,Temperatura da bateria                : {}°C
Температура батареи            : {}°C,Temperatura da bateria                : {}°C
Температура батареи              : {}°C,Temperatura da bateria                : {}°C
Температура батареи               : {}°C,Temperatura da bateria                : {}°C
Температура батареи                : {}°C,Temperatura da bateria                : {}°C
Температура батареи                 : {}°C,Temperatura da bateria                : {}°C
Температура батареи                  : {}°C,Temperatura da bateria                : {}°C
Срепняя температура: {}°C,Temperatura média     : {}°C
